corruption,severity,raw_auc,raw_ece,raw_rho,raw_rho_pval,ts_auc,ts_ece,ts_rho,ts_rho_pval,qcts_auc,qcts_ece,qcts_rho,qcts_rho_pval,n
shot_noise,5,0.5667361111111111,0.052631344571709635,-0.2564470488705475,6.836812189200171e-06,0.5667361111111111,0.07067466768125692,-0.2564470488705475,6.836812189200171e-06,0.5688194444444444,0.05183687736590703,-0.27622728403557156,1.178047474624026e-06,300
impulse_noise,1,0.6033333333333333,0.1690548494706551,-0.11751984162481932,0.04194561491978444,0.6033333333333333,0.19688853591680527,-0.11751984162481932,0.04194561491978444,0.6047222222222223,0.18207929103324816,-0.12776019978909253,0.026917730037655605,300
impulse_noise,2,0.6370833333333333,0.08075064621865749,-0.11969208967265786,0.03827223068317813,0.6370833333333333,0.12495750724027554,-0.11969208967265786,0.03827223068317813,0.6390277777777778,0.0974466893201073,-0.1358747265106785,0.01854644817144017,300
impulse_noise,3,0.6141666666666667,0.050604067966341974,-0.14502461307044373,0.011912632416403862,0.6141666666666667,0.09323953678210577,-0.14502461307044373,0.011912632416403862,0.6166666666666667,0.07220938804248969,-0.166758427016905,0.0037724043875094005,300
impulse_noise,4,0.587361111111111,0.057413139827549454,-0.04936392021551082,0.3942372258787159,0.587361111111111,0.06483194549878439,-0.04936392021551082,0.3942372258787159,0.590138888888889,0.044298848087588945,-0.07797070476284688,0.1780106154715313,300
impulse_noise,5,0.5235416666666667,0.05696410114566486,-0.16611953053224657,0.003909949575790064,0.5235416666666667,0.052518197546402606,-0.16611953053224657,0.003909949575790064,0.5279166666666667,0.04405846990644931,-0.19918703477925154,0.0005195721684608547,300
defocus_blur,1,0.710486111111111,0.3264501507580281,0.06202740410360089,0.2842177295635985,0.710486111111111,0.32023055081566176,0.06202740410360089,0.2842177295635985,0.7103472222222222,0.32345367734630903,0.05254040242480028,0.36448405375466764,300
defocus_blur,2,0.7272222222222222,0.32747327562421563,-0.0006484522258712991,0.9910761383314929,0.7272222222222222,0.320639142083625,-0.0006484522258712991,0.9910761383314929,0.7268749999999999,0.3253221360097329,-0.010960130303774705,0.8500550365729486,300
defocus_blur,3,0.7234027777777777,0.30156335557500524,-0.02014690619100192,0.7281908132238581,0.7234027777777777,0.2999285670121511,-0.02014690619100192,0.7281908132238581,0.7229861111111111,0.30021795081595576,-0.029113238247754334,0.6154864341846741,300
defocus_blur,4,0.7086805555555555,0.30279102802276614,0.04500186835555962,0.43739788561071513,0.7086805555555555,0.30121592341611786,0.04500186835555962,0.43739788561071513,0.7086805555555555,0.3015733414391677,0.03632443589323879,0.5308309706491532,300
defocus_blur,5,0.6963194444444444,0.2821393128236135,0.03584464837527486,0.5362758045871774,0.6963194444444444,0.28501003568371136,0.03584464837527486,0.5362758045871774,0.69625,0.2825778012226025,0.028498561038456518,0.622967659051771,300
motion_blur,1,0.6847916666666667,0.27306055147200825,-0.08198719695892198,0.15662407784510055,0.6847916666666667,0.27702852721015614,-0.08198719695892198,0.15662407784510055,0.6854166666666667,0.27325549518068637,-0.09346400007202914,0.10617559634861137,300
motion_blur,2,0.7119444444444445,0.28179651819169527,-0.04415363604879749,0.4460943573377245,0.7119444444444445,0.2837483193973701,-0.04415363604879749,0.4460943573377245,0.7120138888888888,0.28188367032756406,-0.05502576530633751,0.34220614045968134,300
motion_blur,3,0.6944444444444444,0.274756695702672,-0.05982315567531334,0.3017129374748996,0.6944444444444444,0.27617745518684383,-0.05982315567531334,0.3017129374748996,0.6943055555555556,0.27352830265959105,-0.06929993501035941,0.23140852616514887,300
motion_blur,4,0.6795138888888889,0.25230147798856106,-0.07623069254610527,0.18791941380890573,0.6795138888888889,0.26005078434944157,-0.07622557290405647,0.18794915416501656,0.6796527777777778,0.2544842869788408,-0.08517280931514819,0.1410875128187878,300
motion_blur,5,0.6759722222222222,0.24462567033867041,-0.07084995343835675,0.22111358310914722,0.6759722222222222,0.251715137436986,-0.07084995343835675,0.22111358310914722,0.6763194444444445,0.24498243056237698,-0.07817292938929528,0.1768845953815202,300
zoom_blur,1,0.6792361111111112,0.29634457208216197,-0.043242069655730096,0.4555484205214214,0.6792361111111112,0.2960356943806013,-0.043242069655730096,0.4555484205214214,0.6796527777777778,0.295621343155702,-0.05343419082872935,0.3563706994447683,300
zoom_blur,2,0.6806944444444445,0.2911756586407622,0.011966808938732114,0.8364680732422647,0.6806944444444445,0.2919332586973905,0.011914142969718286,0.8371777313612923,0.6803472222222222,0.29084685631096363,0.001935800792298894,0.9733642926155429,300
zoom_blur,3,0.6761111111111111,0.272281301120917,-0.0939120053983148,0.10450333950515467,0.6761111111111111,0.27553770172099273,-0.0939120053983148,0.10450333950515467,0.6759027777777777,0.27229495218644545,-0.10248632955972686,0.07633242580882309,300
zoom_blur,4,0.6680555555555555,0.2606728357076645,-0.034878859115335586,0.5473201284578446,0.6680555555555555,0.2669320408565303,-0.034878859115335586,0.5473201284578446,0.6670833333333334,0.26316408591655394,-0.045224759894381315,0.4351289109319567,300
zoom_blur,5,0.6614583333333333,0.2416121374691526,-0.08791304518845272,0.1286908181908758,0.6614583333333333,0.25126654804994664,-0.08791304518845272,0.1286908181908758,0.6611805555555554,0.2444929854820172,-0.09788160814803759,0.09057970932092858,300
snow,1,0.5909722222222222,0.21305457276602585,-0.038797572371149926,0.5032145830984891,0.5909722222222222,0.23040650119384132,-0.03877646531759243,0.5034470388815855,0.5918055555555556,0.226959004389743,-0.04794168108444517,0.4080196757788236,300
snow,2,0.5956944444444445,0.1460022725785772,-0.12644928111926934,0.028537317068852826,0.5956944444444445,0.1806235728164514,-0.12644928111926934,0.028537317068852826,0.596388888888889,0.1626619730144739,-0.1382838662637852,0.016544672558853238,300
snow,3,0.6422916666666667,0.24367615930736064,-0.1792836870394446,0.0018231821872446105,0.6422916666666667,0.2557760948439439,-0.1792836870394446,0.0018231821872446105,0.6417361111111111,0.25068965964019296,-0.18741045032429945,0.0011084877310476515,300
snow,4,0.6211805555555555,0.24529157691945636,-0.2119451864595031,0.00021750263221368617,0.6211805555555555,0.25205946872631707,-0.2119451864595031,0.00021750263221368617,0.6211805555555555,0.24791374181707698,-0.22006306074978882,0.00012158625368492662,300
snow,5,0.6309027777777778,0.16748860545456412,-0.21168327742710005,0.0002215428576084778,0.6309027777777778,0.19331709742546083,-0.21168327742710005,0.0002215428576084778,0.6320833333333333,0.19014889558156328,-0.2219881947486047,0.0001055856810087991,300
frost,1,0.5872222222222222,0.16006814407805606,-0.06917148903883505,0.23227659294587413,0.5872222222222222,0.1763692722593745,-0.06917148903883505,0.23227659294587413,0.5879166666666666,0.1634790695955356,-0.07931538741629661,0.17062221708381517,300
frost,2,0.520625,0.17412564635276792,-0.0888343894755462,0.12471748900712633,0.520625,0.17263592410832646,-0.0888343894755462,0.12471748900712633,0.5219444444444444,0.1774501429622372,-0.09910984497263134,0.08658602980308878,300
