bb_idx,MT_DeepNetBim,WT_DeepNetBim
158,1.0,1.0
159,0.911201238632202,0.0389639735221862
160,0.8159424066543579,0.0389637053012847
161,0.911201238632202,0.0389639735221862
162,0.966026782989502,0.0389639437198638
163,0.9538024663925172,0.0389637649059295
164,1.0,1.0
165,0.0029596090316772,0.0521474182605743
166,0.0029596984386444,0.0520400702953338
167,0.0029596090316772,0.0521474182605743
168,0.0029596090316772,0.0521379709243774
169,0.0029595792293548,0.0520415008068084
170,1.0,1.0
171,0.096136599779129,0.1122776567935943
172,0.0673142671585083,0.0790393054485321
173,0.068628966808319,0.0805631577968597
174,0.5388820171356201,0.5815321803092957
175,0.1330457329750061,0.116780400276184
176,0.0823291540145874,0.0717509388923645
177,0.0823481082916259,0.0717676877975463
178,0.0964906811714172,0.0842600166797638
179,0.0049252808094024,0.0043016076087951
180,0.2492992579936981,0.2247212827205658
181,0.2349459528923034,0.2113845646381378
182,0.2507798075675964,0.226099818944931
183,0.0694253742694854,0.0579197108745574
184,0.020574927330017,0.0032438933849334
185,0.0218831598758697,0.0032438933849334
186,0.491716980934143,0.0032442212104797
187,0.1261956393718719,0.1277109682559967
188,0.1763155460357666,0.1783099472522735
189,0.1763170659542083,0.1783114373683929
190,0.1782038211822509,0.1802148818969726
191,0.0799402594566345,0.0799425840377807
192,0.0483201742172241,0.9537880420684814
193,0.0483317673206329,0.8816318511962891
194,0.0570218563079834,0.6354823708534241
195,0.137861281633377,0.1160154342651367
196,0.1990208029747009,0.1693875789642334
197,0.1990221440792083,0.1693887710571289
198,0.2008327841758728,0.1709873676300048
199,0.0764630138874054,0.0774450302124023
200,0.0047806203365325,0.0230916440486907
201,0.0047807395458221,0.0245559513568878
202,0.0048196017742156,0.5211965441703796
203,1.0,1.0
204,1.0,1.0
205,1.0,1.0
206,1.0,1.0
207,1.0,1.0
208,1.0,1.0
209,1.0,1.0
210,1.0,1.0
211,1.0,1.0
212,1.0,1.0
213,1.0,1.0
214,1.0,1.0
215,1.0,1.0
216,1.0,1.0
217,1.0,1.0
218,1.0,1.0
219,1.0,1.0
220,1.0,1.0
221,1.0,1.0
222,1.0,1.0
223,1.0,1.0
224,1.0,1.0
225,1.0,1.0
226,1.0,1.0
227,1.0,1.0
228,1.0,1.0
229,1.0,1.0
230,1.0,1.0
231,1.0,1.0
232,1.0,1.0
233,0.088753193616867,0.0725781917572021
234,0.0353480577468872,0.0041252970695495
235,0.035374104976654,0.0041262805461883
236,1.0,1.0
237,0.1176695823669433,0.1362610161304474
238,0.5536504983901978,0.5946977138519287
239,0.6277410387992859,0.6660840511322021
240,1.0,1.0
241,0.0538705885410308,0.0025219023227691
242,0.028345376253128,0.1432107985019683
243,0.348656415939331,0.1358364224433899
244,1.0,1.0
245,0.0635865628719329,0.0644432604312896
246,0.0035814940929412,0.00363290309906
