arm,config,k,Q,full_k,L_f,stability_margin,anytime_gain,k_early
earlyexit_vit,a0plus_earlyexit_vit_vits_nih10k.yaml,1,0.9750433564186096,6,,,0.9944651126851627,4
earlyexit_vit,a0plus_earlyexit_vit_vits_nih10k.yaml,2,0.9864994287490845,6,,,0.9944651126851627,4
earlyexit_vit,a0plus_earlyexit_vit_vits_nih10k.yaml,3,0.9915496110916138,6,,,0.9944651126851627,4
earlyexit_vit,a0plus_earlyexit_vit_vits_nih10k.yaml,4,0.9944651126861572,6,,,0.9944651126851627,4
earlyexit_vit,a0plus_earlyexit_vit_vits_nih10k.yaml,5,0.9965227246284485,6,,,0.9944651126851627,4
earlyexit_vit,a0plus_earlyexit_vit_vits_nih10k.yaml,6,1.0,6,,,0.9944651126851627,4
