arm,config,k,Q,full_k,L_f,stability_margin,anytime_gain,k_early
vanilla_nca,a1_vanilla_nca_vits_nih10k.yaml,1,0.7257803678512573,16,1.041253921423955,-0.0412539214239549,0.9411343967188045,4
vanilla_nca,a1_vanilla_nca_vits_nih10k.yaml,2,0.8383294343948364,16,1.041253921423955,-0.0412539214239549,0.9411343967188045,4
vanilla_nca,a1_vanilla_nca_vits_nih10k.yaml,4,0.9369776844978333,16,1.041253921423955,-0.0412539214239549,0.9411343967188045,4
vanilla_nca,a1_vanilla_nca_vits_nih10k.yaml,8,0.9849866032600403,16,1.041253921423955,-0.0412539214239549,0.9411343967188045,4
vanilla_nca,a1_vanilla_nca_vits_nih10k.yaml,16,0.9955832958221436,16,1.041253921423955,-0.0412539214239549,0.9411343967188045,4
