arm,config,k,Q,full_k,L_f,stability_margin,anytime_gain,k_early
scp_nca,a2_scp_nca_vits_nih10k.yaml,1,0.7200766801834106,16,1.0049661374243521,-0.004966137424352146,0.9434656500806909,4
scp_nca,a2_scp_nca_vits_nih10k.yaml,2,0.844375491142273,16,1.0049661374243521,-0.004966137424352146,0.9434656500806909,4
scp_nca,a2_scp_nca_vits_nih10k.yaml,4,0.9434656500816345,16,1.0049661374243521,-0.004966137424352146,0.9434656500806909,4
scp_nca,a2_scp_nca_vits_nih10k.yaml,8,0.9886194467544556,16,1.0049661374243521,-0.004966137424352146,0.9434656500806909,4
scp_nca,a2_scp_nca_vits_nih10k.yaml,16,1.0,16,1.0049661374243521,-0.004966137424352146,0.9434656500806909,4
