arm,config,k,Q,full_k,L_f,stability_margin,anytime_gain,k_early
scp_nca,a2_scp_nca_vits_nih10k.yaml,1,0.6677809953689575,16,1.0079520940770559,-0.007952094077055882,0.9375977590554208,4
scp_nca,a2_scp_nca_vits_nih10k.yaml,2,0.8245747685432434,16,1.0079520940770559,-0.007952094077055882,0.9375977590554208,4
scp_nca,a2_scp_nca_vits_nih10k.yaml,4,0.9375978708267212,16,1.0079520940770559,-0.007952094077055882,0.9375977590554208,4
scp_nca,a2_scp_nca_vits_nih10k.yaml,8,0.9903894066810608,16,1.0079520940770559,-0.007952094077055882,0.9375977590554208,4
scp_nca,a2_scp_nca_vits_nih10k.yaml,16,1.0000001192092896,16,1.0079520940770559,-0.007952094077055882,0.9375977590554208,4
