arm,config,k,Q,full_k,L_f,stability_margin,anytime_gain,k_early
scp_nca,a2_scp_nca_vits_nih10k_S32.yaml,1,0.6312116384506226,32,1.0031609410858784,-0.003160941085878388,0.9528827667226798,8
scp_nca,a2_scp_nca_vits_nih10k_S32.yaml,2,0.7526894211769104,32,1.0031609410858784,-0.003160941085878388,0.9528827667226798,8
scp_nca,a2_scp_nca_vits_nih10k_S32.yaml,4,0.8739021420478821,32,1.0031609410858784,-0.003160941085878388,0.9528827667226798,8
scp_nca,a2_scp_nca_vits_nih10k_S32.yaml,8,0.9528827667236328,32,1.0031609410858784,-0.003160941085878388,0.9528827667226798,8
scp_nca,a2_scp_nca_vits_nih10k_S32.yaml,16,0.9889815449714661,32,1.0031609410858784,-0.003160941085878388,0.9528827667226798,8
scp_nca,a2_scp_nca_vits_nih10k_S32.yaml,32,1.0,32,1.0031609410858784,-0.003160941085878388,0.9528827667226798,8
