bb_idx,MT_andy90,WT_andy90
76,21.9639744334689,23.347086645869
77,8.7906976744186,10.6666666666667
78,5.63682727150718,6.55654311916234
79,7.31608183173012,9.76842105263158
80,4.43836224433184,8.15663765270094
81,3.42857142857143,6.17142857142857
82,3.48715564338022,7.22009593368208
83,3.42857142857143,5.4
84,26.1671320044153,40.096828253988
85,8.76086956521739,13.1836734693878
86,22.5669167879942,29.8149259242165
87,9.22893718368562,12.92
88,6.65214499067395,6.75294117647059
89,60.0353148911124,54.2943624668937
90,5.6043956043956,6.37777777777778
91,6.8,6.37777777777778
92,99.535571036521,240.696753760887
93,21.4318181818182,32.0
94,38.9203021172975,40.9234704179848
95,30.8169934640523,49.3586621204741
96,48.667439165701,23.5865247879174
97,62.5879625796837,58.0252126183726
98,290.099769762088,103.285376852051
99,100.921105326392,42.7878841791576
100,113.959020796562,158.259149357072
101,320.872947277442,2334.95482974288
102,1330.04926108374,1629.48593598448
103,528.563801388147,211.440437983764
104,43.0603613994617,55.7389716212419
105,82.6845637583893,95.4586466165414
106,36.7437629550098,36.2742857142857
107,44.8,39.675
108,1.55022736668045,3.19122281856184
109,2.04545454545455,2.84705882352941
110,1.36000967117988,3.16339869281046
111,1.2,2.68888888888889
112,7.94176042356056,16.1973585846
113,3.2,6.0
114,3.86758138035821,7.74593338497289
115,13.4346261495402,24.3384922616076
116,2.46779661016949,5.8
117,3.55121951219512,8.28571428571429
118,9.09499775123682,19.7252074547681
119,3.35997932320416,7.73333333333333
120,9.57450882769714,7.80606060606061
121,7.5,6.44
122,30.6122448979592,24.8562275657108
123,11.5384615384615,9.2
124,270.441298917569,157.454395830476
125,43.500388396325,29.8181818181818
126,112.816950329976,69.4704992435704
127,67.4110663733344,47.1186997208997
128,1377.24550898204,491.65402124431
129,71.875,30.8571428571429
130,85.1305334846765,34.9250835399375
131,112.012987012987,50.2325581395349
132,110.932438416183,82.8539428804154
133,223.820943245404,152.102803738318
134,279.146141215107,171.135646687697
135,158.139534883721,130.434782608696
136,4665.79120157584,1617.64705882353
137,1174.35134688481,925.810473815461
138,3741.96945760927,454.024306351754
139,2754.26356589147,1028.57142857143
140,121.84962406015,99.2941176470588
141,461.262594637673,254.655172413793
142,110.301924804661,82.8221202911391
143,372.294968986906,311.498228446094
144,9.85641025641026,13.32
145,9.61,13.32
146,11.401656265572,12.4875
147,9.61,12.4875
148,47.4409659151619,94.0924886394012
149,2701.82555780933,9710.34482758621
150,21.6265363445958,34.8791121680539
151,82.3696741079711,278.811881188119
152,84.9699560430697,101.211116136489
153,54.7272727272727,58.6607636967349
154,30.2269532034545,34.4273504273504
155,26.3375,29.837037037037
156,35.9998615389941,35.7921700301153
157,41.6,41.36
158,42.0309574167127,44.6896790180372
159,34.6666666666667,38.775
160,58.9208633093525,52.3692307692308
161,48.1764705882353,45.3866666666667
162,48.5845810692167,41.0828294531542
163,54.6,50.4296296296296
164,3238.56613102596,2315.04781077001
165,635.845164421793,562.75997063861
166,982.561410088131,863.849765258216
167,1856.83912119064,1383.45864661654
168,41.0378907090215,43.5891891891892
169,55.7692307692308,47.4352941176471
170,37.3711340206186,40.7272727272727
171,51.7857142857143,53.76
172,71.3948945915,201.443679704549
173,954.095409540954,19354.8387096774
174,86.4565066677542,119.260584376863
175,104.351250246111,274.442538593482
176,38.9893948845914,59.9218410768563
177,26.6666666666667,25.4769230769231
178,25.4777070063694,24.3740892833488
179,30.7692307692308,28.1872340425532
180,27.237133291721,6.7007299270073
181,22.570179150797,14.2325581395349
182,11.5735159376959,5.63681243782927
183,10.2127659574468,6.12
184,21.9639744334689,23.347086645869
185,8.7906976744186,10.6666666666667
186,5.63682727150718,6.55654311916234
187,7.31608183173012,9.76842105263158
188,4.43836224433184,8.15663765270094
189,3.42857142857143,6.17142857142857
190,3.48715564338022,7.22009593368208
191,3.42857142857143,5.4
192,26.1671320044153,40.096828253988
193,8.76086956521739,13.1836734693878
194,22.5669167879942,29.8149259242165
195,9.22893718368562,12.92
196,6.65214499067395,6.75294117647059
197,60.0353148911124,54.2943624668937
198,5.6043956043956,6.37777777777778
199,6.8,6.37777777777778
200,99.535571036521,240.696753760887
201,21.4318181818182,32.0
202,38.9203021172975,40.9234704179848
203,30.8169934640523,49.3586621204741
204,48.667439165701,23.5865247879174
205,62.5879625796837,58.0252126183726
206,290.099769762088,103.285376852051
207,100.921105326392,42.7878841791576
208,113.959020796562,158.259149357072
209,320.872947277442,2334.95482974288
210,1330.04926108374,1629.48593598448
211,528.563801388147,211.440437983764
212,43.0603613994617,55.7389716212419
213,82.6845637583893,95.4586466165414
214,36.7437629550098,36.2742857142857
215,44.8,39.675
216,83.3129770992366,99.5399251403618
217,109.14,141.833333333333
218,65.8604583801007,70.2415671600726
219,88.4914135599267,105.278350515464
220,37.2664551543536,22.0000956525898
221,21.1428571428571,12.2666666666667
222,45.5721147924621,19.0942675688016
223,44.0856691787555,22.8101058686435
224,24.3929856115108,8.84955752212389
225,30.1388888888889,11.2809856019
226,11.625,3.67475219598678
227,36.6925938451133,10.377315552319
228,7.31076923076923,3.32306414206099
229,8.48571428571429,3.84
230,7.96086577765865,3.50608085898981
231,11.4967000212902,5.00869565217391
232,3.44615384615385,0.82051282051282
233,3.36,0.8
234,3.36,0.8
235,3.36,0.8
236,2.32727272727273,0.332307692307692
237,3.072,0.415384615384615
238,3.3488566793993,0.487954746715342
239,2.13333333333333,0.3
240,3.15789473684211,1.83333333333333
241,7.2289156626506,4.49995909128099
242,3.125,1.83333333333333
243,3.75,2.35714285714286
244,13.3668815851549,6.00826135936913
245,17.5176464526766,13.3009336232255
246,21.7016659220017,8.01047523684819
247,9.34065934065934,6.24887340022832
248,23.0709217223316,24.6412237817379
249,873.417721518987,1712.32876712329
250,10.4957155170957,11.0947402055633
251,36.8458526165895,37.5172579386518
252,107.181562025865,49.3186813186813
253,870.087976539589,47.7446808510638
254,129.676573426573,32.0571428571429
255,483.303469620459,42.7428571428571
256,97.2723713403228,84.7826086956522
257,477.573686458778,497.195308516063
258,172.265023112481,131.419328750505
259,151.706357283398,148.300250969656
260,109.242298084929,64.1114379650459
261,30.2769230769231,23.712
262,32.8915481423295,24.8378500678767
263,57.0434782608696,38.7958115183246
264,16.6568158615872,11.1960865371366
265,13.2857142857143,10.0
266,58.5236926562205,37.887619491723
267,34.7468709135064,22.6741549516866
268,35.8367092552197,22.4388032638259
269,97.7724876721646,65.3681082865632
270,13.1995776135164,7.98387096774194
271,260.416666666667,146.666666666667
272,9.79348520332127,10.3542234332425
273,38.8453861507754,51.7541948136849
274,7.07316391288546,7.17782882011605
275,10.7659574468085,10.8777795589347
276,9.82845980098895,9.38386401927957
277,21.0,16.4485981308411
278,5.62720631924784,4.83516483516483
279,13.0540540540541,12.6316998248787
280,228.9592760181,241.307080016757
281,37.4814814814815,125.190176048685
282,45.0940201408074,61.8756042539478
283,59.3966427984505,77.2635814889336
284,9.24157476433984,13.0587644399799
285,9.67741935483871,15.3006633854055
286,18.8323917137476,18.0772391125719
287,82.2819528250137,73.4463276836158
288,2.55788396680435,306.818181818182
289,1.58823529411765,3.1609756097561
290,2.43243243243243,4.11543542322935
291,2.49229235512397,6.99270514093322
292,0.983422309637539,0.426541092968897
293,1.01818181818182,0.476190476190476
294,0.857659202989555,0.398552457474453
295,0.995555555555556,0.555555555555556
296,1.4264204770584,0.988235294117647
297,1.48235294117647,1.2
298,2.32035652462156,2.31118448204705
299,1.575,1.92364943779055
300,7.83119425712421,3.44151809186941
301,8.15078960774325,2.97742122239682
302,8.42253026846815,4.24553334512648
303,5.11236553413569,2.57759639136505
304,29.2500549813064,4.34419381787803
305,26.8578352180937,3.83678890282594
306,5.79937645801993,1.13371269104149
307,49.5160089352197,20.3602192638998
308,29.75,2.35294117647059
309,56.6666666666667,3.72093023255814
310,27.2,2.1505376344086
311,115.651878128189,7.38907156315809
312,189.665970772443,63.99187404774
313,61593.2203389831,7682.92682926829
314,79.6929824561403,21.4863067426077
315,194.414722876097,60.1030337721809
316,65.8039590386972,13.8354161948488
317,42.24,9.6
318,41.1428571428571,7.75381633147565
319,48.7384615384615,26.0576214665167
320,87.1571391950782,30.786580208627
321,40.8,12.1333333333333
322,79.5042675084766,40.3816285777679
323,27.2,9.92727272727273
324,8.27366746221161,7.00198389543704
325,18.4027368172703,37.1747211895911
326,45.1650260567458,78.1589231437256
327,1.90666666666667,1.40868952743684
328,4.23076923076923,2.34782608695652
329,2.26984126984127,1.57090909090909
330,1.67087550078797,1.33758813750406
331,1.95555555555556,1.35482996883891
332,2.35017626321974,1.76260260865186
333,1207.79220779221,468.401486988848
334,25.3164556962025,13.4615384615385
335,27.2767267927849,13.5411069317571
336,9.55109837631328,10.8353854896761
337,164.19077404222,167.840375586854
338,15.0494481868998,16.7476723077824
339,2.7,5.49121757189623
340,2.31428571428571,4.45714285714286
341,5.36228526033564,9.98879462141828
342,4.62857142857143,8.736
343,4.98461538461538,9.92727272727273
344,8.21730198584798,17.7942901838091
345,10.2802917142606,11.1188325225851
346,27.7054226852948,14.37627913942
347,12.5178316690442,13.1801748203744
348,4.59576423729463,3.45762711864407
349,6.0,5.20408163265306
350,9.50143841220407,9.63463936222466
351,179.437439379243,51.5723975559168
352,65.032076632393,23.5897435897436
353,88.3476599808978,18.9039801097253
354,34.0934579439252,67.2323232323232
355,225.407810182897,497.45889387145
356,268.445839874411,594.285714285714
357,1084.14985590778,602.362204724409
358,767.128874388255,759.305210918114
359,155.699031537124,134.837401956464
360,78.4724038713053,45.4575574845935
361,43.3734939759036,40.3529411764706
362,53.4648171800279,43.515493672492
363,31.2341547510394,76.7170674552251
364,105.020884835052,360.655737704918
365,1013.99176954733,4645.27027027027
366,64.7203855205648,123.416219374156
367,59.2307692307692,107.87348801583
368,63.3849193282845,126.435491714361
369,203.177013373825,228.507546115148
370,239.007969222314,351.625666609324
371,72.9855035978769,108.530013008734
372,454.866008462623,229.676172063799
373,114.303797468354,173.658821809677
374,84.1785368036393,120.959120297307
375,274.220779220779,356.407413274196
376,756.267908309456,793.790792026813
377,2632.79301745636,4849.13793103448
378,94.8597274005256,90.4347826086957
379,41386.6666666667,13913.0434782609
380,1652.82215122471,796.782225627274
381,93.7555877853496,73.4603174603175
382,83.2759807295251,65.0816567603548
383,111.035294117647,93.8108108108108
384,532.724505327245,416.794674859191
385,1715.08575428771,1641.12903225806
386,1334.78616180877,1094.67455621302
387,1223.95571212884,1010.2187163858
388,1143.93226716839,1160.89822826535
389,978.868987723888,860.831041857623
390,783.269520826082,1031.34294211851
391,1378.59914233204,1431.33830766788
392,27004.0,31971.6312056738
393,675.650266374177,787.292817679558
394,256.524153248195,316.666666666667
395,474.541452677916,617.640684822654
396,44.3333333333333,102.650107710324
397,963.209733487833,2080.2812774685
398,92.8304204589871,195.414636831531
399,73.2307692307692,130.854402273669
400,73.4567901234568,200.909090909091
401,99.6416250795458,401.356014286579
402,14.3515151515152,38.5875
403,290.552147239264,762.975778546713
404,26.9090909090909,74.6860861781143
405,245.065326633166,444.144346912747
406,1170.95658855167,2166.51418115279
407,827.024827024827,4352.94117647059
408,475.586206896552,628.074349442379
409,21127.4509803922,26137.3762376238
410,2432.96641264465,2812.8662759723
411,186.028571428571,233.489655172414
412,306.4,345.469387755102
413,186.028571428571,246.225454545455
414,164.289216258492,194.682352941176
415,1901.89189189189,1688.91610532762
416,285.662093042137,297.861617107063
417,42.56,36.0
418,86.8571428571429,60.0
419,44.8,37.8947368421053
420,12.0685714285714,11.7142857142857
421,10.56,10.25
422,15.0857142857143,15.7692307692308
423,18.5300723733466,30.6605150966536
424,148.909501128102,188.239512370025
425,24.4273553481104,28.0149413020278
426,74.9160423663136,98.9035087719298
427,405.169402724415,295.350360183366
428,58000.0,1165.37467700258
429,14.5814432989691,22.5108225108225
430,28.0634920634921,37.1428571428571
431,76.6363242306025,75.1065212681447
432,16.0325231183257,17.811163867432
433,20.9345794392523,27.1047523186426
434,13.3333333333333,24.3642356286554
435,11.6379310344828,14.3983973957681
436,15.283163048708,16.1
437,10.3303808849693,13.4166666666667
438,296.181172291297,169.288146586671
439,70.5670757511638,67.0951156812339
440,95.1226468910439,71.5215455230527
441,6.59997130447259,14.1912426467711
442,39.5900164306392,83.9959854859878
443,9.35460612671239,23.7814207650273
444,7.88571428571429,9.41401186984105
445,8.05,9.2
446,9.40347324974691,10.9404419780002
447,209.103840682788,54.4135429262394
448,11.1291971079229,5.20231213872832
449,16.8298128112657,6.47994816041472
450,6.91931019799872,7.12495312530839
451,9.17647058823529,6.56363636363636
452,23.7385111692738,16.2554034582133
453,11.4465408805031,10.151711691388
454,43.3591423466349,20.7456923874834
455,125.995154032537,24.9100470523111
456,5.76,5.44
457,10.5,7.93333333333333
458,7.33090909090909,5.6
459,7.28571428571429,5.90526315789474
460,7.84615384615385,5.61
461,6.375,5.90526315789474
462,10.2000497563403,4.42285714285714
463,20.5,7.03636363636364
464,130.9166040571,33.5181015070154
465,11.5130442791683,6.76098660323025
466,22.9684413615692,14.6591173505003
467,31.9979521310636,21.7428817946506
468,6.37359045595686,9.60790593402571
469,31.8330223880597,50.8597723419714
470,7.87492427957423,11.6666666666667
471,23.2207128758853,37.9746835443038
472,33.2667997338656,61.281811217976
473,41.9815281276238,90.5546472141869
474,28.6792452830189,52.6283951364104
475,43.6400385869815,76.4062705835858
476,22.8915662650602,40.9411764705882
477,15.8049551461227,38.5714285714286
478,20.9030909478003,52.1379310344828
479,110.485933503836,405.231560891938
480,131.217712177122,112.499121100616
481,218.610141149855,142.857142857143
482,249.396846771026,112.063128895945
483,60.0,61.6
484,753.558470555401,594.021215043394
485,104.210891968042,101.640847007058
486,963.671128107075,5.58410360023545
487,106.80228862047,6.56713066906152
488,23.1489987139445,4.27303604689383
489,21.8940052128584,4.45714285714286
490,91.3705583756345,4.3875
491,156.037151702786,4.12941176470588
492,62.5713923086686,32.353734160151
493,49.3147944383315,25.0434782608696
494,77.7541203375128,54.4684284849708
495,86.6965620328849,46.5557375635831
496,608.266502159161,118.161925601751
497,534.70715835141,146.858852325265
498,14.7512914697145,21.8720421580415
499,59.8006644518272,46.9277422541782
500,16.9954476479514,22.6490066225166
501,26.5619647421539,29.6037255682703
502,43.2766615146831,46.978021978022
503,64.4831115660184,78.5520694565667
504,25.5304854151503,50.2809819580006
505,88.6986967516047,67.1910201177819
506,37.9494007989348,57.5393467591809
507,20.277932184547,35.6252226576416
508,38.5346685257954,49.2753623188406
509,38.3193277310924,73.9130434782609
510,5397.92387543253,8813.27800829876
511,52.1512385919166,57.7346489439778
512,163.04347826087,154.731550957966
513,362.369337979094,311.9400793068
514,648.109680099709,580.169352635892
515,1129.61622013034,1006.15821885362
516,34.284292069813,31.1734693877551
517,29.5272162158541,25.7263157894737
518,27.7232704402516,28.2
519,44.4086238162402,52.8302974406272
520,29.3866666666667,28.2
521,25.9294117647059,24.44
522,240.042260961437,1445.3781512605
523,83.3883872862071,30.3462877123198
524,98.9460848358157,70.3345724907063
525,328.371151900564,118.791988447291
526,211.368499395293,69.5588235294118
527,128.506787330317,66.1538461538461
528,58.6134929216224,109.965635738832
529,1422.2086638194,71.7959943088541
530,53.4106271337901,21.4603506935357
531,57.0777932858297,33.8118186738139
532,401.273885350318,29.8181818181818
533,507.069828148793,31.2380952380952
534,231.079594082406,36.0445814560114
535,100.228032030546,17.2678216415791
536,67.7735145408255,16.5091777995004
537,33.9976975104332,7.74522292993631
538,98.5298717547701,16.5217391304348
539,189.397735244012,20.5405405405405
540,6.75467399316491,5.51247416027737
541,6.58040761969422,5.83137604276342
542,14.5765849143915,6.72
543,23.6730859558478,7.79908082261733
544,10.6105263157895,5.6
545,5.92941176470588,5.04
546,15.3410997650894,33.0097087378641
547,20.5009930168493,48.4383561643836
548,382.775119617225,1760.9561752988
549,103.392568659128,415.023474178404
550,28.6815452182486,77.8580236040162
551,24.2094114086851,60.0461893764434
552,28.0910832091934,36.1051991486774
553,99.4974874371859,97.6161117961365
554,175.531914893617,214.834916327454
555,217.702034084662,193.403908794788
556,74.4780891480158,87.3001286528212
557,68.1348933241569,68.3256616800921
558,2.38333333333333,6.02778521948793
559,10.7518796992481,22.3356732610083
560,8.94364875852148,18.2767624020888
561,1.92569250865215,4.18604651162791
562,5.36645776259992,10.7943252690014
563,8.96720386279551,18.3995327102804
564,1.84019726914725,1.62258640272595
565,4.59643316786174,4.12583806085611
566,32.6157860404436,18.8590287600189
567,18.9178963299281,15.0319428786171
568,22.2816399286987,15.1057401812689
569,9.24214417744917,6.61813368630046
570,0.0661419406045373,0.214925373134328
571,0.0873565895987421,0.295479168718605
572,0.12396694214876,0.357383949489735
573,0.101898712679596,0.328083989501312
574,0.133333333333333,0.455696202531646
575,0.142857142857143,0.493150684931507
576,0.143195605196699,1.27228149228017
577,1.02363670202866,3.93426498913979
578,0.17224101215082,1.24675324675325
579,0.52209407185913,2.80251058239673
580,0.162962962962963,1.37142857142857
581,0.169230769230769,1.12941176470588
582,0.457142857142857,1.24759837313172
583,0.696151587008071,2.11810556638143
584,0.492307692307692,0.702701183348793
585,0.528349238846878,0.812889170690468
586,0.4,0.769230769230769
587,0.426666666666667,0.8
588,39.0223865270076,48.2881962187021
589,9.1947348044909,8.22848186686403
590,47.0529965329371,46.7128027681661
591,76.7987065481002,68.1081081081081
592,35.9372044637791,34.06019102541
593,43.9306358381503,40.4191616766467
594,683.35343787696,933.589990375361
595,77.2904018009414,71.0648741712151
596,2443.12668463612,4657.8631452581
597,637.05369693562,226.041363239149
598,291.371994342291,325.886107844784
599,450.273224043716,705.069961838997
600,37.2843413485661,32.0869565217391
601,32.5877947576156,26.5057644650361
602,32.2,24.3296703296703
603,38.1315789473684,30.2674030732214
604,32.2,24.6
605,28.98,22.14
606,137.148749677752,55.5699414780672
607,54.8962955319369,20.8840187625294
608,89.919545669664,34.6856311621141
609,39.3677480464125,15.5995580367527
610,83.125,33.53125
611,100.647016534867,41.8731707317073
612,212.041884816754,66.5965650192779
613,427.934621099554,128.552097428958
614,104.659613986918,26.6106442577031
615,63.1056142571943,18.1107616051854
616,322.46827569047,75.4567116759333
617,325.260383987953,85.9961980628225
618,113.371960399653,41.4438502673797
619,67.9035960214231,24.0692813059924
620,29.9914310197087,13.6500660487067
621,42.5360743568237,17.0015890649829
622,65.8278145695364,24.9278350515464
623,50.7142857142857,21.0260869565217
624,109.502197248037,70.1028174656162
625,74.5646308560216,53.3834968732523
626,4130.4347826087,2900.55248618785
627,171.171171171171,114.267058439438
628,405.225273260464,295.524908528005
629,614.141414141414,448.334756618275
630,27.3634204275534,21.4988290398126
631,35.7109643820329,32.4026684550492
632,26.3959856105217,25.3542132736764
633,17.7487443379657,13.7792320854973
634,28.9811320754717,21.5154569104929
635,19.2,14.688
636,8.16593886462882,9.60876830826698
637,27.7016517295015,23.3071053886505
638,13.955223880597,20.5465055176038
639,10.1368749153002,19.2544442802974
640,7.3574252945921,9.02314633189486
641,8.1304347826087,9.09302325581395
642,18.6545307078809,20.7383659770576
643,84.8360655737705,107.756376887038
644,15.622641509434,22.8451605783026
645,11.0929503496691,12.3729826658697
646,12.6412213740458,12.8871595330739
647,11.8285714285714,13.7086092715232
648,252.583237657865,108800.0
649,91.9060052219321,1686.44818423384
650,24.6023092622103,247.449476899084
651,42.3341511521624,376.061623543354
652,44.0,867.821330902461
653,41.9047619047619,5180.95238095238
654,19.0017048469589,45.4874074074074
655,30.6959947472095,74.6997800657856
656,20.1385648131529,47.5506107986223
657,23.0081478646033,53.9719593311865
658,26.5738240727583,68.2311111111111
659,19.8,45.1529411764706
660,19.7938144329897,65.5474657520509
661,20.0878844946642,68.3796451288919
662,66.3021582733813,216.984263993095
663,23.890997324706,91.8080683222834
664,372.815533980583,1419.63509991312
665,156.076412410243,806.316308906982
666,8.38235294117647,26.898260325066
667,12.3339247846973,48.916945166481
668,25.5079208806945,121.375921375921
669,7.71427411387351,31.2154434299074
670,8.44444444444444,32.9333333333333
671,9.91304347826087,38.2449145489384
672,8.4,25.8957292277813
673,12.0981679917041,30.2015006370629
674,5.87100561939109,18.3675812191482
675,4.77272727272727,16.2025316455696
676,6.0,18.962962962963
677,8.4,21.3333333333333
678,15.0129657431418,14.5692952103442
679,141.388174807198,141.843971631206
680,13.5676842429849,15.2390627976379
681,24.4417286968115,24.002400240024
682,41.5329431753823,33.3379636060564
683,28.7694520727083,22.7358848048503
684,4.5,4.77611940298507
685,11.924741630598,16.8687401159726
686,4.98651793299597,7.13378068083019
687,8.75827170105099,16.060225846926
688,86.0694931463181,218.728639781271
689,96.5665236051502,177.089097952407
690,18.757327080891,20.6724216265334
691,30.5265835665225,129.261363636364
692,4.95867768595041,10.7222811358548
693,4.52446036384202,4.81948980492541
694,5.0,15.4289589691421
695,8.93621774583907,34.0441451552563
696,11.2620441305285,15.8754208754209
697,9.66310364573392,11.5746707417363
698,11.6232349902422,14.6099620419862
699,10.5537459283388,17.8230546787881
700,9.0,13.4714285714286
701,8.1,11.0941176470588
702,5.38628421198876,12.5348642870321
703,5.09090909090909,12.4193548387097
704,5.14285714285714,12.4193548387097
705,5.56137931034483,15.7102245677988
706,5.04,12.8333333333333
707,5.04,11.55
708,4.23501411671372,13.7077247520112
709,3.86170212765957,12.4745296877221
710,3.94565217391304,11.8887672037123
711,3.95102040816327,12.9315108867848
712,3.63,10.53
713,3.63,10.53
714,34.1022119073557,80.8238414729287
715,12.5052105043768,47.9425429909483
716,29.840848806366,87.0178739416745
717,175.267770204479,596.087456846951
718,23.4527687296417,83.2502973224904
719,20.1867272268483,88.0952380952381
720,20.0,78.5446144961016
721,8.52459016393443,32.9537194087715
722,10.1960784313725,37.3028571428571
723,9.41380933415402,33.6365385143862
724,10.4,36.2666666666667
725,9.17647058823529,39.168
726,65.9270998415214,307.910606598084
727,10.2604577742699,67.172264355363
728,20.0985602473669,119.983412431461
729,43.3333333333333,277.286763922905
730,28.8261652884926,186.279419128693
731,27.4285714285714,187.216909914444
732,22.481605958761,77.3993808049536
733,9.79868163192589,39.9438837145863
734,28.3278013047957,100.166129189876
735,72.189003937582,245.185982537974
736,15.0570342205323,53.1088082901554
737,31.7206023710349,135.716650115856
738,3.00687285223368,10.3444444444444
739,1.80412371134021,9.8
740,2.02478334818174,10.3444444444444
741,2.26537216828479,12.1699346405229
742,1.94444444444444,9.31
743,2.05882352941176,9.31
744,6.01849318815998,12.1591106479069
745,1.29860930748707,2.74183650820593
746,6.0928326132713,27.4473924977127
747,3.59042987237654,4.6875
748,2.83505154639175,9.72762645914397
749,3.14285714285714,7.63636363636364
750,10.3994850545118,12.5
751,8.90918490435981,10.3307277744867
752,6.54430379746835,7.52631578947368
753,7.48689431459437,12.2111591207965
754,6.4625,8.9375
755,6.08235294117647,8.41176470588235
756,5.63239251517617,5.02044036434053
757,3.03060915243964,2.32149371538487
758,4.97141436738752,7.71775082690187
759,25.8138534346766,12.5201216240386
760,7.06602810708958,7.06428499344031
761,4.73684210526316,7.24787740733071
762,3.41250710938981,9.75287473848138
763,3.43356995898791,9.86365878104268
764,6.9073267001069,13.9325842696629
765,3.48032648777052,9.26867188901513
766,5.19587628865979,13.1914893617021
767,7.06535452939692,15.5
768,40.0888332099539,85.7207649860156
769,9.21900371902991,15.0743748919936
770,19.027027027027,29.0769230769231
771,34.3448141282076,61.1123086872171
772,11.7333333333333,17.9053573966179
773,11.7333333333333,18.9
774,77.5,68.347802122089
775,17.488435067133,16.7448769454104
776,78.2941261365276,63.7942122186495
777,220.528455284553,173.305380852551
778,57.3376314537864,42.1374564607935
779,79.5687885010267,62.9321829600964
780,109.78102189781,147.769784172662
781,39.3902886176732,52.5440638510143
782,108.244269315197,139.211765901928
783,160.855614973262,201.21473354232
784,40.1066666666667,54.7733333333333
785,83.5555555555556,108.105263157895
786,290.63981042654,313.033137420816
787,217.022029549677,242.850046128735
788,274.29887730912,351.722897448416
789,370.96969330349,429.333166049809
790,136.277777777778,171.1
791,163.533333333333,182.506666666667
792,813.48275862069,896.786941580756
793,1329.66971029196,1641.96054991034
794,1478.73507380826,1974.16597322036
795,1615.76658333619,1934.36364984063
796,725.876923076923,773.22962962963
797,754.912,802.969230769231
798,3677.01112877583,5403.831285972
799,13421.7734447539,5935.64823551613
800,19403.0201342282,39738.4712571068
801,27377.3674242424,72472.3502304147
802,16052.470849528,12583.7167433487
803,23193.3413557962,28361.5870153291
804,1535.48137504145,1337.36585365854
805,1494.15149641023,1394.79039479039
806,793.8,871.652842346225
807,1043.04244176224,1174.97142857143
808,1754.69731897559,1581.69230769231
809,1424.76923076923,1504.53658536585
810,29.5064377682403,9.40766550522648
811,89.6008688569101,21.8641185521095
812,12.161863344881,9.92829564258136
813,8.91000891000891,7.10526315789474
814,22.0,11.6129032258065
815,21.12,10.4515454739002
816,14.2866715807813,14.2696296296296
817,29.8515821898628,29.4160762277058
818,22.0703933747412,21.4208194708844
819,79.3627159023228,74.348524144745
820,31.1996956127257,25.3473684210526
821,32.6323200783665,25.6170212765957
822,18.7522733089949,21.7669819988871
823,25.8217704236848,23.3148053172172
824,25.7082702323348,20.4764861278502
825,22.9116945107399,21.1572327044025
