bb_idx,MT_Neoag
3893,13.16998
3894,61.117504
3895,61.117504
3896,61.117504
3897,61.117504
3898,61.117504
3899,61.117504
3900,61.117504
3901,61.117504
3902,61.117504
3903,61.117504
3904,61.117504
3905,61.117504
3906,61.117504
3907,61.117504
3908,61.117504
3909,61.117504
3910,100.354785
3911,100.354785
3912,100.354785
3913,100.354785
3914,61.117504
3915,61.117504
3916,61.117504
3917,61.117504
3918,61.117504
3919,61.117504
3920,61.117504
3921,61.117504
3922,61.117504
3923,61.117504
3924,61.117504
3925,61.117504
3926,61.117504
3927,61.117504
3928,61.117504
3929,61.117504
3930,71.789602
3931,71.789602
3932,71.789602
3933,34.773693
3934,34.773693
3935,34.773693
3936,34.773693
3937,34.773693
3938,34.773693
3939,71.789602
3940,71.789602
3941,71.789602
3942,34.773693
3943,34.773693
3944,34.773693
3945,34.773693
3946,34.773693
3947,34.773693
3948,125.082993
3949,125.082993
3950,125.082993
3951,125.082993
3952,125.082993
3953,125.082993
3954,142.385411
3955,142.385411
3956,142.385411
3957,1.933884
3958,1.933884
3959,1.933884
3960,1.933884
3961,1.933884
3962,1.933884
3963,39.644072
3964,39.644072
3965,39.644072
3966,1.933884
3967,1.933884
3968,1.933884
3969,1.933884
3970,1.933884
3971,1.933884
3972,22.440171
3973,22.440171
3974,22.440171
3975,22.440171
3976,22.440171
3977,22.440171
3978,37.532123
3979,37.532123
3980,37.532123
3981,22.440171
3982,22.440171
3983,22.440171
3984,13.16998
3985,13.16998
3986,13.16998
3987,13.16998
3988,13.16998
3989,13.16998
3990,13.16998
3991,13.16998
3992,13.16998
3993,13.16998
3994,13.16998
3995,13.16998
3996,13.16998
3997,13.16998
3998,13.16998
3999,43.318294
4000,43.318294
4001,43.318294
4002,13.16998
4003,13.16998
4004,13.16998
4005,13.16998
4006,13.16998
4007,13.16998
4008,13.16998
4009,13.16998
4010,13.16998
4011,13.16998
4012,13.16998
4013,13.16998
4014,13.16998
4015,13.16998
4016,13.16998
4017,13.16998
4018,13.16998
4019,13.16998
4020,13.16998
4021,13.16998
4022,13.16998
4023,13.16998
4024,13.16998
4025,13.16998
4026,13.16998
4027,13.16998
4028,13.16998
4029,13.16998
4030,13.16998
4031,13.16998
4032,13.16998
4033,13.16998
4034,13.16998
4035,13.16998
4036,13.16998
4037,13.16998
4038,1.933884
4039,1.933884
4040,1.933884
4041,1.933884
4042,1.933884
4043,1.933884
4044,1.933884
4045,1.933884
4046,1.933884
4047,1.933884
4048,1.933884
4049,1.933884
4050,1.933884
4051,1.933884
4052,1.933884
4053,1.933884
4054,1.933884
4055,1.933884
4056,1.933884
4057,1.933884
4058,1.933884
4059,1.933884
4060,1.933884
4061,1.933884
4062,1.933884
4063,1.933884
4064,1.933884
4065,1.933884
4066,1.933884
4067,1.933884
4068,1.933884
4069,1.933884
4070,1.933884
4071,1.933884
4072,1.933884
4073,1.933884
4074,1.933884
4075,1.933884
4076,1.933884
4077,1.933884
4078,1.933884
4079,1.933884
4080,1.933884
4081,1.933884
4082,1.933884
4083,1.933884
4084,1.933884
4085,1.933884
4086,1.933884
4087,1.933884
4088,1.933884
4089,1.933884
4090,1.933884
4091,1.933884
4092,1.933884
4093,1.933884
4094,1.933884
4095,1.933884
4096,1.933884
4097,1.933884
4098,1.933884
4099,1.933884
4100,1.933884
4101,1.933884
4102,1.933884
4103,1.933884
4104,1.933884
4105,1.933884
4106,1.933884
4107,1.933884
4108,1.933884
4109,1.933884
4110,1.933884
4111,1.933884
4112,1.933884
4113,1.933884
4114,1.933884
4115,1.933884
4116,1.933884
4117,1.933884
4118,1.933884
4119,1.933884
4120,1.933884
4121,1.933884
4122,1.933884
4123,1.933884
4124,1.933884
4125,1.933884
4126,1.933884
4127,1.933884
4128,1.933884
4129,1.933884
4130,1.933884
4131,1.933884
4132,1.933884
4133,1.933884
4134,1.933884
4135,1.933884
4136,1.933884
4137,1.933884
4138,1.933884
4139,1.933884
4140,1.933884
4141,1.933884
4142,1.933884
4143,1.933884
4144,1.933884
4145,1.933884
4146,1.933884
4147,1.933884
4148,1.933884
4149,1.933884
4150,1.933884
4151,1.933884
4152,1.933884
4153,1.933884
4154,1.933884
4155,1.933884
4156,1.933884
4157,1.933884
4158,1.933884
4159,1.933884
4160,1.933884
4161,1.933884
4162,1.933884
4163,1.933884
4164,1.933884
4165,1.933884
4166,1.933884
4167,1.933884
4168,1.933884
4169,1.933884
4170,1.933884
4171,1.933884
4172,1.933884
4173,1.933884
4174,1.933884
4175,1.933884
4176,1.933884
4177,1.933884
4178,1.933884
4179,1.933884
4180,1.933884
4181,1.933884
4182,1.933884
4183,1.933884
4184,1.933884
4185,1.933884
4186,1.933884
4187,1.933884
4188,1.933884
4189,1.933884
4190,1.933884
4191,1.933884
4192,1.933884
4193,1.933884
4194,1.933884
4195,1.933884
4196,1.933884
4197,1.933884
4198,1.933884
4199,1.933884
4200,13.16998
4201,13.16998
4202,13.16998
4203,13.16998
4204,13.16998
4205,13.16998
4206,13.16998
4207,13.16998
4208,13.16998
4209,13.16998
4210,13.16998
4211,13.16998
4212,13.16998
4213,13.16998
4214,13.16998
4215,13.16998
4216,13.16998
4217,13.16998
4218,13.16998
4219,13.16998
4220,13.16998
4221,13.16998
4222,13.16998
4223,13.16998
4224,13.16998
4225,13.16998
4226,13.16998
4227,13.16998
4228,13.16998
4229,13.16998
4230,13.16998
4231,13.16998
4232,13.16998
4233,13.16998
4234,13.16998
4235,13.16998
4236,13.16998
4237,13.16998
4238,13.16998
4239,13.16998
4240,13.16998
4241,13.16998
4242,13.16998
4243,13.16998
4244,13.16998
4245,13.16998
4246,13.16998
4247,13.16998
4248,13.16998
4249,13.16998
4250,13.16998
4251,13.16998
4252,13.16998
4253,13.16998
4254,125.082993
4255,125.082993
4256,125.082993
4257,125.082993
4258,125.082993
4259,125.082993
4260,142.385411
4261,142.385411
4262,142.385411
4263,142.385411
4264,142.385411
4265,142.385411
4266,71.789602
4267,71.789602
4268,71.789602
4269,71.789602
4270,71.789602
4271,71.789602
4272,34.773693
4273,34.773693
4274,34.773693
4275,34.773693
4276,34.773693
4277,34.773693
4278,34.773693
4279,34.773693
4280,34.773693
4281,34.773693
4282,34.773693
4283,34.773693
4284,34.773693
4285,34.773693
4286,34.773693
4287,34.773693
4288,34.773693
4289,34.773693
4290,34.773693
4291,34.773693
4292,34.773693
4293,34.773693
4294,34.773693
4295,34.773693
4296,34.773693
4297,34.773693
4298,34.773693
4299,34.773693
4300,34.773693
4301,34.773693
4302,125.082993
4303,125.082993
4304,125.082993
4305,125.082993
4306,125.082993
4307,125.082993
4308,13.16998
4309,13.16998
4310,13.16998
4311,13.16998
4312,13.16998
4313,13.16998
4314,13.16998
4315,13.16998
4316,13.16998
4317,13.16998
4318,13.16998
4319,13.16998
4320,43.318294
4321,43.318294
4322,43.318294
4323,43.318294
4324,43.318294
4325,43.318294
4326,13.16998
4327,13.16998
4328,13.16998
4329,13.16998
4330,13.16998
4331,13.16998
4332,13.16998
4333,13.16998
4334,13.16998
4335,13.16998
4336,13.16998
4337,13.16998
4338,13.16998
4339,13.16998
4340,13.16998
4341,13.16998
4342,13.16998
4343,13.16998
4344,13.16998
4345,13.16998
4346,13.16998
4347,13.16998
4348,13.16998
4349,13.16998
4350,13.16998
4351,13.16998
4352,13.16998
4353,13.16998
4354,13.16998
4355,13.16998
4356,54.97577
4357,54.97577
4358,54.97577
4359,54.97577
4360,54.97577
4361,54.97577
4362,201.01417
4363,201.01417
4364,201.01417
4365,201.01417
4366,201.01417
4367,201.01417
4368,34.773693
4369,34.773693
4370,34.773693
4371,34.773693
4372,34.773693
4373,34.773693
4374,34.773693
4375,34.773693
4376,34.773693
4377,34.773693
4378,34.773693
4379,34.773693
4380,34.773693
4381,34.773693
4382,34.773693
4383,34.773693
4384,34.773693
4385,34.773693
4386,34.773693
4387,34.773693
4388,34.773693
4389,34.773693
4390,34.773693
4391,34.773693
4392,34.773693
4393,34.773693
4394,34.773693
4395,34.773693
4396,34.773693
4397,34.773693
4398,125.082993
4399,125.082993
4400,125.082993
4401,125.082993
4402,125.082993
4403,125.082993
4404,125.082993
4405,125.082993
4406,125.082993
4407,125.082993
4408,125.082993
4409,125.082993
4410,142.385411
4411,142.385411
4412,142.385411
4413,142.385411
4414,142.385411
4415,142.385411
4416,1.933884
4417,1.933884
4418,1.933884
4419,1.933884
4420,1.933884
4421,1.933884
4422,1.933884
4423,1.933884
4424,1.933884
4425,1.933884
4426,1.933884
4427,1.933884
4428,1.933884
4429,1.933884
4430,1.933884
4431,1.933884
4432,1.933884
4433,1.933884
4434,1.933884
4435,1.933884
4436,1.933884
4437,1.933884
4438,1.933884
4439,1.933884
4440,1.933884
4441,1.933884
4442,1.933884
4443,1.933884
4444,1.933884
4445,1.933884
4446,1.933884
4447,1.933884
4448,1.933884
4449,1.933884
4450,1.933884
4451,1.933884
4452,1.933884
4453,1.933884
4454,1.933884
4455,1.933884
4456,1.933884
4457,1.933884
4458,1.933884
4459,1.933884
4460,1.933884
4461,1.933884
4462,1.933884
4463,1.933884
4464,1.933884
4465,1.933884
4466,1.933884
4467,1.933884
4468,1.933884
4469,1.933884
4470,13.16998
4471,13.16998
4472,13.16998
4473,13.16998
4474,13.16998
4475,13.16998
4476,13.16998
4477,13.16998
4478,13.16998
4479,13.16998
4480,13.16998
4481,13.16998
4482,13.16998
4483,13.16998
4484,13.16998
4485,13.16998
4486,13.16998
4487,13.16998
4488,13.16998
4489,13.16998
4490,13.16998
4491,13.16998
4492,13.16998
4493,13.16998
4494,13.16998
4495,13.16998
4496,13.16998
4497,13.16998
4498,13.16998
4499,13.16998
4500,13.16998
4501,13.16998
4502,13.16998
4503,13.16998
4504,13.16998
4505,13.16998
4506,13.16998
4507,13.16998
4508,13.16998
4509,13.16998
4510,13.16998
4511,13.16998
4512,13.16998
4513,13.16998
4514,13.16998
4515,13.16998
4516,13.16998
4517,13.16998
4518,13.16998
4519,13.16998
4520,13.16998
4521,13.16998
4522,13.16998
4523,13.16998
4524,109.949399
4525,109.949399
4526,109.949399
4527,109.949399
4528,109.949399
4529,109.949399
4530,39.513792
4531,39.513792
4532,39.513792
4533,39.513792
4534,39.513792
4535,39.513792
4536,39.513792
4537,39.513792
4538,39.513792
4539,39.513792
4540,39.513792
4541,39.513792
4542,39.513792
4543,39.513792
4544,39.513792
4545,39.513792
4546,39.513792
4547,39.513792
4548,39.513792
4549,39.513792
4550,39.513792
4551,39.513792
4552,39.513792
4553,39.513792
4554,97.084433
4555,97.084433
4556,97.084433
4557,97.084433
4558,97.084433
4559,97.084433
4560,151.06697
4561,151.06697
4562,151.06697
4563,151.06697
4564,151.06697
4565,151.06697
4566,109.949399
4567,109.949399
4568,109.949399
4569,109.949399
4570,109.949399
4571,109.949399
4572,39.513792
4573,39.513792
4574,39.513792
4575,39.513792
4576,39.513792
4577,39.513792
4578,1.933884
4579,1.933884
4580,1.933884
4581,1.933884
4582,1.933884
4583,1.933884
4584,1.933884
4585,1.933884
4586,1.933884
4587,1.933884
4588,1.933884
4589,1.933884
4590,1.933884
4591,1.933884
4592,1.933884
4593,1.933884
4594,1.933884
4595,1.933884
4596,1.933884
4597,1.933884
4598,1.933884
4599,1.933884
4600,1.933884
4601,1.933884
4602,1.933884
4603,1.933884
4604,1.933884
4605,1.933884
4606,1.933884
4607,1.933884
4608,1.933884
4609,1.933884
4610,1.933884
4611,1.933884
4612,1.933884
4613,1.933884
4614,1.933884
4615,1.933884
4616,1.933884
4617,1.933884
4618,1.933884
4619,1.933884
4620,1.933884
4621,1.933884
4622,1.933884
4623,1.933884
4624,1.933884
4625,1.933884
4626,1.933884
4627,1.933884
4628,1.933884
4629,1.933884
4630,1.933884
4631,1.933884
4632,22.440171
4633,22.440171
4634,22.440171
4635,22.440171
4636,22.440171
4637,22.440171
4638,22.440171
4639,22.440171
4640,22.440171
4641,22.440171
4642,22.440171
4643,22.440171
4644,37.532123
4645,37.532123
4646,37.532123
4647,37.532123
4648,37.532123
4649,37.532123
4650,1.933884
4651,1.933884
4652,1.933884
4653,1.933884
4654,1.933884
4655,1.933884
4656,1.933884
4657,1.933884
4658,1.933884
4659,1.933884
4660,1.933884
4661,1.933884
4662,1.933884
4663,1.933884
4664,1.933884
4665,1.933884
4666,1.933884
4667,1.933884
4668,1.933884
4669,1.933884
4670,1.933884
4671,1.933884
4672,1.933884
4673,1.933884
4674,1.933884
4675,1.933884
4676,1.933884
4677,1.933884
4678,1.933884
4679,1.933884
4680,1.933884
4681,1.933884
4682,1.933884
4683,1.933884
4684,1.933884
4685,1.933884
4686,13.16998
4687,13.16998
4688,13.16998
4689,13.16998
4690,13.16998
4691,13.16998
4692,13.16998
4693,13.16998
4694,13.16998
4695,13.16998
4696,13.16998
4697,13.16998
4698,43.318294
4699,43.318294
4700,43.318294
4701,43.318294
4702,43.318294
4703,43.318294
4704,13.16998
4705,13.16998
4706,13.16998
4707,13.16998
4708,13.16998
4709,13.16998
4710,13.16998
4711,13.16998
4712,13.16998
4713,13.16998
4714,13.16998
4715,13.16998
4716,13.16998
4717,13.16998
4718,13.16998
4719,13.16998
4720,13.16998
4721,13.16998
4722,13.16998
4723,13.16998
4724,13.16998
4725,13.16998
4726,13.16998
4727,13.16998
4728,13.16998
4729,13.16998
4730,13.16998
4731,13.16998
4732,13.16998
4733,13.16998
4734,54.97577
4735,54.97577
4736,54.97577
4737,54.97577
4738,54.97577
4739,54.97577
4740,13.16998
4741,13.16998
4742,13.16998
4743,13.16998
4744,13.16998
4745,13.16998
4746,13.16998
4747,13.16998
4748,13.16998
4749,13.16998
4750,13.16998
4751,13.16998
4752,13.16998
4753,13.16998
4754,13.16998
4755,13.16998
4756,13.16998
4757,13.16998
4758,13.16998
4759,13.16998
4760,13.16998
4761,13.16998
4762,13.16998
4763,13.16998
4764,13.16998
4765,13.16998
4766,13.16998
4767,13.16998
4768,13.16998
4769,13.16998
4770,13.16998
4771,13.16998
4772,13.16998
4773,13.16998
4774,13.16998
4775,13.16998
4776,43.318294
4777,43.318294
4778,43.318294
4779,43.318294
4780,43.318294
4781,43.318294
4782,13.16998
4783,13.16998
4784,13.16998
4785,13.16998
4786,13.16998
4787,13.16998
4788,13.16998
4789,13.16998
4790,13.16998
4791,13.16998
4792,13.16998
4793,13.16998
4794,123.704299
4795,123.704299
4796,123.704299
4797,123.704299
4798,123.704299
4799,123.704299
4800,13.16998
4801,13.16998
4802,13.16998
4803,13.16998
4804,13.16998
4805,13.16998
4806,13.16998
4807,13.16998
4808,13.16998
4809,13.16998
4810,13.16998
4811,13.16998
4812,13.16998
4813,13.16998
4814,13.16998
4815,13.16998
4816,13.16998
4817,13.16998
4818,13.16998
4819,13.16998
4820,13.16998
4821,13.16998
4822,13.16998
4823,13.16998
4824,54.97577
4825,54.97577
4826,54.97577
4827,54.97577
4828,54.97577
4829,54.97577
4830,54.97577
4831,54.97577
4832,54.97577
4833,54.97577
4834,54.97577
4835,54.97577
4836,71.943134
4837,71.943134
4838,71.943134
4839,71.943134
4840,71.943134
4841,71.943134
4842,71.943134
4843,71.943134
4844,71.943134
4845,71.943134
4846,71.943134
4847,71.943134
4848,71.943134
4849,71.943134
4850,71.943134
4851,54.97577
4852,54.97577
4853,54.97577
4854,54.97577
4855,54.97577
4856,54.97577
4857,71.943134
4858,71.943134
4859,71.943134
4860,13.16998
4861,13.16998
4862,13.16998
4863,13.16998
4864,13.16998
4865,13.16998
4866,13.16998
4867,13.16998
4868,13.16998
4869,13.16998
4870,13.16998
4871,13.16998
4872,43.318294
4873,43.318294
4874,43.318294
4875,13.16998
4876,13.16998
4877,13.16998
4878,13.16998
4879,13.16998
4880,13.16998
4881,13.16998
4882,13.16998
4883,13.16998
4884,13.16998
4885,13.16998
4886,13.16998
4887,13.16998
4888,13.16998
4889,13.16998
4890,13.16998
4891,13.16998
4892,13.16998
4893,13.16998
4894,13.16998
4895,13.16998
4896,13.16998
4897,13.16998
4898,13.16998
4899,13.16998
4900,13.16998
4901,13.16998
4902,1.933884
4903,1.933884
4904,1.933884
4905,1.933884
4906,1.933884
4907,1.933884
4908,22.440171
4909,22.440171
4910,22.440171
4911,22.440171
4912,22.440171
4913,22.440171
4914,37.532123
4915,37.532123
4916,37.532123
4917,1.933884
4918,1.933884
4919,1.933884
4920,1.933884
4921,1.933884
4922,1.933884
4923,1.933884
4924,1.933884
4925,1.933884
4926,1.933884
4927,1.933884
4928,1.933884
4929,13.16998
4930,13.16998
4931,13.16998
4932,13.16998
4933,13.16998
4934,13.16998
4935,13.16998
4936,13.16998
4937,13.16998
4938,13.16998
4939,13.16998
4940,13.16998
4941,13.16998
4942,13.16998
4943,13.16998
4944,13.16998
4945,13.16998
4946,13.16998
4947,13.16998
4948,13.16998
4949,13.16998
4950,13.16998
4951,13.16998
4952,13.16998
4953,13.16998
4954,13.16998
4955,13.16998
4956,71.943134
4957,71.943134
4958,71.943134
4959,54.97577
4960,54.97577
4961,54.97577
4962,54.97577
4963,54.97577
4964,54.97577
4965,71.943134
4966,71.943134
4967,71.943134
4968,13.16998
4969,13.16998
4970,13.16998
4971,13.16998
4972,13.16998
4973,13.16998
4974,13.16998
4975,13.16998
4976,13.16998
4977,13.16998
4978,13.16998
4979,13.16998
4980,43.318294
4981,43.318294
4982,43.318294
4983,34.773693
4984,34.773693
4985,34.773693
4986,34.773693
4987,34.773693
4988,34.773693
4989,34.773693
4990,34.773693
4991,34.773693
4992,34.773693
4993,34.773693
4994,34.773693
4995,34.773693
4996,34.773693
4997,34.773693
4998,34.773693
4999,34.773693
5000,34.773693
5001,71.789602
5002,71.789602
5003,71.789602
5004,71.789602
5005,71.789602
5006,71.789602
5007,34.773693
5008,34.773693
5009,34.773693
5010,54.97577
5011,54.97577
5012,54.97577
5013,54.97577
5014,54.97577
5015,54.97577
5016,71.943134
5017,71.943134
5018,71.943134
5019,13.16998
5020,13.16998
5021,13.16998
5022,13.16998
5023,13.16998
5024,13.16998
5025,13.16998
5026,13.16998
5027,13.16998
5028,13.16998
5029,13.16998
5030,13.16998
5031,13.16998
5032,13.16998
5033,13.16998
5034,13.16998
5035,13.16998
5036,13.16998
5037,34.773693
5038,34.773693
5039,34.773693
5040,34.773693
5041,34.773693
5042,34.773693
5043,34.773693
5044,34.773693
5045,34.773693
5046,34.773693
5047,34.773693
5048,34.773693
5049,34.773693
5050,34.773693
5051,34.773693
5052,34.773693
5053,34.773693
5054,34.773693
5055,34.773693
5056,34.773693
5057,34.773693
5058,34.773693
5059,34.773693
5060,34.773693
5061,34.773693
5062,34.773693
5063,34.773693
5064,61.117504
5065,61.117504
5066,61.117504
5067,61.117504
5068,61.117504
5069,61.117504
5070,61.117504
5071,61.117504
5072,61.117504
5073,61.117504
5074,61.117504
5075,61.117504
5076,100.354785
5077,100.354785
5078,100.354785
5079,61.117504
5080,61.117504
5081,61.117504
5082,61.117504
5083,61.117504
5084,61.117504
5085,61.117504
5086,61.117504
5087,61.117504
5088,61.117504
5089,61.117504
5090,61.117504
5091,1.933884
5092,1.933884
5093,1.933884
5094,1.933884
5095,1.933884
5096,1.933884
5097,22.440171
5098,22.440171
5099,22.440171
5100,22.440171
5101,22.440171
5102,22.440171
5103,37.532123
5104,37.532123
5105,37.532123
5106,1.933884
5107,1.933884
5108,1.933884
5109,1.933884
5110,1.933884
5111,1.933884
5112,1.933884
5113,1.933884
5114,1.933884
5115,1.933884
5116,1.933884
5117,1.933884
5118,34.773693
5119,34.773693
5120,34.773693
5121,125.082993
5122,125.082993
5123,125.082993
5124,125.082993
5125,125.082993
5126,125.082993
5127,142.385411
5128,142.385411
5129,142.385411
5130,34.773693
5131,34.773693
5132,34.773693
5133,34.773693
5134,34.773693
5135,34.773693
5136,34.773693
5137,34.773693
5138,34.773693
5139,34.773693
5140,34.773693
5141,34.773693
5142,34.773693
5143,34.773693
5144,34.773693
5145,13.16998
5146,13.16998
5147,13.16998
5148,13.16998
5149,13.16998
5150,13.16998
5151,43.318294
5152,43.318294
5153,43.318294
5154,13.16998
5155,13.16998
5156,13.16998
5157,13.16998
5158,13.16998
5159,13.16998
5160,13.16998
5161,13.16998
5162,13.16998
5163,13.16998
5164,13.16998
5165,13.16998
5166,13.16998
5167,13.16998
5168,13.16998
5169,54.97577
5170,54.97577
5171,54.97577
5172,34.773693
5173,34.773693
5174,34.773693
5175,125.082993
5176,125.082993
5177,125.082993
5178,125.082993
5179,125.082993
5180,125.082993
5181,142.385411
5182,142.385411
5183,142.385411
5184,34.773693
5185,34.773693
5186,34.773693
5187,34.773693
5188,34.773693
5189,34.773693
5190,34.773693
5191,34.773693
5192,34.773693
5193,34.773693
5194,34.773693
5195,34.773693
5196,34.773693
5197,34.773693
5198,34.773693
5199,13.16998
5200,13.16998
5201,13.16998
5202,13.16998
5203,13.16998
5204,13.16998
5205,13.16998
5206,13.16998
5207,13.16998
5208,13.16998
5209,13.16998
5210,13.16998
5211,13.16998
5212,13.16998
5213,13.16998
5214,13.16998
5215,13.16998
5216,13.16998
5217,13.16998
5218,13.16998
5219,13.16998
5220,13.16998
5221,13.16998
5222,13.16998
5223,13.16998
5224,13.16998
5225,13.16998
5226,1.933884
5227,1.933884
5228,1.933884
5229,1.933884
5230,1.933884
5231,1.933884
5232,1.933884
5233,1.933884
5234,1.933884
5235,1.933884
5236,1.933884
5237,1.933884
5238,1.933884
5239,1.933884
5240,1.933884
5241,1.933884
5242,1.933884
5243,1.933884
5244,1.933884
5245,1.933884
5246,1.933884
5247,1.933884
5248,1.933884
5249,1.933884
5250,1.933884
5251,1.933884
5252,1.933884
5253,1.933884
5254,1.933884
5255,1.933884
5256,1.933884
5257,1.933884
5258,1.933884
5259,1.933884
5260,1.933884
5261,1.933884
5262,1.933884
5263,1.933884
5264,1.933884
5265,1.933884
5266,1.933884
5267,1.933884
5268,1.933884
5269,1.933884
5270,1.933884
5271,1.933884
5272,1.933884
5273,1.933884
5274,1.933884
5275,1.933884
5276,1.933884
5277,1.933884
5278,1.933884
5279,1.933884
5280,125.082993
5281,125.082993
5282,125.082993
5283,125.082993
5284,125.082993
5285,142.385411
5286,142.385411
5287,142.385411
5288,142.385411
5289,142.385411
5290,125.082993
5291,125.082993
5292,125.082993
5293,125.082993
5294,125.082993
5295,142.385411
5296,142.385411
5297,142.385411
5298,142.385411
5299,142.385411
5300,125.082993
5301,125.082993
5302,125.082993
5303,125.082993
5304,125.082993
5305,125.082993
5306,125.082993
5307,125.082993
5308,125.082993
5309,125.082993
5310,142.385411
5311,142.385411
5312,142.385411
5313,142.385411
5314,142.385411
5315,34.773693
5316,34.773693
5317,34.773693
5318,34.773693
5319,34.773693
5320,34.773693
5321,34.773693
5322,34.773693
5323,34.773693
5324,34.773693
5325,34.773693
5326,34.773693
5327,34.773693
5328,34.773693
5329,34.773693
5330,34.773693
5331,34.773693
5332,34.773693
5333,34.773693
5334,34.773693
5335,71.789602
5336,71.789602
5337,71.789602
5338,71.789602
5339,71.789602
5340,34.773693
5341,34.773693
5342,34.773693
5343,34.773693
5344,34.773693
5345,34.773693
5346,34.773693
5347,34.773693
5348,34.773693
5349,34.773693
5350,34.773693
5351,34.773693
5352,34.773693
5353,34.773693
5354,34.773693
5355,34.773693
5356,34.773693
5357,34.773693
5358,34.773693
5359,34.773693
5360,34.773693
5361,34.773693
5362,34.773693
5363,34.773693
5364,34.773693
5365,125.082993
5366,125.082993
5367,125.082993
5368,125.082993
5369,125.082993
5370,1.933884
5371,1.933884
5372,1.933884
5373,1.933884
5374,1.933884
5375,1.933884
5376,1.933884
5377,1.933884
5378,1.933884
5379,1.933884
5380,1.933884
5381,1.933884
5382,1.933884
5383,1.933884
5384,1.933884
5385,1.933884
5386,1.933884
5387,1.933884
5388,1.933884
5389,1.933884
5390,1.933884
5391,1.933884
5392,1.933884
5393,1.933884
5394,1.933884
5395,1.933884
5396,1.933884
5397,1.933884
5398,1.933884
5399,1.933884
5400,1.933884
5401,1.933884
5402,1.933884
5403,1.933884
5404,1.933884
5405,1.933884
5406,1.933884
5407,1.933884
5408,1.933884
5409,1.933884
5410,1.933884
5411,1.933884
5412,1.933884
5413,1.933884
5414,1.933884
5415,1.933884
5416,1.933884
5417,1.933884
5418,1.933884
5419,1.933884
5420,1.933884
5421,1.933884
5422,1.933884
5423,1.933884
5424,1.933884
5425,1.933884
5426,1.933884
5427,1.933884
5428,1.933884
5429,1.933884
5430,1.933884
5431,1.933884
5432,1.933884
5433,1.933884
5434,1.933884
5435,1.933884
5436,1.933884
5437,1.933884
5438,1.933884
5439,1.933884
5440,1.933884
5441,1.933884
5442,1.933884
5443,1.933884
5444,1.933884
5445,1.933884
5446,1.933884
5447,1.933884
5448,1.933884
5449,1.933884
5450,1.933884
5451,1.933884
5452,1.933884
5453,1.933884
5454,1.933884
5455,1.933884
5456,1.933884
5457,1.933884
5458,1.933884
5459,1.933884
5460,13.16998
5461,13.16998
5462,13.16998
5463,13.16998
5464,13.16998
5465,43.318294
5466,43.318294
5467,43.318294
5468,43.318294
5469,43.318294
5470,13.16998
5471,13.16998
5472,13.16998
5473,13.16998
5474,13.16998
5475,13.16998
5476,13.16998
5477,13.16998
5478,13.16998
5479,13.16998
5480,13.16998
5481,13.16998
5482,13.16998
5483,13.16998
5484,13.16998
5485,13.16998
5486,13.16998
5487,13.16998
5488,13.16998
5489,13.16998
5490,43.318294
5491,43.318294
5492,43.318294
5493,43.318294
5494,43.318294
5495,54.97577
5496,54.97577
5497,54.97577
5498,54.97577
5499,54.97577
5500,54.97577
5501,54.97577
5502,54.97577
5503,54.97577
5504,54.97577
5505,13.16998
5506,13.16998
5507,13.16998
5508,13.16998
5509,13.16998
5510,13.16998
5511,13.16998
5512,13.16998
5513,13.16998
5514,13.16998
5515,13.16998
5516,13.16998
5517,13.16998
5518,13.16998
5519,13.16998
5520,13.16998
5521,13.16998
5522,13.16998
5523,13.16998
5524,13.16998
5525,13.16998
5526,13.16998
5527,13.16998
5528,13.16998
5529,13.16998
5530,13.16998
5531,13.16998
5532,13.16998
5533,13.16998
5534,13.16998
5535,13.16998
5536,13.16998
5537,13.16998
5538,13.16998
5539,13.16998
5540,43.318294
5541,43.318294
5542,43.318294
5543,43.318294
5544,43.318294
5545,13.16998
5546,13.16998
5547,13.16998
5548,13.16998
5549,13.16998
5550,13.16998
5551,13.16998
5552,13.16998
5553,13.16998
5554,13.16998
5555,13.16998
5556,13.16998
5557,13.16998
5558,13.16998
5559,13.16998
5560,13.16998
5561,13.16998
5562,13.16998
5563,13.16998
5564,13.16998
5565,13.16998
5566,13.16998
5567,13.16998
5568,13.16998
5569,13.16998
5570,13.16998
5571,13.16998
5572,13.16998
5573,13.16998
5574,13.16998
5575,13.16998
5576,13.16998
5577,13.16998
5578,13.16998
5579,13.16998
5580,13.16998
5581,13.16998
5582,13.16998
5583,13.16998
5584,13.16998
5585,13.16998
5586,13.16998
5587,13.16998
5588,13.16998
5589,13.16998
5590,13.16998
5591,13.16998
5592,13.16998
5593,13.16998
5594,13.16998
5595,34.773693
5596,34.773693
5597,34.773693
5598,34.773693
5599,34.773693
5600,34.773693
5601,34.773693
5602,34.773693
5603,34.773693
5604,34.773693
5605,125.082993
5606,125.082993
5607,125.082993
5608,125.082993
5609,125.082993
5610,183.711753
5611,183.711753
5612,183.711753
5613,183.711753
5614,183.711753
5615,142.385411
5616,142.385411
5617,142.385411
5618,142.385411
5619,142.385411
5620,34.773693
5621,34.773693
5622,34.773693
5623,34.773693
5624,34.773693
5625,34.773693
5626,34.773693
5627,34.773693
5628,34.773693
5629,34.773693
5630,34.773693
5631,34.773693
5632,34.773693
5633,34.773693
5634,34.773693
5635,34.773693
5636,34.773693
5637,34.773693
5638,34.773693
5639,34.773693
5640,1.933884
