bb_idx,MT_MHCSeqNet,WT_MHCSeqNet
2122,0.9236232,0.85127974
2123,0.99939764,0.9994181
2124,0.66075814,0.5258039
2125,0.691246,0.6997087
2126,0.9110371,0.9052328
2127,0.99997747,0.99997866
2128,0.83334696,0.5083002
2129,0.9420811,0.95014375
2130,0.84531105,0.8037196
2131,0.99593973,0.99718386
2132,0.67396885,0.39028952
2133,0.53205997,0.5576413
2134,0.63362336,0.5902717
2135,0.9985801,0.99817
2136,0.75389016,0.62436986
2137,0.9617386,0.6248196
2138,0.92630255,0.76556945
2139,0.9969111,0.99951816
2140,0.67315114,0.52602726
2141,0.69917965,0.53529054
2142,0.85292685,0.690891
2143,0.99871266,0.99739736
2144,0.99757427,0.98184323
2145,0.99278533,0.9269382
2146,0.9106284,0.82848954
2147,0.9999833,0.9999897
2148,0.8819947,0.7016786
2149,0.8894458,0.6328273
2150,0.947418,0.89112914
2151,0.99997413,0.99998283
2152,0.6084275,0.60039556
2153,0.70500886,0.47656128
2154,0.765296,0.6712856
2155,0.9987269,0.99828553
2156,0.973457,0.9683212
2157,0.7647389,0.5048961
2158,0.59455043,0.8476748
2159,0.9939828,0.9999089
2160,0.6736319,0.59876037
2161,0.7661609,0.39683723
2162,0.4170031,0.82653785
2163,0.9984871,0.999449
2164,0.899516,0.5449744
2165,0.8872426,0.6212106
2166,0.96451455,0.95918655
2167,0.9999835,0.9997834
2168,0.96142185,0.70962125
2169,0.9960047,0.91494757
2170,0.95497453,0.4645512
2171,0.9996749,0.9990693
2172,0.97373533,0.95022607
2173,0.9629606,0.9347755
2174,0.8892423,0.9424503
2175,0.9999995,0.9999987
2176,0.55016,0.5612728
2177,0.85258776,0.92134035
2178,0.94610846,0.9811842
2179,0.9999138,0.99997616
2180,0.2340208,0.28636408
2181,0.7535988,0.8481287
2182,0.8712152,0.79443336
2183,0.9999567,0.99997246
2184,0.4117711,0.36364794
2185,0.88642,0.74978745
2186,0.61380285,0.5422892
2187,0.99986684,0.99979424
2188,0.49106395,0.25232714
2189,0.85810316,0.8558229
2190,0.78468585,0.7850405
2191,0.9998647,0.99989486
2192,0.39856935,0.42721516
2193,0.74233246,0.54151195
2194,0.5428021,0.19136757
2195,0.9987962,0.99903584
2196,0.6325138,0.33231568
2197,0.87627196,0.9078318
2198,0.6548284,0.5017926
2199,0.9822452,0.9740687
2200,0.39319625,0.4945534
2201,0.70434165,0.6498585
2202,0.8674624,0.72763765
2203,0.9996318,0.9997411
2204,0.51075995,0.68368655
2205,0.57309324,0.49536383
2206,0.81892157,0.9071002
2207,0.9996613,0.9999035
2208,0.4129771,0.586911
2209,0.4555812,0.6264668
2210,0.3713815,0.35253567
2211,0.9996921,0.9998923
2212,0.49702266,0.81045717
2213,0.99716985,0.9986806
2214,0.8230336,0.94160604
2215,0.97920555,0.9839838
2216,0.8018657,0.955906
2217,0.6634183,0.773295
2218,0.69859195,0.87002474
2219,0.99966943,0.9998647
2220,0.4604209,0.48824757
2221,0.7379732,0.76235616
2222,0.50987095,0.8136833
2223,0.9860319,0.9975848
2224,0.23600042,0.14541608
2225,0.6493183,0.8240955
2226,0.10674241,0.9734881
2227,0.99828416,0.9999591
2228,0.20337936,0.42557496
2229,0.99939567,0.9767131
2230,0.5802252,0.8987855
2231,0.99986625,0.9999944
2232,0.24875766,0.13662973
2233,0.4993463,0.31363416
2234,0.1830717,0.29314816
2235,0.9998586,0.9987935
2236,0.21433091,0.16425389
2237,0.5936139,0.4977799
2238,0.9253447,0.8853816
2239,0.9999956,0.99995
2240,0.30985188,0.38469338
2241,0.29176193,0.35332385
2242,0.666281,0.73161393
2243,0.9988766,0.9996172
2244,0.11225796,0.18582138
2245,0.35904267,0.45407736
2246,0.21686175,0.367667
2247,0.99643993,0.999354
2248,0.31802267,0.34363732
2249,0.9247082,0.9795237
2250,0.58973134,0.64111197
2251,0.9999902,0.9999957
2252,0.25931782,0.21314925
2253,0.24432433,0.33441818
2254,0.3989708,0.5424876
2255,0.99822974,0.9980321
2256,0.5032187,0.46015233
2257,0.41430277,0.55787593
2258,0.59414023,0.4157356
2259,0.99820817,0.9879962
2260,0.5231616,0.40104625
2261,0.7154304,0.54968345
2262,0.6175468,0.3086403
2263,0.9996872,0.9984082
2264,0.29703164,0.7190997
2265,0.7997706,0.97568417
2266,0.94192284,0.9847349
2267,0.78267473,0.5054236
2268,0.9754254,0.9777757
2269,0.98120373,0.97696143
2270,0.69273436,0.57855165
2271,0.91865945,0.93749934
2272,0.9934795,0.99648845
2273,0.11332506,0.10469356
2274,0.80639815,0.76116574
2275,0.9820322,0.98906416
2276,0.30121732,0.1991488
2277,0.9218649,0.92216945
2278,0.9982752,0.99799335
2279,0.9852516,0.99100304
2280,0.905435,0.95324653
2281,0.938447,0.96785784
2282,0.9492413,0.9668237
2283,0.98161995,0.99867576
2284,0.9972991,0.99987125
2285,0.8955925,0.6329006
2286,0.9805702,0.96946716
2287,0.99473196,0.9922346
2288,0.77288187,0.90336037
2289,0.97571486,0.98410916
2290,0.8874304,0.9521133
2291,0.13456658,0.1315018
2292,0.94607556,0.97868794
2293,0.93764925,0.9791992
2294,0.01530996,0.034184635
2295,0.5161196,0.7122461
2296,0.8963372,0.9543128
2297,0.1031833,0.1545983
2298,0.73702246,0.85612357
2299,0.99647045,0.9990661
2300,0.17245725,0.28900784
2301,0.38068148,0.80024815
2302,0.39741355,0.65305454
2303,0.22096941,0.2959091
2304,0.9943678,0.9992572
2305,0.98663455,0.9973179
2306,0.2563347,0.63700616
2307,0.98892677,0.963256
2308,0.9990284,0.999017
2309,0.16766521,0.25485682
2310,0.89448506,0.9499513
2311,0.9848796,0.99564445
2312,0.79000247,0.7020542
2313,0.86201787,0.89983237
2314,0.8050314,0.73770285
2315,0.14337534,0.065393925
2316,0.82286346,0.7975711
2317,0.962404,0.9468587
2318,0.7411906,0.8485217
2319,0.5995805,0.8525754
2320,0.64352393,0.77094024
2321,0.6874538,0.6589473
2322,0.8702172,0.89927924
2323,0.9921552,0.9859699
2324,0.56214607,0.5726081
2325,0.8704725,0.85946155
2326,0.9949695,0.98435086
2327,0.6505532,0.7691136
2328,0.9944265,0.978572
2329,0.96944195,0.9141029
2330,0.66119725,0.57072395
2331,0.85011554,0.82211477
2332,0.92478216,0.9220439
2333,0.27927583,0.28422934
2334,0.8967788,0.9486598
2335,0.9962001,0.9982194
2336,0.26928324,0.23443368
2337,0.99278486,0.98938257
2338,0.96567565,0.995993
2339,0.32188696,0.39962783
2340,0.9853004,0.9865895
2341,0.98765457,0.9958203
2342,0.043788612,0.06482324
2343,0.8984109,0.8894205
2344,0.9781792,0.9755362
2345,0.5831465,0.76319396
2346,0.8747307,0.9026282
2347,0.98604596,0.9888155
2348,0.41182518,0.49197707
2349,0.83085585,0.88255
2350,0.9311909,0.96998894
2351,0.05217862,0.063675135
2352,0.04797408,0.13508534
2353,0.5528313,0.6246299
2354,0.32185692,0.34296453
2355,0.9969096,0.9139538
2356,0.9998655,0.9994635
2357,0.27040046,0.5724529
2358,0.8834647,0.91546756
2359,0.9643638,0.98865044
2360,0.29703164,0.7190997
2361,0.7997706,0.97568417
2362,0.94192284,0.9847349
2363,0.78267473,0.5054236
2364,0.9754254,0.9777757
2365,0.98120373,0.97696143
2366,0.69273436,0.57855165
2367,0.91865945,0.93749934
2368,0.9934795,0.99648845
2369,0.11332506,0.10469356
2370,0.80639815,0.76116574
2371,0.9820322,0.98906416
2372,0.30121732,0.1991488
2373,0.9218649,0.92216945
2374,0.9982752,0.99799335
2375,0.9852516,0.99100304
2376,0.905435,0.95324653
2377,0.938447,0.96785784
2378,0.9492413,0.9668237
2379,0.98161995,0.99867576
2380,0.9972991,0.99987125
2381,0.8955925,0.6329006
2382,0.9805702,0.96946716
2383,0.99473196,0.9922346
2384,0.1964938,0.51792675
2385,0.6894158,0.9679369
2386,0.9190964,0.813103
2387,0.29837987,0.13017514
2388,0.85322344,0.83052695
2389,0.9418521,0.8369408
2390,0.5576858,0.33469844
2391,0.720808,0.7139149
2392,0.99165756,0.9923762
2393,0.6485754,0.45787436
2394,0.93393064,0.8983191
2395,0.9972953,0.9979053
2396,0.8494216,0.6728936
2397,0.9424242,0.8806119
2398,0.9940328,0.97641754
2399,0.82628363,0.5179811
2400,0.8680283,0.92763543
2401,0.99820226,0.99828863
2402,0.5699755,0.29792613
2403,0.927534,0.99994147
2404,0.92243844,0.9972217
2405,0.42291152,0.81931937
2406,0.98123825,0.978444
2407,0.9967296,0.96846753
2408,0.5482374,0.79038477
2409,0.8981085,0.9640118
2410,0.9680455,0.98428005
2411,0.67086244,0.83877116
2412,0.95590657,0.9702804
2413,0.99864167,0.99971676
2414,0.68151736,0.7531488
2415,0.9842826,0.99583346
2416,0.995386,0.9992461
2417,0.49418858,0.53809816
2418,0.8201585,0.8875899
2419,0.9261555,0.95588386
2420,0.8085177,0.86115515
2421,0.9050629,0.95202136
2422,0.94037426,0.93722403
2423,0.9396459,0.94831145
2424,0.9857718,0.9932779
2425,0.9033576,0.95313805
2426,0.58987564,0.58056307
2427,0.84133244,0.80097556
2428,0.9488392,0.9525435
2429,0.31738526,0.346462
2430,0.6406129,0.310654
2431,0.88915026,0.76734346
2432,0.637884,0.67230594
2433,0.69724923,0.9035368
2434,0.7050741,0.7073234
2435,0.91377246,0.8182229
2436,0.98710793,0.9914112
2437,0.99091595,0.9713222
2438,0.7481838,0.63000953
2439,0.92537653,0.9506248
2440,0.9896175,0.99129564
2441,0.55461216,0.47999114
2442,0.9470082,0.9190811
2443,0.9976566,0.9973793
2444,0.42410648,0.0979698
2445,0.9735133,0.8665707
2446,0.98717034,0.8820237
2447,0.43375716,0.33281612
2448,0.999809,0.9999234
2449,0.99986833,0.9997976
2450,0.32182753,0.56602544
2451,0.36450136,0.9999308
2452,0.9485457,0.99999726
2453,0.10403177,0.27318013
2454,0.877687,0.83432716
2455,0.9446554,0.9687188
2456,0.6609514,0.7637383
2457,0.99141145,0.9759394
2458,0.7448189,0.98903674
2459,0.8501352,0.8840843
2460,0.94759667,0.8988677
2461,0.9477738,0.96306777
2462,0.6622859,0.79219913
2463,0.88565326,0.9113152
2464,0.9863354,0.9897387
2465,0.46484324,0.463326
2466,0.6667004,0.7456841
2467,0.9779722,0.9789692
2468,0.78799164,0.88859826
2469,0.81290495,0.87506354
2470,0.7586679,0.8519523
2471,0.5189258,0.50615364
2472,0.9826672,0.9853933
2473,0.84460604,0.8838575
2474,0.60048604,0.8319632
2475,0.9909877,0.9403192
2476,0.99843174,0.99344087
2477,0.5142273,0.5173219
2478,0.7232331,0.8683559
2479,0.9398418,0.9450337
2480,0.5170125,0.23995334
2481,0.9914644,0.95091677
2482,0.9979854,0.9824052
2483,0.5960292,0.6927548
2484,0.9668368,0.9531262
2485,0.9549674,0.93826675
2486,0.85469615,0.79152316
2487,0.95428115,0.93980217
2488,0.9865166,0.98105574
2489,0.9996364,0.999753
2490,0.9316708,0.8998488
2491,0.9855896,0.9806645
2492,0.31608504,0.40228966
2493,0.87709546,0.860875
2494,0.98172,0.9867631
2495,0.55908453,0.57483697
2496,0.947205,0.9643949
2497,0.8304185,0.71945953
2498,0.7963326,0.79805267
2499,0.9546132,0.9050293
2500,0.98570144,0.9708395
2501,0.9813312,0.99360454
2502,0.98182416,0.98858577
2503,0.99519265,0.99457514
2504,0.4018599,0.36204192
2505,0.9999815,0.99916625
2506,0.99968576,0.9991474
2507,0.030053288,0.020946711
2508,0.7677572,0.60936546
2509,0.8315473,0.9141254
2510,0.5809919,0.59860986
2511,0.97779083,0.8476422
2512,0.9937651,0.9712933
2513,0.56053805,0.8077747
2514,0.8805046,0.9543312
2515,0.9920825,0.9985609
2516,0.4504843,0.38751817
2517,0.99555707,0.9898859
2518,0.9999497,0.9999919
2519,0.34974355,0.40642613
2520,0.9991895,0.9981364
2521,0.99865377,0.9989219
2522,0.3815108,0.74057627
2523,0.99999243,0.95657897
2524,0.9999289,0.9939294
2525,0.6379393,0.7458543
2526,0.8973203,0.96914554
2527,0.89885163,0.9773189
2528,0.9876462,0.98463875
2529,0.99284095,0.96332693
2530,0.9857249,0.9834437
2531,0.46274564,0.68778574
2532,0.9724145,0.9584812
2533,0.9856299,0.9762027
2534,0.6886485,0.47101858
2535,0.9949111,0.96702105
2536,0.9999144,0.99895936
2537,0.8883522,0.6432211
2538,0.9834737,0.9573892
2539,0.99998957,0.99866563
2540,0.37807184,0.43539518
2541,0.8396036,0.7908311
2542,0.9868623,0.9905781
2543,0.76479113,0.82381284
2544,0.814034,0.92599684
2545,0.96296966,0.9805349
2546,0.58662903,0.98981994
2547,0.9998179,0.992465
2548,0.9999809,0.99915195
2549,0.5537262,0.6002476
2550,0.92795974,0.97241473
2551,0.9335324,0.988889
2552,0.21350056,0.18201831
2553,0.57079756,0.33771497
2554,0.0037939847,0.26413092
2555,0.9972911,0.99538755
2556,0.6945213,0.37740737
2557,0.18603173,0.16718596
2558,0.19455895,0.38512582
2559,0.50565076,0.25490096
2560,0.9997226,0.9858147
2561,0.13409695,0.22456038
2562,0.3237763,0.2833394
2563,0.95368314,0.78601396
2564,0.855896,0.702796
2565,0.9999231,0.99996555
2566,0.83564883,0.6744962
2567,0.53630346,0.29267406
2568,0.99927866,0.98514414
2569,0.86411834,0.6681523
2570,0.99969757,0.9994949
2571,0.96737343,0.863318
2572,0.9064858,0.9117068
2573,0.74565387,0.40890592
2574,0.99273074,0.97512275
2575,0.9999852,0.99999416
2576,0.9656464,0.9359511
2577,0.67852443,0.6827047
2578,0.92980623,0.83362865
2579,0.93237644,0.875389
2580,0.99988794,0.9999516
2581,0.9671273,0.9163097
2582,0.99140465,0.3698832
2583,0.8901069,0.9247061
2584,0.97856265,0.83974814
2585,0.9999791,0.9994238
2586,0.9662219,0.8809005
2587,0.76205593,0.47126228
2588,0.9974024,0.98829997
2589,0.89121926,0.93076247
2590,0.9991566,0.99973416
2591,0.82442343,0.90364647
2592,0.5989245,0.41420722
2593,0.6583736,0.5684112
2594,0.5501249,0.3799812
2595,0.99538624,0.9844035
2596,0.9154767,0.45672917
2597,0.7715607,0.8115026
2598,0.8666282,0.91263473
2599,0.8403878,0.8207457
2600,0.9990903,0.9996582
2601,0.7568965,0.8104167
2602,0.7352871,0.6658121
2603,0.50382847,0.52974457
2604,0.52063406,0.49429828
2605,0.9931905,0.9929934
2606,0.8488529,0.7897087
2607,0.9855603,0.9834931
2608,0.6309912,0.669677
2609,0.67051035,0.8505348
2610,0.99912715,0.9990635
2611,0.8897317,0.9140237
2612,0.9979937,0.99479747
2613,0.89419246,0.8412173
2614,0.61112,0.5421629
2615,0.99991727,0.999976
2616,0.74758464,0.69255894
2617,0.60923886,0.61365
2618,0.8777859,0.9235213
2619,0.86657584,0.91074204
2620,0.99999356,0.9999957
2621,0.9621691,0.9605178
2622,0.4598832,0.1593849
2623,0.9993608,0.9962212
2624,0.9018309,0.84462667
2625,0.9999968,0.99997425
2626,0.8564235,0.6908628
2627,0.93571246,0.69629896
2628,0.99976635,0.9997947
2629,0.8776463,0.908249
2630,0.99997497,0.999995
2631,0.9424594,0.96429056
2632,0.5695733,0.44500303
2633,0.58726335,0.2900001
2634,0.5731723,0.6004039
2635,0.9940052,0.978583
2636,0.8959611,0.5546549
2637,0.61561126,0.64152616
2638,0.24130344,0.17109486
2639,0.55678946,0.57784003
2640,0.9835818,0.9632051
2641,0.83842444,0.7960316
2642,0.72375107,0.87750983
2643,0.37582994,0.3602509
2644,0.1608519,0.16322988
2645,0.9865501,0.9943603
2646,0.65313363,0.6237997
2647,0.16761246,0.29943472
2648,0.8166296,0.8713422
2649,0.025893569,0.04703623
2650,0.8834808,0.9838083
2651,0.21643665,0.24998549
2652,0.06237802,0.11478311
2653,0.4660656,0.6682105
2654,0.3992123,0.61432517
2655,0.99435055,0.99969345
2656,0.37318003,0.8197942
2657,0.089033395,0.1317204
2658,0.5248815,0.7537784
2659,0.51971203,0.69008434
2660,0.9994884,0.9999603
2661,0.6943599,0.82407
2662,0.07870841,0.0534721
2663,0.66875684,0.72360027
2664,0.5004355,0.1105974
2665,0.9995283,0.9903758
2666,0.7087231,0.46983433
2667,0.25413853,0.18319702
2668,0.39420396,0.68380165
2669,0.51775616,0.53360337
2670,0.9991027,0.990547
2671,0.70916516,0.5213921
2672,0.21350056,0.18201831
2673,0.57079756,0.33771497
2674,0.0037939847,0.26413092
2675,0.9972911,0.99538755
2676,0.6945213,0.37740737
2677,0.18603173,0.16718596
2678,0.19455895,0.38512582
2679,0.50565076,0.25490096
2680,0.9997226,0.9858147
2681,0.13409695,0.22456038
2682,0.3237763,0.2833394
2683,0.95368314,0.78601396
2684,0.855896,0.702796
2685,0.9999231,0.99996555
2686,0.83564883,0.6744962
2687,0.53630346,0.29267406
2688,0.99927866,0.98514414
2689,0.86411834,0.6681523
2690,0.99969757,0.9994949
2691,0.96737343,0.863318
2692,0.9064858,0.9117068
2693,0.74565387,0.40890592
2694,0.99273074,0.97512275
2695,0.9999852,0.99999416
2696,0.9656464,0.9359511
2697,0.67852443,0.6827047
2698,0.92980623,0.83362865
2699,0.93237644,0.875389
2700,0.99988794,0.9999516
2701,0.9671273,0.9163097
2702,0.99140465,0.3698832
2703,0.8901069,0.9247061
2704,0.97856265,0.83974814
2705,0.9999791,0.9994238
2706,0.9662219,0.8809005
2707,0.76205593,0.47126228
2708,0.9974024,0.98829997
2709,0.89121926,0.93076247
2710,0.9991566,0.99973416
2711,0.82442343,0.90364647
2712,0.5287893,0.49746755
2713,0.99622464,0.98231494
2714,0.61513925,0.60257876
2715,0.9999415,0.999278
2716,0.6229934,0.42448407
2717,0.46007478,0.33851802
2718,0.9782158,0.93601143
2719,0.6887493,0.71175283
2720,0.99996364,0.9998858
2721,0.72257894,0.561177
2722,0.27280295,0.35357696
2723,0.8606761,0.7455682
2724,0.9174309,0.9184753
2725,0.9778782,0.99173564
2726,0.5257613,0.44634956
2727,0.5634368,0.68444204
2728,0.43259892,0.41106126
2729,0.8022202,0.82016766
2730,0.99398863,0.99641323
2731,0.5658824,0.5572958
2732,0.4316489,0.47688928
2733,0.63260555,0.54379666
2734,0.38840696,0.4439571
2735,0.9955418,0.9946079
2736,0.88250893,0.88459295
2737,0.311235,0.3773095
2738,0.08745235,0.08265367
2739,0.39708278,0.34938145
2740,0.98173547,0.99458873
2741,0.784551,0.700038
2742,0.31564146,0.31533206
2743,0.41194683,0.32150647
2744,0.52422786,0.4600982
2745,0.99840224,0.99974465
2746,0.5828872,0.3332358
2747,0.2522698,0.21984974
2748,0.5625106,0.8575025
2749,0.44312918,0.43541482
2750,0.9944824,0.9997998
2751,0.6738779,0.5934998
2752,0.21350056,0.18201831
2753,0.57079756,0.33771497
2754,0.0037939847,0.26413092
2755,0.9972911,0.99538755
2756,0.6945213,0.37740737
2757,0.18603173,0.16718596
2758,0.19455895,0.38512582
2759,0.50565076,0.25490096
2760,0.9997226,0.9858147
2761,0.13409695,0.22456038
2762,0.3237763,0.2833394
2763,0.95368314,0.78601396
2764,0.855896,0.702796
2765,0.9999231,0.99996555
2766,0.83564883,0.6744962
2767,0.53630346,0.29267406
2768,0.99927866,0.98514414
2769,0.86411834,0.6681523
2770,0.99969757,0.9994949
2771,0.96737343,0.863318
2772,0.9064858,0.9117068
2773,0.74565387,0.40890592
2774,0.99273074,0.97512275
2775,0.9999852,0.99999416
2776,0.9656464,0.9359511
2777,0.67852443,0.6827047
2778,0.92980623,0.83362865
2779,0.93237644,0.875389
2780,0.99988794,0.9999516
2781,0.9671273,0.9163097
2782,0.99140465,0.3698832
2783,0.8901069,0.9247061
2784,0.97856265,0.83974814
2785,0.9999791,0.9994238
2786,0.9662219,0.8809005
2787,0.76205593,0.47126228
2788,0.9974024,0.98829997
2789,0.89121926,0.93076247
2790,0.9991566,0.99973416
2791,0.82442343,0.90364647
2792,0.5287893,0.49746755
2793,0.99622464,0.98231494
2794,0.61513925,0.60257876
2795,0.9999415,0.999278
2796,0.6229934,0.42448407
2797,0.46007478,0.33851802
2798,0.9782158,0.93601143
2799,0.6887493,0.71175283
2800,0.99996364,0.9998858
2801,0.72257894,0.561177
2802,0.27280295,0.35357696
2803,0.8606761,0.7455682
2804,0.9174309,0.9184753
2805,0.9778782,0.99173564
2806,0.5257613,0.44634956
2807,0.5634368,0.68444204
2808,0.43259892,0.41106126
2809,0.8022202,0.82016766
2810,0.99398863,0.99641323
2811,0.5658824,0.5572958
2812,0.4316489,0.47688928
2813,0.63260555,0.54379666
2814,0.38840696,0.4439571
2815,0.9955418,0.9946079
2816,0.88250893,0.88459295
2817,0.311235,0.3773095
2818,0.08745235,0.08265367
2819,0.39708278,0.34938145
2820,0.98173547,0.99458873
2821,0.784551,0.700038
2822,0.31564146,0.31533206
2823,0.41194683,0.32150647
2824,0.52422786,0.4600982
2825,0.99840224,0.99974465
2826,0.5828872,0.3332358
2827,0.2522698,0.21984974
2828,0.5625106,0.8575025
2829,0.44312918,0.43541482
2830,0.9944824,0.9997998
2831,0.6738779,0.5934998
2832,0.43512034,0.4655273
2833,0.8356451,0.8389579
2834,0.998696,0.9968267
2835,0.99999833,0.9999978
2836,0.7728622,0.69234836
2837,0.5456958,0.5328263
2838,0.8756917,0.8890494
2839,0.9982798,0.99783087
2840,0.9999584,0.99996394
2841,0.70341074,0.63997626
2842,0.55613804,0.5485773
2843,0.9360111,0.9291252
2844,0.8170891,0.7941648
2845,0.99969846,0.9997203
2846,0.54339385,0.60271066
2847,0.8437465,0.8106041
2848,0.9349133,0.91947156
2849,0.9133136,0.90626127
2850,0.9999894,0.99998647
2851,0.8556615,0.84303564
2852,0.32705584,0.30998904
2853,0.10506585,0.100693285
2854,0.980772,0.97379684
2855,0.99744,0.99729353
2856,0.8069283,0.76716477
2857,0.3895535,0.37622154
2858,0.30071527,0.33619094
2859,0.7084595,0.7152082
2860,0.99702024,0.9979539
2861,0.5415727,0.5557875
2862,0.3604021,0.40996855
2863,0.58589876,0.56481236
2864,0.6852861,0.75116575
2865,0.99617124,0.9948983
2866,0.76179874,0.7109468
2867,0.030654669,0.032598168
2868,0.5687198,0.56505775
2869,0.34665447,0.35009986
2870,0.99861336,0.999001
2871,0.84394324,0.8911319
2872,0.449636,0.52952087
2873,0.6149365,0.87106293
2874,0.28629687,0.0860908
2875,0.9951162,0.99891007
2876,0.9948973,0.9757956
2877,0.22598374,0.19651821
2878,0.35971388,0.38435844
2879,0.567809,0.45774195
2880,0.9944796,0.99612397
2881,0.61760986,0.65887576
2882,0.59922147,0.55147636
2883,0.27918798,0.47184533
2884,0.6646745,0.7633524
2885,0.99874735,0.99953467
2886,0.6331854,0.63984966
2887,0.5631679,0.5466258
2888,0.5465161,0.6340419
2889,0.6021148,0.7217153
2890,0.99999064,0.9999958
2891,0.5782047,0.663002
2892,0.7995262,0.7884895
2893,0.91542673,0.9714159
2894,0.97384137,0.98476183
2895,0.9998988,0.9999416
2896,0.91266334,0.9666418
2897,0.2115219,0.3683678
2898,0.013004482,0.009432703
2899,0.70392036,0.86644614
2900,0.9897023,0.99547374
2901,0.90872896,0.9153506
2902,0.5379394,0.45832947
2903,0.28241515,0.3237993
2904,0.6894373,0.81628424
2905,0.9989468,0.9996259
2906,0.86717904,0.59666663
2907,0.9859536,0.9363721
2908,0.84719515,0.9023788
2909,0.7162514,0.9661509
2910,0.9999329,0.9999891
2911,0.86971223,0.88484955
2912,0.6189161,0.57640356
2913,0.9374347,0.9998813
2914,0.98063767,0.9462537
2915,0.9999565,0.99999964
2916,0.95103323,0.98898774
2917,0.6949493,0.722483
2918,0.9989362,0.99975836
2919,0.6797929,0.76765025
2920,0.99957895,0.9998934
2921,0.92420244,0.9831041
2922,0.24048096,0.3489142
2923,0.93571764,0.9203174
2924,0.10297558,0.083120435
2925,0.8874204,0.8756818
2926,0.33615375,0.40147108
2927,0.29973623,0.45456424
2928,0.8449713,0.74287534
2929,0.03273177,0.118015856
2930,0.84488785,0.90425205
2931,0.94001687,0.9601464
2932,0.27657342,0.45860097
2933,0.568529,0.27642056
2934,0.32241374,0.43515116
2935,0.97954404,0.9731064
2936,0.46804842,0.68392825
2937,0.6015032,0.69815284
2938,0.99552023,0.9821997
2939,0.6576015,0.8911302
2940,0.99859446,0.9997771
2941,0.9589195,0.989906
2942,0.4263991,0.52896816
2943,0.42246944,0.72445726
2944,0.55633146,0.9849582
2945,0.9997912,0.9998632
2946,0.98010015,0.98639333
2947,0.5141844,0.34892815
2948,0.54937917,0.85995394
2949,0.7462744,0.9190321
2950,0.9998797,0.9999527
2951,0.8070773,0.9069074
2952,0.7220037,0.7105335
2953,0.11618602,0.08438197
2954,0.97381604,0.9470711
2955,0.98905283,0.97440267
2956,0.99998283,0.99984586
2957,0.99997914,0.99997413
2958,0.47969073,0.4970371
2959,0.031444132,0.033845276
2960,0.32010102,0.36238152
2961,0.62478226,0.6358035
2962,0.98972106,0.9934039
2963,0.9809806,0.98742795
2964,0.66276205,0.6655772
2965,5.7429075e-05,8.332729e-05
2966,0.47606778,0.4208714
2967,0.007140428,0.007112086
2968,0.87277186,0.887872
2969,0.93376493,0.94207263
2970,0.99985427,0.99987286
2971,0.002557695,0.006952733
2972,0.7300247,0.77308196
2973,0.8648135,0.92896163
2974,0.9952231,0.9969084
2975,0.99914503,0.9995107
2976,0.82745963,0.8290343
2977,0.061092734,0.07531199
2978,0.6866967,0.73879623
2979,0.95554245,0.9596112
2980,0.99934703,0.9994568
2981,0.9995966,0.99969345
2982,0.78116,0.7724656
2983,0.08793464,0.0012849271
2984,0.96578777,0.76950383
2985,0.9858217,0.96076643
2986,0.99918485,0.98394334
2987,0.9994012,0.9859973
2988,0.5638954,0.55710053
2989,0.0020814836,0.00096696615
2990,0.44557875,0.21661502
2991,0.243489,0.028095484
2992,0.9716743,0.94190836
2993,0.9967857,0.9572717
2994,0.9826352,0.9526189
2995,0.005889535,0.0016954541
2996,0.64947724,0.7001762
2997,0.58079684,0.0767864
2998,0.96129686,0.91441894
2999,0.9937427,0.9803401
3000,0.5459518,0.29180038
3001,0.0010807514,0.00029033422
3002,0.37741634,0.45576912
3003,0.11416116,0.049373746
3004,0.9997932,0.99980056
3005,0.9998965,0.99981654
3006,0.9242066,0.56849515
3007,0.09306878,0.0068549514
3008,0.95378655,0.9812746
3009,0.54578483,0.34770364
3010,0.99917245,0.9923153
3011,0.9989602,0.99658597
3012,0.9780345,0.9809673
3013,0.17986894,0.20744365
3014,0.9678531,0.9938177
3015,0.9573466,0.9406488
3016,0.99948585,0.99845064
3017,0.9999546,0.9999445
3018,0.43559545,0.40455776
3019,0.012466252,0.04424891
3020,0.24099642,0.55003923
3021,0.9880701,0.32176143
3022,0.99933696,0.99791896
3023,0.9991107,0.9999067
3024,0.24595374,0.40118745
3025,0.91205686,0.12340459
3026,0.08700773,0.6416121
3027,0.9743878,0.7257594
3028,0.801122,0.8286873
3029,0.7634974,0.83318704
3030,0.7202463,0.59047794
3031,0.018051416,0.02998364
3032,0.54835266,0.8074271
3033,0.26210606,0.5944637
3034,0.903168,0.9900689
3035,0.9080283,0.99126756
3036,0.6268711,0.6044143
3037,0.003558308,0.0057234764
3038,0.6454415,0.71302813
3039,0.13273051,0.30198252
3040,0.8340938,0.93892646
3041,0.96593976,0.98062545
3042,0.7937131,0.683263
3043,0.082305074,0.060110033
3044,0.98056895,0.91127133
3045,0.79260963,0.71223676
3046,0.9998828,0.99912214
3047,0.99997705,0.99971175
3048,0.9703016,0.9443471
3049,0.18320483,0.19528258
3050,0.9941851,0.95113474
3051,0.76805544,0.79720473
3052,0.9999089,0.9993628
3053,0.99996936,0.9998787
3054,0.5108106,0.45000178
3055,0.044023305,0.080827296
3056,0.9164349,0.760206
3057,0.73528284,0.7754878
