bb_idx,MT_ImmugenX,WT_ImmugenX
0,0.1162978410720825,0.1173214316368103
1,0.1602124571800232,0.1333658695220947
2,0.1132195815443992,0.1043649762868881
3,0.2505165934562683,0.1416544616222381
4,0.1097289994359016,0.115075446665287
5,0.1450031548738479,0.1400463134050369
6,0.099150151014328,0.0995026379823684
7,0.1537143737077713,0.1508676409721374
8,0.1163622811436653,0.1206813901662826
9,0.1555661857128143,0.1566468626260757
10,0.1071772724390029,0.1015801355242729
11,0.1367002725601196,0.1378043740987777
12,0.1107467710971832,0.1144028231501579
13,0.3528761267662048,0.3132933378219604
14,0.1201430261135101,0.1227899119257927
15,0.2985082864761352,0.3088032007217407
16,0.1057585999369621,0.108584813773632
17,0.135012537240982,0.1347275078296661
18,0.1016986072063446,0.0998631790280342
19,0.1296592354774475,0.1320924460887909
20,0.1046977713704109,0.1167095601558685
21,0.2334762960672378,0.2835110425949096
22,0.2165877521038055,0.1623385995626449
23,0.2836036086082458,0.2162652015686035
24,0.1189014539122581,0.1280727684497833
25,0.254422664642334,0.3811792731285095
26,0.1066885218024253,0.1098432168364524
27,0.261960357427597,0.1888824701309204
28,0.1210319772362709,0.1278639435768127
29,0.3878155946731567,0.3298351764678955
30,0.4200541079044342,0.2153511941432953
31,0.2955200672149658,0.2334829270839691
32,0.1055395230650901,0.1087880134582519
33,0.1733333170413971,0.1650950759649276
34,0.0997885167598724,0.0979125797748565
35,0.1528708934783935,0.1480495184659958
36,0.1285892724990844,0.1273462325334549
37,0.5208776593208313,0.5257182717323303
38,0.1130736470222473,0.1111381277441978
39,0.4183530509471893,0.4054085314273834
40,0.1111899837851524,0.1116290614008903
41,0.5749066472053528,0.5727090239524841
42,0.1684330254793167,0.165320336818695
43,0.3872663080692291,0.383165180683136
44,0.1151930689811706,0.113994114100933
45,0.1452062726020813,0.144260749220848
46,0.1016205474734306,0.1007778346538543
47,0.1304748952388763,0.1303911805152893
48,0.1157475933432579,0.1164178475737571
49,0.3435979187488556,0.3461257517337799
50,0.1137147769331932,0.1157259419560432
51,0.1821179986000061,0.1850940436124801
52,0.1050445809960365,0.107955478131771
53,0.1629578322172165,0.152164340019226
54,0.1045789495110511,0.1054642796516418
55,0.1238485500216484,0.1219050139188766
56,0.1084230616688728,0.097693346440792
57,0.1342982798814773,0.1277006119489669
58,0.0973255112767219,0.0921289399266243
59,0.1234643161296844,0.1213734969496727
60,0.1077494770288467,0.1050756946206092
61,0.1607449203729629,0.1505749821662902
62,0.0986771434545517,0.0978454276919364
63,0.1373259127140045,0.1355246007442474
64,0.1162978410720825,0.1173214316368103
65,0.1602124571800232,0.1333658695220947
66,0.1132195815443992,0.1043649762868881
67,0.2505165934562683,0.1416544616222381
68,0.1097289994359016,0.115075446665287
69,0.1450031548738479,0.1400463134050369
70,0.099150151014328,0.0995026379823684
71,0.1537143737077713,0.1508676409721374
72,0.1163622811436653,0.1206813901662826
73,0.1555661857128143,0.1566468626260757
74,0.1071772724390029,0.1015801355242729
75,0.1367002725601196,0.1378043740987777
76,0.1107467710971832,0.1144028231501579
77,0.3528761267662048,0.3132933378219604
78,0.1201430261135101,0.1227899119257927
79,0.2985082864761352,0.3088032007217407
80,0.1057585999369621,0.108584813773632
81,0.135012537240982,0.1347275078296661
82,0.1016986072063446,0.0998631790280342
83,0.1296592354774475,0.1320924460887909
84,0.1046977713704109,0.1167095601558685
85,0.2334762960672378,0.2835110425949096
86,0.2165877521038055,0.1623385995626449
87,0.2836036086082458,0.2162652015686035
88,0.1189014539122581,0.1280727684497833
89,0.254422664642334,0.3811792731285095
90,0.1066885218024253,0.1098432168364524
91,0.261960357427597,0.1888824701309204
92,0.1210319772362709,0.1278639435768127
93,0.3878155946731567,0.3298351764678955
94,0.4200541079044342,0.2153511941432953
95,0.2955200672149658,0.2334829270839691
96,0.1096225306391716,0.1078112870454788
97,0.1425483226776123,0.1399766355752945
98,0.1025032326579094,0.102044366300106
99,0.1175746917724609,0.1143369451165199
100,0.1043372079730033,0.1023311167955398
101,0.235208198428154,0.2166401296854019
102,0.1789791136980056,0.1499205082654953
103,0.225939854979515,0.2132152616977691
104,0.1043926551938057,0.1068679466843605
105,0.1278982162475586,0.1270859837532043
106,0.0955267623066902,0.0950333327054977
107,0.1235653981566429,0.1239624768495559
108,0.1069252118468284,0.1085702776908874
109,0.1344144940376281,0.1347151696681976
110,0.0984104350209236,0.0988304391503334
111,0.1213821247220039,0.122663490474224
112,0.1106026098132133,0.1115942522883415
113,0.2044831365346908,0.2032423317432403
114,0.1150906085968017,0.1136296465992927
115,0.2015952914953231,0.201984018087387
116,0.1084718033671379,0.1023039892315864
117,0.1588634103536605,0.1633407324552536
118,0.0977188944816589,0.0963471084833145
119,0.1518473327159881,0.1606937050819397
120,0.1020457074046135,0.1116016283631324
121,0.1477603912353515,0.1518639326095581
122,0.0919440239667892,0.1019918918609619
123,0.1314391642808914,0.1300891637802124
124,0.122020773589611,0.1215886771678924
125,0.2448202222585678,0.2163560390472412
126,0.1368070691823959,0.1147248148918151
127,0.2706593573093414,0.292010635137558
128,0.1146494150161743,0.1127416715025901
129,0.2652735114097595,0.2853486537933349
130,0.1075188741087913,0.1090121194720268
131,0.1447385400533676,0.1375186890363693
132,0.1024734750390052,0.1061754524707794
133,0.1924142241477966,0.260246992111206
134,0.1011645644903183,0.0997293964028358
135,0.1890128999948501,0.253447949886322
136,0.1000077426433563,0.1000991091132164
137,0.1545454561710357,0.1605816036462783
138,0.0948952138423919,0.0955562070012092
139,0.1475114226341247,0.1532870978116989
140,0.1078580617904663,0.1080967634916305
141,0.1636494845151901,0.1656151860952377
142,0.0956304147839546,0.0966062471270561
143,0.1605439037084579,0.1594310402870178
144,0.1111809238791465,0.1117158085107803
145,0.1445974111557006,0.1448310911655426
146,0.1022100001573562,0.1029362231492996
147,0.1786110997200012,0.1759840846061706
148,0.1325510442256927,0.1321486383676529
149,0.1849950551986694,0.1892835199832916
150,0.1130304932594299,0.1123943403363227
151,0.255092978477478,0.2298263609409332
152,0.1182730421423912,0.1154673919081687
153,0.1399680823087692,0.2679368853569031
154,0.1095274090766906,0.1078077033162117
155,0.1435841917991638,0.1422619670629501
156,0.1092408448457717,0.1119890883564949
157,0.1667912453413009,0.2028096467256546
158,0.1005658134818077,0.0961096659302711
159,0.2094122171401977,0.1902162581682205
160,0.1162978410720825,0.1173214316368103
161,0.1602124571800232,0.1333658695220947
162,0.1132195815443992,0.1043649762868881
163,0.2505165934562683,0.1416544616222381
164,0.1097289994359016,0.115075446665287
165,0.1450031548738479,0.1400463134050369
166,0.099150151014328,0.0995026379823684
167,0.1537143737077713,0.1508676409721374
168,0.1163622811436653,0.1206813901662826
169,0.1555661857128143,0.1566468626260757
170,0.1071772724390029,0.1015801355242729
171,0.1367002725601196,0.1378043740987777
172,0.1107467710971832,0.1144028231501579
173,0.3528761267662048,0.3132933378219604
174,0.1201430261135101,0.1227899119257927
175,0.2985082864761352,0.3088032007217407
176,0.1057585999369621,0.108584813773632
177,0.135012537240982,0.1347275078296661
178,0.1016986072063446,0.0998631790280342
179,0.1296592354774475,0.1320924460887909
180,0.1046977713704109,0.1167095601558685
181,0.2334762960672378,0.2835110425949096
182,0.2165877521038055,0.1623385995626449
183,0.2836036086082458,0.2162652015686035
184,0.1189014539122581,0.1280727684497833
185,0.254422664642334,0.3811792731285095
186,0.1066885218024253,0.1098432168364524
187,0.261960357427597,0.1888824701309204
188,0.1210319772362709,0.1278639435768127
189,0.3878155946731567,0.3298351764678955
190,0.4200541079044342,0.2153511941432953
191,0.2955200672149658,0.2334829270839691
