bb_idx,MT_ImmuneApp,WT_ImmuneApp
221,3.1888484954833984e-05,0.0001809895038604
222,6.258487701416016e-07,2.682209014892578e-07
223,5.841255187988281e-06,2.980232238769531e-07
224,0.0001646876335144,4.380941390991211e-06
225,0.0013442039489746,0.0005882382392883
226,4.410743713378906e-06,2.026557922363281e-06
227,0.0147181749343872,3.355741500854492e-05
228,1.3113021850585938e-05,1.3709068298339844e-06
229,3.457069396972656e-05,0.0004492402076721
230,0.0695835649967193,0.9989000558853148
231,2.056360244750977e-06,6.645917892456055e-06
232,0.9999993443489076,0.99690580368042
233,1.3500452041625977e-05,2.6524066925048828e-05
234,0.0002481043338775,1.0341405868530272e-05
235,0.0016338229179382,0.0109729468822479
236,3.0249357223510746e-05,0.0104469954967498
237,0.0002802908420562,0.000690758228302
238,0.0002514123916625,1.1622905731201172e-06
239,2.211332321166992e-05,0.0001169741153717
240,6.654858589172363e-05,0.0002030134201049
241,0.00053671002388,0.0021527111530303
242,0.999759078025818,0.9661400318145752
243,0.000239074230194,2.5540590286254883e-05
244,0.0157154202461242,0.1715090870857238
245,0.0122612714767456,0.1311125457286834
246,0.0011536180973052,0.335422933101654
247,6.467103958129883e-06,1.1920928955078125e-06
248,0.000539094209671,2.166628837585449e-05
249,8.910894393920898e-06,1.1801719665527344e-05
250,1.96695327758789e-06,8.642673492431641e-07
251,8.58306884765625e-06,2.5510787963867188e-05
252,0.9974104166030884,0.003581166267395
253,0.0031531453132629,0.6493323445320129
254,4.023313522338867e-05,6.0051679611206055e-05
255,0.0001226663589477,1.0341405868530272e-05
256,0.0007415115833282,0.0085172951221466
257,3.3676624298095703e-06,1.659989356994629e-05
258,3.0100345611572266e-06,1.2934207916259766e-05
259,2.0295381546020508e-05,3.501772880554199e-05
260,2.682209014892578e-06,5.2988529205322266e-05
261,5.125999450683594e-06,0.7418355941772461
262,4.470348358154297e-07,0.0011519789695739
263,1.996755599975586e-06,2.562999725341797e-06
264,1.4901161193847656e-06,1.341104507446289e-05
265,1.043081283569336e-06,2.652406692504883e-06
266,3.725290298461914e-06,8.642673492431641e-07
267,3.197789192199707e-05,5.668401718139648e-05
268,4.795193672180176e-05,1.4156103134155272e-05
269,2.175569534301758e-06,0.006537914276123
270,6.496906280517578e-06,1.1920928955078125e-07
271,3.278255462646485e-07,4.142522811889648e-06
272,4.744529724121094e-05,0.0001733601093292
273,1.284480094909668e-05,9.357929229736328e-06
274,2.440810203552246e-05,4.017353057861328e-05
275,4.202127456665039e-06,9.626150131225586e-06
276,0.0001383125782012,4.038214683532715e-05
277,0.0001472532749176,0.0949962735176086
278,1.233816146850586e-05,3.576278686523437e-06
279,1.341104507446289e-06,2.428889274597168e-05
280,3.516674041748047e-06,2.682209014892578e-06
281,0.998465895652771,0.0138146579265594
282,4.953145980834961e-05,1.4662742614746094e-05
283,0.1234699487686157,1.3262033462524414e-05
284,0.1307721436023712,0.000182420015335
285,0.003137320280075,0.0001727044582366
286,6.556510925292969e-07,0.0002912282943725
