bb_idx,MT_HLAthena,WT_HLAthena
671,0.046272681235698,0.0470919162280754
672,,
673,,
674,0.0380227178267281,0.19685082309362
675,0.0430797529633209,0.0195505796183069
676,0.0828640583747377,0.107506269563196
677,0.0048845906375693,0.0181771443173703
678,,
679,,
680,0.0178505164355556,0.0101770513494102
681,0.0069504122825391,0.0069800163215
682,0.0198828309871412,0.0244670359715302
683,0.0158068146832294,0.0091292160219584
684,,
685,,
686,0.0006498308303359,0.0005506837025172
687,0.0090091216612361,0.0110412316082349
688,0.0225628444672717,0.0233570856979996
689,0.0045551419034988,0.0065953030434684
690,,
691,,
692,0.0084662999667974,0.0126058280974677
693,0.0557888362378839,0.0381824803321959
694,0.0936929021761494,0.0764633611973194
695,0.36200765779035,0.173045392442792
696,,
697,,
698,0.0040345372884985,0.0058321671204895
699,0.062181490059043,0.0643049327350228
700,0.0580361748457007,0.0497489630923762
701,0.034937999524603,0.0350402787508048
702,,
703,,
704,0.0017093814171807,0.0046443259533437
705,0.001787140999497,0.0022835107018585
706,0.0152515221414635,0.0165524104574514
707,0.0053678673397396,0.0061788239729442
708,,
709,,
710,0.0026982145030969,0.0041209792370055
711,0.0043076647267298,0.0059004841225234
712,0.322158177776469,0.227745509913398
713,0.0198729981247905,0.012577590335665
714,,
715,,
716,0.0857515068666544,0.143695555852416
717,0.01078680059339,0.0103430902439868
718,0.269399959200786,0.221325572145482
719,0.392834527128273,0.243578206458025
720,,
721,,
722,0.00299279877219,0.0021031416192676
723,0.0065261555944744,0.0128903433787248
724,0.0771838564529187,0.0833688440609775
725,0.0099237298576756,0.0039982527208242
726,,
727,,
728,0.0224214048197205,0.0215540983361684
729,0.0193257387669291,0.0114909158055929
730,0.0330598751852651,0.0121969467100118
731,0.0062695474599927,0.0046496175634577
732,,
733,,
734,0.0006538882231401,0.0004624304083127
735,0.0094328915213635,0.0043294211057299
736,0.0349761869722796,0.0084978254411503
737,0.0022072388706318,0.0014070469781497
738,,
