Peptide_ID,Tool,Aggregation,score,Elispot,pos_gt0,pos_gt10
16097-110-01,NeoTImmuML,top3mean,0.983488458471179,81.33333333333334,1,1
16097-110-03,NeoTImmuML,max,0.9760107249762038,55.99999999999999,1,1
16097-110-03,NeoTImmuML,mean,0.4221125505912095,55.99999999999999,1,1
16097-110-03,NeoTImmuML,top3mean,0.9760107249762037,55.99999999999999,1,1
16097-110-04,NeoTImmuML,max,0.9760107249762038,-3.0,0,0
16097-110-04,NeoTImmuML,mean,0.4659632698822627,-3.0,0,0
16097-110-04,NeoTImmuML,top3mean,0.9760107249762037,-3.0,0,0
16097-110-08,NeoTImmuML,max,0.98599969466715,148.6666666666667,1,1
16097-110-08,NeoTImmuML,mean,0.46890831246359416,148.6666666666667,1,1
16097-110-08,NeoTImmuML,top3mean,0.98599969466715,148.6666666666667,1,1
16097-110-09,NeoTImmuML,max,0.7108898202078858,25.33333333333333,1,1
16097-110-09,NeoTImmuML,mean,0.22858227244373855,25.33333333333333,1,1
16097-110-09,NeoTImmuML,top3mean,0.7108898202078858,25.33333333333333,1,1
16097-110-10,NeoTImmuML,max,0.8693330330687187,135.6666666666667,1,1
16097-110-10,NeoTImmuML,mean,0.35096651769273474,135.6666666666667,1,1
16097-110-10,NeoTImmuML,top3mean,0.8693330330687187,135.6666666666667,1,1
16097-110-12,NeoTImmuML,max,0.8808893032930003,2.333333333333334,1,0
16097-110-12,NeoTImmuML,mean,0.3031498549210559,2.333333333333334,1,0
16097-110-12,NeoTImmuML,top3mean,0.8808893032930003,2.333333333333334,1,0
16097-110-13,NeoTImmuML,max,0.9457661997557124,0.0,0,0
16097-110-13,NeoTImmuML,mean,0.38251095643353744,0.0,0,0
16097-110-13,NeoTImmuML,top3mean,0.9457661997557124,0.0,0,0
16097-110-14,NeoTImmuML,max,0.9867625354364234,110.6666666666667,1,1
16097-110-14,NeoTImmuML,mean,0.38691761116382695,110.6666666666667,1,1
16097-110-14,NeoTImmuML,top3mean,0.9867625354364234,110.6666666666667,1,1
16097-110-15,NeoTImmuML,max,0.974276572190241,138.6666666666667,1,1
16097-110-15,NeoTImmuML,mean,0.4144681480958552,138.6666666666667,1,1
16097-110-15,NeoTImmuML,top3mean,0.974276572190241,138.6666666666667,1,1
16097-110-16,NeoTImmuML,max,0.9293117942816058,85.66666666666666,1,1
16097-110-16,NeoTImmuML,mean,0.3452905945193617,85.66666666666666,1,1
16097-110-16,NeoTImmuML,top3mean,0.9293117942816057,85.66666666666666,1,1
16097-110-21,NeoTImmuML,max,0.9830752177428984,-12.33333333333334,0,0
16097-110-21,NeoTImmuML,mean,0.35778206983088584,-12.33333333333334,0,0
16097-110-21,NeoTImmuML,top3mean,0.9830752177428984,-12.33333333333334,0,0
16097-110-23,NeoTImmuML,max,0.987685275224589,6.333333333333334,1,0
16097-110-23,NeoTImmuML,mean,0.44252764425818436,6.333333333333334,1,0
16097-110-23,NeoTImmuML,top3mean,0.9876852752245892,6.333333333333334,1,0
16097-101-10,pTuneos,max,0.2,110.0,1,1
16097-101-10,pTuneos,mean,0.0012755102040816326,110.0,1,1
16097-101-10,pTuneos,top3mean,0.13333333333333333,110.0,1,1
16097-101-21,pTuneos,max,0.0,-1.333333333333329,0,0
16097-101-21,pTuneos,mean,0.0,-1.333333333333329,0,0
16097-101-21,pTuneos,top3mean,0.0,-1.333333333333329,0,0
16097-101-22,pTuneos,max,0.1,19.33333333333333,1,1
16097-101-22,pTuneos,mean,0.005494505494505495,19.33333333333333,1,1
16097-101-22,pTuneos,top3mean,0.10000000000000002,19.33333333333333,1,1
16097-101-24,pTuneos,max,0.1,93.0,1,1
16097-101-24,pTuneos,mean,0.004545454545454545,93.0,1,1
16097-101-24,pTuneos,top3mean,0.10000000000000002,93.0,1,1
16097-101-27,pTuneos,max,0.1,80.66666666666666,1,1
16097-101-27,pTuneos,mean,0.0007142857142857143,80.66666666666666,1,1
16097-101-27,pTuneos,top3mean,0.06666666666666667,80.66666666666666,1,1
16097-101-3,pTuneos,max,0.2,58.0,1,1
16097-101-3,pTuneos,mean,0.001923076923076923,58.0,1,1
16097-101-3,pTuneos,top3mean,0.13333333333333333,58.0,1,1
16097-101-4,pTuneos,max,0.2,31.66666666666666,1,1
16097-101-4,pTuneos,mean,0.0022727272727272726,31.66666666666666,1,1
16097-101-4,pTuneos,top3mean,0.13333333333333333,31.66666666666666,1,1
16097-101-5,pTuneos,max,0.2,2.0,1,0
16097-101-5,pTuneos,mean,0.0027777777777777775,2.0,1,0
16097-101-5,pTuneos,top3mean,0.13333333333333333,2.0,1,0
16097-101-8,pTuneos,max,0.4,50.33333333333334,1,1
16097-101-8,pTuneos,mean,0.010714285714285714,50.33333333333334,1,1
16097-101-8,pTuneos,top3mean,0.20000000000000004,50.33333333333334,1,1
16097-102-02,pTuneos,max,0.0,-33.66666666666667,0,0
16097-102-02,pTuneos,mean,0.0,-33.66666666666667,0,0
16097-102-02,pTuneos,top3mean,0.0,-33.66666666666667,0,0
16097-102-04,pTuneos,max,0.3,84.33333333333333,1,1
16097-102-04,pTuneos,mean,0.004481792717086835,84.33333333333333,1,1
16097-102-04,pTuneos,top3mean,0.16666666666666666,84.33333333333333,1,1
16097-102-09,pTuneos,max,0.0,3.0,1,0
16097-102-09,pTuneos,mean,0.0,3.0,1,0
16097-102-09,pTuneos,top3mean,0.0,3.0,1,0
16097-102-17,pTuneos,max,0.9,4.333333333333329,1,0
16097-102-17,pTuneos,mean,0.017687074829931974,4.333333333333329,1,0
16097-102-17,pTuneos,top3mean,0.4000000000000001,4.333333333333329,1,0
16097-102-18,pTuneos,max,0.1,4.0,1,0
16097-102-18,pTuneos,mean,0.01130952380952381,4.0,1,0
16097-102-18,pTuneos,top3mean,0.10000000000000002,4.0,1,0
16097-102-24,pTuneos,max,0.1,22.66666666666666,1,1
16097-102-24,pTuneos,mean,0.0004761904761904762,22.66666666666666,1,1
16097-102-24,pTuneos,top3mean,0.03333333333333333,22.66666666666666,1,1
16097-104-01,pTuneos,max,0.3,15.33333333333333,1,1
16097-104-01,pTuneos,mean,0.013492063492063493,15.33333333333333,1,1
16097-104-01,pTuneos,top3mean,0.2333333333333333,15.33333333333333,1,1
16097-104-03,pTuneos,max,0.1,20.33333333333333,1,1
16097-104-03,pTuneos,mean,0.0016666666666666666,20.33333333333333,1,1
16097-104-03,pTuneos,top3mean,0.10000000000000002,20.33333333333333,1,1
16097-104-05,pTuneos,max,0.1,0.6666666666666666,1,0
16097-104-05,pTuneos,mean,0.009523809523809525,0.6666666666666666,1,0
16097-104-05,pTuneos,top3mean,0.10000000000000002,0.6666666666666666,1,0
16097-104-06,pTuneos,max,0.4,34.99999999999999,1,1
16097-104-06,pTuneos,mean,0.01476190476190476,34.99999999999999,1,1
16097-104-06,pTuneos,top3mean,0.23333333333333336,34.99999999999999,1,1
16097-104-07,pTuneos,max,0.1,-8.0,0,0
16097-104-07,pTuneos,mean,0.0016483516483516481,-8.0,0,0
16097-104-07,pTuneos,top3mean,0.10000000000000002,-8.0,0,0
16097-104-09,pTuneos,max,0.2,18.66666666666666,1,1
16097-104-09,pTuneos,mean,0.024603174603174603,18.66666666666666,1,1
16097-104-09,pTuneos,top3mean,0.20000000000000004,18.66666666666666,1,1
16097-104-11,pTuneos,max,0.1,1.0,1,0
16097-104-11,pTuneos,mean,0.0001984126984126984,1.0,1,0
16097-104-11,pTuneos,top3mean,0.03333333333333333,1.0,1,0
16097-104-12,pTuneos,max,0.1,-5.0,0,0
16097-104-12,pTuneos,mean,0.0023809523809523807,-5.0,0,0
16097-104-12,pTuneos,top3mean,0.10000000000000002,-5.0,0,0
16097-104-13,pTuneos,max,0.1,8.0,1,0
16097-104-13,pTuneos,mean,0.00026455026455026457,8.0,1,0
16097-104-13,pTuneos,top3mean,0.03333333333333333,8.0,1,0
16097-104-14,pTuneos,max,0.6,9.0,1,0
16097-104-14,pTuneos,mean,0.016666666666666666,9.0,1,0
16097-104-14,pTuneos,top3mean,0.5666666666666668,9.0,1,0
16097-104-16,pTuneos,max,0.3,24.66666666666667,1,1
16097-104-16,pTuneos,mean,0.002380952380952381,24.66666666666667,1,1
16097-104-16,pTuneos,top3mean,0.16666666666666666,24.66666666666667,1,1
16097-104-17,pTuneos,max,0.6,15.33333333333333,1,1
16097-104-17,pTuneos,mean,0.020000000000000004,15.33333333333333,1,1
16097-104-17,pTuneos,top3mean,0.3333333333333333,15.33333333333333,1,1
16097-104-19,pTuneos,max,0.1,60.66666666666666,1,1
16097-104-19,pTuneos,mean,0.0015873015873015875,60.66666666666666,1,1
16097-104-19,pTuneos,top3mean,0.10000000000000002,60.66666666666666,1,1
16097-104-24,pTuneos,max,0.3,49.66666666666666,1,1
16097-104-24,pTuneos,mean,0.012896825396825396,49.66666666666666,1,1
16097-104-24,pTuneos,top3mean,0.26666666666666666,49.66666666666666,1,1
16097-105-01,pTuneos,max,0.2,6.333333333333334,1,0
16097-105-01,pTuneos,mean,0.0108843537414966,6.333333333333334,1,0
16097-105-01,pTuneos,top3mean,0.13333333333333333,6.333333333333334,1,0
16097-105-02,pTuneos,max,0.2,8.333333333333334,1,0
16097-105-02,pTuneos,mean,0.011111111111111113,8.333333333333334,1,0
16097-105-02,pTuneos,top3mean,0.13333333333333333,8.333333333333334,1,0
16097-105-03,pTuneos,max,0.2,12.33333333333333,1,1
16097-105-03,pTuneos,mean,0.002380952380952381,12.33333333333333,1,1
16097-105-03,pTuneos,top3mean,0.13333333333333333,12.33333333333333,1,1
16097-105-06,pTuneos,max,0.2,1.333333333333333,1,0
16097-105-06,pTuneos,mean,0.014285714285714287,1.333333333333333,1,0
16097-105-06,pTuneos,top3mean,0.13333333333333333,1.333333333333333,1,0
16097-105-08,pTuneos,max,0.4,209.0,1,1
16097-105-08,pTuneos,mean,0.013533834586466167,209.0,1,1
16097-105-08,pTuneos,top3mean,0.23333333333333336,209.0,1,1
16097-105-09,pTuneos,max,0.3,15.0,1,1
16097-105-09,pTuneos,mean,0.0038095238095238095,15.0,1,1
16097-105-09,pTuneos,top3mean,0.13333333333333333,15.0,1,1
16097-105-10,pTuneos,max,0.3,88.33333333333334,1,1
16097-105-10,pTuneos,mean,0.0023809523809523807,88.33333333333334,1,1
16097-105-10,pTuneos,top3mean,0.16666666666666666,88.33333333333334,1,1
16097-105-11,pTuneos,max,0.2,127.3333333333333,1,1
16097-105-11,pTuneos,mean,0.007539682539682539,127.3333333333333,1,1
16097-105-11,pTuneos,top3mean,0.13333333333333333,127.3333333333333,1,1
16097-105-12,pTuneos,max,0.2,115.3333333333333,1,1
16097-105-12,pTuneos,mean,0.012244897959183673,115.3333333333333,1,1
16097-105-12,pTuneos,top3mean,0.13333333333333333,115.3333333333333,1,1
16097-105-13,pTuneos,max,0.1,187.0,1,1
16097-105-13,pTuneos,mean,0.009126984126984126,187.0,1,1
16097-105-13,pTuneos,top3mean,0.10000000000000002,187.0,1,1
16097-105-16,pTuneos,max,0.2,161.3333333333333,1,1
16097-105-16,pTuneos,mean,0.0037593984962406013,161.3333333333333,1,1
16097-105-16,pTuneos,top3mean,0.13333333333333333,161.3333333333333,1,1
16097-105-17,pTuneos,max,0.2,116.0,1,1
16097-105-17,pTuneos,mean,0.005555555555555556,116.0,1,1
16097-105-17,pTuneos,top3mean,0.16666666666666666,116.0,1,1
16097-105-18,pTuneos,max,0.1,103.0,1,1
16097-105-18,pTuneos,mean,0.019727891156462587,103.0,1,1
16097-105-18,pTuneos,top3mean,0.10000000000000002,103.0,1,1
16097-105-19,pTuneos,max,0.1,62.99999999999999,1,1
16097-105-19,pTuneos,mean,0.0006802721088435375,62.99999999999999,1,1
16097-105-19,pTuneos,top3mean,0.03333333333333333,62.99999999999999,1,1
16097-105-20,pTuneos,max,0.2,101.6666666666667,1,1
16097-105-20,pTuneos,mean,0.013165266106442577,101.6666666666667,1,1
16097-105-20,pTuneos,top3mean,0.20000000000000004,101.6666666666667,1,1
16097-105-23,pTuneos,max,0.4,-0.666666666666667,0,0
16097-105-23,pTuneos,mean,0.008163265306122448,-0.666666666666667,0,0
16097-105-23,pTuneos,top3mean,0.23333333333333336,-0.666666666666667,0,0
16097-106-01,pTuneos,max,0.2,14.33333333333333,1,1
16097-106-01,pTuneos,mean,0.005714285714285714,14.33333333333333,1,1
16097-106-01,pTuneos,top3mean,0.16666666666666666,14.33333333333333,1,1
16097-106-04,pTuneos,max,0.1,73.33333333333333,1,1
16097-106-04,pTuneos,mean,0.01904761904761905,73.33333333333333,1,1
16097-106-04,pTuneos,top3mean,0.10000000000000002,73.33333333333333,1,1
16097-106-06,pTuneos,max,0.1,50.66666666666667,1,1
16097-106-06,pTuneos,mean,0.004761904761904762,50.66666666666667,1,1
16097-106-06,pTuneos,top3mean,0.10000000000000002,50.66666666666667,1,1
16097-106-07,pTuneos,max,0.6,65.33333333333333,1,1
16097-106-07,pTuneos,mean,0.003333333333333333,65.33333333333333,1,1
16097-106-07,pTuneos,top3mean,0.39999999999999997,65.33333333333333,1,1
16097-106-09,pTuneos,max,0.1,40.0,1,1
16097-106-09,pTuneos,mean,0.0019047619047619048,40.0,1,1
16097-106-09,pTuneos,top3mean,0.10000000000000002,40.0,1,1
16097-106-12,pTuneos,max,0.1,7.666666666666668,1,0
16097-106-12,pTuneos,mean,0.005714285714285715,7.666666666666668,1,0
16097-106-12,pTuneos,top3mean,0.10000000000000002,7.666666666666668,1,0
16097-106-13,pTuneos,max,0.2,121.0,1,1
16097-106-13,pTuneos,mean,0.006326530612244899,121.0,1,1
16097-106-13,pTuneos,top3mean,0.13333333333333333,121.0,1,1
16097-106-14,pTuneos,max,0.1,-7.333333333333336,0,0
16097-106-14,pTuneos,mean,0.006571428571428572,-7.333333333333336,0,0
16097-106-14,pTuneos,top3mean,0.10000000000000002,-7.333333333333336,0,0
16097-106-16,pTuneos,max,0.2,57.33333333333334,1,1
16097-106-16,pTuneos,mean,0.008,57.33333333333334,1,1
16097-106-16,pTuneos,top3mean,0.13333333333333333,57.33333333333334,1,1
16097-106-19,pTuneos,max,0.1,1.666666666666664,1,0
16097-106-19,pTuneos,mean,0.0012987012987012987,1.666666666666664,1,0
16097-106-19,pTuneos,top3mean,0.10000000000000002,1.666666666666664,1,0
16097-106-20,pTuneos,max,0.2,79.33333333333333,1,1
16097-106-20,pTuneos,mean,0.0008791208791208791,79.33333333333333,1,1
16097-106-20,pTuneos,top3mean,0.13333333333333333,79.33333333333333,1,1
16097-106-21,pTuneos,max,0.1,-2.0,0,0
16097-106-21,pTuneos,mean,0.00043956043956043956,-2.0,0,0
16097-106-21,pTuneos,top3mean,0.06666666666666667,-2.0,0,0
16097-106-23,pTuneos,max,0.3,107.0,1,1
16097-106-23,pTuneos,mean,0.007792207792207792,107.0,1,1
16097-106-23,pTuneos,top3mean,0.20000000000000004,107.0,1,1
16097-107-03,pTuneos,max,0.3,89.0,1,1
16097-107-03,pTuneos,mean,0.006818181818181819,89.0,1,1
16097-107-03,pTuneos,top3mean,0.20000000000000004,89.0,1,1
16097-107-06,pTuneos,max,0.2,-0.6666666666666666,0,0
16097-107-06,pTuneos,mean,0.003125,-0.6666666666666666,0,0
16097-107-06,pTuneos,top3mean,0.13333333333333333,-0.6666666666666666,0,0
16097-107-07,pTuneos,max,0.7,43.66666666666666,1,1
16097-107-07,pTuneos,mean,0.012987012987012988,43.66666666666666,1,1
16097-107-07,pTuneos,top3mean,0.3666666666666667,43.66666666666666,1,1
16097-107-08,pTuneos,max,0.3,28.33333333333333,1,1
16097-107-08,pTuneos,mean,0.004464285714285714,28.33333333333333,1,1
16097-107-08,pTuneos,top3mean,0.2333333333333333,28.33333333333333,1,1
16097-107-10,pTuneos,max,0.0,83.33333333333333,1,1
16097-107-10,pTuneos,mean,0.0,83.33333333333333,1,1
16097-107-10,pTuneos,top3mean,0.0,83.33333333333333,1,1
16097-107-12,pTuneos,max,0.8,17.33333333333334,1,1
16097-107-12,pTuneos,mean,0.013333333333333332,17.33333333333334,1,1
16097-107-12,pTuneos,top3mean,0.43333333333333335,17.33333333333334,1,1
16097-107-18,pTuneos,max,0.2,6.333333333333333,1,0
16097-107-18,pTuneos,mean,0.013988095238095239,6.333333333333333,1,0
16097-107-18,pTuneos,top3mean,0.20000000000000004,6.333333333333333,1,0
16097-107-24,pTuneos,max,0.3,1.333333333333333,1,0
16097-107-24,pTuneos,mean,0.017857142857142856,1.333333333333333,1,0
16097-107-24,pTuneos,top3mean,0.2333333333333333,1.333333333333333,1,0
16097-108-01,pTuneos,max,0.3,1.666666666666667,1,0
16097-108-01,pTuneos,mean,0.018095238095238095,1.666666666666667,1,0
16097-108-01,pTuneos,top3mean,0.2333333333333333,1.666666666666667,1,0
16097-108-02,pTuneos,max,0.3,1.666666666666667,1,0
16097-108-02,pTuneos,mean,0.026984126984126985,1.666666666666667,1,0
16097-108-02,pTuneos,top3mean,0.2333333333333333,1.666666666666667,1,0
16097-108-05,pTuneos,max,0.4,8.0,1,0
16097-108-05,pTuneos,mean,0.009523809523809525,8.0,1,0
16097-108-05,pTuneos,top3mean,0.3,8.0,1,0
16097-108-07,pTuneos,max,0.2,48.66666666666666,1,1
16097-108-07,pTuneos,mean,0.0030303030303030307,48.66666666666666,1,1
16097-108-07,pTuneos,top3mean,0.13333333333333333,48.66666666666666,1,1
16097-108-08,pTuneos,max,0.4,19.33333333333333,1,1
16097-108-08,pTuneos,mean,0.012244897959183675,19.33333333333333,1,1
16097-108-08,pTuneos,top3mean,0.3333333333333333,19.33333333333333,1,1
16097-108-09,pTuneos,max,0.2,1.333333333333333,1,0
16097-108-09,pTuneos,mean,0.029004329004329,1.333333333333333,1,0
16097-108-09,pTuneos,top3mean,0.20000000000000004,1.333333333333333,1,0
16097-108-10,pTuneos,max,0.1,0.6666666666666667,1,0
16097-108-10,pTuneos,mean,0.0009523809523809524,0.6666666666666667,1,0
16097-108-10,pTuneos,top3mean,0.06666666666666667,0.6666666666666667,1,0
16097-108-13,pTuneos,max,0.2,6.0,1,0
16097-108-13,pTuneos,mean,0.0030303030303030303,6.0,1,0
16097-108-13,pTuneos,top3mean,0.13333333333333333,6.0,1,0
16097-108-14,pTuneos,max,0.2,52.0,1,1
16097-108-14,pTuneos,mean,0.012554112554112555,52.0,1,1
16097-108-14,pTuneos,top3mean,0.13333333333333333,52.0,1,1
16097-108-19,pTuneos,max,0.2,27.66666666666666,1,1
16097-108-19,pTuneos,mean,0.013756613756613757,27.66666666666666,1,1
16097-108-19,pTuneos,top3mean,0.20000000000000004,27.66666666666666,1,1
16097-108-20,pTuneos,max,0.1,23.0,1,1
16097-108-20,pTuneos,mean,0.003174603174603175,23.0,1,1
16097-108-20,pTuneos,top3mean,0.10000000000000002,23.0,1,1
16097-108-23,pTuneos,max,0.3,31.0,1,1
16097-108-23,pTuneos,mean,0.005494505494505495,31.0,1,1
16097-108-23,pTuneos,top3mean,0.20000000000000004,31.0,1,1
16097-109-01,pTuneos,max,0.9,20.0,1,1
16097-109-01,pTuneos,mean,0.017922077922077922,20.0,1,1
16097-109-01,pTuneos,top3mean,0.6333333333333333,20.0,1,1
16097-109-02,pTuneos,max,0.9,2.666666666666667,1,0
16097-109-02,pTuneos,mean,0.015064935064935064,2.666666666666667,1,0
16097-109-02,pTuneos,top3mean,0.6333333333333333,2.666666666666667,1,0
16097-109-03,pTuneos,max,0.9,1.0,1,0
16097-109-03,pTuneos,mean,0.01489795918367347,1.0,1,0
16097-109-03,pTuneos,top3mean,0.6333333333333333,1.0,1,0
16097-109-06,pTuneos,max,0.7,105.0,1,1
16097-109-06,pTuneos,mean,0.006122448979591837,105.0,1,1
16097-109-06,pTuneos,top3mean,0.43333333333333335,105.0,1,1
16097-109-07,pTuneos,max,0.1,11.66666666666667,1,1
16097-109-07,pTuneos,mean,0.0019047619047619048,11.66666666666667,1,1
16097-109-07,pTuneos,top3mean,0.10000000000000002,11.66666666666667,1,1
16097-109-09,pTuneos,max,0.1,24.66666666666667,1,1
16097-109-09,pTuneos,mean,0.0005194805194805195,24.66666666666667,1,1
16097-109-09,pTuneos,top3mean,0.06666666666666667,24.66666666666667,1,1
16097-109-15,pTuneos,max,0.3,11.0,1,1
16097-109-15,pTuneos,mean,0.05174603174603175,11.0,1,1
16097-109-15,pTuneos,top3mean,0.3,11.0,1,1
16097-109-16,pTuneos,max,0.3,25.0,1,1
16097-109-16,pTuneos,mean,0.025306122448979593,25.0,1,1
16097-109-16,pTuneos,top3mean,0.3,25.0,1,1
16097-109-23,pTuneos,max,0.2,5.0,1,0
16097-109-23,pTuneos,mean,0.012727272727272728,5.0,1,0
16097-109-23,pTuneos,top3mean,0.16666666666666666,5.0,1,0
16097-109-24,pTuneos,max,0.2,46.66666666666666,1,1
16097-109-24,pTuneos,mean,0.015844155844155845,46.66666666666666,1,1
16097-109-24,pTuneos,top3mean,0.20000000000000004,46.66666666666666,1,1
16097-110-01,pTuneos,max,0.1,81.33333333333334,1,1
16097-110-01,pTuneos,mean,0.0003663003663003663,81.33333333333334,1,1
16097-110-01,pTuneos,top3mean,0.06666666666666667,81.33333333333334,1,1
16097-110-03,pTuneos,max,0.2,55.99999999999999,1,1
16097-110-03,pTuneos,mean,0.002380952380952381,55.99999999999999,1,1
16097-110-03,pTuneos,top3mean,0.20000000000000004,55.99999999999999,1,1
16097-110-04,pTuneos,max,0.2,-3.0,0,0
16097-110-04,pTuneos,mean,0.0029100529100529104,-3.0,0,0
16097-110-04,pTuneos,top3mean,0.20000000000000004,-3.0,0,0
16097-110-08,pTuneos,max,0.3,148.6666666666667,1,1
16097-110-08,pTuneos,mean,0.006410256410256411,148.6666666666667,1,1
16097-110-08,pTuneos,top3mean,0.2333333333333333,148.6666666666667,1,1
16097-110-09,pTuneos,max,0.6,25.33333333333333,1,1
16097-110-09,pTuneos,mean,0.00805860805860806,25.33333333333333,1,1
16097-110-09,pTuneos,top3mean,0.26666666666666666,25.33333333333333,1,1
16097-110-10,pTuneos,max,0.5,135.6666666666667,1,1
16097-110-10,pTuneos,mean,0.016483516483516487,135.6666666666667,1,1
16097-110-10,pTuneos,top3mean,0.39999999999999997,135.6666666666667,1,1
16097-110-12,pTuneos,max,0.2,2.333333333333334,1,0
16097-110-12,pTuneos,mean,0.012896825396825396,2.333333333333334,1,0
16097-110-12,pTuneos,top3mean,0.20000000000000004,2.333333333333334,1,0
16097-110-13,pTuneos,max,0.1,0.0,0,0
16097-110-13,pTuneos,mean,0.0007326007326007326,0.0,0,0
16097-110-13,pTuneos,top3mean,0.10000000000000002,0.0,0,0
16097-110-14,pTuneos,max,0.4,110.6666666666667,1,1
16097-110-14,pTuneos,mean,0.008974358974358975,110.6666666666667,1,1
16097-110-14,pTuneos,top3mean,0.23333333333333336,110.6666666666667,1,1
16097-110-15,pTuneos,max,0.1,138.6666666666667,1,1
16097-110-15,pTuneos,mean,0.0007326007326007326,138.6666666666667,1,1
16097-110-15,pTuneos,top3mean,0.10000000000000002,138.6666666666667,1,1
16097-110-16,pTuneos,max,0.1,85.66666666666666,1,1
16097-110-16,pTuneos,mean,0.0005494505494505496,85.66666666666666,1,1
16097-110-16,pTuneos,top3mean,0.10000000000000002,85.66666666666666,1,1
16097-110-21,pTuneos,max,0.1,-12.33333333333334,0,0
16097-110-21,pTuneos,mean,0.0007326007326007326,-12.33333333333334,0,0
16097-110-21,pTuneos,top3mean,0.10000000000000002,-12.33333333333334,0,0
16097-110-23,pTuneos,max,0.7,6.333333333333334,1,0
16097-110-23,pTuneos,mean,0.002564102564102564,6.333333333333334,1,0
16097-110-23,pTuneos,top3mean,0.3,6.333333333333334,1,0
