bb_idx,MT_Seq2Neo
214,0.938767
215,0.983356
216,0.738253
217,0.805883
218,0.766371
219,0.920494
220,0.783317
221,0.865883
222,0.808275
223,0.94724
224,0.777099
225,0.881799
226,0.842625
227,0.956796
228,0.705991
229,0.842615
230,0.784978
231,0.929413
232,0.747554
233,0.8359
234,0.803533
235,0.929786
236,0.757738
237,0.862965
238,0.815155
239,0.943463
240,0.763589
241,0.83365
242,0.804525
243,0.932302
244,0.724929
245,0.809112
246,0.760267
247,0.906122
248,0.724256
249,0.745784
250,0.749907
251,0.898927
252,0.607168
253,0.768159
254,0.726254
255,0.88513
256,0.571072
257,0.733411
258,0.693033
259,0.884236
260,0.756698
261,0.837977
262,0.798648
263,0.939172
264,0.787899
265,0.88996
266,0.823865
267,0.957467
268,0.784211
269,0.850545
270,0.838512
271,0.944379
272,0.804816
273,0.83099
274,0.806547
275,0.93166
276,0.745711
277,0.81042
278,0.778244
279,0.902254
280,0.777268
281,0.881799
282,0.846686
283,0.942658
284,0.727263
285,0.839585
286,0.787673
287,0.910308
288,0.719265
289,0.818774
290,0.770332
291,0.900206
292,0.760864
293,0.867017
294,0.812422
295,0.936882
296,0.770352
297,0.863637
298,0.807587
299,0.94127
300,0.738798
301,0.823983
302,0.765363
303,0.916892
304,0.70159
305,0.810924
306,0.781388
307,0.910924
308,0.804322
309,0.864606
310,0.847882
311,0.937675
312,0.789923
313,0.820825
314,0.821845
315,0.945751
316,0.759026
317,0.832625
318,0.77959
319,0.93015
320,0.835036
321,0.88629
322,0.840984
323,0.95073
324,0.583416
325,0.678376
326,0.830757
327,0.48934
328,0.699611
329,0.843473
330,0.667868
331,0.723999
332,0.885798
333,0.797751
334,0.866731
335,0.95995
336,0.505656
337,0.661464
338,0.864644
339,0.486643
340,0.780405
341,0.909404
342,0.671659
343,0.786112
344,0.917358
345,0.635997
346,0.67245
347,0.853829
348,0.560594
349,0.673923
350,0.872287
351,0.612878
352,0.703878
353,0.852062
354,0.266436
355,0.523383
356,0.77949
357,0.334947
358,0.632419
359,0.856459
360,0.65361
361,0.726522
362,0.889013
363,0.462823
364,0.651768
365,0.857064
366,0.400682
367,0.719513
368,0.903529
369,0.518445
370,0.666054
371,0.869826
372,0.732807
373,0.787867
374,0.920226
375,0.668983
376,0.655346
377,0.804808
378,0.758475
379,0.660651
380,0.850546
381,0.644868
382,0.679902
383,0.815774
384,0.685839
385,0.673864
386,0.797307
387,0.753656
388,0.740917
389,0.894101
390,0.587653
391,0.627343
392,0.700476
393,0.433949
394,0.689253
395,0.779653
396,0.596464
397,0.696651
398,0.877467
399,0.415061
400,0.606946
401,0.808631
402,0.476929
403,0.535412
404,0.81087
405,0.706689
406,0.757829
407,0.869024
408,0.624956
409,0.638467
410,0.808072
411,0.576038
412,0.662656
413,0.828116
414,0.599744
415,0.613261
416,0.804096
417,0.711633
418,0.718715
419,0.864415
420,0.649049
421,0.738298
422,0.885082
423,0.462776
424,0.676751
425,0.859451
426,0.372142
427,0.613919
428,0.770799
429,0.639588
430,0.687919
431,0.802167
432,0.702526
433,0.761347
434,0.877666
435,0.696079
436,0.723276
437,0.853729
438,0.662749
439,0.771863
440,0.897729
441,0.72246
442,0.79697
443,0.919851
444,0.553002
445,0.705175
446,0.814248
447,0.61742
448,0.731644
449,0.861975
450,0.786258
451,0.806141
452,0.894169
453,0.651623
454,0.671016
455,0.794431
456,0.651257
457,0.76709
458,0.903669
459,0.702812
460,0.728358
461,0.865253
462,0.761446
463,0.732447
464,0.829733
465,0.551171
466,0.665959
467,0.802119
468,0.577546
469,0.774538
470,0.899411
471,0.68486
472,0.760466
473,0.896176
474,0.712636
475,0.743486
476,0.870777
477,0.659534
478,0.74756
479,0.834266
480,0.753253
481,0.75031
482,0.870529
483,0.734012
484,0.716922
485,0.882704
486,0.229601
487,0.713973
488,0.881147
489,0.846806
490,0.959468
491,0.952307
492,0.205954
493,0.573703
494,0.75672
495,0.608253
496,0.882571
497,0.864813
498,0.336788
499,0.645812
500,0.789591
501,0.720294
502,0.896536
503,0.8793
504,0.642518
505,0.724176
506,0.90323
507,0.878555
508,0.95536
509,0.947989
510,0.348608
511,0.826619
512,0.93949
513,0.904062
514,0.978233
515,0.974277
516,0.149769
517,0.7042
518,0.849989
519,0.758458
520,0.947337
521,0.938312
522,0.074778
523,0.377404
524,0.663311
525,0.31332
526,0.880379
527,0.875926
528,0.185603
529,0.681885
530,0.875488
531,0.804373
532,0.946499
533,0.936495
534,0.284219
535,0.770055
536,0.916519
537,0.873517
538,0.966706
539,0.958926
540,0.109032
541,0.657555
542,0.761489
543,0.55697
544,0.934644
545,0.927888
546,0.090973
547,0.503028
548,0.634197
549,0.298416
550,0.898192
551,0.875688
552,0.104635
553,0.679738
554,0.809436
555,0.512473
556,0.945775
557,0.935885
558,0.724695
559,0.836198
560,0.952324
561,0.935134
562,0.979932
563,0.975065
564,0.345729
565,0.626681
566,0.87484
567,0.832316
568,0.93943
569,0.938644
570,0.662473
571,0.709866
572,0.845289
573,0.833919
574,0.921649
575,0.917427
576,0.534569
577,0.602888
578,0.775623
579,0.718963
580,0.856357
