bb_idx,MT_NeoTImmuML,WT_NeoTImmuML
424,0.1169972467910308,0.3032942910250477
425,0.1169972467910308,0.3032942910250477
426,0.3115189107688697,0.5806473031058678
427,0.3115189107688697,0.5806473031058678
428,0.3115189107688697,0.5806473031058678
429,0.2112013831196666,0.371088768996677
430,0.2112013831196666,0.371088768996677
431,0.2112013831196666,0.371088768996677
432,0.164456786471426,0.1797437651296536
433,0.164456786471426,0.1797437651296536
434,0.164456786471426,0.1797437651296536
435,0.1596270397779749,0.1905511272091887
436,0.1596270397779749,0.1905511272091887
437,0.1596270397779749,0.1905511272091887
438,0.1649631862521021,0.2473153421088731
439,0.1649631862521021,0.2473153421088731
440,0.1649631862521021,0.2473153421088731
441,0.236999874709603,0.1870906388197423
442,0.236999874709603,0.1870906388197423
443,0.236999874709603,0.1870906388197423
444,0.142080949914745,0.1651215606385515
445,0.142080949914745,0.1651215606385515
446,0.142080949914745,0.1651215606385515
447,0.1326401761132561,0.2222101756365504
448,0.1326401761132561,0.2222101756365504
449,0.1326401761132561,0.2222101756365504
450,0.0698097624014136,0.1339854598387359
451,0.0698097624014136,0.1339854598387359
452,0.0698097624014136,0.1339854598387359
453,0.069473743061439,0.1122044899830125
454,0.069473743061439,0.1122044899830125
455,0.069473743061439,0.1122044899830125
456,0.0560841731954558,0.088869155216054
457,0.0560841731954558,0.088869155216054
458,0.0560841731954558,0.088869155216054
459,0.2397698744211885,0.2098443061297642
460,0.2397698744211885,0.2098443061297642
461,0.2397698744211885,0.2098443061297642
462,0.1301709125458121,0.1027209321818218
463,0.1301709125458121,0.1027209321818218
464,0.1301709125458121,0.1027209321818218
465,0.1651712621643202,0.1922666952405796
466,0.1651712621643202,0.1922666952405796
467,0.1651712621643202,0.1922666952405796
468,0.1399766626922289,0.1096987173678318
469,0.1399766626922289,0.1096987173678318
470,0.1399766626922289,0.1096987173678318
471,0.1556516426096764,0.1352363795418404
472,0.1556516426096764,0.1352363795418404
473,0.1556516426096764,0.1352363795418404
474,0.1648614852166959,0.1358400160992793
475,0.1648614852166959,0.1358400160992793
476,0.1648614852166959,0.1358400160992793
477,0.1379832464728942,0.1210896426412912
478,0.1379832464728942,0.1210896426412912
479,0.1379832464728942,0.1210896426412912
480,0.1209962704763085,0.1136011793332497
481,0.1209962704763085,0.1136011793332497
482,0.1209962704763085,0.1136011793332497
483,0.1410551553856243,0.1102334429551289
484,0.1410551553856243,0.1102334429551289
485,0.1410551553856243,0.1102334429551289
486,0.1557320817380403,0.0735793794683161
487,0.1557320817380403,0.0735793794683161
488,0.1557320817380403,0.0735793794683161
489,0.1557320817380403,0.0735793794683161
490,0.1557320817380403,0.0735793794683161
491,0.1557320817380403,0.0735793794683161
492,0.2121484661168668,0.1232235913070248
493,0.2121484661168668,0.1232235913070248
494,0.2121484661168668,0.1232235913070248
495,0.2121484661168668,0.1232235913070248
496,0.2121484661168668,0.1232235913070248
497,0.2121484661168668,0.1232235913070248
498,0.3639527670582267,0.1615251023418568
499,0.3639527670582267,0.1615251023418568
500,0.3639527670582267,0.1615251023418568
501,0.3639527670582267,0.1615251023418568
502,0.3639527670582267,0.1615251023418568
503,0.3639527670582267,0.1615251023418568
504,0.2896376531090344,0.1264743123607034
505,0.2896376531090344,0.1264743123607034
506,0.2896376531090344,0.1264743123607034
507,0.2896376531090344,0.1264743123607034
508,0.2896376531090344,0.1264743123607034
509,0.2896376531090344,0.1264743123607034
510,0.505864671708218,0.2570807376979096
511,0.505864671708218,0.2570807376979096
512,0.505864671708218,0.2570807376979096
513,0.505864671708218,0.2570807376979096
514,0.505864671708218,0.2570807376979096
515,0.505864671708218,0.2570807376979096
516,0.2887945194354833,0.091034406327811
517,0.2887945194354833,0.091034406327811
518,0.2887945194354833,0.091034406327811
519,0.2887945194354833,0.091034406327811
520,0.2887945194354833,0.091034406327811
521,0.2887945194354833,0.091034406327811
522,0.2707656011444623,0.1983457303032241
523,0.2707656011444623,0.1983457303032241
524,0.2707656011444623,0.1983457303032241
525,0.2707656011444623,0.1983457303032241
526,0.2707656011444623,0.1983457303032241
527,0.2707656011444623,0.1983457303032241
528,0.2612111986853018,0.2226927298072779
529,0.2612111986853018,0.2226927298072779
530,0.2612111986853018,0.2226927298072779
531,0.2612111986853018,0.2226927298072779
532,0.2612111986853018,0.2226927298072779
533,0.2612111986853018,0.2226927298072779
534,0.2258692878914299,0.1626473649463631
535,0.2258692878914299,0.1626473649463631
536,0.2258692878914299,0.1626473649463631
537,0.2258692878914299,0.1626473649463631
538,0.2258692878914299,0.1626473649463631
539,0.2258692878914299,0.1626473649463631
540,0.6438894899779142,0.5608776453852933
541,0.6438894899779142,0.5608776453852933
542,0.6438894899779142,0.5608776453852933
543,0.6438894899779142,0.5608776453852933
544,0.6438894899779142,0.5608776453852933
545,0.6438894899779142,0.5608776453852933
546,0.6683803183989321,0.6263156565633737
547,0.6683803183989321,0.6263156565633737
548,0.6683803183989321,0.6263156565633737
549,0.6683803183989321,0.6263156565633737
550,0.6683803183989321,0.6263156565633737
551,0.6683803183989321,0.6263156565633737
552,0.5619920296624841,0.5791099807770205
553,0.5619920296624841,0.5791099807770205
554,0.5619920296624841,0.5791099807770205
555,0.5619920296624841,0.5791099807770205
556,0.5619920296624841,0.5791099807770205
557,0.5619920296624841,0.5791099807770205
558,0.5333118680453086,0.4584888520328628
559,0.5333118680453086,0.4584888520328628
560,0.5333118680453086,0.4584888520328628
561,0.5333118680453086,0.4584888520328628
562,0.5333118680453086,0.4584888520328628
563,0.5333118680453086,0.4584888520328628
564,0.5547749813712224,0.4422085553717099
565,0.5547749813712224,0.4422085553717099
566,0.5547749813712224,0.4422085553717099
567,0.5547749813712224,0.4422085553717099
568,0.5547749813712224,0.4422085553717099
569,0.5547749813712224,0.4422085553717099
570,0.4473867634320467,0.4556418844558829
571,0.4473867634320467,0.4556418844558829
572,0.4473867634320467,0.4556418844558829
573,0.4473867634320467,0.4556418844558829
574,0.4473867634320467,0.4556418844558829
575,0.4473867634320467,0.4556418844558829
576,0.4657501307779549,0.4869711135984228
577,0.4657501307779549,0.4869711135984228
578,0.4657501307779549,0.4869711135984228
579,0.4657501307779549,0.4869711135984228
580,0.4657501307779549,0.4869711135984228
581,0.4657501307779549,0.4869711135984228
582,0.4668919418497955,0.3409559340512559
583,0.4668919418497955,0.3409559340512559
