bb_idx,MT_TSCAPE
146,0.475211
147,0.077504
148,0.080999
149,0.318452
150,0.437887
151,0.101275
152,0.026899
153,0.225002
154,0.248499
155,0.035145
156,0.088146
157,0.313017
158,0.425597
159,0.085739
160,0.061045
161,0.320679
162,0.438152
163,0.08556
164,0.127686
165,0.450017
166,0.638533
167,0.125046
168,0.079249
169,0.507053
170,0.480553
171,0.099631
172,0.0586
173,0.333066
174,0.314214
175,0.062376
176,0.054672
177,0.295513
178,0.370297
179,0.057692
180,0.043985
181,0.344534
182,0.31032
183,0.055643
184,0.154112
185,0.416449
186,0.63983
187,0.149193
188,0.042729
189,0.226439
190,0.274874
191,0.05376
192,0.027816
193,0.279283
194,0.303024
195,0.040866
196,0.030595
197,0.231031
198,0.254055
199,0.05421
200,0.066631
201,0.294331
202,0.394164
203,0.074929
204,0.051503
205,0.2225
206,0.400194
207,0.053477
208,0.087318
209,0.417238
210,0.544542
211,0.115127
212,0.062297
213,0.379788
214,0.419274
215,0.070222
216,0.029975
217,0.213039
218,0.223001
219,0.034163
220,0.096632
221,0.416589
222,0.513387
223,0.10553
224,0.033176
225,0.174891
226,0.253594
227,0.049604
228,0.041567
229,0.33141
230,0.388778
231,0.056842
232,0.049816
233,0.23614
234,0.348562
235,0.05537
236,0.049169
237,0.343266
238,0.359955
239,0.075158
240,0.084237
241,0.335279
242,0.49806
243,0.089254
244,0.064188
245,0.228456
246,0.321116
247,0.066732
248,0.0821
249,0.446429
250,0.449742
251,0.120797
252,0.067279
253,0.409599
254,0.451666
255,0.117608
256,0.059656
257,0.365151
258,0.459808
259,0.085612
260,0.053369
261,0.289214
262,0.357427
263,0.059073
264,0.048119
265,0.293009
266,0.351594
267,0.05801
268,0.049997
269,0.361202
270,0.376253
271,0.067894
272,0.023531
273,0.240304
274,0.179855
275,0.040878
276,0.037059
277,0.225072
278,0.224126
279,0.050155
280,0.03858
281,0.258783
282,0.251548
283,0.044504
284,0.078554
285,0.290133
286,0.443172
287,0.099868
288,0.060159
289,0.302257
290,0.328921
291,0.063787
292,0.018831
293,0.126106
294,0.203311
295,0.034346
296,0.037179
297,0.275919
298,0.293015
299,0.053999
300,0.040979
301,0.20694
302,0.301693
303,0.051693
304,0.023761
305,0.145205
306,0.130496
307,0.030544
308,0.097093
309,0.423525
310,0.513296
311,0.098516
312,0.034043
313,0.216761
314,0.264996
315,0.043743
316,0.031115
317,0.214852
318,0.206142
319,0.0372
320,0.144741
321,0.448501
322,0.489209
323,0.115757
324,0.423948
325,0.154116
326,0.176232
327,0.125752
328,0.07931
329,0.077024
330,0.122235
331,0.085165
332,0.094288
333,0.324516
334,0.192555
335,0.179984
336,0.135018
337,0.104638
338,0.085559
339,0.229206
340,0.119
341,0.122638
342,0.215093
343,0.128319
344,0.125843
345,0.661707
346,0.396139
347,0.308876
348,0.09662
349,0.086263
350,0.103746
351,0.382594
352,0.204672
353,0.180144
354,0.178195
355,0.13363
356,0.13373
357,0.72707
358,0.494717
359,0.383173
360,0.128256
361,0.085697
362,0.110916
363,0.191453
364,0.141822
365,0.087652
366,0.122562
367,0.144347
368,0.121783
369,0.527791
370,0.283768
371,0.193023
372,0.235734
373,0.162569
374,0.124036
375,0.205517
376,0.107398
377,0.093738
378,0.418201
379,0.275521
380,0.181161
381,0.073247
382,0.058395
383,0.07021
384,0.17532
385,0.123497
386,0.0941
387,0.524112
388,0.255512
389,0.242055
390,0.530979
391,0.278716
392,0.24929
393,0.374831
394,0.169151
395,0.170507
396,0.154993
397,0.145897
398,0.111201
399,0.502467
400,0.295324
401,0.277668
402,0.332159
403,0.187389
404,0.113461
405,0.135985
406,0.094524
407,0.088708
408,0.250054
409,0.130941
410,0.142039
411,0.147343
412,0.102973
413,0.106224
414,0.16469
415,0.098357
416,0.119312
417,0.287863
418,0.151233
419,0.164847
420,0.181674
421,0.142021
422,0.084604
423,0.198822
424,0.109875
425,0.092712
426,0.268212
427,0.190512
428,0.16687
429,0.150715
430,0.098195
431,0.113749
432,0.238877
433,0.133832
434,0.1539
435,0.25229
436,0.155298
437,0.135807
438,0.258107
439,0.14034
440,0.13454
441,0.106229
442,0.078331
443,0.089422
444,0.154487
445,0.14436
446,0.116306
447,0.219687
448,0.130173
449,0.143994
450,0.571981
451,0.258654
452,0.218004
453,0.219897
454,0.192629
455,0.168731
456,0.086532
457,0.054036
458,0.064665
459,0.180273
460,0.113778
461,0.105042
462,0.267612
463,0.104479
464,0.134122
465,0.190187
466,0.088917
467,0.092437
468,0.191246
469,0.183284
470,0.141789
471,0.307697
472,0.206274
473,0.15261
474,0.105893
475,0.09222
476,0.078642
477,0.194716
478,0.150829
479,0.11999
480,0.276946
481,0.164713
482,0.17202
483,0.211498
484,0.158157
485,0.130646
486,0.309173
487,0.272812
488,0.184071
489,0.393064
490,0.136417
491,0.145837
492,0.047246
493,0.088607
494,0.041138
495,0.123429
496,0.029755
497,0.03461
498,0.069063
499,0.156397
500,0.050501
501,0.165838
502,0.048115
503,0.075354
504,0.094213
505,0.155129
506,0.091279
507,0.199186
508,0.080568
509,0.082195
510,0.221626
511,0.267128
512,0.144835
513,0.355432
514,0.120049
515,0.130605
516,0.147339
517,0.155765
518,0.10137
519,0.330984
520,0.070066
521,0.097734
522,0.052079
523,0.068275
524,0.0556
525,0.132924
526,0.03635
527,0.04351
528,0.071454
529,0.127271
530,0.052601
531,0.146301
532,0.049728
533,0.044418
534,0.363615
535,0.41703
536,0.267564
537,0.5952
538,0.172418
539,0.234778
540,0.128732
541,0.15762
542,0.118067
543,0.2554
544,0.081634
545,0.085536
546,0.145936
547,0.216857
548,0.175245
549,0.310092
550,0.10357
551,0.129465
552,0.289187
553,0.36944
554,0.216445
555,0.542702
556,0.171344
557,0.217297
558,0.134262
559,0.20748
560,0.065645
561,0.406815
562,0.076109
563,0.082871
564,0.170813
565,0.255966
566,0.148204
567,0.366941
568,0.089425
569,0.120963
570,0.072504
571,0.108624
572,0.05081
573,0.253772
574,0.055808
575,0.064779
576,0.178983
577,0.242923
578,0.101549
579,0.379986
580,0.088748
581,0.128434
582,0.213613
583,0.274178
584,0.139046
585,0.339626
586,0.100819
587,0.117849
588,0.102612
589,0.17076
590,0.055747
591,0.231837
592,0.064332
593,0.092796
594,0.083836
595,0.112251
596,0.055157
597,0.169745
598,0.049787
599,0.049767
600,0.062548
601,0.132287
602,0.06418
603,0.191855
604,0.060304
605,0.06029
606,0.167618
607,0.199491
608,0.094482
609,0.358732
610,0.070087
611,0.072081
612,0.188456
613,0.303781
614,0.163852
615,0.436771
616,0.125562
617,0.144681
618,0.065298
619,0.125144
620,0.027663
621,0.16515
622,0.040542
623,0.04773
624,0.089972
625,0.133475
626,0.109451
627,0.205849
628,0.048465
629,0.063708
630,0.10231
631,0.135537
632,0.050336
633,0.182549
634,0.049867
635,0.06917
636,0.109262
637,0.137017
638,0.045803
639,0.187417
640,0.063995
641,0.058119
642,0.106004
643,0.145354
644,0.051562
645,0.196302
646,0.052569
647,0.057891
648,0.084333
649,0.140434
650,0.081357
651,0.220793
652,0.059322
653,0.064179
654,0.110175
655,0.201187
656,0.080835
657,0.246584
658,0.078418
659,0.095951
660,0.150656
661,0.228082
662,0.154006
663,0.411076
664,0.10639
665,0.125024
666,0.047772
667,0.065989
668,0.029385
669,0.126886
670,0.033152
671,0.040294
672,0.145446
673,0.226066
674,0.173328
675,0.259794
676,0.067213
677,0.089247
678,0.251019
679,0.31476
680,0.197954
681,0.368577
682,0.156129
683,0.167575
684,0.097449
685,0.172976
686,0.057941
687,0.212771
688,0.074034
689,0.087084
690,0.04594
691,0.090649
692,0.06428
693,0.172443
694,0.043478
695,0.054065
696,0.092303
697,0.173892
698,0.050295
699,0.207126
700,0.043149
701,0.063177
702,0.193165
703,0.2411
704,0.113301
705,0.352732
706,0.088807
707,0.106993
708,0.045231
709,0.103388
710,0.030283
711,0.129448
712,0.041505
713,0.042526
714,0.223376
715,0.372367
716,0.281764
717,0.410127
718,0.126462
719,0.156289
720,0.102828
721,0.166494
722,0.058078
723,0.252101
724,0.065888
725,0.077931
726,0.242513
727,0.397678
728,0.193644
729,0.426073
730,0.098197
731,0.156726
732,0.11296
733,0.189609
734,0.076116
735,0.272813
736,0.085739
737,0.09602
738,0.154824
739,0.196477
740,0.079091
741,0.304391
742,0.081427
743,0.095073
744,0.149977
745,0.185661
746,0.190079
747,0.32837
748,0.065114
749,0.098241
750,0.078426
751,0.089649
752,0.033433
753,0.122336
754,0.041846
755,0.039455
756,0.097758
757,0.132235
758,0.055963
759,0.198187
760,0.057605
761,0.072116
762,0.168951
763,0.214201
764,0.157577
765,0.3209
766,0.095912
767,0.097044
768,0.068375
769,0.100959
770,0.065472
771,0.216767
772,0.049572
773,0.067153
774,0.141587
775,0.207425
776,0.160361
777,0.348672
778,0.079566
779,0.091217
780,0.113175
781,0.155848
782,0.092372
783,0.354031
784,0.067691
785,0.095411
786,0.063522
787,0.10325
788,0.060054
789,0.178654
790,0.042901
791,0.06036
792,0.100475
793,0.197734
794,0.110401
795,0.278075
796,0.077507
797,0.092814
798,0.101331
799,0.200787
800,0.173139
801,0.298567
802,0.078857
803,0.10815
804,0.041349
805,0.06371
806,0.04007
807,0.134943
808,0.03012
809,0.036723
810,0.0452
811,0.053157
812,0.056505
813,0.135434
814,0.026741
815,0.038637
816,0.081718
817,0.151792
818,0.039309
819,0.157097
820,0.044167
821,0.051582
822,0.174353
823,0.233176
824,0.185154
825,0.390992
826,0.092282
827,0.121742
828,0.085727
829,0.138964
830,0.057448
831,0.264696
832,0.051931
833,0.067682
834,0.119097
835,0.181527
836,0.210373
837,0.278658
838,0.069419
839,0.084072
840,0.07682
841,0.092241
842,0.031654
843,0.128948
844,0.043069
845,0.053518
846,0.087385
847,0.14326
848,0.135729
849,0.234778
850,0.051108
851,0.064075
852,0.183848
853,0.316153
854,0.14708
855,0.363605
856,0.117845
857,0.141323
858,0.093917
859,0.111359
860,0.085474
861,0.199092
862,0.051581
863,0.057586
864,0.230731
865,0.316257
866,0.362837
867,0.480936
868,0.143056
869,0.17359
870,0.120275
871,0.194023
872,0.04947
873,0.241337
874,0.059763
875,0.081629
876,0.138437
877,0.213699
878,0.182534
879,0.350498
880,0.06829
881,0.101853
882,0.092436
883,0.09159
884,0.072309
885,0.292479
886,0.062241
887,0.063808
888,0.074609
889,0.16367
890,0.072805
891,0.199836
892,0.055613
893,0.06791
894,0.153367
895,0.162398
896,0.174797
897,0.353978
898,0.083623
899,0.109346
900,0.035272
901,0.041979
902,0.027704
903,0.114574
904,0.018316
905,0.023674
906,0.066122
907,0.094014
908,0.084912
909,0.19158
910,0.040556
911,0.046947
912,0.123966
913,0.172352
914,0.119201
915,0.343129
916,0.074807
917,0.079971
918,0.114144
919,0.166373
920,0.089975
921,0.19019
922,0.065645
923,0.088736
924,0.114552
925,0.148606
926,0.069121
927,0.266562
928,0.074351
929,0.091614
930,0.142639
931,0.182439
932,0.079382
933,0.245585
934,0.068514
935,0.085421
936,0.065982
937,0.101389
938,0.0885
939,0.177924
940,0.056771
941,0.055601
942,0.073442
943,0.157324
944,0.062641
945,0.178665
946,0.04666
947,0.061507
948,0.15793
949,0.210648
950,0.091913
951,0.254144
952,0.07487
953,0.088913
954,0.055386
955,0.087574
956,0.090782
957,0.15953
958,0.041897
959,0.044494
960,0.083886
961,0.159408
962,0.151236
963,0.21268
964,0.058517
965,0.075714
966,0.200229
967,0.254004
968,0.147992
969,0.411526
970,0.091959
971,0.124864
972,0.218527
973,0.331529
974,0.257992
975,0.454431
976,0.12044
977,0.165347
978,0.032301
979,0.046986
980,0.021104
981,0.0759
982,0.020693
983,0.020344
984,0.065556
985,0.124415
986,0.062856
987,0.168939
988,0.038429
989,0.048113
990,0.075191
991,0.122605
992,0.039003
993,0.173845
994,0.045589
995,0.051607
996,0.183806
997,0.219444
998,0.081989
999,0.264729
1000,0.085992
1001,0.096753
1002,0.061002
1003,0.102374
1004,0.070031
1005,0.157237
1006,0.049581
1007,0.05836
1008,0.079277
1009,0.082911
1010,0.041777
1011,0.114412
1012,0.033576
1013,0.034022
1014,0.106087
1015,0.152509
1016,0.173918
1017,0.211467
1018,0.073437
1019,0.071673
1020,0.066894
1021,0.085024
1022,0.040697
1023,0.148701
1024,0.038401
1025,0.043222
1026,0.041378
1027,0.072252
1028,0.036042
1029,0.111181
1030,0.030546
1031,0.035538
1032,0.11003
1033,0.18676
1034,0.064372
1035,0.163933
1036,0.058728
1037,0.06662
1038,0.15116
1039,0.159939
1040,0.105126
1041,0.287865
1042,0.089432
1043,0.096612
1044,0.060825
1045,0.134637
1046,0.062135
1047,0.197948
1048,0.057628
1049,0.065928
1050,0.092774
1051,0.150253
1052,0.121986
1053,0.223137
1054,0.06236
1055,0.094839
1056,0.058826
1057,0.106116
1058,0.065692
1059,0.16171
1060,0.041023
1061,0.042782
1062,0.162018
1063,0.264552
1064,0.301782
1065,0.403462
1066,0.130867
1067,0.206915
1068,0.05856
1069,0.075592
1070,0.035636
1071,0.14968
1072,0.029725
1073,0.037484
1074,0.098733
1075,0.15791
1076,0.169315
1077,0.311732
1078,0.063362
1079,0.104029
1080,0.042607
1081,0.069061
1082,0.039445
1083,0.133469
1084,0.043787
1085,0.046458
1086,0.133631
1087,0.142531
1088,0.176386
1089,0.251771
1090,0.048788
1091,0.085691
1092,0.267548
1093,0.325356
1094,0.258436
1095,0.52638
1096,0.141252
1097,0.150355
1098,0.057726
1099,0.095941
1100,0.02921
1101,0.157343
1102,0.035716
1103,0.049581
1104,0.092018
1105,0.16179
1106,0.067808
1107,0.191653
1108,0.057933
1109,0.062546
1110,0.125888
1111,0.164763
1112,0.090471
1113,0.33254
1114,0.0696
1115,0.087757
1116,0.117333
1117,0.206604
1118,0.082074
1119,0.251182
1120,0.073339
1121,0.086418
1122,0.127404
1123,0.198381
1124,0.140466
1125,0.260493
1126,0.073316
1127,0.092263
1128,0.057445
1129,0.094268
1130,0.031543
1131,0.113969
1132,0.031824
1133,0.036993
1134,0.060693
1135,0.148574
1136,0.036174
1137,0.201966
1138,0.043854
1139,0.069685
1140,0.211253
1141,0.214061
1142,0.175965
1143,0.398566
1144,0.094303
1145,0.129629
1146,0.223548
1147,0.309058
1148,0.135681
1149,0.42209
1150,0.113259
1151,0.148188
1152,0.218666
1153,0.375453
1154,0.155808
1155,0.435159
1156,0.141293
1157,0.200517
1158,0.054745
1159,0.096801
1160,0.047921
1161,0.200974
1162,0.04096
1163,0.066765
1164,0.122386
1165,0.193854
1166,0.146095
1167,0.245075
1168,0.077325
1169,0.098175
1170,0.196315
1171,0.274177
1172,0.232888
1173,0.41671
1174,0.111835
1175,0.142218
1176,0.074379
1177,0.093367
1178,0.07432
1179,0.186311
1180,0.045794
1181,0.055924
1182,0.124274
1183,0.25973
1184,0.189897
1185,0.322031
1186,0.124741
1187,0.132288
1188,0.098806
1189,0.204822
1190,0.131741
1191,0.311851
1192,0.084513
1193,0.100898
1194,0.157632
1195,0.321438
1196,0.180796
1197,0.318501
1198,0.108862
1199,0.134844
1200,0.137631
1201,0.213744
1202,0.089665
1203,0.341851
1204,0.083645
1205,0.076769
1206,0.088541
1207,0.157435
1208,0.089959
1209,0.201173
1210,0.056575
1211,0.067929
1212,0.148814
1213,0.270772
1214,0.095463
1215,0.342033
1216,0.086015
1217,0.10236
1218,0.104733
1219,0.173172
1220,0.063342
1221,0.275539
1222,0.065711
1223,0.070044
1224,0.087225
1225,0.179202
1226,0.065965
1227,0.248964
1228,0.048862
1229,0.080617
1230,0.09625
1231,0.155586
1232,0.11644
1233,0.211919
1234,0.069669
1235,0.093312
1236,0.056215
1237,0.061675
1238,0.052324
1239,0.155051
1240,0.038144
1241,0.04604
1242,0.07345
1243,0.055725
1244,0.050344
1245,0.147737
1246,0.206458
1247,0.101587
1248,0.160822
1249,0.057477
1250,0.087009
1251,0.106302
1252,0.085333
1253,0.068758
1254,0.160553
1255,0.116537
1256,0.102098
1257,0.165691
1258,0.094742
1259,0.117742
1260,0.302847
1261,0.1411
1262,0.111197
1263,0.041836
1264,0.02317
1265,0.031067
1266,0.18223
1267,0.101361
1268,0.087457
1269,0.105497
1270,0.128913
1271,0.078014
1272,0.13429
1273,0.218072
1274,0.134178
1275,0.063658
1276,0.041987
1277,0.037922
1278,0.218387
1279,0.264956
1280,0.126694
1281,0.115515
1282,0.05563
1283,0.056959
1284,0.084719
1285,0.082054
1286,0.061104
1287,0.063287
1288,0.068664
1289,0.05866
1290,0.142845
1291,0.1509
1292,0.1158
1293,0.090029
1294,0.061401
1295,0.065014
1296,0.092219
1297,0.105273
1298,0.115194
1299,0.075219
1300,0.092
1301,0.094883
1302,0.034024
1303,0.025532
1304,0.026908
1305,0.150949
1306,0.291149
1307,0.113807
1308,0.083956
1309,0.09916
1310,0.066084
1311,0.055132
1312,0.076402
1313,0.080094
1314,0.235383
1315,0.225556
1316,0.178518
1317,0.069576
1318,0.0234
1319,0.042047
1320,0.154567
1321,0.261883
1322,0.111004
1323,0.102431
1324,0.069569
1325,0.063319
1326,0.109511
1327,0.118947
1328,0.076262
1329,0.105391
1330,0.087444
1331,0.082255
1332,0.071382
1333,0.068485
1334,0.061621
1335,0.037871
1336,0.039433
1337,0.030206
1338,0.125833
1339,0.135638
1340,0.099241
1341,0.090415
1342,0.057017
1343,0.05917
1344,0.107218
1345,0.052087
1346,0.069196
1347,0.092139
1348,0.079504
1349,0.056122
1350,0.07345
1351,0.055725
1352,0.050344
1353,0.147737
1354,0.206458
1355,0.101587
1356,0.160822
1357,0.057477
1358,0.087009
1359,0.106302
1360,0.085333
1361,0.068758
1362,0.160553
1363,0.116537
1364,0.102098
1365,0.165691
1366,0.094742
1367,0.117742
1368,0.302847
1369,0.1411
1370,0.111197
1371,0.041836
1372,0.02317
1373,0.031067
1374,0.18223
1375,0.101361
1376,0.087457
1377,0.06352
1378,0.027934
1379,0.03635
1380,0.087613
1381,0.124058
1382,0.081656
1383,0.179479
1384,0.086169
1385,0.116762
1386,0.235246
1387,0.211346
1388,0.153031
1389,0.280746
1390,0.1387
1391,0.145599
1392,0.126567
1393,0.060154
1394,0.066429
1395,0.260489
1396,0.232618
1397,0.152442
1398,0.094755
1399,0.05352
1400,0.0615
1401,0.0797
1402,0.082293
1403,0.067828
1404,0.139521
1405,0.108662
1406,0.101569
1407,0.138307
1408,0.130733
1409,0.10922
1410,0.072006
1411,0.054699
1412,0.055295
1413,0.118185
1414,0.335935
1415,0.138608
1416,0.142949
1417,0.067061
1418,0.081392
1419,0.101675
1420,0.068846
1421,0.069051
1422,0.119839
1423,0.042502
1424,0.060489
1425,0.171786
1426,0.201538
1427,0.107948
1428,0.05969
1429,0.03263
1430,0.041263
1431,0.15241
1432,0.148802
1433,0.123335
1434,0.230945
1435,0.084391
1436,0.111009
1437,0.119546
1438,0.097232
1439,0.105185
1440,0.068291
1441,0.068895
1442,0.06452
1443,0.118518
1444,0.081026
1445,0.059206
1446,0.043801
1447,0.048042
1448,0.039206
1449,0.127224
1450,0.109308
1451,0.083088
1452,0.060034
1453,0.040301
1454,0.041616
1455,0.338925
1456,0.49135
1457,0.277414
1458,0.07072
1459,0.099165
1460,0.051467
1461,0.048789
1462,0.047662
1463,0.036221
1464,0.088867
1465,0.096451
1466,0.060645
1467,0.240328
1468,0.114734
1469,0.117152
1470,0.182563
1471,0.183184
1472,0.097172
1473,0.085706
1474,0.110277
1475,0.065847
1476,0.075499
1477,0.041411
1478,0.066862
1479,0.159301
1480,0.173118
1481,0.134348
1482,0.084079
1483,0.077145
1484,0.068185
1485,0.092219
1486,0.105273
1487,0.115194
1488,0.075219
1489,0.092
1490,0.094883
1491,0.034024
1492,0.025532
1493,0.026908
1494,0.150949
1495,0.291149
1496,0.113807
1497,0.083956
1498,0.09916
1499,0.066084
1500,0.055132
1501,0.076402
1502,0.080094
1503,0.235383
1504,0.225556
1505,0.178518
1506,0.069576
1507,0.0234
1508,0.042047
1509,0.154567
1510,0.261883
1511,0.111004
1512,0.097202
1513,0.091355
1514,0.07201
1515,0.166437
1516,0.175774
1517,0.132201
1518,0.084109
1519,0.072478
1520,0.069537
1521,0.082976
1522,0.072123
1523,0.070672
1524,0.130466
1525,0.211976
1526,0.10971
1527,0.064435
1528,0.048693
1529,0.056826
1530,0.205841
1531,0.153248
1532,0.123106
1533,0.200586
1534,0.085448
1535,0.092818
1536,0.170397
1537,0.086819
1538,0.141541
1539,0.120391
1540,0.075276
1541,0.105784
1542,0.032534
1543,0.04942
1544,0.030048
1545,0.13833
1546,0.141974
1547,0.129955
1548,0.089925
1549,0.129963
1550,0.061831
1551,0.13053
1552,0.115872
1553,0.11539
1554,0.106829
1555,0.053205
1556,0.064855
1557,0.215955
1558,0.125029
1559,0.157394
1560,0.140202
1561,0.185238
1562,0.161408
1563,0.108765
1564,0.056235
1565,0.080216
1566,0.097202
1567,0.091355
1568,0.07201
1569,0.166437
1570,0.175774
1571,0.132201
1572,0.084109
1573,0.072478
1574,0.069537
1575,0.082976
1576,0.072123
1577,0.070672
1578,0.130466
1579,0.211976
1580,0.10971
1581,0.064435
1582,0.048693
1583,0.056826
1584,0.205841
1585,0.153248
1586,0.123106
1587,0.200586
1588,0.085448
1589,0.092818
1590,0.170397
1591,0.086819
1592,0.141541
1593,0.110229
1594,0.06829
1595,0.071926
1596,0.188755
1597,0.098992
1598,0.10003
1599,0.148877
1600,0.117125
1601,0.112124
1602,0.064216
1603,0.054395
1604,0.056859
1605,0.089421
1606,0.094829
1607,0.057787
1608,0.343936
1609,0.237675
1610,0.234047
1611,0.216807
1612,0.106183
1613,0.136476
1614,0.138281
1615,0.064241
1616,0.087187
1617,0.103413
1618,0.07694
1619,0.075237
1620,0.235007
1621,0.236969
1622,0.135355
1623,0.065804
1624,0.044282
1625,0.05091
1626,0.052858
1627,0.037615
1628,0.043282
1629,0.087746
1630,0.075347
1631,0.062447
1632,0.052107
1633,0.047593
1634,0.035702
1635,0.044728
1636,0.041642
1637,0.053741
1638,0.047225
1639,0.046324
1640,0.038965
1641,0.079527
1642,0.093872
1643,0.041698
1644,0.087904
1645,0.239483
1646,0.083831
1647,0.219942
1648,0.164084
1649,0.125408
1650,0.216654
1651,0.087469
1652,0.111095
1653,0.213123
1654,0.159821
1655,0.15371
1656,0.105355
1657,0.071345
1658,0.089407
1659,0.088339
1660,0.073845
1661,0.094513
1662,0.138611
1663,0.141208
1664,0.089935
1665,0.064779
1666,0.070016
1667,0.057598
1668,0.106655
1669,0.05887
1670,0.08605
1671,0.064392
1672,0.066777
1673,0.057017
1674,0.29188
1675,0.027725
1676,0.241562
1677,0.039225
1678,0.056284
1679,0.320524
1680,0.030267
1681,0.234811
1682,0.052814
1683,0.039246
1684,0.264826
1685,0.024849
1686,0.140641
1687,0.052563
1688,0.033127
1689,0.398628
1690,0.033322
1691,0.300703
1692,0.057236
1693,0.046444
1694,0.16753
1695,0.015258
1696,0.23612
1697,0.028559
1698,0.031586
1699,0.407306
1700,0.023358
1701,0.196073
1702,0.03528
1703,0.030386
1704,0.362489
1705,0.065679
1706,0.506928
1707,0.106237
1708,0.094326
1709,0.238068
1710,0.015595
1711,0.204064
1712,0.024888
1713,0.029014
1714,0.350095
1715,0.036934
1716,0.311583
1717,0.089388
1718,0.068063
1719,0.280429
1720,0.026713
1721,0.266557
1722,0.037945
1723,0.039718
1724,0.33066
1725,0.025609
1726,0.346052
1727,0.050604
1728,0.047872
1729,0.254546
1730,0.027065
1731,0.291908
1732,0.035103
1733,0.040468
1734,0.314039
1735,0.018546
1736,0.277524
1737,0.068821
1738,0.051243
1739,0.357977
1740,0.041437
1741,0.287388
1742,0.05633
1743,0.053995
1744,0.621233
1745,0.076138
1746,0.453583
1747,0.192221
1748,0.109684
1749,0.254343
1750,0.035232
1751,0.364856
1752,0.038643
1753,0.054482
1754,0.34501
1755,0.025802
1756,0.366818
1757,0.049088
1758,0.043274
1759,0.400348
1760,0.040472
1761,0.345129
1762,0.074371
1763,0.058359
1764,0.378939
1765,0.056059
1766,0.43353
1767,0.074112
1768,0.074249
1769,0.476576
1770,0.059324
1771,0.349851
1772,0.0933
1773,0.079553
1774,0.193242
1775,0.022596
1776,0.229577
1777,0.032574
1778,0.031459
1779,0.352944
1780,0.036565
1781,0.298001
1782,0.043906
1783,0.046593
1784,0.571067
1785,0.067588
1786,0.411926
1787,0.092987
1788,0.082353
1789,0.175311
1790,0.013546
1791,0.173749
1792,0.034017
1793,0.032112
1794,0.323938
1795,0.019752
1796,0.261626
1797,0.028956
1798,0.033175
1799,0.403755
1800,0.032416
1801,0.346252
1802,0.046398
1803,0.046437
1804,0.533378
1805,0.04074
1806,0.373609
1807,0.105368
1808,0.090947
1809,0.222104
1810,0.012916
1811,0.177311
1812,0.024417
1813,0.030041
1814,0.407138
1815,0.042806
1816,0.295042
1817,0.052883
1818,0.061132
1819,0.534298
1820,0.063875
1821,0.39763
1822,0.093193
1823,0.081293
1824,0.223319
1825,0.018688
1826,0.178867
1827,0.040053
1828,0.050202
1829,0.393926
1830,0.026635
1831,0.257718
1832,0.044327
1833,0.044014
1834,0.304492
1835,0.022791
1836,0.300852
1837,0.053765
1838,0.043644
1839,0.276328
1840,0.022562
1841,0.214696
1842,0.037681
1843,0.046072
1844,0.246414
1845,0.035524
1846,0.224535
1847,0.028845
1848,0.042654
1849,0.382276
1850,0.047328
1851,0.423695
1852,0.062585
1853,0.057759
1854,0.168332
1855,0.009958
1856,0.139468
1857,0.022781
1858,0.027995
1859,0.528318
1860,0.102147
1861,0.485195
1862,0.204244
1863,0.10202
1864,0.172495
1865,0.01532
1866,0.150609
1867,0.01881
1868,0.021405
1869,0.394709
1870,0.034589
