bb_idx,MT_Repitope,WT_Repitope
1154,0.30472,0.32232
1155,0.30472,0.32232
1156,0.30472,0.32232
1157,0.30472,0.32232
1158,0.31728,0.3436
1159,0.31728,0.3436
1160,0.31728,0.3436
1161,0.31728,0.3436
1162,0.31728,0.3436
1163,0.31728,0.3436
1164,0.3224,0.35952
1165,0.3224,0.35952
1166,0.3224,0.35952
1167,0.3224,0.35952
1168,0.3224,0.35952
1169,0.3224,0.35952
1170,0.33408,0.37784
1171,0.33408,0.37784
1172,0.33408,0.37784
1173,0.33408,0.37784
1174,0.33408,0.37784
1175,0.33408,0.37784
1176,0.30176,0.35024
1177,0.30176,0.35024
1178,0.30176,0.35024
1179,0.30176,0.35024
1180,0.30176,0.35024
1181,0.30176,0.35024
1182,0.35232,0.37896
1183,0.35232,0.37896
1184,0.35232,0.37896
1185,0.35232,0.37896
1186,0.35232,0.37896
1187,0.35232,0.37896
1188,0.39168,0.38304
1189,0.39168,0.38304
1190,0.39168,0.38304
1191,0.39168,0.38304
1192,0.39168,0.38304
1193,0.39168,0.38304
1194,0.4176,0.44272
1195,0.4176,0.44272
1196,0.4176,0.44272
1197,0.4176,0.44272
1198,0.4176,0.44272
1199,0.4176,0.44272
1200,0.41344,0.44936
1201,0.41344,0.44936
1202,0.41344,0.44936
1203,0.41344,0.44936
1204,0.41344,0.44936
1205,0.41344,0.44936
1206,0.39592,0.41768
1207,0.39592,0.41768
1208,0.39592,0.41768
1209,0.39592,0.41768
1210,0.39592,0.41768
1211,0.39592,0.41768
1212,0.42152,0.48128
1213,0.42152,0.48128
1214,0.42152,0.48128
1215,0.42152,0.48128
1216,0.42152,0.48128
1217,0.42152,0.48128
1218,0.3628,0.40216
1219,0.3628,0.40216
1220,0.3628,0.40216
1221,0.3628,0.40216
1222,0.3628,0.40216
1223,0.3628,0.40216
1224,0.3664,0.3756
1225,0.3664,0.3756
1226,0.3664,0.3756
1227,0.3664,0.3756
1228,0.3664,0.3756
1229,0.3664,0.3756
1230,0.40664,0.4076
1231,0.40664,0.4076
1232,0.40664,0.4076
1233,0.40664,0.4076
1234,0.40664,0.4076
1235,0.40664,0.4076
1236,0.37136,0.35152
1237,0.37136,0.35152
1238,0.37136,0.35152
1239,0.37136,0.35152
1240,0.37136,0.35152
1241,0.37136,0.35152
1242,0.33632,0.38072
1243,0.33632,0.38072
1244,0.33632,0.38072
1245,0.34064,0.41888
1246,0.34064,0.41888
1247,0.34064,0.41888
1248,0.3332,0.42392
1249,0.3332,0.42392
1250,0.3332,0.42392
1251,0.15328,0.19112
1252,0.15328,0.19112
1253,0.15328,0.19112
1254,0.17264,0.22624
1255,0.17264,0.22624
1256,0.17264,0.22624
1257,0.17704,0.1916
1258,0.17704,0.1916
1259,0.17704,0.1916
1260,0.19256,0.21528
1261,0.19256,0.21528
1262,0.19256,0.21528
1263,0.1884,0.24472
1264,0.1884,0.24472
1265,0.1884,0.24472
1266,0.19656,0.23328
1267,0.19656,0.23328
1268,0.19656,0.23328
1269,0.33848,0.33568
1270,0.33848,0.33568
1271,0.33848,0.33568
1272,0.39456,0.38128
1273,0.39456,0.38128
1274,0.39456,0.38128
1275,0.38944,0.4208
1276,0.38944,0.4208
1277,0.38944,0.4208
1278,0.34968,0.38968
1279,0.34968,0.38968
1280,0.34968,0.38968
1281,0.36144,0.3664
1282,0.36144,0.3664
1283,0.36144,0.3664
1284,0.38176,0.38224
1285,0.38176,0.38224
1286,0.38176,0.38224
1287,0.37304,0.41792
1288,0.37304,0.41792
1289,0.37304,0.41792
1290,0.3924,0.42504
1291,0.3924,0.42504
1292,0.3924,0.42504
1293,0.4144,0.42728
1294,0.4144,0.42728
1295,0.4144,0.42728
1296,0.33696,0.32352
1297,0.33696,0.32352
1298,0.33696,0.32352
1299,0.36,0.34536
1300,0.36,0.34536
1301,0.36,0.34536
1302,0.30728,0.30408
1303,0.30728,0.30408
1304,0.30728,0.30408
1305,0.39504,0.3868
1306,0.39504,0.3868
1307,0.39504,0.3868
1308,0.32704,0.31624
1309,0.32704,0.31624
1310,0.32704,0.31624
1311,0.46704,0.4132
1312,0.46704,0.4132
1313,0.46704,0.4132
1314,0.44504,0.41888
1315,0.44504,0.41888
1316,0.44504,0.41888
1317,0.4184,0.38848
1318,0.4184,0.38848
1319,0.4184,0.38848
1320,0.36784,0.348
1321,0.36784,0.348
1322,0.36784,0.348
1323,0.38928,0.40312
1324,0.38928,0.40312
1325,0.38928,0.40312
1326,0.40376,0.4588
1327,0.40376,0.4588
1328,0.40376,0.4588
1329,0.39192,0.42456
1330,0.39192,0.42456
1331,0.39192,0.42456
1332,0.40848,0.4364
1333,0.40848,0.4364
1334,0.40848,0.4364
1335,0.4088,0.44968
1336,0.4088,0.44968
1337,0.4088,0.44968
1338,0.48336,0.52
1339,0.48336,0.52
1340,0.48336,0.52
1341,0.43952,0.49848
1342,0.43952,0.49848
1343,0.43952,0.49848
1344,0.43424,0.46344
1345,0.43424,0.46344
1346,0.43424,0.46344
1347,0.4512,0.4768
1348,0.4512,0.4768
1349,0.4512,0.4768
1350,0.33632,0.38072
1351,0.33632,0.38072
1352,0.33632,0.38072
1353,0.34064,0.41888
1354,0.34064,0.41888
1355,0.34064,0.41888
1356,0.3332,0.42392
1357,0.3332,0.42392
1358,0.3332,0.42392
1359,0.15328,0.19112
1360,0.15328,0.19112
1361,0.15328,0.19112
1362,0.17264,0.22624
1363,0.17264,0.22624
1364,0.17264,0.22624
1365,0.17704,0.1916
1366,0.17704,0.1916
1367,0.17704,0.1916
1368,0.19256,0.21528
1369,0.19256,0.21528
1370,0.19256,0.21528
1371,0.1884,0.24472
1372,0.1884,0.24472
1373,0.1884,0.24472
1374,0.19656,0.23328
1375,0.19656,0.23328
1376,0.19656,0.23328
1377,0.34864,0.36488
1378,0.34864,0.36488
1379,0.34864,0.36488
1380,0.38432,0.39464
1381,0.38432,0.39464
1382,0.38432,0.39464
1383,0.24296,0.288
1384,0.24296,0.288
1385,0.24296,0.288
1386,0.20688,0.25688
1387,0.20688,0.25688
1388,0.20688,0.25688
1389,0.24888,0.28992
1390,0.24888,0.28992
1391,0.24888,0.28992
1392,0.27024,0.29024
1393,0.27024,0.29024
1394,0.27024,0.29024
1395,0.32536,0.37952
1396,0.32536,0.37952
1397,0.32536,0.37952
1398,0.40032,0.40328
1399,0.40032,0.40328
1400,0.40032,0.40328
1401,0.36656,0.3656
1402,0.36656,0.3656
1403,0.36656,0.3656
1404,0.44064,0.41704
1405,0.44064,0.41704
1406,0.44064,0.41704
1407,0.36016,0.35144
1408,0.36016,0.35144
1409,0.36016,0.35144
1410,0.39712,0.3396
1411,0.39712,0.3396
1412,0.39712,0.3396
1413,0.34816,0.27792
1414,0.34816,0.27792
1415,0.34816,0.27792
1416,0.3424,0.29896
1417,0.3424,0.29896
1418,0.3424,0.29896
1419,0.29792,0.24176
1420,0.29792,0.24176
1421,0.29792,0.24176
1422,0.25488,0.1568
1423,0.25488,0.1568
1424,0.25488,0.1568
1425,0.28496,0.17728
1426,0.28496,0.17728
1427,0.28496,0.17728
1428,0.36936,0.3688
1429,0.36936,0.3688
1430,0.36936,0.3688
1431,0.29328,0.30408
1432,0.29328,0.30408
1433,0.29328,0.30408
1434,0.3948,0.3692
1435,0.3948,0.3692
1436,0.3948,0.3692
1437,0.35216,0.34688
1438,0.35216,0.34688
1439,0.35216,0.34688
1440,0.30424,0.34384
1441,0.30424,0.34384
1442,0.30424,0.34384
1443,0.30744,0.31432
1444,0.30744,0.31432
1445,0.30744,0.31432
1446,0.3628,0.3692
1447,0.3628,0.3692
1448,0.3628,0.3692
1449,0.34624,0.34976
1450,0.34624,0.34976
1451,0.34624,0.34976
1452,0.30088,0.2976
1453,0.30088,0.2976
1454,0.30088,0.2976
1455,0.3012,0.26824
1456,0.3012,0.26824
1457,0.3012,0.26824
1458,0.2952,0.24112
1459,0.2952,0.24112
1460,0.2952,0.24112
1461,0.30536,0.2408
1462,0.30536,0.2408
1463,0.30536,0.2408
1464,0.32688,0.27936
1465,0.32688,0.27936
1466,0.32688,0.27936
1467,0.27208,0.28504
1468,0.27208,0.28504
1469,0.27208,0.28504
1470,0.308,0.26704
1471,0.308,0.26704
1472,0.308,0.26704
1473,0.38696,0.39104
1474,0.38696,0.39104
1475,0.38696,0.39104
1476,0.398,0.36896
1477,0.398,0.36896
1478,0.398,0.36896
1479,0.41752,0.36512
1480,0.41752,0.36512
1481,0.41752,0.36512
1482,0.35048,0.33352
1483,0.35048,0.33352
1484,0.35048,0.33352
1485,0.33696,0.32352
1486,0.33696,0.32352
1487,0.33696,0.32352
1488,0.36,0.34536
1489,0.36,0.34536
1490,0.36,0.34536
1491,0.30728,0.30408
1492,0.30728,0.30408
1493,0.30728,0.30408
1494,0.39504,0.3868
1495,0.39504,0.3868
1496,0.39504,0.3868
1497,0.32704,0.31624
1498,0.32704,0.31624
1499,0.32704,0.31624
1500,0.46704,0.4132
1501,0.46704,0.4132
1502,0.46704,0.4132
1503,0.44504,0.41888
1504,0.44504,0.41888
1505,0.44504,0.41888
1506,0.4184,0.38848
1507,0.4184,0.38848
1508,0.4184,0.38848
1509,0.36784,0.348
1510,0.36784,0.348
1511,0.36784,0.348
1512,0.45704,0.48048
1513,0.45704,0.48048
1514,0.45704,0.48048
1515,0.46128,0.45152
1516,0.46128,0.45152
1517,0.46128,0.45152
1518,0.38312,0.39576
1519,0.38312,0.39576
1520,0.38312,0.39576
1521,0.38848,0.37784
1522,0.38848,0.37784
1523,0.38848,0.37784
1524,0.43016,0.36704
1525,0.43016,0.36704
1526,0.43016,0.36704
1527,0.366,0.35896
1528,0.366,0.35896
1529,0.366,0.35896
1530,0.26528,0.2584
1531,0.26528,0.2584
1532,0.26528,0.2584
1533,0.2576,0.27016
1534,0.2576,0.27016
1535,0.2576,0.27016
1536,0.37152,0.37344
1537,0.37152,0.37344
1538,0.37152,0.37344
1539,0.40008,0.38656
1540,0.40008,0.38656
1541,0.40008,0.38656
1542,0.45232,0.4044
1543,0.45232,0.4044
1544,0.45232,0.4044
1545,0.44232,0.37672
1546,0.44232,0.37672
1547,0.44232,0.37672
1548,0.43776,0.42544
1549,0.43776,0.42544
1550,0.43776,0.42544
1551,0.4144,0.39136
1552,0.4144,0.39136
1553,0.4144,0.39136
1554,0.37064,0.33896
1555,0.37064,0.33896
1556,0.37064,0.33896
1557,0.41936,0.37336
1558,0.41936,0.37336
1559,0.41936,0.37336
1560,0.42464,0.40224
1561,0.42464,0.40224
1562,0.42464,0.40224
1563,0.46392,0.47416
1564,0.46392,0.47416
1565,0.46392,0.47416
1566,0.45704,0.48048
1567,0.45704,0.48048
1568,0.45704,0.48048
1569,0.46128,0.45152
1570,0.46128,0.45152
1571,0.46128,0.45152
1572,0.38312,0.39576
1573,0.38312,0.39576
1574,0.38312,0.39576
1575,0.38848,0.37784
1576,0.38848,0.37784
1577,0.38848,0.37784
1578,0.43016,0.36704
1579,0.43016,0.36704
1580,0.43016,0.36704
1581,0.366,0.35896
1582,0.366,0.35896
1583,0.366,0.35896
1584,0.26528,0.2584
1585,0.26528,0.2584
1586,0.26528,0.2584
1587,0.2576,0.27016
1588,0.2576,0.27016
1589,0.2576,0.27016
1590,0.37152,0.37344
1591,0.37152,0.37344
1592,0.37152,0.37344
1593,0.48392,0.48448
1594,0.48392,0.48448
1595,0.48392,0.48448
1596,0.3656,0.35592
1597,0.3656,0.35592
1598,0.3656,0.35592
1599,0.37376,0.36952
1600,0.37376,0.36952
1601,0.37376,0.36952
1602,0.34112,0.3524
1603,0.34112,0.3524
1604,0.34112,0.3524
1605,0.35736,0.33496
1606,0.35736,0.33496
1607,0.35736,0.33496
1608,0.33696,0.33656
1609,0.33696,0.33656
1610,0.33696,0.33656
1611,0.27272,0.29264
1612,0.27272,0.29264
1613,0.27272,0.29264
1614,0.24504,0.2452
1615,0.24504,0.2452
1616,0.24504,0.2452
1617,0.26792,0.25088
1618,0.26792,0.25088
1619,0.26792,0.25088
1620,0.33488,0.34736
1621,0.33488,0.34736
1622,0.33488,0.34736
1623,0.45096,0.40736
1624,0.45096,0.40736
1625,0.45096,0.40736
1626,0.42968,0.35512
1627,0.42968,0.35512
1628,0.42968,0.35512
1629,0.306,0.30672
1630,0.306,0.30672
1631,0.306,0.30672
1632,0.36176,0.33944
1633,0.36176,0.33944
1634,0.36176,0.33944
1635,0.4628,0.43072
1636,0.4628,0.43072
1637,0.4628,0.43072
1638,0.46224,0.46024
1639,0.46224,0.46024
1640,0.46224,0.46024
1641,0.45672,0.4416
1642,0.45672,0.4416
1643,0.45672,0.4416
1644,0.45464,0.43704
1645,0.45464,0.43704
1646,0.45464,0.43704
1647,0.39328,0.34952
1648,0.39328,0.34952
1649,0.39328,0.34952
1650,0.37088,0.36856
1651,0.37088,0.36856
1652,0.37088,0.36856
1653,0.3636,0.34688
1654,0.3636,0.34688
1655,0.3636,0.34688
1656,0.32696,0.31632
1657,0.32696,0.31632
1658,0.32696,0.31632
1659,0.33592,0.362
1660,0.33592,0.362
1661,0.33592,0.362
1662,0.41424,0.42736
1663,0.41424,0.42736
1664,0.41424,0.42736
1665,0.49744,0.43976
1666,0.49744,0.43976
1667,0.49744,0.43976
1668,0.32368,0.36272
1669,0.32368,0.36272
1670,0.32368,0.36272
1671,0.27744,0.23104
1672,0.27744,0.23104
1673,0.27744,0.23104
1674,0.48792,0.53656
1675,0.48792,0.53656
1676,0.48792,0.53656
1677,0.48792,0.53656
1678,0.48792,0.53656
1679,0.49384,0.52304
1680,0.49384,0.52304
1681,0.49384,0.52304
1682,0.49384,0.52304
1683,0.49384,0.52304
1684,0.4988,0.52352
1685,0.4988,0.52352
1686,0.4988,0.52352
1687,0.4988,0.52352
1688,0.4988,0.52352
1689,0.51784,0.55728
1690,0.51784,0.55728
1691,0.51784,0.55728
1692,0.51784,0.55728
1693,0.51784,0.55728
1694,0.5228,0.54856
1695,0.5228,0.54856
1696,0.5228,0.54856
1697,0.5228,0.54856
1698,0.5228,0.54856
1699,0.48792,0.54984
1700,0.48792,0.54984
1701,0.48792,0.54984
1702,0.48792,0.54984
1703,0.48792,0.54984
1704,0.43384,0.446
1705,0.43384,0.446
1706,0.43384,0.446
1707,0.43384,0.446
1708,0.43384,0.446
1709,0.39984,0.42624
1710,0.39984,0.42624
1711,0.39984,0.42624
1712,0.39984,0.42624
1713,0.39984,0.42624
1714,0.432,0.46144
1715,0.432,0.46144
1716,0.432,0.46144
1717,0.432,0.46144
1718,0.432,0.46144
1719,0.30728,0.29896
1720,0.30728,0.29896
1721,0.30728,0.29896
1722,0.30728,0.29896
1723,0.30728,0.29896
1724,0.25608,0.252
1725,0.25608,0.252
1726,0.25608,0.252
1727,0.25608,0.252
1728,0.25608,0.252
1729,0.18696,0.1624
1730,0.18696,0.1624
1731,0.18696,0.1624
1732,0.18696,0.1624
1733,0.18696,0.1624
1734,0.28888,0.26304
1735,0.28888,0.26304
1736,0.28888,0.26304
1737,0.28888,0.26304
1738,0.28888,0.26304
1739,0.40192,0.4028
1740,0.40192,0.4028
1741,0.40192,0.4028
1742,0.40192,0.4028
1743,0.40192,0.4028
1744,0.424,0.42008
1745,0.424,0.42008
1746,0.424,0.42008
1747,0.424,0.42008
1748,0.424,0.42008
1749,0.41864,0.39432
1750,0.41864,0.39432
1751,0.41864,0.39432
1752,0.41864,0.39432
1753,0.41864,0.39432
1754,0.41936,0.40232
1755,0.41936,0.40232
1756,0.41936,0.40232
1757,0.41936,0.40232
1758,0.41936,0.40232
1759,0.42752,0.41832
1760,0.42752,0.41832
1761,0.42752,0.41832
1762,0.42752,0.41832
1763,0.42752,0.41832
1764,0.42232,0.35496
1765,0.42232,0.35496
1766,0.42232,0.35496
1767,0.42232,0.35496
1768,0.42232,0.35496
1769,0.43408,0.36272
1770,0.43408,0.36272
1771,0.43408,0.36272
1772,0.43408,0.36272
1773,0.43408,0.36272
1774,0.41896,0.37448
1775,0.41896,0.37448
1776,0.41896,0.37448
1777,0.41896,0.37448
1778,0.41896,0.37448
1779,0.42768,0.39248
1780,0.42768,0.39248
1781,0.42768,0.39248
1782,0.42768,0.39248
1783,0.42768,0.39248
1784,0.43816,0.38496
1785,0.43816,0.38496
1786,0.43816,0.38496
1787,0.43816,0.38496
1788,0.43816,0.38496
1789,0.45144,0.38456
1790,0.45144,0.38456
1791,0.45144,0.38456
1792,0.45144,0.38456
1793,0.45144,0.38456
1794,0.3468,0.28576
1795,0.3468,0.28576
1796,0.3468,0.28576
1797,0.3468,0.28576
1798,0.3468,0.28576
1799,0.28376,0.22904
1800,0.28376,0.22904
1801,0.28376,0.22904
1802,0.28376,0.22904
1803,0.28376,0.22904
1804,0.27864,0.2364
1805,0.27864,0.2364
1806,0.27864,0.2364
1807,0.27864,0.2364
1808,0.27864,0.2364
1809,0.26272,0.34632
1810,0.26272,0.34632
1811,0.26272,0.34632
1812,0.26272,0.34632
1813,0.26272,0.34632
1814,0.18144,0.22048
1815,0.18144,0.22048
1816,0.18144,0.22048
1817,0.18144,0.22048
1818,0.18144,0.22048
1819,0.17936,0.2404
1820,0.17936,0.2404
1821,0.17936,0.2404
1822,0.17936,0.2404
1823,0.17936,0.2404
1824,0.19784,0.25672
1825,0.19784,0.25672
1826,0.19784,0.25672
1827,0.19784,0.25672
1828,0.19784,0.25672
1829,0.21632,0.22408
1830,0.21632,0.22408
1831,0.21632,0.22408
1832,0.21632,0.22408
1833,0.21632,0.22408
1834,0.23312,0.2912
1835,0.23312,0.2912
1836,0.23312,0.2912
1837,0.23312,0.2912
1838,0.23312,0.2912
1839,0.32552,0.35952
1840,0.32552,0.35952
1841,0.32552,0.35952
1842,0.32552,0.35952
1843,0.32552,0.35952
1844,0.33472,0.38568
1845,0.33472,0.38568
1846,0.33472,0.38568
1847,0.33472,0.38568
1848,0.33472,0.38568
1849,0.26608,0.32536
1850,0.26608,0.32536
1851,0.26608,0.32536
1852,0.26608,0.32536
1853,0.26608,0.32536
1854,0.30128,0.35104
1855,0.30128,0.35104
1856,0.30128,0.35104
1857,0.30128,0.35104
1858,0.30128,0.35104
1859,0.30176,0.31688
1860,0.30176,0.31688
1861,0.30176,0.31688
1862,0.30176,0.31688
1863,0.30176,0.31688
1864,0.32264,0.32104
1865,0.32264,0.32104
1866,0.32264,0.32104
1867,0.32264,0.32104
1868,0.32264,0.32104
1869,0.29584,0.30192
1870,0.29584,0.30192
1871,0.29584,0.30192
1872,0.29584,0.30192
1873,0.29584,0.30192
1874,0.28344,0.29944
1875,0.28344,0.29944
1876,0.28344,0.29944
1877,0.28344,0.29944
1878,0.28344,0.29944
1879,0.31264,0.39504
1880,0.31264,0.39504
1881,0.31264,0.39504
1882,0.31264,0.39504
1883,0.31264,0.39504
1884,0.37232,0.40864
1885,0.37232,0.40864
1886,0.37232,0.40864
1887,0.37232,0.40864
1888,0.37232,0.40864
1889,0.3524,0.32496
1890,0.3524,0.32496
1891,0.3524,0.32496
1892,0.3524,0.32496
1893,0.3524,0.32496
1894,0.36,0.36144
1895,0.36,0.36144
1896,0.36,0.36144
1897,0.36,0.36144
1898,0.36,0.36144
1899,0.38624,0.34368
1900,0.38624,0.34368
1901,0.38624,0.34368
1902,0.38624,0.34368
1903,0.38624,0.34368
1904,0.43352,0.37624
1905,0.43352,0.37624
1906,0.43352,0.37624
1907,0.43352,0.37624
1908,0.43352,0.37624
1909,0.41544,0.3788
1910,0.41544,0.3788
1911,0.41544,0.3788
1912,0.41544,0.3788
1913,0.41544,0.3788
1914,0.31504,0.26936
1915,0.31504,0.26936
1916,0.31504,0.26936
1917,0.31504,0.26936
1918,0.31504,0.26936
1919,0.34144,0.31848
1920,0.34144,0.31848
1921,0.34144,0.31848
1922,0.34144,0.31848
1923,0.34144,0.31848
1924,0.3388,0.30248
1925,0.3388,0.30248
1926,0.3388,0.30248
1927,0.3388,0.30248
1928,0.3388,0.30248
1929,0.33536,0.24968
1930,0.33536,0.24968
1931,0.33536,0.24968
1932,0.33536,0.24968
1933,0.33536,0.24968
1934,0.31792,0.2648
1935,0.31792,0.2648
1936,0.31792,0.2648
1937,0.31792,0.2648
1938,0.31792,0.2648
1939,0.33504,0.31088
1940,0.33504,0.31088
1941,0.33504,0.31088
1942,0.33504,0.31088
1943,0.33504,0.31088
1944,0.32216,0.3396
1945,0.32216,0.3396
1946,0.32216,0.3396
1947,0.32216,0.3396
1948,0.32216,0.3396
1949,0.31728,0.32112
1950,0.31728,0.32112
1951,0.31728,0.32112
1952,0.31728,0.32112
1953,0.31728,0.32112
1954,0.34776,0.34856
1955,0.34776,0.34856
1956,0.34776,0.34856
1957,0.34776,0.34856
1958,0.34776,0.34856
1959,0.39808,0.40088
1960,0.39808,0.40088
1961,0.39808,0.40088
1962,0.39808,0.40088
1963,0.39808,0.40088
1964,0.43208,0.43872
1965,0.43208,0.43872
1966,0.43208,0.43872
1967,0.43208,0.43872
1968,0.43208,0.43872
1969,0.4776,0.44696
1970,0.4776,0.44696
1971,0.4776,0.44696
1972,0.4776,0.44696
1973,0.4776,0.44696
1974,0.3788,0.38688
1975,0.3788,0.38688
1976,0.3788,0.38688
1977,0.3788,0.38688
1978,0.3788,0.38688
1979,0.3608,0.37256
1980,0.3608,0.37256
1981,0.3608,0.37256
1982,0.3608,0.37256
1983,0.3608,0.37256
1984,0.34616,0.33968
1985,0.34616,0.33968
1986,0.34616,0.33968
1987,0.34616,0.33968
1988,0.34616,0.33968
1989,0.28104,0.30016
1990,0.28104,0.30016
1991,0.28104,0.30016
1992,0.28104,0.30016
1993,0.28104,0.30016
1994,0.23752,0.32056
1995,0.23752,0.32056
1996,0.23752,0.32056
1997,0.23752,0.32056
1998,0.23752,0.32056
1999,0.21816,0.3104
2000,0.21816,0.3104
2001,0.21816,0.3104
2002,0.21816,0.3104
2003,0.21816,0.3104
2004,0.32648,0.36904
2005,0.32648,0.36904
2006,0.32648,0.36904
2007,0.32648,0.36904
2008,0.32648,0.36904
2009,0.41976,0.43952
2010,0.41976,0.43952
2011,0.41976,0.43952
2012,0.41976,0.43952
2013,0.41976,0.43952
2014,0.4276,0.4484
2015,0.4276,0.4484
2016,0.4276,0.4484
2017,0.4276,0.4484
2018,0.4276,0.4484
2019,0.43472,0.466
2020,0.43472,0.466
2021,0.43472,0.466
2022,0.43472,0.466
2023,0.43472,0.466
2024,0.44968,0.47224
2025,0.44968,0.47224
2026,0.44968,0.47224
2027,0.44968,0.47224
2028,0.44968,0.47224
2029,0.4716,0.48432
2030,0.4716,0.48432
2031,0.4716,0.48432
2032,0.4716,0.48432
2033,0.4716,0.48432
2034,0.13152,0.14568
2035,0.13152,0.14568
2036,0.13152,0.14568
2037,0.13152,0.14568
2038,0.13152,0.14568
2039,0.19248,0.1676
2040,0.19248,0.1676
2041,0.19248,0.1676
2042,0.19248,0.1676
2043,0.19248,0.1676
2044,0.15488,0.14624
2045,0.15488,0.14624
2046,0.15488,0.14624
2047,0.15488,0.14624
2048,0.15488,0.14624
2049,0.25384,0.22632
2050,0.25384,0.22632
2051,0.25384,0.22632
2052,0.25384,0.22632
2053,0.25384,0.22632
2054,0.22328,0.2648
2055,0.22328,0.2648
2056,0.22328,0.2648
2057,0.22328,0.2648
2058,0.22328,0.2648
2059,0.26056,0.26136
2060,0.26056,0.26136
2061,0.26056,0.26136
2062,0.26056,0.26136
2063,0.26056,0.26136
2064,0.30168,0.32736
2065,0.30168,0.32736
2066,0.30168,0.32736
2067,0.30168,0.32736
2068,0.30168,0.32736
2069,0.3936,0.38552
2070,0.3936,0.38552
2071,0.3936,0.38552
2072,0.3936,0.38552
2073,0.3936,0.38552
2074,0.41832,0.4168
2075,0.41832,0.4168
2076,0.41832,0.4168
2077,0.41832,0.4168
2078,0.41832,0.4168
2079,0.32704,0.30224
2080,0.32704,0.30224
2081,0.32704,0.30224
2082,0.32704,0.30224
2083,0.32704,0.30224
2084,0.33512,0.27584
2085,0.33512,0.27584
2086,0.33512,0.27584
2087,0.33512,0.27584
2088,0.33512,0.27584
2089,0.23088,0.22856
2090,0.23088,0.22856
2091,0.23088,0.22856
2092,0.23088,0.22856
2093,0.23088,0.22856
2094,0.25144,0.24
2095,0.25144,0.24
2096,0.25144,0.24
2097,0.25144,0.24
2098,0.25144,0.24
2099,0.31288,0.30056
2100,0.31288,0.30056
2101,0.31288,0.30056
2102,0.31288,0.30056
2103,0.31288,0.30056
2104,0.32008,0.29872
2105,0.32008,0.29872
2106,0.32008,0.29872
2107,0.32008,0.29872
2108,0.32008,0.29872
2109,0.33304,0.32432
2110,0.33304,0.32432
2111,0.33304,0.32432
2112,0.33304,0.32432
2113,0.33304,0.32432
2114,0.34456,0.3368
2115,0.34456,0.3368
2116,0.34456,0.3368
2117,0.34456,0.3368
2118,0.34456,0.3368
2119,0.24824,0.25256
2120,0.24824,0.25256
2121,0.24824,0.25256
2122,0.24824,0.25256
2123,0.24824,0.25256
2124,0.49952,0.51144
2125,0.49952,0.51144
2126,0.49952,0.51144
2127,0.49952,0.51144
2128,0.49952,0.51144
2129,0.47232,0.49016
2130,0.47232,0.49016
2131,0.47232,0.49016
2132,0.47232,0.49016
2133,0.47232,0.49016
2134,0.46584,0.49336
2135,0.46584,0.49336
2136,0.46584,0.49336
2137,0.46584,0.49336
2138,0.46584,0.49336
2139,0.43576,0.45208
2140,0.43576,0.45208
2141,0.43576,0.45208
2142,0.43576,0.45208
2143,0.43576,0.45208
2144,0.38544,0.4144
2145,0.38544,0.4144
2146,0.38544,0.4144
2147,0.38544,0.4144
2148,0.38544,0.4144
2149,0.41064,0.3612
2150,0.41064,0.3612
2151,0.41064,0.3612
2152,0.41064,0.3612
2153,0.41064,0.3612
2154,0.38576,0.35352
2155,0.38576,0.35352
2156,0.38576,0.35352
2157,0.38576,0.35352
2158,0.38576,0.35352
2159,0.41472,0.31944
2160,0.41472,0.31944
2161,0.41472,0.31944
2162,0.41472,0.31944
2163,0.41472,0.31944
2164,0.39032,0.30064
2165,0.39032,0.30064
2166,0.39032,0.30064
2167,0.39032,0.30064
2168,0.39032,0.30064
2169,0.28464,0.3048
2170,0.28464,0.3048
2171,0.28464,0.3048
2172,0.28464,0.3048
2173,0.28464,0.3048
2174,0.3064,0.3196
2175,0.3064,0.3196
2176,0.3064,0.3196
2177,0.3064,0.3196
2178,0.3064,0.3196
2179,0.36464,0.36704
2180,0.36464,0.36704
2181,0.36464,0.36704
2182,0.36464,0.36704
2183,0.36464,0.36704
2184,0.41008,0.36968
2185,0.41008,0.36968
2186,0.41008,0.36968
2187,0.41008,0.36968
2188,0.41008,0.36968
2189,0.41296,0.36304
2190,0.41296,0.36304
2191,0.41296,0.36304
2192,0.41296,0.36304
2193,0.41296,0.36304
2194,0.37736,0.38064
2195,0.37736,0.38064
2196,0.37736,0.38064
2197,0.37736,0.38064
2198,0.37736,0.38064
2199,0.3764,0.36344
2200,0.3764,0.36344
2201,0.3764,0.36344
2202,0.3764,0.36344
2203,0.3764,0.36344
2204,0.36664,0.35968
2205,0.36664,0.35968
2206,0.36664,0.35968
2207,0.36664,0.35968
2208,0.36664,0.35968
2209,0.36224,0.3632
2210,0.36224,0.3632
2211,0.36224,0.3632
2212,0.36224,0.3632
2213,0.36224,0.3632
2214,0.33608,0.31544
2215,0.33608,0.31544
2216,0.33608,0.31544
2217,0.33608,0.31544
2218,0.33608,0.31544
2219,0.32984,0.3172
2220,0.32984,0.3172
2221,0.32984,0.3172
2222,0.32984,0.3172
2223,0.32984,0.3172
2224,0.25032,0.2436
2225,0.25032,0.2436
2226,0.25032,0.2436
2227,0.25032,0.2436
2228,0.25032,0.2436
2229,0.25776,0.26792
2230,0.25776,0.26792
2231,0.25776,0.26792
2232,0.25776,0.26792
2233,0.25776,0.26792
