bb_idx,MT_DeepNetBim,WT_DeepNetBim
746,0.051896274,0.08007473
747,0.05190766,0.080091745
748,1.0,1.0
749,1.0,1.0
750,0.042870343,0.05096233
751,0.04287377,0.05096239
752,0.042745084,0.050962
753,0.042758763,0.05096203
754,1.0,1.0
755,1.0,1.0
756,0.0027519464,0.0027519166
757,0.0027519464,0.0027519166
758,0.0027517378,0.0027516782
759,0.0027517974,0.0027517974
760,1.0,1.0
761,1.0,1.0
762,0.046205312,0.046205312
763,0.046205312,0.046205312
764,0.046205103,0.046205044
765,0.046205133,0.046205074
766,1.0,1.0
767,1.0,1.0
768,0.22202316,0.16470507
769,0.23588037,0.16121092
770,0.22894159,0.16159168
771,0.23614669,0.16117206
772,1.0,1.0
773,1.0,1.0
774,0.004637867,0.2174877
775,0.004637867,0.23114589
776,0.004637927,0.22430551
777,0.0046378374,0.23140848
778,1.0,1.0
779,1.0,1.0
780,0.0047616065,0.0047617555
781,0.0047616065,0.0047617555
782,0.0047616065,0.0047617853
783,0.0047615767,0.0047617853
784,1.0,1.0
785,1.0,1.0
786,0.19208184,0.19208178
787,0.19208324,0.19208321
788,0.19205233,0.19205227
789,0.19205567,0.19205555
790,1.0,1.0
791,1.0,1.0
792,0.23373654,0.26183182
793,0.23373812,0.27674514
794,0.23370335,0.2695617
795,0.23370707,0.27693802
796,1.0,1.0
797,1.0,1.0
798,0.1254572,0.12546197
799,0.12652111,0.12652594
800,0.09461564,0.094619304
801,0.0977698,0.09777358
802,1.0,1.0
803,1.0,1.0
804,0.9488301,0.9488301
805,0.96444607,0.9644461
806,0.98054516,0.98054516
807,0.97891366,0.97891366
808,1.0,1.0
809,1.0,1.0
810,0.033761173,0.9391594
811,0.033761173,0.9608171
812,0.033760935,0.89637864
813,0.033760965,0.94682145
814,1.0,1.0
815,1.0,1.0
816,0.1342175,0.13421398
817,0.1342186,0.13421509
818,0.13419443,0.13419089
819,0.13419703,0.13419351
820,1.0,1.0
821,1.0,1.0
822,0.17426845,0.95117974
823,0.17426956,0.9687011
824,0.17424446,0.9160961
825,0.17424715,0.95739675
826,1.0,1.0
827,1.0,1.0
828,0.00812912,0.008128911
829,0.0081291795,0.008128881
830,0.008128136,0.008127928
831,0.008128226,0.008128017
832,1.0,1.0
833,1.0,1.0
834,0.03219822,0.032197595
835,0.03219825,0.032197565
836,0.03219804,0.032197356
837,0.032198012,0.032197416
838,1.0,1.0
839,1.0,1.0
840,0.0031194687,0.051401585
841,0.0031194687,0.051406026
842,0.0031194687,0.051248103
843,0.0031194687,0.051264852
844,1.0,1.0
845,1.0,1.0
846,0.054066062,0.12255287
847,0.05406633,0.122553766
848,0.05405906,0.122532606
849,0.054059863,0.1225349
850,1.0,1.0
851,1.0,1.0
852,0.047628433,0.047653824
853,0.047632515,0.047657818
854,0.04748845,0.047514915
855,0.04750371,0.047530085
856,1.0,1.0
857,1.0,1.0
858,0.047842026,0.047840893
859,0.04784563,0.04784462
860,0.047714233,0.04771316
861,0.04772818,0.04772705
862,1.0,1.0
863,1.0,1.0
