run_id,dataset,ur,fire_rate,clip_norm,seed,step,dice_proxy,fg_ratio,diverged,sigma_t,dfront_t,rho_t
hippo_045_clip1,hippo,0.45,0.55,1.0,42,179,0.28368664,0.0211792,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,180,0.67123938,0.05645752,0,0.99999866,3.0,4.80458679
hippo_045_clip1,hippo,0.45,0.55,1.0,42,181,0.28140557,0.01837158,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,182,0.09395182,0.08746338,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,183,0.05652064,0.15948486,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,184,0.01634997,0.38757324,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,185,0.07497042,0.63433838,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,186,0.21466839,0.6463623,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,187,0.14425623,0.40966797,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,188,0.15265697,0.12683105,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,189,0.25677121,0.05145264,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,190,0.0366146,0.00408936,0,0.99999881,2.23606801,3.89110755
hippo_045_clip1,hippo,0.45,0.55,1.0,42,191,0.36904359,0.06817627,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,192,0.47476071,0.07250977,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,193,0.27832031,0.42041016,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,194,0.16958934,0.35235596,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,195,0.09086698,0.39135742,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,196,0.11142033,0.43737793,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,197,0.33451843,0.35369873,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,198,0.31394756,0.24713135,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,199,0.48268032,0.04730225,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,200,0.01026332,0.00115967,0,0.99999912,3.0,4.26110414
hippo_045_clip1,hippo,0.45,0.55,1.0,42,201,0.01382196,0.02478027,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,202,0.13621235,0.06225586,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,203,0.52723294,0.06713867,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,204,0.28319055,0.36425781,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,205,0.41734421,0.21374512,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,206,0.19642848,0.01397705,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,207,0.23825109,0.03833008,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,208,0.00433373,0.027771,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,209,0.15687013,0.04968262,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,210,0.23537064,0.05358887,0,0.99999918,5.83095169,4.39616659
hippo_045_clip1,hippo,0.45,0.55,1.0,42,211,0.26607096,0.09838867,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,212,0.04716504,0.21209717,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,213,0.20628214,0.25909424,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,214,0.29557037,0.35314941,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,215,0.2545644,0.21270752,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,216,0.37399113,0.17175293,0,nan,nan,nan
hippo_045_clip1,hippo,0.45,0.55,1.0,42,217,0.53358161,0.11016846,0,nan,nan,nan
