# ICERFIRE 1.0 benchmark scores — QuantImmuBench §Tier-2
# icerfire_rank: 原始 ICERFIRE %Rank（0=最强免疫原，100=最弱）
# icerfire_score: 翻转方向 = 100 - icerfire_rank（越高越强，与其他工具一致）
# pending_DTU_consent: True = ICERFIRE binary 使用条款待 DTU 书面确认
# join_strategy: content join on (MT_Subpeptide, WT_Subpeptide, HLA_icerfire) — 非行序
bb_idx,icerfire_rank,icerfire_score,pending_DTU_consent
10975,38.664,61.336,True
10976,28.0847,71.9153,True
10977,59.8614,40.1386,True
10978,38.664,61.336,True
10979,49.4473,50.5527,True
10980,48.805,51.195,True
10981,51.7237,48.2763,True
10982,58.2272,41.7728,True
10983,88.5238,11.4762,True
10984,45.1417,54.8583,True
10985,25.6967,74.3033,True
10986,28.9844,71.0156,True
10987,23.0945,76.9055,True
10988,28.8968,71.1032,True
10989,31.1732,68.8268,True
10990,54.0675,45.9325,True
10991,60.8829,39.1171,True
10992,90.2401,9.7599,True
10993,64.106,35.894,True
10994,60.9355,39.0645,True
10995,34.9841,65.0159,True
10996,38.6567,61.3433,True
10997,72.5123,27.4877,True
10998,68.5629,31.4371,True
10999,95.1602,4.8398,True
11000,91.7894,8.2106,True
11001,88.9003,11.0997,True
11002,89.7409,10.2591,True
11003,84.102,15.898,True
11004,46.1577,53.8423,True
11005,67.3412,32.6588,True
11006,69.8631,30.1369,True
11007,76.4358,23.5642,True
11008,68.1606,31.8394,True
11009,66.9998,33.0002,True
11010,68.4725,31.5275,True
11011,52.7959,47.2041,True
11012,40.2641,59.7359,True
11013,56.4269,43.5731,True
11014,50.968,49.032,True
11015,48.614,51.386,True
11016,71.7851,28.2149,True
11017,79.8011,20.1989,True
11018,41.3096,58.6904,True
11019,46.4437,53.5563,True
11020,34.7239,65.2761,True
11021,73.1388,26.8612,True
11022,77.9537,22.0463,True
11023,72.6904,27.3096,True
11024,65.6572,34.3428,True
11025,88.5238,11.4762,True
11026,55.9222,44.0778,True
11027,58.2272,41.7728,True
11028,88.5238,11.4762,True
11029,45.1417,54.8583,True
11030,23.9518,76.0482,True
11031,31.9917,68.0083,True
11032,54.0675,45.9325,True
11033,38.6733,61.3267,True
11034,90.2401,9.7599,True
11035,38.6733,61.3267,True
11036,60.9355,39.0645,True
11037,55.9812,44.0188,True
11038,55.9812,44.0188,True
11039,60.9355,39.0645,True
11040,34.9841,65.0159,True
11041,95.1602,4.8398,True
11042,64.3589,35.6411,True
11043,68.5629,31.4371,True
11044,89.7409,10.2591,True
11045,84.4046,15.5954,True
11046,52.7526,47.2474,True
11047,84.4046,15.5954,True
11048,57.5167,42.4833,True
11049,76.4358,23.5642,True
11050,57.5167,42.4833,True
11051,82.1679,17.8321,True
11052,89.4475,10.5525,True
11053,81.8265,18.1735,True
11054,66.9998,33.0002,True
11055,68.4725,31.5275,True
11056,50.968,49.032,True
11057,80.6601,19.3399,True
11058,71.7851,28.2149,True
11059,73.7635,26.2365,True
11060,48.614,51.386,True
11061,71.7851,28.2149,True
11062,79.8011,20.1989,True
11063,67.0874,32.9126,True
11064,77.9537,22.0463,True
11065,68.4051,31.5949,True
11066,65.6572,34.3428,True
11067,88.5238,11.4762,True
11068,55.9222,44.0778,True
11069,58.2272,41.7728,True
11070,88.5238,11.4762,True
11071,45.1417,54.8583,True
11072,38.6733,61.3267,True
11073,31.9917,68.0083,True
11074,38.6733,61.3267,True
11075,60.9355,39.0645,True
11076,55.9812,44.0188,True
11077,38.6733,61.3267,True
11078,60.9355,39.0645,True
11079,55.9812,44.0188,True
11080,55.9812,44.0188,True
11081,60.9355,39.0645,True
11082,34.9841,65.0159,True
11083,89.7409,10.2591,True
11084,64.3589,35.6411,True
11085,52.7526,47.2474,True
11086,84.4046,15.5954,True
11087,97.3914,2.6086,True
11088,76.4358,23.5642,True
11089,96.5222,3.4778,True
11090,82.1679,17.8321,True
11091,89.4475,10.5525,True
11092,96.9171,3.0829,True
11093,82.1679,17.8321,True
11094,89.4475,10.5525,True
11095,81.8265,18.1735,True
11096,80.6601,19.3399,True
11097,71.7851,28.2149,True
11098,73.7635,26.2365,True
11099,80.6601,19.3399,True
11100,71.7851,28.2149,True
11101,73.7635,26.2365,True
11102,48.614,51.386,True
11103,77.9537,22.0463,True
11104,79.8011,20.1989,True
11105,65.6572,34.3428,True
11106,88.5238,11.4762,True
11107,55.9222,44.0778,True
11108,58.2272,41.7728,True
11109,88.5238,11.4762,True
11110,38.6733,61.3267,True
11111,60.9355,39.0645,True
11112,55.9812,44.0188,True
11113,38.6733,61.3267,True
11114,60.9355,39.0645,True
11115,55.9812,44.0188,True
11116,38.6733,61.3267,True
11117,60.9355,39.0645,True
11118,55.9812,44.0188,True
11119,55.9812,44.0188,True
11120,60.9355,39.0645,True
11121,52.7526,47.2474,True
11122,84.4046,15.5954,True
11123,98.9536,1.0464,True
11124,76.4358,23.5642,True
11125,96.5222,3.4778,True
11126,82.1679,17.8321,True
11127,89.4475,10.5525,True
11128,99.8727,0.1273,True
11129,82.1679,17.8321,True
11130,89.4475,10.5525,True
11131,96.9171,3.0829,True
11132,80.6601,19.3399,True
11133,98.0078,1.9922,True
11134,73.7635,26.2365,True
11135,80.6601,19.3399,True
11136,71.7851,28.2149,True
11137,73.7635,26.2365,True
11138,80.6601,19.3399,True
11139,77.9537,22.0463,True
11140,73.7635,26.2365,True
11141,65.6572,34.3428,True
11142,88.5238,11.4762,True
11143,55.9222,44.0778,True
11144,58.2272,41.7728,True
11145,88.5238,11.4762,True
11146,38.6733,61.3267,True
11147,60.9355,39.0645,True
11148,55.9812,44.0188,True
11149,38.6733,61.3267,True
11150,60.9355,39.0645,True
11151,55.9812,44.0188,True
11152,38.6733,61.3267,True
11153,60.9355,39.0645,True
11154,55.9812,44.0188,True
11155,84.4046,15.5954,True
11156,99.7112,0.2888,True
11157,76.4358,23.5642,True
11158,96.5222,3.4778,True
11159,82.1679,17.8321,True
11160,89.4475,10.5525,True
11161,99.8727,0.1273,True
11162,82.1679,17.8321,True
11163,89.4475,10.5525,True
11164,99.8727,0.1273,True
11165,80.6601,19.3399,True
11166,98.0078,1.9922,True
11167,73.7635,26.2365,True
11168,80.6601,19.3399,True
11169,98.0078,1.9922,True
11170,73.7635,26.2365,True
11171,80.6601,19.3399,True
11172,77.9537,22.0463,True
11173,73.7635,26.2365,True
11174,65.6572,34.3428,True
11175,88.5238,11.4762,True
11176,55.9222,44.0778,True
11177,58.2272,41.7728,True
11178,88.5238,11.4762,True
11179,38.6733,61.3267,True
11180,60.9355,39.0645,True
11181,55.9812,44.0188,True
11182,38.6733,61.3267,True
11183,60.9355,39.0645,True
11184,55.9812,44.0188,True
11185,38.6733,61.3267,True
11186,99.7112,0.2888,True
11187,55.9812,44.0188,True
11188,96.5222,3.4778,True
11189,99.7112,0.2888,True
11190,89.4475,10.5525,True
11191,99.8727,0.1273,True
11192,82.1679,17.8321,True
11193,89.4475,10.5525,True
11194,99.8727,0.1273,True
11195,80.6601,19.3399,True
11196,98.0078,1.9922,True
11197,73.7635,26.2365,True
11198,80.6601,19.3399,True
11199,98.0078,1.9922,True
11200,73.7635,26.2365,True
11201,80.6601,19.3399,True
11202,77.9537,22.0463,True
11203,73.7635,26.2365,True
11204,65.6572,34.3428,True
11205,88.5238,11.4762,True
11206,55.9222,44.0778,True
11207,58.2272,41.7728,True
11208,88.5238,11.4762,True
11209,38.6733,61.3267,True
11210,60.9355,39.0645,True
11211,55.9812,44.0188,True
11212,38.6733,61.3267,True
11213,99.7112,0.2888,True
11214,55.9812,44.0188,True
11215,96.5222,3.4778,True
11216,99.7112,0.2888,True
11217,89.4475,10.5525,True
11218,99.8727,0.1273,True
11219,99.7112,0.2888,True
11220,89.4475,10.5525,True
11221,99.8727,0.1273,True
11222,80.6601,19.3399,True
11223,98.0078,1.9922,True
11224,73.7635,26.2365,True
11225,80.6601,19.3399,True
11226,98.0078,1.9922,True
11227,73.7635,26.2365,True
11228,80.6601,19.3399,True
11229,77.9537,22.0463,True
11230,73.7635,26.2365,True
11231,81.7333,18.2667,True
11232,87.7201,12.2799,True
11233,85.6587,14.3413,True
11234,56.1104,43.8896,True
11235,49.5737,50.4263,True
11236,56.1104,43.8896,True
11237,83.6397,16.3603,True
11238,86.6155,13.3845,True
11239,70.8449,29.1551,True
11240,82.7935,17.2065,True
11241,79.4393,20.5607,True
11242,62.6232,37.3768,True
11243,55.3815,44.6185,True
11244,29.3129,70.6871,True
11245,48.5891,51.4109,True
11246,59.8669,40.1331,True
11247,71.201,28.799,True
11248,71.0811,28.9189,True
11249,52.2091,47.7909,True
11250,69.53,30.47,True
11251,54.862,45.138,True
11252,36.6571,63.3429,True
11253,16.2782,83.7218,True
11254,36.6571,63.3429,True
11255,70.2146,29.7854,True
11256,86.4781,13.5219,True
11257,83.1276,16.8724,True
11258,17.6937,82.3063,True
11259,19.6785,80.3215,True
11260,3.321,96.679,True
11261,17.7297,82.2703,True
11262,13.2064,86.7936,True
11263,31.295,68.705,True
11264,36.4661,63.5339,True
11265,96.5766,3.4234,True
11266,72.0684,27.9316,True
11267,34.2644,65.7356,True
11268,6.9843,93.0157,True
11269,12.6675,87.3325,True
11270,33.1995,66.8005,True
11271,15.6046,84.3954,True
11272,33.5493,66.4507,True
11273,22.0832,77.9168,True
11274,32.7538,67.2462,True
11275,19.912,80.088,True
11276,8.5576,91.4424,True
11277,1.9525,98.0475,True
11278,3.1558,96.8442,True
11279,7.7538,92.2462,True
11280,14.8562,85.1438,True
11281,24.2295,75.7705,True
11282,7.6551,92.3449,True
11283,6.9963,93.0037,True
11284,4.3009,95.6991,True
11285,4.79,95.21,True
11286,3.9826,96.0174,True
11287,4.8592,95.1408,True
11288,2.7858,97.2142,True
11289,20.5459,79.4541,True
11290,3.4188,96.5812,True
11291,4.7918,95.2082,True
11292,6.8874,93.1126,True
11293,3.8986,96.1014,True
11294,4.4938,95.5062,True
11295,7.0738,92.9262,True
11296,25.6026,74.3974,True
11297,81.7333,18.2667,True
11298,87.7201,12.2799,True
11299,56.1104,43.8896,True
11300,84.9601,15.0399,True
11301,85.1355,14.8645,True
11302,76.4256,23.5744,True
11303,81.4454,18.5546,True
11304,82.5924,17.4076,True
11305,65.6544,34.3456,True
11306,82.7935,17.2065,True
11307,79.4393,20.5607,True
11308,62.6232,37.3768,True
11309,64.1549,35.8451,True
11310,62.9489,37.0511,True
11311,56.0578,43.9422,True
11312,52.2091,47.7909,True
11313,71.201,28.799,True
11314,40.3065,59.6935,True
11315,48.4,51.6,True
11316,69.53,30.47,True
11317,50.2741,49.7259,True
11318,39.7935,60.2065,True
11319,86.4781,13.5219,True
11320,21.9485,78.0515,True
11321,70.2146,29.7854,True
11322,86.4781,13.5219,True
11323,83.1276,16.8724,True
11324,12.9757,87.0243,True
11325,13.2064,86.7936,True
11326,31.295,68.705,True
11327,19.5041,80.4959,True
11328,23.3621,76.6379,True
11329,18.1015,81.8985,True
11330,36.4661,63.5339,True
11331,96.5766,3.4234,True
11332,72.0684,27.9316,True
11333,33.1995,66.8005,True
11334,6.9843,93.0157,True
11335,12.6675,87.3325,True
11336,11.9939,88.0061,True
11337,12.9028,87.0972,True
11338,9.2044,90.7956,True
11339,42.4279,57.5721,True
11340,26.1617,73.8383,True
11341,3.1558,96.8442,True
11342,6.5469,93.4531,True
11343,1.9525,98.0475,True
11344,0.4964,99.5036,True
11345,26.2466,73.7534,True
11346,6.9963,93.0037,True
11347,24.2295,75.7705,True
11348,8.3066,91.6934,True
11349,3.9826,96.0174,True
11350,6.4758,93.5242,True
11351,3.1484,96.8516,True
11352,6.2396,93.7604,True
11353,3.9401,96.0599,True
11354,2.7858,97.2142,True
11355,20.5459,79.4541,True
11356,3.4188,96.5812,True
11357,4.7199,95.2801,True
11358,8.8039,91.1961,True
11359,25.6026,74.3974,True
11360,84.9601,15.0399,True
11361,85.1355,14.8645,True
11362,76.4256,23.5744,True
11363,81.4454,18.5546,True
11364,82.5924,17.4076,True
11365,76.4256,23.5744,True
11366,81.4454,18.5546,True
11367,82.5924,17.4076,True
11368,65.6544,34.3456,True
11369,82.7935,17.2065,True
11370,62.9489,37.0511,True
11371,56.0578,43.9422,True
11372,64.1549,35.8451,True
11373,62.9489,37.0511,True
11374,40.3065,59.6935,True
11375,48.4,51.6,True
11376,71.201,28.799,True
11377,40.3065,59.6935,True
11378,39.7935,60.2065,True
11379,69.53,30.47,True
11380,21.9485,78.0515,True
11381,39.7935,60.2065,True
11382,86.4781,13.5219,True
11383,21.9485,78.0515,True
11384,70.2146,29.7854,True
11385,86.4781,13.5219,True
11386,83.1276,16.8724,True
11387,19.5041,80.4959,True
11388,23.3621,76.6379,True
11389,18.1015,81.8985,True
11390,19.5041,80.4959,True
11391,23.3621,76.6379,True
11392,18.1015,81.8985,True
11393,36.4661,63.5339,True
11394,96.5766,3.4234,True
11395,72.0684,27.9316,True
11396,11.9939,88.0061,True
11397,6.9843,93.0157,True
11398,9.2044,90.7956,True
11399,76.4164,23.5836,True
11400,26.1617,73.8383,True
11401,3.1558,96.8442,True
11402,42.4279,57.5721,True
11403,26.1617,73.8383,True
11404,0.4964,99.5036,True
11405,6.5469,93.4531,True
11406,6.9963,93.0037,True
11407,0.4964,99.5036,True
11408,26.2466,73.7534,True
11409,3.9826,96.0174,True
11410,24.2295,75.7705,True
11411,8.3066,91.6934,True
11412,6.2396,93.7604,True
11413,3.9401,96.0599,True
11414,3.1484,96.8516,True
11415,6.2396,93.7604,True
11416,3.9401,96.0599,True
11417,2.7858,97.2142,True
11418,20.5459,79.4541,True
11419,3.4188,96.5812,True
11420,81.4454,18.5546,True
11421,82.5924,17.4076,True
11422,76.4256,23.5744,True
11423,81.4454,18.5546,True
11424,82.5924,17.4076,True
11425,76.4256,23.5744,True
11426,81.4454,18.5546,True
11427,82.5924,17.4076,True
11428,65.6544,34.3456,True
11429,82.7935,17.2065,True
11430,62.9489,37.0511,True
11431,40.3065,59.6935,True
11432,64.1549,35.8451,True
11433,62.9489,37.0511,True
11434,40.3065,59.6935,True
11435,39.7935,60.2065,True
11436,71.201,28.799,True
11437,21.9485,78.0515,True
11438,39.7935,60.2065,True
11439,69.53,30.47,True
11440,21.9485,78.0515,True
11441,39.7935,60.2065,True
11442,86.4781,13.5219,True
11443,21.9485,78.0515,True
11444,19.5041,80.4959,True
11445,23.3621,76.6379,True
11446,83.1276,16.8724,True
11447,19.5041,80.4959,True
11448,23.3621,76.6379,True
11449,18.1015,81.8985,True
11450,19.5041,80.4959,True
11451,23.3621,76.6379,True
11452,18.1015,81.8985,True
11453,11.9939,88.0061,True
11454,96.5766,3.4234,True
11455,72.0684,27.9316,True
11456,76.4164,23.5836,True
11457,26.1617,73.8383,True
11458,3.1558,96.8442,True
11459,70.5219,29.4781,True
11460,26.1617,73.8383,True
11461,0.4964,99.5036,True
11462,42.4279,57.5721,True
11463,6.9963,93.0037,True
11464,0.4964,99.5036,True
11465,6.5469,93.4531,True
11466,3.9826,96.0174,True
11467,0.4964,99.5036,True
11468,26.2466,73.7534,True
11469,6.2396,93.7604,True
11470,24.2295,75.7705,True
11471,8.3066,91.6934,True
11472,6.2396,93.7604,True
11473,3.9401,96.0599,True
11474,3.1484,96.8516,True
11475,6.2396,93.7604,True
11476,3.9401,96.0599,True
11477,81.4454,18.5546,True
11478,82.5924,17.4076,True
11479,76.4256,23.5744,True
11480,81.4454,18.5546,True
11481,82.5924,17.4076,True
11482,76.4256,23.5744,True
11483,81.4454,18.5546,True
11484,82.5924,17.4076,True
11485,40.3065,59.6935,True
11486,82.7935,17.2065,True
11487,62.9489,37.0511,True
11488,40.3065,59.6935,True
11489,39.7935,60.2065,True
11490,62.9489,37.0511,True
11491,21.9485,78.0515,True
11492,39.7935,60.2065,True
11493,71.201,28.799,True
11494,21.9485,78.0515,True
11495,39.7935,60.2065,True
11496,69.53,30.47,True
11497,21.9485,78.0515,True
11498,39.7935,60.2065,True
11499,23.3621,76.6379,True
11500,21.9485,78.0515,True
11501,19.5041,80.4959,True
11502,23.3621,76.6379,True
11503,83.1276,16.8724,True
11504,19.5041,80.4959,True
11505,23.3621,76.6379,True
11506,18.1015,81.8985,True
11507,11.9939,88.0061,True
11508,23.3621,76.6379,True
11509,18.1015,81.8985,True
11510,76.4164,23.5836,True
11511,96.5766,3.4234,True
11512,3.1558,96.8442,True
11513,70.5219,29.4781,True
11514,26.1617,73.8383,True
11515,0.4964,99.5036,True
11516,70.5219,29.4781,True
11517,6.9963,93.0037,True
11518,0.4964,99.5036,True
11519,42.4279,57.5721,True
11520,3.9826,96.0174,True
11521,0.4964,99.5036,True
11522,6.5469,93.4531,True
11523,6.2396,93.7604,True
11524,0.4964,99.5036,True
11525,26.2466,73.7534,True
11526,6.2396,93.7604,True
11527,24.2295,75.7705,True
11528,8.3066,91.6934,True
11529,6.2396,93.7604,True
11530,3.9401,96.0599,True
11531,81.4454,18.5546,True
11532,82.5924,17.4076,True
11533,76.4256,23.5744,True
11534,81.4454,18.5546,True
11535,82.5924,17.4076,True
11536,40.3065,59.6935,True
11537,81.4454,18.5546,True
11538,82.5924,17.4076,True
11539,40.3065,59.6935,True
11540,82.7935,17.2065,True
11541,62.9489,37.0511,True
11542,21.9485,78.0515,True
11543,39.7935,60.2065,True
11544,62.9489,37.0511,True
11545,21.9485,78.0515,True
11546,39.7935,60.2065,True
11547,71.201,28.799,True
11548,21.9485,78.0515,True
11549,39.7935,60.2065,True
11550,23.3621,76.6379,True
11551,21.9485,78.0515,True
11552,39.7935,60.2065,True
11553,23.3621,76.6379,True
11554,21.9485,78.0515,True
11555,19.5041,80.4959,True
11556,23.3621,76.6379,True
11557,83.1276,16.8724,True
11558,11.9939,88.0061,True
11559,23.3621,76.6379,True
11560,18.1015,81.8985,True
11561,76.4164,23.5836,True
11562,23.3621,76.6379,True
11563,3.1558,96.8442,True
11564,70.5219,29.4781,True
11565,96.5766,3.4234,True
11566,0.4964,99.5036,True
11567,70.5219,29.4781,True
11568,6.9963,93.0037,True
11569,0.4964,99.5036,True
11570,70.5219,29.4781,True
11571,3.9826,96.0174,True
11572,0.4964,99.5036,True
11573,42.4279,57.5721,True
11574,6.2396,93.7604,True
11575,0.4964,99.5036,True
11576,6.5469,93.4531,True
11577,6.2396,93.7604,True
11578,0.4964,99.5036,True
11579,26.2466,73.7534,True
11580,6.2396,93.7604,True
11581,24.2295,75.7705,True
11582,81.4454,18.5546,True
11583,82.5924,17.4076,True
11584,40.3065,59.6935,True
11585,81.4454,18.5546,True
11586,82.5924,17.4076,True
11587,40.3065,59.6935,True
11588,81.4454,18.5546,True
11589,82.5924,17.4076,True
11590,21.9485,78.0515,True
11591,82.7935,17.2065,True
11592,62.9489,37.0511,True
11593,21.9485,78.0515,True
11594,39.7935,60.2065,True
11595,62.9489,37.0511,True
11596,21.9485,78.0515,True
11597,39.7935,60.2065,True
11598,23.3621,76.6379,True
11599,21.9485,78.0515,True
11600,39.7935,60.2065,True
11601,23.3621,76.6379,True
11602,21.9485,78.0515,True
11603,39.7935,60.2065,True
11604,23.3621,76.6379,True
11605,21.9485,78.0515,True
11606,11.9939,88.0061,True
11607,23.3621,76.6379,True
11608,83.1276,16.8724,True
11609,76.4164,23.5836,True
11610,23.3621,76.6379,True
11611,3.1558,96.8442,True
11612,70.5219,29.4781,True
11613,23.3621,76.6379,True
11614,0.4964,99.5036,True
11615,70.5219,29.4781,True
11616,6.9963,93.0037,True
11617,0.4964,99.5036,True
11618,70.5219,29.4781,True
11619,3.9826,96.0174,True
11620,0.4964,99.5036,True
11621,70.5219,29.4781,True
11622,6.2396,93.7604,True
11623,0.4964,99.5036,True
11624,42.4279,57.5721,True
11625,6.2396,93.7604,True
11626,0.4964,99.5036,True
11627,6.5469,93.4531,True
11628,6.2396,93.7604,True
11629,0.4964,99.5036,True
11630,35.6679,64.3321,True
11631,34.1583,65.8417,True
11632,55.0281,44.9719,True
11633,35.5802,64.4198,True
11634,24.3006,75.6994,True
11635,14.4751,85.5249,True
11636,39.895,60.105,True
11637,29.408,70.592,True
11638,21.906,78.094,True
11639,31.9594,68.0406,True
11640,38.581,61.419,True
11641,35.38,64.62,True
11642,35.0801,64.9199,True
11643,37.1563,62.8437,True
11644,49.1206,50.8794,True
11645,49.0376,50.9624,True
11646,32.2085,67.7915,True
11647,32.9384,67.0616,True
11648,46.6052,53.3948,True
11649,38.3974,61.6026,True
11650,40.1857,59.8143,True
11651,49.0809,50.9191,True
11652,65.5363,34.4637,True
11653,49.868,50.132,True
11654,70.6732,29.3268,True
11655,83.2946,16.7054,True
11656,75.5463,24.4537,True
11657,83.5677,16.4323,True
11658,82.919,17.081,True
11659,86.6036,13.3964,True
11660,89.751,10.249,True
11661,76.6148,23.3852,True
11662,88.8624,11.1376,True
11663,89.3506,10.6494,True
11664,89.3506,10.6494,True
11665,91.5015,8.4985,True
11666,90.9109,9.0891,True
11667,86.2704,13.7296,True
11668,81.2793,18.7207,True
11669,79.8684,20.1316,True
11670,79.8684,20.1316,True
11671,90.492,9.508,True
11672,91.6168,8.3832,True
11673,96.4244,3.5756,True
11674,96.5185,3.4815,True
11675,35.5802,64.4198,True
11676,24.3006,75.6994,True
11677,14.4751,85.5249,True
11678,27.8642,72.1358,True
11679,26.1248,73.8752,True
11680,27.8642,72.1358,True
11681,31.9594,68.0406,True
11682,38.581,61.419,True
11683,18.9071,81.0929,True
11684,35.0801,64.9199,True
11685,37.1563,62.8437,True
11686,38.6493,61.3507,True
11687,35.0801,64.9199,True
11688,37.1563,62.8437,True
11689,32.9384,67.0616,True
11690,49.0376,50.9624,True
11691,32.2085,67.7915,True
11692,47.778,52.222,True
11693,49.0809,50.9191,True
11694,65.5363,34.4637,True
11695,40.1857,59.8143,True
11696,74.6244,25.3756,True
11697,48.2745,51.7255,True
11698,67.081,32.919,True
11699,70.6732,29.3268,True
11700,83.2946,16.7054,True
11701,86.6036,13.3964,True
11702,86.1606,13.8394,True
11703,76.6148,23.3852,True
11704,86.1606,13.8394,True
11705,82.4973,17.5027,True
11706,69.5964,30.4036,True
11707,82.4973,17.5027,True
11708,89.5508,10.4492,True
11709,85.6568,14.3432,True
11710,85.4824,14.5176,True
11711,87.7939,12.2061,True
11712,79.8684,20.1316,True
11713,87.7939,12.2061,True
11714,86.1966,13.8034,True
11715,91.1361,8.8639,True
11716,90.5778,9.4222,True
11717,27.8642,72.1358,True
11718,26.1248,73.8752,True
11719,27.8642,72.1358,True
11720,27.8642,72.1358,True
11721,38.581,61.419,True
11722,27.8642,72.1358,True
11723,35.0801,64.9199,True
11724,37.1563,62.8437,True
11725,38.6493,61.3507,True
11726,35.0801,64.9199,True
11727,37.1563,62.8437,True
11728,32.9384,67.0616,True
11729,35.0801,64.9199,True
11730,37.1563,62.8437,True
11731,47.778,52.222,True
11732,49.0376,50.9624,True
11733,32.2085,67.7915,True
11734,47.778,52.222,True
11735,74.6244,25.3756,True
11736,48.2745,51.7255,True
11737,92.0708,7.9292,True
11738,74.6244,25.3756,True
11739,48.2745,51.7255,True
11740,67.081,32.919,True
11741,70.6732,29.3268,True
11742,83.2946,16.7054,True
11743,86.1606,13.8394,True
11744,82.4973,17.5027,True
11745,69.5964,30.4036,True
11746,86.1606,13.8394,True
11747,89.5508,10.4492,True
11748,85.6568,14.3432,True
11749,85.4824,14.5176,True
11750,89.5508,10.4492,True
11751,85.6568,14.3432,True
11752,85.4824,14.5176,True
11753,86.1966,13.8034,True
11754,91.1361,8.8639,True
11755,90.5778,9.4222,True
11756,27.8642,72.1358,True
11757,38.581,61.419,True
11758,27.8642,72.1358,True
11759,35.0801,64.9199,True
11760,37.1563,62.8437,True
11761,38.6493,61.3507,True
11762,35.0801,64.9199,True
11763,37.1563,62.8437,True
11764,32.9384,67.0616,True
11765,35.0801,64.9199,True
11766,37.1563,62.8437,True
11767,47.778,52.222,True
11768,35.0801,64.9199,True
11769,37.1563,62.8437,True
11770,47.778,52.222,True
11771,98.4636,1.5364,True
11772,48.2745,51.7255,True
11773,89.0313,10.9687,True
11774,74.6244,25.3756,True
11775,48.2745,51.7255,True
11776,92.0708,7.9292,True
11777,74.6244,25.3756,True
11778,48.2745,51.7255,True
11779,67.081,32.919,True
11780,70.6732,29.3268,True
11781,83.2946,16.7054,True
11782,86.1606,13.8394,True
11783,89.5508,10.4492,True
11784,85.6568,14.3432,True
11785,85.4824,14.5176,True
11786,89.5508,10.4492,True
11787,85.6568,14.3432,True
11788,85.4824,14.5176,True
11789,89.5508,10.4492,True
11790,91.1361,8.8639,True
11791,90.5778,9.4222,True
11792,35.0801,64.9199,True
11793,37.1563,62.8437,True
11794,38.6493,61.3507,True
11795,35.0801,64.9199,True
11796,37.1563,62.8437,True
11797,32.9384,67.0616,True
11798,35.0801,64.9199,True
11799,37.1563,62.8437,True
11800,47.778,52.222,True
11801,35.0801,64.9199,True
11802,37.1563,62.8437,True
11803,47.778,52.222,True
11804,98.4636,1.5364,True
11805,48.2745,51.7255,True
11806,89.0313,10.9687,True
11807,98.4636,1.5364,True
11808,48.2745,51.7255,True
11809,89.0313,10.9687,True
11810,74.6244,25.3756,True
11811,48.2745,51.7255,True
11812,92.0708,7.9292,True
11813,74.6244,25.3756,True
11814,48.2745,51.7255,True
11815,67.081,32.919,True
11816,89.5508,10.4492,True
11817,83.2946,16.7054,True
11818,85.4824,14.5176,True
11819,89.5508,10.4492,True
11820,85.6568,14.3432,True
11821,85.4824,14.5176,True
11822,89.5508,10.4492,True
11823,91.1361,8.8639,True
11824,90.5778,9.4222,True
11825,35.0801,64.9199,True
11826,37.1563,62.8437,True
11827,32.9384,67.0616,True
11828,35.0801,64.9199,True
11829,37.1563,62.8437,True
11830,47.778,52.222,True
11831,35.0801,64.9199,True
11832,37.1563,62.8437,True
11833,47.778,52.222,True
11834,98.4636,1.5364,True
11835,48.2745,51.7255,True
11836,89.0313,10.9687,True
11837,98.4636,1.5364,True
11838,48.2745,51.7255,True
11839,89.0313,10.9687,True
11840,98.4636,1.5364,True
11841,48.2745,51.7255,True
11842,89.0313,10.9687,True
11843,74.6244,25.3756,True
11844,48.2745,51.7255,True
11845,92.0708,7.9292,True
11846,89.5508,10.4492,True
11847,48.2745,51.7255,True
11848,85.4824,14.5176,True
11849,89.5508,10.4492,True
11850,83.2946,16.7054,True
11851,85.4824,14.5176,True
11852,89.5508,10.4492,True
11853,91.1361,8.8639,True
11854,90.5778,9.4222,True
11855,35.0801,64.9199,True
11856,37.1563,62.8437,True
11857,47.778,52.222,True
11858,35.0801,64.9199,True
11859,37.1563,62.8437,True
11860,47.778,52.222,True
11861,98.4636,1.5364,True
11862,48.2745,51.7255,True
11863,89.0313,10.9687,True
11864,98.4636,1.5364,True
11865,48.2745,51.7255,True
11866,89.0313,10.9687,True
11867,98.4636,1.5364,True
11868,48.2745,51.7255,True
11869,89.0313,10.9687,True
11870,98.4636,1.5364,True
11871,48.2745,51.7255,True
11872,89.0313,10.9687,True
11873,89.5508,10.4492,True
11874,48.2745,51.7255,True
11875,85.4824,14.5176,True
11876,89.5508,10.4492,True
11877,48.2745,51.7255,True
11878,85.4824,14.5176,True
11879,89.5508,10.4492,True
11880,83.2946,16.7054,True
11881,90.5778,9.4222,True
11882,63.0993,36.9007,True
11883,7.9172,92.0828,True
11884,23.1157,76.8843,True
11885,32.4346,67.5654,True
11886,28.452,71.548,True
11887,36.8748,63.1252,True
11888,57.7788,42.2212,True
11889,75.5066,24.4934,True
11890,49.6964,50.3036,True
11891,36.2621,63.7379,True
11892,13.4361,86.5639,True
11893,27.27,72.73,True
11894,44.2088,55.7912,True
11895,43.6017,56.3983,True
11896,72.8011,27.1989,True
11897,54.1007,45.8993,True
11898,24.9336,75.0664,True
11899,25.1975,74.8025,True
