bb_idx,MT_NeoTImmuML,WT_NeoTImmuML
0,0.0608384410519455,
1,0.0608384410519455,
2,0.0608384410519455,
3,0.0608384410519455,
4,0.0454670651174124,
5,0.0454670651174124,
6,0.0454670651174124,
7,0.0454670651174124,
8,0.0367069553610578,
9,0.0367069553610578,
10,0.0367069553610578,
11,0.0367069553610578,
12,0.0693810571485585,
13,0.0693810571485585,
14,0.0693810571485585,
15,0.0693810571485585,
16,0.064670335335186,
17,0.064670335335186,
18,0.064670335335186,
19,0.064670335335186,
20,0.0413158362091472,
21,0.0413158362091472,
22,0.0413158362091472,
23,0.0413158362091472,
24,0.0610622001288171,
25,0.0610622001288171,
26,0.0610622001288171,
27,0.0610622001288171,
28,0.2627696912300409,
29,0.2627696912300409,
30,0.2627696912300409,
31,0.2627696912300409,
32,0.3383968851452983,
33,0.3383968851452983,
34,0.3383968851452983,
35,0.3383968851452983,
36,0.5383810115873842,
37,0.5383810115873842,
38,0.5383810115873842,
39,0.5383810115873842,
40,0.5575161316082878,
41,0.5575161316082878,
42,0.5575161316082878,
43,0.5575161316082878,
44,0.7377908509704332,
45,0.7377908509704332,
46,0.7377908509704332,
47,0.7377908509704332,
48,0.6145277167151011,
49,0.6145277167151011,
50,0.6145277167151011,
51,0.6145277167151011,
52,0.5102592060343548,
53,0.5102592060343548,
54,0.5102592060343548,
55,0.5102592060343548,
56,0.5739530137510941,
57,0.5739530137510941,
58,0.5739530137510941,
59,0.5739530137510941,
60,0.4043490174173075,
61,0.4043490174173075,
62,0.4043490174173075,
63,0.4043490174173075,
64,0.4430302231171437,
65,0.4430302231171437,
66,0.4430302231171437,
67,0.4430302231171437,
68,0.4036981137791283,
69,0.4036981137791283,
70,0.4036981137791283,
71,0.4036981137791283,
72,0.2384289279211144,
73,0.2384289279211144,
74,0.2384289279211144,
75,0.2384289279211144,
76,0.2351200166266307,
77,0.2351200166266307,
78,0.2351200166266307,
79,0.2351200166266307,
80,0.1496436353788882,
81,0.1496436353788882,
82,0.1496436353788882,
83,0.1496436353788882,
84,0.1057735311772397,
85,0.1057735311772397,
86,0.1057735311772397,
87,0.1057735311772397,
88,0.1125736618213558,
89,0.1125736618213558,
90,0.1125736618213558,
91,0.1125736618213558,
92,0.11680651402636,
93,0.11680651402636,
94,0.11680651402636,
95,0.11680651402636,
96,0.1364069239420454,
97,0.1364069239420454,
98,0.1364069239420454,
99,0.1364069239420454,
100,0.0971144427144075,
101,0.0971144427144075,
102,0.0971144427144075,
103,0.0971144427144075,
104,0.1347107167026266,
105,0.1347107167026266,
106,0.1347107167026266,
107,0.1347107167026266,
108,0.11041857353137,
109,0.11041857353137,
110,0.11041857353137,
111,0.11041857353137,
112,0.0867298321055031,
113,0.0867298321055031,
114,0.0867298321055031,
115,0.0867298321055031,
116,0.0797876799324115,
117,0.0797876799324115,
118,0.0797876799324115,
119,0.0797876799324115,
120,,
121,,
122,,
123,,
124,0.0740255556752088,
125,0.0740255556752088,
126,0.0740255556752088,
127,0.0740255556752088,
128,0.0518131587625793,
129,0.0518131587625793,
130,0.0518131587625793,
131,0.0518131587625793,
132,0.0609602707679105,
133,0.0609602707679105,
134,0.0609602707679105,
135,0.0609602707679105,
136,0.1705176282946792,
137,0.1705176282946792,
138,0.1705176282946792,
139,0.1705176282946792,
140,0.1259220042862251,
141,0.1259220042862251,
142,0.1259220042862251,
143,0.1259220042862251,
144,0.089771609275693,
145,0.089771609275693,
146,0.089771609275693,
147,0.089771609275693,
148,0.4248579808556942,
149,0.4248579808556942,
150,0.4248579808556942,
151,0.3629551586696175,
152,0.3629551586696175,
153,0.3629551586696175,
154,0.1512360307843021,
155,0.1512360307843021,
156,0.1512360307843021,
157,0.1474738311363038,
158,0.1474738311363038,
159,0.1474738311363038,
160,0.188301581097335,
161,0.188301581097335,
162,0.188301581097335,
163,0.1976797401704886,
164,0.1976797401704886,
165,0.1976797401704886,
166,0.115645766542794,
167,0.115645766542794,
168,0.115645766542794,
169,0.1128392340870024,
170,0.1128392340870024,
171,0.1128392340870024,
172,0.2156144810624309,
173,0.2156144810624309,
174,0.2156144810624309,
175,0.3553341493477752,
176,0.3553341493477752,
177,0.3553341493477752,
178,0.2852666700187755,
179,0.2852666700187755,
180,0.2852666700187755,
181,0.7020560505064595,
182,0.7020560505064595,
183,0.7020560505064595,
184,0.5261738020598917,
185,0.5261738020598917,
186,0.5261738020598917,
187,0.6609615889080286,
188,0.6609615889080286,
189,0.6609615889080286,
190,0.6397565008021276,
191,0.6397565008021276,
192,0.6397565008021276,
193,0.4538916499564335,
194,0.4538916499564335,
195,0.4538916499564335,
196,0.4144935670472764,
197,0.4144935670472764,
198,0.4144935670472764,
199,0.3555207715510737,
200,0.3555207715510737,
201,0.3555207715510737,
202,0.4208291595353053,
203,0.4208291595353053,
204,0.4208291595353053,
205,0.3047959826580703,
206,0.3047959826580703,
207,0.3047959826580703,
208,0.2406529467100705,
209,0.2406529467100705,
210,0.2406529467100705,
211,0.3381615954369424,
212,0.3381615954369424,
213,0.3381615954369424,
214,0.3811180158090527,
215,0.3811180158090527,
216,0.3811180158090527,
217,0.3924345092049449,
218,0.3924345092049449,
219,0.3924345092049449,
220,0.3327650115467184,
221,0.3327650115467184,
222,0.3327650115467184,
223,0.6928253450711672,
224,0.6928253450711672,
225,0.6928253450711672,
