bb_idx,MT_Repitope,WT_Repitope
185,0.51184,
186,0.51184,
187,0.45512,
188,0.45512,
189,0.45512,
190,0.492,
191,0.492,
192,0.492,
193,0.50992,
194,0.50992,
195,0.50992,
196,0.52976,
197,0.52976,
198,0.52976,
199,0.4856,
200,0.4856,
201,0.4856,
202,0.41232,
203,0.41232,
204,0.41232,
205,0.29728,
206,0.29728,
207,0.29728,
208,0.33232,
209,0.33232,
210,0.33232,
211,0.40032,
212,0.40032,
213,0.40032,
214,0.42896,
215,0.42896,
216,0.42896,
217,0.47504,
218,0.47504,
219,0.47504,
220,0.40936,
221,0.40936,
222,0.40936,
223,0.30968,
224,0.30968,
225,0.30968,
226,0.17096,0.13256
227,0.20544,0.22288
228,0.20152,0.18744
229,0.13896,0.15056
230,0.19616,0.12504
231,0.28048,0.21728
232,0.30024,0.24816
233,0.29504,0.2552
234,0.26064,0.26064
235,0.25872,0.25872
236,0.27224,0.27224
237,0.29808,0.29808
238,0.38464,0.38464
239,0.37928,0.37928
240,0.3964,0.3964
241,0.3724,0.3724
242,0.29208,0.29208
243,0.34064,
244,0.34064,
245,0.34064,
246,0.34064,
247,0.34064,
248,0.34064,
249,0.35568,
250,0.35568,
251,0.35568,
252,0.35568,
253,0.35568,
254,0.35568,
255,0.43128,
256,0.43128,
257,0.43128,
258,0.43128,
259,0.43128,
260,0.43128,
261,0.49704,
262,0.49704,
263,0.49704,
264,0.49704,
265,0.49704,
266,0.49704,
267,0.54144,
268,0.54144,
269,0.54144,
270,0.54144,
271,0.54144,
272,0.54144,
273,0.51384,
274,0.51384,
275,0.51384,
276,0.51384,
277,0.51384,
278,0.51384,
279,0.47904,
280,0.47904,
281,0.47904,
282,0.47904,
283,0.47904,
284,0.47904,
285,0.52216,
286,0.52216,
287,0.52216,
288,0.52216,
289,0.52216,
290,0.52216,
291,0.24528,0.24528
292,0.31864,0.31864
293,0.32624,0.32624
294,0.33496,0.33496
295,0.32152,0.32152
296,0.25768,0.25768
297,0.25608,0.25608
298,0.31896,0.28944
299,0.32656,0.25312
300,0.2688,0.28144
301,0.24104,0.23784
302,0.2116,0.23064
303,0.33432,0.33432
304,0.32392,0.32392
305,0.32392,0.32392
306,0.30736,0.30736
307,0.38624,0.38624
308,0.35584,0.37008
309,0.32872,0.416
310,0.37776,0.46792
311,0.33,0.45248
312,0.34192,0.44832
313,0.33176,0.4556
314,0.3764,
315,0.35792,
316,0.38296,
317,0.41456,
318,0.37568,
319,0.3808,
320,0.32168,
321,0.28352,
322,0.2964,
323,0.3308,
324,0.3268,
325,0.27384,
326,0.286,
327,0.30864,
328,0.28336,0.28336
329,0.35384,0.35384
330,0.37728,0.37728
331,0.37144,0.37144
332,0.34688,0.34688
333,0.29696,0.29696
334,0.294,0.32736
335,0.30168,0.36768
336,0.31888,0.38608
337,0.3268,0.39896
338,0.31928,0.33752
339,0.32272,0.32272
340,0.36856,0.36856
341,0.34568,0.34568
342,0.30776,0.30776
343,0.30928,0.30928
344,0.34512,0.34512
345,0.40544,0.40624
346,0.45368,0.466
347,0.3188,0.32672
348,0.33304,0.3652
349,0.33552,0.3292
350,0.3944,0.40952
351,0.4488,0.48824
352,0.49568,0.60328
353,0.2876,0.32624
354,0.34032,0.29536
355,0.30016,0.2148
356,0.2116,0.23072
357,0.21072,0.21488
358,0.20752,0.23464
359,0.20488,0.216
360,0.21192,0.21984
361,0.31088,0.31088
362,0.26184,0.26184
363,0.25904,0.25904
364,0.3152,0.26776
365,0.41,0.34112
366,0.40856,0.32952
367,0.42488,0.3732
368,0.48656,0.4112
369,0.49072,0.4464
370,0.47248,0.39904
371,0.4708,0.38112
372,0.3184,0.2888
373,0.25688,0.25688
374,0.22792,0.22792
375,0.16552,0.16552
376,0.17808,0.17808
377,0.2268,0.2268
378,0.3092,0.3092
379,0.26168,0.26168
380,0.26728,0.26728
381,0.29648,0.29648
382,0.17504,0.17504
383,0.26424,0.26424
384,0.27672,0.24456
385,0.20376,0.22752
386,0.24888,0.24888
387,0.26392,0.26392
388,0.29664,0.29664
389,0.3148,0.3148
390,0.07424,0.07424
391,0.3516,0.3516
392,0.51416,0.4424
393,0.32104,0.32104
394,0.31104,0.31104
395,0.38176,0.38176
396,0.36312,0.36312
397,0.35616,0.35616
398,0.39072,0.36528
399,0.34456,0.32936
400,0.36856,0.33128
401,0.27728,0.302
402,0.31656,0.33408
403,0.31776,0.36024
404,0.33664,0.35816
405,0.35232,0.34608
406,0.2996,0.324
407,0.31168,0.31168
408,0.43384,0.43384
409,0.41184,0.41184
410,0.30048,0.30048
411,0.39568,0.37928
412,0.43704,0.40824
413,0.41392,0.45048
414,0.36224,0.34296
415,0.31328,0.294
416,0.29656,0.30984
417,0.39744,0.39744
418,0.39072,0.39072
419,0.36792,0.36792
420,0.3384,0.3384
421,0.36344,0.36344
422,0.32232,0.32232
423,0.37936,0.37936
424,0.35264,0.33504
425,0.30672,0.31944
426,0.29144,0.31048
427,0.24136,0.2688
428,0.24096,0.264
429,0.256,0.3008
430,0.3116,0.37136
431,0.43616,
432,0.43616,
433,0.43616,
434,0.43616,
435,0.43616,
436,0.43616,
437,0.43704,
438,0.43704,
439,0.43704,
440,0.43704,
441,0.43704,
442,0.43704,
443,0.44896,
444,0.44896,
445,0.44896,
446,0.44896,
447,0.44896,
448,0.44896,
449,0.37296,
450,0.37296,
451,0.37296,
452,0.37296,
453,0.37296,
454,0.37296,
455,0.38968,
456,0.38968,
457,0.38968,
458,0.38968,
459,0.38968,
460,0.38968,
461,0.47536,
462,0.47536,
463,0.47536,
464,0.47536,
465,0.47536,
466,0.47536,
467,0.45056,
468,0.45056,
469,0.45056,
470,0.45056,
471,0.45056,
472,0.45056,
473,0.48656,
474,0.48656,
475,0.48656,
476,0.48656,
477,0.48656,
478,0.48656,
479,0.47688,
480,0.47688,
481,0.47688,
482,0.47688,
483,0.47688,
484,0.47688,
485,0.34888,
486,0.34888,
487,0.34888,
488,0.34888,
489,0.34888,
490,0.34888,
491,0.326,
492,0.326,
493,0.326,
494,0.326,
495,0.326,
496,0.326,
497,0.51616,
498,0.51616,
499,0.51616,
500,0.51616,
501,0.51616,
502,0.51616,
503,0.45112,
504,0.45112,
505,0.45112,
506,0.45112,
507,0.45112,
508,0.45112,
509,0.38984,
510,0.38984,
511,0.38984,
512,0.38984,
513,0.38984,
514,0.38984,
515,0.30784,0.30784
516,0.30704,0.30704
517,0.33072,0.33072
518,0.26224,0.26224
519,0.2476,0.2476
520,0.25592,0.23704
521,0.28176,0.31448
522,0.30152,0.36504
523,0.27328,0.32968
524,0.39808,0.45864
525,0.22872,0.24928
526,0.3212,
527,0.3212,
528,0.3212,
529,0.3212,
530,0.3212,
531,0.3212,
532,0.32568,
533,0.32568,
534,0.32568,
535,0.32568,
536,0.32568,
537,0.32568,
538,0.3448,
539,0.3448,
540,0.3448,
541,0.3448,
542,0.3448,
543,0.3448,
544,0.3376,
545,0.3376,
546,0.3376,
547,0.3376,
548,0.3376,
549,0.3376,
550,0.22248,
551,0.22248,
552,0.22248,
553,0.22248,
554,0.22248,
555,0.22248,
556,0.24768,
557,0.24768,
558,0.24768,
559,0.24768,
560,0.24768,
561,0.24768,
562,0.36472,
563,0.36472,
564,0.36472,
565,0.36472,
566,0.36472,
567,0.36472,
568,0.33384,
569,0.33384,
570,0.33384,
571,0.33384,
572,0.33384,
573,0.33384,
574,0.26944,
575,0.26944,
576,0.26944,
577,0.26944,
578,0.26944,
579,0.26944,
580,0.24568,
581,0.24568,
582,0.24568,
583,0.24568,
584,0.24568,
585,0.24568,
586,0.2808,
587,0.2808,
588,0.2808,
589,0.2808,
590,0.2808,
591,0.2808,
592,0.30112,
593,0.30112,
594,0.30112,
595,0.30112,
596,0.30112,
597,0.30112,
598,0.34816,
599,0.34816,
600,0.34816,
601,0.34816,
602,0.34816,
603,0.34816,
604,0.36592,
605,0.36592,
606,0.36592,
607,0.36592,
608,0.36592,
609,0.36592,
610,0.31576,
611,0.31576,
612,0.31576,
613,0.31576,
614,0.31576,
615,0.31576,
616,0.37464,
617,0.37464,
618,0.37464,
619,0.37464,
620,0.37464,
621,0.37464,
622,0.32216,
623,0.32216,
624,0.32216,
625,0.32216,
626,0.32216,
627,0.32216,
628,0.34512,
629,0.34512,
630,0.34512,
631,0.34512,
632,0.34512,
633,0.34512,
634,0.33744,
635,0.33744,
636,0.33744,
637,0.33744,
638,0.33744,
639,0.33744,
640,0.42568,
641,0.42568,
642,0.42568,
643,0.36424,
644,0.36424,
645,0.36424,
646,0.33,
647,0.33,
648,0.33,
649,0.2732,
650,0.2732,
651,0.2732,
652,0.26976,
653,0.26976,
654,0.26976,
655,0.23576,
656,0.23576,
657,0.23576,
658,0.24568,
659,0.24568,
660,0.24568,
661,0.29352,
662,0.29352,
663,0.29352,
664,0.4012,
665,0.4012,
666,0.4012,
667,0.41128,
668,0.41128,
669,0.41128,
670,0.45856,
671,0.45856,
672,0.45856,
673,0.4348,
674,0.4348,
675,0.4348,
676,0.23576,
677,0.23576,
678,0.23576,
679,0.24568,
680,0.24568,
681,0.24568,
682,0.29352,
683,0.29352,
684,0.29352,
685,0.4012,
686,0.4012,
687,0.4012,
688,0.41128,
689,0.41128,
690,0.41128,
691,0.45856,
692,0.45856,
693,0.45856,
694,0.4348,
695,0.4348,
696,0.4348,
697,0.25456,
698,0.25456,
699,0.25456,
700,0.29216,
701,0.29216,
702,0.29216,
703,0.34488,
704,0.34488,
705,0.34488,
706,0.3624,
707,0.3624,
708,0.3624,
709,0.44144,
710,0.44144,
711,0.44144,
712,0.41344,
713,0.41344,
714,0.41344,
715,0.38568,
716,0.38568,
717,0.38568,
718,0.50264,
719,0.50264,
720,0.50264,
721,0.28312,
722,0.28312,
723,0.28312,
724,0.28312,
725,0.28312,
726,0.2752,
727,0.2752,
728,0.2752,
729,0.2752,
730,0.2752,
731,0.26552,
732,0.26552,
733,0.26552,
734,0.26552,
735,0.26552,
736,0.30568,
737,0.30568,
738,0.30568,
739,0.30568,
740,0.30568,
741,0.34792,
742,0.34792,
743,0.34792,
744,0.34792,
745,0.34792,
746,0.3368,
747,0.3368,
748,0.3368,
749,0.3368,
750,0.3368,
751,0.35648,
752,0.35648,
753,0.35648,
754,0.35648,
755,0.35648,
756,0.28384,
757,0.28384,
758,0.28384,
759,0.28384,
760,0.28384,
761,0.31232,
762,0.31232,
763,0.31232,
764,0.31232,
765,0.31232,
766,0.40048,
767,0.40048,
768,0.40048,
769,0.40048,
770,0.40048,
771,0.4224,
772,0.4224,
773,0.4224,
774,0.4224,
775,0.4224,
776,0.28808,
777,0.28808,
778,0.28808,
779,0.28808,
780,0.28808,
781,0.2952,
782,0.2952,
783,0.2952,
784,0.2952,
785,0.2952,
786,0.36336,
787,0.36336,
788,0.36336,
789,0.36336,
790,0.36336,
791,0.40336,
792,0.40336,
793,0.40336,
794,0.40336,
795,0.40336,
796,0.20328,
797,0.20328,
798,0.20328,
799,0.20328,
800,0.20328,
801,0.33512,
802,0.33512,
803,0.33512,
804,0.33512,
805,0.33512,
806,0.32152,
807,0.32152,
808,0.32152,
809,0.32152,
810,0.32152,
811,0.29528,
812,0.29528,
813,0.29528,
814,0.29528,
815,0.29528,
816,0.24104,
817,0.24104,
818,0.24104,
819,0.24104,
820,0.24104,
821,0.2756,
822,0.2756,
823,0.2756,
824,0.2756,
825,0.2756,
826,0.29456,
827,0.29456,
828,0.29456,
829,0.29456,
830,0.29456,
831,0.29656,
832,0.29656,
833,0.29656,
834,0.29656,
835,0.29656,
836,0.31856,
837,0.31856,
838,0.31856,
839,0.31856,
840,0.31856,
841,0.45528,
842,0.45528,
843,0.45528,
844,0.45528,
845,0.46272,
846,0.46272,
847,0.46272,
848,0.46272,
849,0.48336,
850,0.48336,
851,0.48336,
852,0.48336,
853,0.54968,
854,0.54968,
855,0.54968,
856,0.54968,
857,0.49856,
858,0.49856,
859,0.49856,
860,0.49856,
861,0.42608,
862,0.42608,
863,0.42608,
864,0.42608,
865,0.3572,
866,0.3572,
867,0.3572,
868,0.3572,
869,0.40376,
870,0.40376,
871,0.40376,
872,0.40376,
873,0.4244,
874,0.4244,
875,0.4244,
876,0.4244,
877,0.42472,
878,0.42472,
879,0.42472,
880,0.42472,
881,0.4144,
882,0.4144,
883,0.4144,
884,0.4144,
885,0.36616,
886,0.36616,
887,0.36616,
888,0.36616,
889,0.4036,
890,0.4036,
891,0.4036,
892,0.4036,
893,0.38408,
894,0.38408,
895,0.38408,
896,0.38408,
897,0.35648,
898,0.35648,
899,0.35648,
900,0.35648,
901,0.33,
902,0.33,
903,0.33,
904,0.33,
905,0.37344,
906,0.37344,
907,0.37344,
908,0.37344,
909,0.32648,
910,0.32648,
911,0.32648,
912,0.32648,
913,0.31312,
914,0.31312,
915,0.31312,
916,0.31312,
917,0.22144,
918,0.22144,
919,0.22144,
920,0.22144,
921,0.24696,
922,0.24696,
923,0.24696,
924,0.24696,
925,0.2496,
926,0.2496,
927,0.2496,
928,0.2496,
929,0.33304,
930,0.33304,
931,0.33304,
932,0.33304,
933,0.30792,
934,0.30792,
935,0.30792,
936,0.30792,
937,0.34432,
938,0.34432,
939,0.34432,
940,0.34432,
941,0.35304,
942,0.35304,
943,0.35304,
944,0.35304,
945,0.37896,
946,0.37896,
947,0.37896,
948,0.37896,
949,0.35936,
950,0.35936,
951,0.35936,
952,0.35936,
953,0.46896,
954,0.46896,
955,0.46896,
956,0.46896,
957,0.48984,
958,0.48984,
959,0.48984,
960,0.48984,
961,0.39768,
962,0.39768,
963,0.39768,
964,0.39768,
965,0.34328,
966,0.34328,
967,0.34328,
968,0.34328,
969,0.40888,
970,0.40888,
971,0.40888,
972,0.40888,
973,0.4192,
974,0.4192,
975,0.4192,
976,0.4192,
977,0.48936,
978,0.48936,
979,0.48936,
980,0.48936,
981,0.5344,
982,0.5344,
983,0.5344,
984,0.5344,
985,0.55136,
986,0.55136,
987,0.55136,
988,0.55136,
989,0.52536,
990,0.52536,
991,0.52536,
992,0.52536,
993,0.52024,
994,0.52024,
995,0.52024,
996,0.52024,
997,0.53232,
998,0.53232,
999,0.53232,
1000,0.53232,
1001,0.52232,
1002,0.52232,
1003,0.52232,
1004,0.52232,
1005,0.48296,
1006,0.48296,
1007,0.48296,
1008,0.48296,
1009,0.51392,
1010,0.51392,
1011,0.51392,
1012,0.51392,
1013,0.49464,
1014,0.49464,
1015,0.49464,
1016,0.49464,
1017,0.37152,
1018,0.37152,
1019,0.37152,
1020,0.31536,
1021,0.31536,
1022,0.31536,
1023,0.33248,
1024,0.33248,
1025,0.33248,
1026,0.28744,
1027,0.28744,
1028,0.28744,
1029,0.18728,
1030,0.18728,
1031,0.18728,
1032,0.26112,
1033,0.26112,
1034,0.26112,
1035,0.29616,
1036,0.29616,
1037,0.29616,
1038,0.36208,
1039,0.36208,
1040,0.36208,
1041,0.39528,
1042,0.39528,
1043,0.39528,
1044,0.36448,
1045,0.36448,
1046,0.36448,
1047,0.40848,
1048,0.40848,
1049,0.40848,
1050,0.34632,
1051,0.34632,
1052,0.34632,
1053,0.4196,
1054,0.4196,
1055,0.4196,
1056,0.38744,
1057,0.38744,
1058,0.38744,
1059,0.27448,
1060,0.27448,
1061,0.27448,
1062,0.30328,
1063,0.30328,
1064,0.30328,
1065,0.39728,
1066,0.39728,
1067,0.39728,
1068,0.36896,
1069,0.36896,
1070,0.36896,
1071,0.34464,
1072,0.34464,
1073,0.34464,
1074,0.30472,
1075,0.30472,
1076,0.30472,
1077,0.29168,
1078,0.29168,
1079,0.29168,
1080,0.26032,
1081,0.26032,
1082,0.26032,
1083,0.27032,
1084,0.27032,
1085,0.27032,
1086,0.2748,
1087,0.2748,
1088,0.2748,
1089,0.29624,
1090,0.29624,
1091,0.29624,
1092,0.35368,
1093,0.35368,
1094,0.35368,
1095,0.37032,
1096,0.37032,
1097,0.37032,
1098,0.36928,
1099,0.36928,
1100,0.36928,
1101,0.35496,
1102,0.35496,
1103,0.35496,
1104,0.33488,
1105,0.33488,
1106,0.33488,
1107,0.5336,
1108,0.5336,
1109,0.5336,
1110,0.45568,
1111,0.45568,
1112,0.45568,
1113,0.4664,
1114,0.4664,
1115,0.4664,
1116,0.41288,
1117,0.41288,
1118,0.41288,
1119,0.462,
1120,0.462,
1121,0.462,
1122,0.44904,
1123,0.44904,
1124,0.44904,
1125,0.40952,
1126,0.40952,
1127,0.40952,
1128,0.4196,
1129,0.4196,
1130,0.4196,
1131,0.38744,
1132,0.38744,
1133,0.38744,
1134,0.27448,
1135,0.27448,
1136,0.27448,
1137,0.30328,
1138,0.30328,
1139,0.30328,
1140,0.39728,
1141,0.39728,
1142,0.39728,
1143,0.36896,
1144,0.36896,
1145,0.36896,
1146,0.34464,
1147,0.34464,
1148,0.34464,
1149,0.30472,
1150,0.30472,
1151,0.30472,
1152,0.29168,
1153,0.29168,
1154,0.29168,
1155,0.26032,
1156,0.26032,
1157,0.26032,
1158,0.27032,
1159,0.27032,
1160,0.27032,
1161,0.2748,
1162,0.2748,
1163,0.2748,
1164,0.29624,
1165,0.29624,
1166,0.29624,
1167,0.35368,
1168,0.35368,
1169,0.35368,
1170,0.37032,
1171,0.37032,
1172,0.37032,
1173,0.36928,
1174,0.36928,
1175,0.36928,
1176,0.32344,
1177,0.32344,
1178,0.32344,
1179,0.32344,
1180,0.32344,
1181,0.31152,
1182,0.31152,
1183,0.31152,
1184,0.31152,
1185,0.31152,
1186,0.36288,
1187,0.36288,
1188,0.36288,
1189,0.36288,
1190,0.36288,
1191,0.35408,
1192,0.35408,
1193,0.35408,
1194,0.35408,
1195,0.35408,
1196,0.37048,
1197,0.37048,
1198,0.37048,
1199,0.37048,
1200,0.37048,
1201,0.36152,
1202,0.36152,
1203,0.36152,
1204,0.36152,
1205,0.36152,
1206,0.34976,
1207,0.34976,
1208,0.34976,
1209,0.34976,
1210,0.34976,
1211,0.3368,
1212,0.3368,
1213,0.3368,
1214,0.3368,
1215,0.3368,
1216,0.2952,
1217,0.2952,
1218,0.2952,
1219,0.2952,
1220,0.2952,
1221,0.31648,
1222,0.31648,
1223,0.31648,
1224,0.31648,
1225,0.31648,
1226,0.33512,
1227,0.33512,
1228,0.33512,
1229,0.33512,
1230,0.33512,
1231,0.23504,
1232,0.23504,
1233,0.23504,
1234,0.23504,
1235,0.23504,
1236,0.19336,
1237,0.19336,
1238,0.19336,
1239,0.19336,
1240,0.19336,
1241,0.1808,
1242,0.1808,
1243,0.1808,
1244,0.1808,
1245,0.1808,
1246,0.19576,
1247,0.19576,
1248,0.19576,
1249,0.19576,
1250,0.19576,
1251,0.31264,
1252,0.31264,
1253,0.31264,
1254,0.31264,
1255,0.31264,
1256,0.35408,
1257,0.35408,
1258,0.35408,
1259,0.35408,
1260,0.35408,
1261,0.37048,
1262,0.37048,
1263,0.37048,
1264,0.37048,
1265,0.37048,
1266,0.36152,
1267,0.36152,
1268,0.36152,
1269,0.36152,
1270,0.36152,
1271,0.34976,
1272,0.34976,
1273,0.34976,
1274,0.34976,
1275,0.34976,
1276,0.3368,
1277,0.3368,
1278,0.3368,
1279,0.3368,
1280,0.3368,
1281,0.2952,
1282,0.2952,
1283,0.2952,
1284,0.2952,
1285,0.2952,
1286,0.31648,
1287,0.31648,
1288,0.31648,
1289,0.31648,
1290,0.31648,
1291,0.33512,
1292,0.33512,
1293,0.33512,
1294,0.33512,
1295,0.33512,
1296,0.23504,
1297,0.23504,
1298,0.23504,
1299,0.23504,
1300,0.23504,
1301,0.19336,
1302,0.19336,
1303,0.19336,
1304,0.19336,
1305,0.19336,
1306,0.1808,
1307,0.1808,
1308,0.1808,
1309,0.1808,
1310,0.1808,
1311,0.19576,
1312,0.19576,
1313,0.19576,
1314,0.19576,
1315,0.19576,
1316,0.31264,
1317,0.31264,
1318,0.31264,
1319,0.31264,
1320,0.31264,
1321,0.32408,
1322,0.32408,
1323,0.32408,
1324,0.32408,
1325,0.32408,
1326,0.29504,
1327,0.29504,
1328,0.29504,
1329,0.29504,
1330,0.29504,
1331,0.3248,
1332,0.3248,
1333,0.3248,
1334,0.3248,
1335,0.3248,
1336,0.34024,
1337,0.34024,
1338,0.34024,
1339,0.34024,
1340,0.34024,
1341,0.40408,
1342,0.40408,
1343,0.40408,
1344,0.40408,
1345,0.40408,
1346,0.44632,
1347,0.44632,
1348,0.44632,
1349,0.44632,
1350,0.44632,
1351,0.40168,
1352,0.40168,
1353,0.40168,
1354,0.40168,
1355,0.40168,
1356,0.452,
1357,0.452,
1358,0.452,
1359,0.452,
1360,0.452,
1361,0.51848,
1362,0.51848,
1363,0.51848,
1364,0.51848,
1365,0.51848,
1366,0.45464,
1367,0.45464,
1368,0.45464,
1369,0.45464,
1370,0.45464,
1371,0.36664,
1372,0.36664,
1373,0.36664,
1374,0.36664,
1375,0.36664,
1376,0.344,
1377,0.344,
1378,0.344,
1379,0.344,
1380,0.344,
1381,0.39696,
1382,0.39696,
1383,0.39696,
1384,0.39696,
1385,0.39696,
1386,0.3368,
1387,0.3368,
1388,0.3368,
1389,0.3368,
1390,0.3368,
1391,0.25544,
1392,0.25544,
1393,0.25544,
1394,0.25544,
1395,0.25544,
1396,0.32344,
1397,0.32344,
1398,0.32344,
1399,0.32344,
1400,0.32344,
1401,0.31152,
1402,0.31152,
1403,0.31152,
1404,0.31152,
1405,0.31152,
1406,0.36288,
1407,0.36288,
1408,0.36288,
1409,0.36288,
1410,0.36288,
1411,0.35408,
1412,0.35408,
1413,0.35408,
1414,0.35408,
1415,0.35408,
1416,0.37048,
1417,0.37048,
1418,0.37048,
1419,0.37048,
1420,0.37048,
1421,0.36152,
1422,0.36152,
1423,0.36152,
1424,0.36152,
1425,0.36152,
1426,0.34976,
1427,0.34976,
1428,0.34976,
1429,0.34976,
1430,0.34976,
1431,0.3368,
1432,0.3368,
1433,0.3368,
1434,0.3368,
1435,0.3368,
1436,0.2952,
1437,0.2952,
1438,0.2952,
1439,0.2952,
1440,0.2952,
1441,0.31648,
1442,0.31648,
1443,0.31648,
1444,0.31648,
1445,0.31648,
1446,0.33512,
1447,0.33512,
1448,0.33512,
1449,0.33512,
1450,0.33512,
1451,0.23504,
1452,0.23504,
1453,0.23504,
1454,0.23504,
1455,0.23504,
1456,0.19336,
1457,0.19336,
1458,0.19336,
1459,0.19336,
1460,0.19336,
1461,0.1808,
1462,0.1808,
1463,0.1808,
1464,0.1808,
1465,0.1808,
1466,0.19576,
1467,0.19576,
1468,0.19576,
1469,0.19576,
1470,0.19576,
1471,0.34256,
1472,0.34256,
1473,0.34256,
1474,0.34256,
1475,0.34256,
1476,0.3248,
1477,0.3248,
1478,0.3248,
1479,0.3248,
1480,0.3248,
1481,0.34024,
1482,0.34024,
1483,0.34024,
1484,0.34024,
1485,0.34024,
1486,0.40408,
1487,0.40408,
1488,0.40408,
1489,0.40408,
1490,0.40408,
1491,0.44632,
1492,0.44632,
1493,0.44632,
1494,0.44632,
1495,0.44632,
1496,0.40168,
1497,0.40168,
1498,0.40168,
1499,0.40168,
1500,0.40168,
1501,0.452,
1502,0.452,
1503,0.452,
1504,0.452,
1505,0.452,
1506,0.51848,
1507,0.51848,
1508,0.51848,
1509,0.51848,
1510,0.51848,
1511,0.45464,
1512,0.45464,
1513,0.45464,
1514,0.45464,
1515,0.45464,
1516,0.36664,
1517,0.36664,
1518,0.36664,
1519,0.36664,
1520,0.36664,
1521,0.344,
1522,0.344,
1523,0.344,
1524,0.344,
1525,0.344,
1526,0.39696,
1527,0.39696,
1528,0.39696,
1529,0.39696,
1530,0.39696,
1531,0.452,
1532,0.452,
1533,0.452,
1534,0.452,
1535,0.452,
1536,0.51848,
1537,0.51848,
1538,0.51848,
1539,0.51848,
1540,0.51848,
1541,0.45464,
1542,0.45464,
1543,0.45464,
1544,0.45464,
1545,0.45464,
1546,0.36664,
1547,0.36664,
1548,0.36664,
1549,0.36664,
1550,0.36664,
1551,0.344,
1552,0.344,
1553,0.344,
1554,0.344,
1555,0.344,
1556,0.39696,
1557,0.39696,
1558,0.39696,
1559,0.39696,
1560,0.39696,
1561,0.3368,
1562,0.3368,
1563,0.3368,
1564,0.3368,
1565,0.3368,
1566,0.51712,
1567,0.51712,
1568,0.51712,
1569,0.51712,
1570,0.51712,
1571,0.4724,
1572,0.4724,
1573,0.4724,
1574,0.4724,
1575,0.4724,
1576,0.49392,
1577,0.49392,
1578,0.49392,
1579,0.49392,
1580,0.49392,
1581,0.2692,0.2692
1582,0.2692,0.2692
1583,0.2692,0.2692
1584,0.2692,0.2692
1585,0.2692,0.2692
1586,0.2692,0.2692
1587,0.2744,0.2744
1588,0.2744,0.2744
1589,0.2744,0.2744
1590,0.2744,0.2744
1591,0.2744,0.2744
1592,0.2744,0.2744
1593,0.29008,0.29008
