bb_idx,MT_PredIG,WT_PredIG
450,0.032291,
451,0.032291,
452,0.1111,
453,0.075171,
454,0.1111,
455,0.016088,
456,0.14385,
457,0.038919,
458,0.035242,
459,0.010515,
460,0.035242,
461,0.067015,
462,0.055903,
463,0.085688,
464,0.081632,
465,0.075696,
466,0.06083,
467,0.011633,
468,0.006615,
469,0.028479,
470,0.01344,
471,0.002727,
472,0.005562,
473,0.096352,
474,0.055164,
475,0.044536,
476,0.047025,
477,0.243017,
478,0.051451,
479,0.044463,
480,0.057238,
481,0.01437,
482,0.128195,
483,0.11795,
484,0.261664,
485,0.079245,
486,0.054314,
487,0.082442,
488,0.329844,
489,0.318901,
490,0.072582,
491,0.02488,
492,0.015713,
493,0.041776,
494,0.041099,
495,0.00627,
496,0.058984,
497,0.057063,
498,0.044239,
499,0.106524,
500,0.002551,
501,0.101398,
502,0.002551,
503,0.02158,
504,0.006765,
505,0.002282,
506,6.2e-05,
507,0.001305,
508,0.000338,
509,0.001766,
510,0.097356,
511,0.01775,
512,0.000113,
513,0.00398,
514,4.2e-05,
515,0.766761,0.766761
516,0.977924,0.977924
517,0.348715,0.348715
518,0.493491,0.538201
519,0.081644,0.00765
520,0.277919,0.293368
521,0.084794,0.020932
522,0.239693,0.239693
523,0.00363,0.006568
524,0.058682,0.032394
525,0.161257,0.058173
526,0.00544,
527,0.040087,
528,0.012819,
529,0.051914,
530,0.016678,
531,0.024537,
532,0.026064,
533,0.021411,
534,0.020749,
535,0.025757,
536,0.028676,
537,0.008533,
538,0.872343,
539,0.838836,
540,0.945928,
541,0.106458,
542,0.952184,
543,0.222332,
544,0.208399,
545,0.018295,
546,0.030441,
547,0.001679,
548,0.063967,
549,0.001679,
550,0.008886,
551,0.022164,
552,0.032096,
553,0.00337,
554,0.016781,
555,0.008448,
556,0.012244,
557,0.006953,
558,0.000325,
559,0.003444,
560,0.009684,
561,0.006225,
562,0.430583,
563,0.417332,
564,0.380071,
565,0.015428,
566,0.354524,
567,0.015879,
568,0.063316,
569,0.007589,
570,0.007309,
571,0.000523,
572,0.032467,
573,0.001584,
574,0.119582,
575,0.119582,
576,0.100144,
577,0.426498,
578,0.119582,
579,0.194091,
580,0.055903,
581,0.025746,
582,0.044463,
583,0.062521,
584,0.060464,
585,0.062521,
586,0.039258,
587,0.030367,
588,0.055164,
589,0.074849,
590,0.144967,
591,0.046856,
592,0.030367,
593,0.094565,
594,0.094565,
595,0.047025,
596,0.243017,
597,0.114074,
598,0.060179,
599,0.014767,
600,0.016297,
601,0.185578,
602,0.014767,
603,0.068722,
604,0.011311,
605,0.016146,
606,0.003265,
607,0.066662,
608,0.002407,
609,0.06048,
610,0.032867,
611,0.022565,
612,0.007259,
613,0.018172,
614,0.02048,
615,0.182241,
616,0.057238,
617,0.01652,
618,0.026972,
619,0.085637,
620,0.034523,
621,0.06083,
622,0.136376,
623,0.225011,
624,0.106524,
625,0.007834,
626,0.001825,
627,0.002551,
628,0.070744,
629,0.192001,
630,0.067136,
631,0.043068,
632,0.201008,
633,0.066989,
634,0.644802,
635,0.192001,
636,0.000936,
637,0.052542,
638,0.192001,
639,0.08728,
640,0.083593,
641,0.052865,
642,0.176669,
643,0.113615,
644,0.059508,
645,0.074849,
646,0.04579,
647,0.00849,
648,0.068869,
649,0.030367,
650,0.055164,
651,0.047025,
652,0.043446,
653,0.023997,
654,0.10614,
655,0.094941,
656,0.095261,
657,0.072851,
658,0.011148,
659,0.006124,
660,0.101879,
661,0.094565,
662,0.094565,
663,0.075797,
664,0.024828,
665,0.008149,
666,0.06705,
667,0.128491,
668,0.20681,
669,0.009707,
670,0.210963,
671,0.183161,
672,0.008659,
673,0.071833,
674,0.119504,
675,0.002821,
676,0.094941,
677,0.095261,
678,0.072851,
679,0.011148,
680,0.006124,
681,0.101879,
682,0.094565,
683,0.094565,
684,0.075797,
685,0.024828,
686,0.008149,
687,0.06705,
688,0.128491,
689,0.20681,
690,0.009707,
691,0.210963,
692,0.183161,
693,0.008659,
694,0.071833,
695,0.119504,
696,0.002821,
697,0.656714,
698,0.335275,
699,0.269614,
700,0.025224,
701,0.055618,
702,0.030159,
703,0.03193,
704,0.079245,
705,0.046112,
706,0.003234,
707,0.003514,
708,0.002953,
709,0.081022,
710,0.029641,
711,0.001203,
712,0.001815,
713,0.001412,
714,0.000291,
715,0.001245,
716,0.001363,
717,0.000115,
718,0.000685,
719,0.001245,
720,5.2e-05,
721,0.020884,
722,0.029559,
723,0.061123,
724,0.176669,
725,0.136845,
726,0.051601,
727,0.035215,
728,0.035215,
729,0.269398,
730,0.035215,
731,0.710859,
732,0.710859,
733,0.458979,
734,0.122927,
735,0.659793,
736,0.008623,
737,0.014024,
738,0.014058,
739,0.14081,
740,0.014058,
741,0.019161,
742,0.029583,
743,0.011334,
744,0.012853,
745,0.035194,
746,0.026686,
747,0.026686,
748,0.013779,
749,0.001926,
750,0.035686,
751,0.002489,
752,0.000596,
753,0.000756,
754,0.000168,
755,0.000956,
756,0.026052,
757,0.06554,
758,0.004027,
759,0.035849,
760,0.039494,
761,0.005177,
762,0.001577,
763,0.012464,
764,0.001524,
765,0.00113,
766,0.030089,
767,0.041525,
768,0.003042,
769,0.028844,
770,0.01748,
771,0.026222,
772,0.026222,
773,0.020395,
774,0.035786,
775,0.066957,
776,0.334565,
777,0.185351,
778,0.120452,
779,0.009086,
780,0.46618,
781,0.455833,
782,0.240031,
783,0.270516,
784,0.004662,
785,0.30214,
786,0.177562,
787,0.30187,
788,0.41966,
789,0.037476,
790,0.157401,
791,0.041888,
792,0.002304,
793,0.551481,
794,0.008664,
795,0.312605,
796,0.107642,
797,0.041049,
798,0.122588,
799,0.182241,
800,0.006208,
801,0.03193,
802,0.054732,
803,0.131256,
804,0.113724,
805,0.03193,
806,0.045005,
807,0.022147,
808,0.009927,
809,0.046482,
810,0.046198,
811,0.02281,
812,0.04867,
813,0.061123,
814,0.272637,
815,0.04342,
816,0.5821,
817,0.322229,
818,0.251909,
819,0.012419,
820,0.181297,
821,0.316809,
822,0.255528,
823,0.250908,
824,0.38483,
825,0.502531,
826,0.110669,
827,0.048615,
828,0.05408,
829,0.016433,
830,0.025082,
831,0.062174,
832,0.048615,
833,0.04802,
834,0.028597,
835,0.331883,
836,0.144747,
837,0.144747,
838,0.246677,
839,0.019903,
840,0.144747,
841,0.034419,
842,0.081065,
843,0.034419,
844,0.10268,
845,0.237099,
846,0.107895,
847,0.237099,
848,0.045952,
849,0.025384,
850,0.055565,
851,0.015633,
852,0.055565,
853,0.000349,
854,0.001819,
855,0.005697,
856,0.002354,
857,0.000634,
858,0.000386,
859,0.000891,
860,0.001312,
861,0.001987,
862,0.001628,
863,0.000783,
864,0.00083,
865,0.000368,
866,0.000721,
867,0.002344,
868,0.000721,
869,0.075868,
870,0.059482,
871,0.191906,
872,0.077415,
873,0.173197,
874,0.463348,
875,0.389491,
876,0.255292,
877,0.132237,
878,0.146457,
879,0.24733,
880,0.294712,
881,0.053043,
882,0.101914,
883,0.120035,
884,0.15167,
885,0.126662,
886,0.121604,
887,0.145775,
888,0.105132,
889,0.12792,
890,0.037353,
891,0.009306,
892,0.347743,
893,0.609081,
894,0.668344,
895,0.934175,
896,0.731486,
897,0.001505,
898,0.000767,
899,0.077822,
900,0.026254,
901,0.001463,
902,0.031371,
903,0.002413,
904,0.002413,
905,0.005522,
906,0.001775,
907,0.003304,
908,0.005522,
909,0.061412,
910,0.016085,
911,0.034671,
912,0.017576,
913,0.000979,
914,0.000437,
915,0.001366,
916,0.00617,
917,0.027752,
918,0.009039,
919,0.006224,
920,0.096185,
921,0.000422,
922,0.004404,
923,0.000367,
924,0.003666,
925,0.151767,
926,0.016261,
927,0.056716,
928,0.016261,
929,0.004089,
930,0.046329,
931,0.01239,
932,0.004089,
933,0.015134,
934,0.013863,
935,0.033285,
936,0.034345,
937,0.011213,
938,0.188304,
939,0.015442,
940,0.010193,
941,0.393118,
942,0.88941,
943,0.390228,
944,0.393266,
945,0.475079,
946,0.35561,
947,0.145493,
948,0.467902,
949,0.00666,
950,0.021746,
951,0.003991,
952,0.003553,
953,0.000149,
954,0.000362,
955,0.000132,
956,0.00102,
957,0.007244,
958,0.010515,
959,0.02599,
960,0.048678,
961,0.029575,
962,0.016085,
963,0.147464,
964,0.09314,
965,0.11355,
966,0.062512,
967,0.090249,
968,0.032831,
969,0.039258,
970,0.013675,
971,0.023162,
972,0.190888,
973,0.02079,
974,0.02079,
975,0.074499,
976,0.019031,
977,0.020884,
978,0.032276,
979,0.016085,
980,0.062574,
981,0.057123,
982,0.03193,
983,0.014391,
984,0.014391,
985,0.008111,
986,0.001896,
987,0.006466,
988,0.035358,
989,0.142585,
990,0.142585,
991,0.05341,
992,0.142585,
993,0.072028,
994,0.094755,
995,0.06329,
996,0.072962,
997,0.18988,
998,0.119651,
999,0.046274,
1000,0.18988,
1001,0.045274,
1002,0.0211,
1003,0.012291,
1004,0.00905,
1005,0.00044,
1006,0.001628,
1007,0.002141,
1008,0.000721,
1009,0.000789,
1010,0.001987,
1011,0.000685,
1012,0.002141,
1013,0.106524,
1014,0.106524,
1015,0.1081,
1016,0.004014,
1017,0.077241,
1018,0.355922,
1019,0.019717,
1020,0.022882,
1021,0.001335,
1022,0.011207,
1023,0.136619,
1024,0.050538,
1025,0.358077,
1026,0.006999,
1027,0.00418,
1028,0.08986,
1029,0.50158,
1030,0.817438,
1031,0.566421,
1032,0.160709,
1033,0.205633,
1034,0.196376,
1035,0.34686,
1036,0.124897,
1037,0.443248,
1038,0.015534,
1039,0.019508,
1040,0.00439,
1041,0.062574,
1042,0.04867,
1043,0.057832,
1044,0.000789,
1045,0.000524,
1046,3.8e-05,
1047,0.001906,
1048,0.000721,
1049,0.000117,
1050,0.010259,
1051,0.001399,
1052,0.000115,
1053,0.020884,
1054,0.120789,
1055,0.108247,
1056,0.011665,
1057,0.004189,
1058,0.187951,
1059,0.978458,
1060,0.923769,
1061,0.717589,
1062,0.748055,
1063,0.445504,
1064,0.912876,
1065,0.791484,
1066,0.536584,
1067,0.95114,
1068,0.116957,
1069,0.207517,
1070,0.876155,
1071,0.750642,
1072,0.37501,
1073,0.107597,
1074,0.096352,
1075,0.171621,
1076,0.072851,
1077,0.032576,
1078,0.039474,
1079,0.182241,
1080,0.065406,
1081,0.142528,
1082,0.409921,
1083,0.011311,
1084,0.018329,
1085,0.155462,
1086,0.226403,
1087,0.071049,
1088,0.073438,
1089,0.014767,
1090,0.006645,
1091,0.068722,
1092,0.274709,
1093,0.155689,
1094,0.005472,
1095,0.652919,
1096,0.163753,
1097,0.003016,
1098,0.464937,
1099,0.396442,
1100,0.055857,
1101,0.17469,
1102,0.614326,
1103,0.070928,
1104,0.392631,
1105,0.297366,
1106,0.012725,
1107,0.171674,
1108,0.28275,
1109,0.333284,
1110,0.050427,
1111,0.413424,
1112,0.146122,
1113,0.112373,
1114,0.120091,
1115,0.136062,
1116,0.131337,
1117,0.163522,
1118,0.230127,
1119,0.003249,
1120,0.111505,
1121,0.008012,
1122,0.051041,
1123,0.115584,
1124,0.014195,
1125,0.041432,
1126,0.048712,
1127,0.031436,
1128,0.020884,
1129,0.120789,
1130,0.108247,
1131,0.011665,
1132,0.004189,
1133,0.187951,
1134,0.978458,
1135,0.923769,
1136,0.717589,
1137,0.748055,
1138,0.445504,
1139,0.912876,
1140,0.791484,
1141,0.536584,
1142,0.95114,
1143,0.116957,
1144,0.207517,
1145,0.876155,
1146,0.750642,
1147,0.37501,
1148,0.107597,
1149,0.096352,
1150,0.171621,
1151,0.072851,
1152,0.032576,
1153,0.039474,
1154,0.182241,
1155,0.065406,
1156,0.142528,
1157,0.409921,
1158,0.011311,
1159,0.018329,
1160,0.155462,
1161,0.226403,
1162,0.071049,
1163,0.073438,
1164,0.014767,
1165,0.006645,
1166,0.068722,
1167,0.184913,
1168,0.089364,
1169,0.002821,
1170,0.405953,
1171,0.12267,
1172,0.001547,
1173,0.069945,
1174,0.029957,
1175,0.012853,
1176,0.577291,
1177,0.577291,
1178,0.649993,
1179,0.144399,
1180,0.749917,
1181,0.649643,
1182,0.49365,
1183,0.825898,
1184,0.30933,
1185,0.58508,
1186,0.285317,
1187,0.217448,
1188,0.087192,
1189,0.237627,
1190,0.112926,
1191,0.818992,
1192,0.204439,
1193,0.61513,
1194,0.818992,
1195,0.603596,
1196,0.087192,
1197,0.047762,
1198,0.209616,
1199,0.563404,
1200,0.265418,
1201,0.014391,
1202,0.009927,
1203,0.045005,
1204,0.025782,
1205,0.047794,
1206,0.009076,
1207,0.126669,
1208,0.008456,
1209,0.018153,
1210,0.45619,
1211,0.142585,
1212,0.097555,
1213,0.439151,
1214,0.367545,
1215,0.005645,
1216,0.055907,
1217,0.011924,
1218,0.011194,
1219,0.106306,
1220,2.8e-05,
1221,0.697296,
1222,0.478617,
1223,0.771838,
1224,0.734502,
1225,0.069085,
1226,0.167893,
1227,0.131216,
1228,0.511709,
1229,0.730368,
1230,0.121889,
1231,0.22252,
1232,0.037232,
1233,0.527668,
1234,0.02631,
1235,0.066318,
1236,0.006174,
1237,0.023141,
1238,0.033272,
1239,0.006477,
1240,0.069337,
1241,0.613405,
1242,0.666134,
1243,0.875452,
1244,0.885621,
1245,0.713132,
1246,0.110785,
1247,0.029094,
1248,0.017667,
1249,0.043696,
1250,0.017625,
1251,0.013634,
1252,0.153061,
1253,0.143023,
1254,0.074618,
1255,0.05621,
1256,0.818992,
1257,0.204439,
1258,0.61513,
1259,0.818992,
1260,0.603596,
1261,0.087192,
1262,0.047762,
1263,0.209616,
1264,0.563404,
1265,0.265418,
1266,0.014391,
1267,0.009927,
1268,0.045005,
1269,0.025782,
1270,0.047794,
1271,0.009076,
1272,0.126669,
1273,0.008456,
1274,0.018153,
1275,0.45619,
1276,0.142585,
1277,0.097555,
1278,0.439151,
1279,0.367545,
1280,0.005645,
1281,0.055907,
1282,0.011924,
1283,0.011194,
1284,0.106306,
1285,2.8e-05,
1286,0.697296,
1287,0.478617,
1288,0.771838,
1289,0.734502,
1290,0.069085,
1291,0.167893,
1292,0.131216,
1293,0.511709,
1294,0.730368,
1295,0.121889,
1296,0.22252,
1297,0.037232,
1298,0.527668,
1299,0.02631,
1300,0.066318,
1301,0.006174,
1302,0.023141,
1303,0.033272,
1304,0.006477,
1305,0.069337,
1306,0.974579,
1307,0.979678,
1308,0.979442,
1309,0.982793,
1310,0.465361,
1311,0.220086,
1312,0.173787,
1313,0.112088,
1314,0.242841,
1315,0.875652,
1316,0.013634,
1317,0.153061,
1318,0.143023,
1319,0.074618,
1320,0.05621,
1321,0.015392,
1322,0.078777,
1323,0.114036,
1324,0.011011,
1325,0.061803,
1326,0.439016,
1327,0.753127,
1328,0.867889,
1329,0.749126,
1330,0.059471,
1331,0.008499,
1332,0.008499,
1333,0.033546,
1334,0.0029,
1335,0.019581,
1336,0.003639,
1337,0.00085,
1338,0.000709,
1339,0.001891,
1340,0.000173,
1341,0.004804,
1342,0.068531,
1343,0.025469,
1344,0.02344,
1345,0.004696,
1346,0.061879,
1347,0.025073,
1348,0.05855,
1349,0.044847,
1350,0.002784,
1351,0.004136,
1352,0.00378,
1353,0.006425,
1354,0.013863,
1355,0.010039,
1356,0.0036,
1357,0.004459,
1358,0.001007,
1359,0.00011,
1360,0.000504,
1361,0.080306,
1362,0.251859,
1363,0.1613,
1364,0.074331,
1365,0.013774,
1366,0.23482,
1367,0.161077,
1368,0.32366,
1369,0.399458,
1370,0.002133,
1371,0.019367,
1372,0.006601,
1373,0.001821,
1374,0.004072,
1375,0.002617,
1376,0.00024,
1377,0.000658,
1378,0.001601,
1379,0.000658,
1380,0.00035,
1381,0.000595,
1382,0.000325,
1383,0.000115,
1384,0.000325,
1385,1.2e-05,
1386,0.002124,
1387,0.001067,
1388,0.002594,
1389,0.000941,
1390,0.000215,
1391,0.021357,
1392,0.019716,
1393,0.02433,
1394,0.010255,
1395,0.147964,
1396,0.577291,
1397,0.577291,
1398,0.649993,
1399,0.144399,
1400,0.749917,
1401,0.649643,
1402,0.49365,
1403,0.825898,
1404,0.30933,
1405,0.58508,
1406,0.285317,
1407,0.217448,
1408,0.087192,
1409,0.237627,
1410,0.112926,
1411,0.818992,
1412,0.204439,
1413,0.61513,
1414,0.818992,
1415,0.603596,
1416,0.087192,
1417,0.047762,
1418,0.209616,
1419,0.563404,
1420,0.265418,
1421,0.014391,
1422,0.009927,
1423,0.045005,
1424,0.025782,
1425,0.047794,
1426,0.009076,
1427,0.126669,
1428,0.008456,
1429,0.018153,
1430,0.45619,
1431,0.142585,
1432,0.097555,
1433,0.439151,
1434,0.367545,
1435,0.005645,
1436,0.055907,
1437,0.011924,
1438,0.011194,
1439,0.106306,
1440,2.8e-05,
1441,0.697296,
1442,0.478617,
1443,0.771838,
1444,0.734502,
1445,0.069085,
1446,0.167893,
1447,0.131216,
1448,0.511709,
1449,0.730368,
1450,0.121889,
1451,0.22252,
1452,0.037232,
1453,0.527668,
1454,0.02631,
1455,0.066318,
1456,0.046846,
1457,0.234082,
1458,0.234082,
1459,0.060085,
1460,0.026976,
1461,0.613405,
1462,0.666134,
1463,0.875452,
1464,0.885621,
1465,0.713132,
1466,0.110785,
1467,0.029094,
1468,0.017667,
1469,0.043696,
1470,0.017625,
1471,0.013863,
1472,0.020416,
1473,0.045455,
1474,0.008499,
1475,0.009713,
1476,0.008499,
1477,0.008499,
1478,0.033546,
1479,0.0029,
1480,0.019581,
1481,0.003639,
1482,0.00085,
1483,0.000709,
1484,0.001891,
1485,0.000173,
1486,0.004804,
1487,0.068531,
1488,0.025469,
1489,0.02344,
1490,0.004696,
1491,0.061879,
1492,0.025073,
1493,0.05855,
1494,0.044847,
1495,0.002784,
1496,0.004136,
1497,0.00378,
1498,0.006425,
1499,0.013863,
1500,0.010039,
1501,0.0036,
1502,0.004459,
1503,0.001007,
1504,0.00011,
1505,0.000504,
1506,0.080306,
1507,0.251859,
1508,0.1613,
1509,0.074331,
1510,0.013774,
1511,0.23482,
1512,0.161077,
1513,0.32366,
1514,0.399458,
1515,0.002133,
1516,0.002594,
1517,0.000941,
1518,0.002915,
1519,0.000538,
1520,0.00027,
1521,0.00024,
1522,0.000658,
1523,0.001601,
1524,0.000658,
1525,0.00035,
1526,0.000595,
1527,0.000325,
1528,0.000115,
1529,0.000325,
1530,1.2e-05,
1531,0.0036,
1532,0.004459,
1533,0.001007,
1534,0.00011,
1535,0.000504,
1536,0.080306,
1537,0.251859,
1538,0.1613,
1539,0.074331,
1540,0.013774,
1541,0.23482,
1542,0.161077,
1543,0.32366,
1544,0.399458,
1545,0.002133,
1546,0.019367,
1547,0.006601,
1548,0.001821,
1549,0.004072,
1550,0.002617,
1551,0.000572,
1552,0.008516,
1553,0.020489,
1554,0.010187,
1555,0.01158,
1556,0.01699,
1557,0.00676,
1558,0.013766,
1559,0.00676,
1560,0.002793,
1561,0.013001,
1562,0.012684,
1563,0.030337,
1564,0.004192,
1565,0.006116,
1566,0.001176,
1567,0.01015,
1568,0.009839,
1569,0.010912,
1570,0.001376,
1571,0.003929,
1572,0.014672,
1573,0.017531,
1574,0.014672,
1575,0.001743,
1576,0.00406,
1577,0.001766,
1578,0.002683,
1579,0.024631,
1580,5.3e-05,
1581,0.004936,0.004936
1582,0.004125,0.004125
1583,0.016929,0.016929
1584,0.00784,0.00784
1585,0.010811,0.010811
1586,0.001397,0.001397
