bb_idx,MT_TransHLA,WT_TransHLA
527,0.407634973526001,
528,0.407634973526001,
529,0.407634973526001,
530,0.407634973526001,
531,0.407634973526001,
532,0.6247836947441101,
533,0.6247836947441101,
534,0.6247836947441101,
535,0.6247836947441101,
536,0.6247836947441101,
537,0.6247836947441101,
538,0.1629599034786224,
539,0.1629599034786224,
540,0.1629599034786224,
541,0.1629599034786224,
542,0.1629599034786224,
543,0.1629599034786224,
544,0.0421948097646236,
545,0.0421948097646236,
546,0.0421948097646236,
547,0.0421948097646236,
548,0.0421948097646236,
549,0.0421948097646236,
550,0.0457510352134704,
551,0.0457510352134704,
552,0.0457510352134704,
553,0.0457510352134704,
554,0.0457510352134704,
555,0.0457510352134704,
556,0.5333789587020874,
557,0.5333789587020874,
558,0.5333789587020874,
559,0.5333789587020874,
560,0.5333789587020874,
561,0.5333789587020874,
562,0.9455031752586364,
563,0.9455031752586364,
564,0.9455031752586364,
565,0.9455031752586364,
566,0.9455031752586364,
567,0.9455031752586364,
568,0.9595176577568054,
569,0.9595176577568054,
570,0.9595176577568054,
571,0.9595176577568054,
572,0.9595176577568054,
573,0.9595176577568054,
574,0.9406145811080932,
575,0.9406145811080932,
576,0.9406145811080932,
577,0.9406145811080932,
578,0.9406145811080932,
579,0.9406145811080932,
580,0.5789039134979248,
581,0.5789039134979248,
582,0.5789039134979248,
583,0.5789039134979248,
584,0.5789039134979248,
585,0.5789039134979248,
586,0.1965033113956451,
587,0.1965033113956451,
588,0.1965033113956451,
589,0.1965033113956451,
590,0.1965033113956451,
591,0.1965033113956451,
592,0.1337684690952301,
593,0.1337684690952301,
594,0.1337684690952301,
595,0.1337684690952301,
596,0.1337684690952301,
597,0.1337684690952301,
598,0.8553922772407532,
599,0.8553922772407532,
600,0.8553922772407532,
601,0.8553922772407532,
602,0.8553922772407532,
603,0.8553922772407532,
604,0.6509292721748352,
605,0.6509292721748352,
606,0.6509292721748352,
607,0.6509292721748352,
608,0.6509292721748352,
609,0.6509292721748352,
610,0.0398679599165916,
611,0.0398679599165916,
612,0.0398679599165916,
613,0.0398679599165916,
614,0.0398679599165916,
615,0.0398679599165916,
616,0.05782251060009,
617,0.05782251060009,
618,0.05782251060009,
619,0.05782251060009,
620,0.05782251060009,
621,0.05782251060009,
622,0.8736914992332458,
623,0.8736914992332458,
624,0.8736914992332458,
625,0.8736914992332458,
626,0.8736914992332458,
627,0.8736914992332458,
628,0.1676622778177261,
629,0.1676622778177261,
630,0.1676622778177261,
631,0.1676622778177261,
632,0.1676622778177261,
633,0.1676622778177261,
634,0.764471173286438,
635,0.764471173286438,
636,0.764471173286438,
637,0.764471173286438,
638,0.764471173286438,
639,0.764471173286438,
640,0.0131556838750839,
641,0.0131556838750839,
