bb_idx,MT_ImmugenX,WT_ImmugenX
0,0.1029614135622978,
1,0.1508001387119293,
2,0.1028235107660293,
3,0.1430565863847732,
4,0.1116120740771293,
5,0.2098374515771865,
6,0.10390455275774,
7,0.2697422206401825,
8,0.0970454663038253,
9,0.2890589833259582,
10,0.1279610991477966,
11,0.2964159548282623,
12,0.1040930449962616,
13,0.1424191147089004,
14,0.1020785942673683,
15,0.1594909727573394,
16,0.0933112874627113,
17,0.1364499777555465,
18,0.0993762165307998,
19,0.136940136551857,
20,0.0950443670153617,
21,0.1482831090688705,
22,0.1016412451863288,
23,0.1454562246799469,
24,0.1142410635948181,
25,0.3168705701828003,
26,0.1335036903619766,
27,0.4417577087879181,
28,0.1103812456130981,
29,0.2021292150020599,
30,0.101955734193325,
31,0.2611503601074219,
32,0.1117357611656189,
33,0.3591976761817932,
34,0.1030572429299354,
35,0.1957278549671173,
36,0.2073647826910019,
37,0.33741495013237,
38,0.1547598093748092,
39,0.4512438178062439,
40,0.0945044681429863,
41,0.1556155383586883,
42,0.1001564636826515,
43,0.1588377356529235,
44,0.1013103201985359,
45,0.5037362575531006,
46,0.1192255988717079,
47,0.4603707194328308,
48,0.2592326998710632,
49,0.518348753452301,
50,0.6125147342681885,
51,0.4616158008575439,
52,0.1045799627900123,
53,0.1618141829967498,
54,0.0998577624559402,
55,0.1471230089664459,
56,0.0972960442304611,
57,0.1352457106113433,
58,0.0965060144662857,
59,0.130578875541687,
60,0.2205182313919067,
61,0.2677826583385467,
62,0.229764848947525,
63,0.3173246681690216,
64,0.0968942120671272,
65,0.1635520905256271,
66,0.0990228578448295,
67,0.1756138056516647,
68,0.1565100848674774,
69,0.2844371199607849,
70,0.2550859749317169,
71,0.4305959343910217,
72,0.0944941267371177,
73,0.1339179128408432,
74,0.0927300602197647,
75,0.1430106908082962,
76,0.1003124937415123,
77,0.1663520187139511,
78,0.0941454097628593,
79,0.1608474552631378,
80,0.105460837483406,
81,0.2343160212039947,
82,0.1211047172546386,
83,0.1566226482391357,
84,0.110505387187004,
85,0.2573258280754089,
86,0.1058458760380745,
87,0.1418579220771789,
88,0.1036201566457748,
89,0.1718344539403915,
90,0.1061882972717285,
91,0.1375464349985122,
92,0.0941076800227165,
93,0.2494471371173858,
94,0.1190051287412643,
95,0.17334645986557,
96,0.0953406691551208,
97,0.1879486441612243,
98,0.0910714045166969,
99,0.1464192122220993,
100,0.1019727438688278,
101,0.1628741323947906,
102,0.1077274680137634,
103,0.2035726457834243,
104,0.1146097332239151,
105,0.1347580105066299,
106,0.0980830490589141,
107,0.14888696372509,
108,0.1166447401046752,
109,0.1383871138095855,
110,0.0976792499423027,
111,0.1346428096294403,
112,0.1050702705979347,
113,0.2788569927215576,
114,0.1107323244214057,
115,0.3054096102714538,
116,0.0894864201545715,
117,0.224513754248619,
118,0.0924893543124198,
119,0.2205959856510162,
120,0.0967569798231124,
121,0.1713617742061615,
122,0.0937206447124481,
123,0.2231300771236419,
124,0.1073427870869636,
125,0.1584785133600235,
126,0.0944275557994842,
127,0.1975332051515579,
128,0.0987385734915733,
129,0.1467675566673278,
130,0.0947048589587211,
131,0.1644490659236908,
132,0.0978513360023498,
133,0.1522547304630279,
134,0.099602036178112,
135,0.1617512106895446,
136,0.1146592423319816,
137,0.3976676762104034,
138,0.2006477266550064,
139,0.4325105547904968,
140,0.1128923296928405,
141,0.2341266423463821,
142,0.1032313629984855,
143,0.2401133328676223,
144,0.1051240488886833,
145,0.1589038521051406,
146,0.0945036709308624,
147,0.1778543144464492,
148,0.6789959669113159,
149,0.1481203436851501,
150,0.137450560927391,
151,0.7255892157554626,
152,0.1078165173530578,
153,0.1206565350294113,
154,0.7259538173675537,
155,0.1089066490530967,
156,0.116352766752243,
157,0.6356988549232483,
158,0.2165575474500656,
159,0.1388736367225647,
160,0.745896577835083,
161,0.4719446897506714,
162,0.466844379901886,
163,0.749319851398468,
164,0.3745697140693664,
165,0.526771605014801,
166,0.771404504776001,
167,0.1196107491850853,
168,0.1254644840955734,
169,0.7531250715255737,
170,0.1545095443725586,
171,0.1280883699655532,
172,0.7152379751205444,
173,0.3439358472824096,
174,0.1258382052183151,
175,0.758210301399231,
176,0.2339150458574295,
177,0.1136145666241645,
178,0.7014939785003662,
179,0.1170650869607925,
180,0.12127236276865,
181,0.6572702527046204,
182,0.2392105311155319,
183,0.3327367007732391,
184,0.7193356156349182,
185,0.1184798404574394,
186,0.1209844648838043,
187,0.7469765543937683,
188,0.1819214820861816,
189,0.1760191768407821,
190,0.5671242475509644,
191,0.1199792027473449,
192,0.1304437220096588,
193,0.6841638684272766,
194,0.1637670248746872,
195,0.2358813732862472,
196,0.7542202472686768,
197,0.1165421903133392,
198,0.1249686554074287,
199,0.6437819600105286,
200,0.2763311266899109,
201,0.1323962062597274,
202,0.6729965209960938,
203,0.292675644159317,
204,0.1920610219240188,
205,0.7906015515327454,
206,0.1693119704723358,
207,0.1966753602027893,
208,0.7681180238723755,
209,0.2147615104913711,
210,0.4563044607639313,
211,0.7248876094818115,
212,0.113619677722454,
213,0.1236553564667701,
214,0.709136962890625,
215,0.1139202043414115,
216,0.1237647160887718,
217,0.6963706612586975,
218,0.3006094098091125,
219,0.2901492714881897,
220,0.7627026438713074,
221,0.3540117144584656,
222,0.1889851689338684,
223,0.7084701061248779,
224,0.139006957411766,
225,0.158371016383171,
226,0.1417821794748306,0.1314646750688552
227,0.110462486743927,0.108343981206417
228,0.1057076677680015,0.1046679094433784
229,0.2263909727334976,0.1783683449029922
230,0.1118144392967224,0.1125645115971565
231,0.1153127551078796,0.1126721128821373
232,0.2071990519762039,0.2338317334651947
233,0.2393943518400192,0.1580452919006347
234,0.243943378329277,0.243943378329277
235,0.1902582794427871,0.1902582794427871
236,0.212235540151596,0.212235540151596
237,0.247457280755043,0.247457280755043
238,0.1175406202673912,0.1175406202673912
239,0.1286494582891464,0.1286494582891464
240,0.2003620266914367,0.2003620266914367
241,0.1418672502040863,0.1418672502040863
242,0.1956214308738708,0.1956214308738708
243,0.4022315442562103,
244,0.1385407298803329,
245,0.2332381010055542,
246,0.3401924669742584,
247,0.3075603246688843,
248,0.183270663022995,
249,0.1735227704048156,
250,0.1170372441411018,
251,0.1695421636104583,
252,0.1148556694388389,
253,0.159497931599617,
254,0.1191507205367088,
255,0.3545617163181305,
256,0.13450987637043,
257,0.4413591623306274,
258,0.249395877122879,
259,0.4285544157028198,
260,0.1760346591472625,
261,0.4984837472438812,
262,0.2654381096363067,
263,0.4973039031028747,
264,0.5492509603500366,
265,0.4780680239200592,
266,0.3786766827106476,
267,0.1534060984849929,
268,0.1173541396856308,
269,0.2092615365982055,
270,0.1474626809358596,
271,0.2035952508449554,
272,0.1279102712869644,
273,0.1556007713079452,
274,0.1236993074417114,
275,0.3101139962673187,
276,0.157692477107048,
277,0.2041164338588714,
278,0.1282155066728592,
279,0.2624672353267669,
280,0.1266196519136428,
281,0.3900803625583648,
282,0.2057314217090606,
283,0.3767445683479309,
284,0.2375608533620834,
285,0.2564081847667694,
286,0.1244697198271751,
287,0.3820437788963318,
288,0.151102676987648,
289,0.1943897306919098,
290,0.1359155178070068,
291,0.1783246248960495,0.1783246248960495
292,0.1291796118021011,0.1291796118021011
293,0.1335765570402145,0.1335765570402145
294,0.1484370529651641,0.1484370529651641
295,0.1133315563201904,0.1133315563201904
296,0.2171213775873184,0.2171213775873184
297,0.1707228869199752,0.1707228869199752
298,0.1279680281877517,0.1137205436825752
299,0.1658509820699691,0.177959993481636
300,0.1933546513319015,0.1864211410284042
301,0.119553692638874,0.1150088086724281
302,0.2569124102592468,0.2498533129692077
303,0.1112879067659378,0.1112879067659378
304,0.1038087457418441,0.1038087457418441
305,0.1031866744160652,0.1031866744160652
306,0.1040732488036155,0.1040732488036155
307,0.1106464117765426,0.1106464117765426
308,0.1414418816566467,0.1470818668603897
309,0.1129484623670578,0.1119934394955635
310,0.1153855398297309,0.1145243719220161
311,0.138202354311943,0.1283568441867828
312,0.1010584458708763,0.1018875390291214
313,0.3248758614063263,0.3212041556835174
314,0.1249702647328376,
315,0.143301174044609,
316,0.1134977415204048,
317,0.1389749497175216,
318,0.1235742270946502,
319,0.1420443058013916,
320,0.1298673152923584,
321,0.1134275496006012,
322,0.119407907128334,
323,0.1179011166095733,
324,0.1089547425508499,
325,0.1757342666387558,
326,0.1153662949800491,
327,0.1987110078334808,
328,0.1346812397241592,0.1346812397241592
329,0.147690087556839,0.147690087556839
330,0.1644694805145263,0.1644694805145263
331,0.1180970072746276,0.1180970072746276
332,0.1065995991230011,0.1065995991230011
333,0.1082358658313751,0.1082358658313751
334,0.1107776910066604,0.1111321672797203
335,0.110218770802021,0.110505037009716
336,0.1105744391679763,0.1140575036406517
337,0.1087601855397224,0.1086755692958831
338,0.1189783811569213,0.1203368157148361
339,0.2203442603349685,0.2203442603349685
340,0.2229471802711486,0.2229471802711486
341,0.1166340038180351,0.1166340038180351
342,0.1121618971228599,0.1121618971228599
343,0.1115000918507576,0.1115000918507576
344,0.1125723645091056,0.1125723645091056
345,0.1125536859035492,0.1175235360860824
346,0.1064449101686477,0.1063993349671363
347,0.1105092316865921,0.1113869473338127
348,0.1468491405248642,0.145622432231903
349,0.1191978156566619,0.1196672096848487
350,0.1147904396057128,0.1153288707137107
351,0.1121875792741775,0.110559158027172
352,0.2289031893014907,0.1838273406028747
353,0.1190642118453979,0.11154705286026
354,0.1220636740326881,0.1147858798503875
355,0.1207684725522995,0.1199439838528633
356,0.1297706663608551,0.1309450268745422
357,0.1159551441669464,0.1146243512630462
358,0.1286650449037552,0.1093485131859779
359,0.1291457414627075,0.1258881241083145
360,0.2970092892646789,0.1555900275707245
361,0.1164469867944717,0.1164469867944717
362,0.4225501418113708,0.4225501418113708
363,0.1995481550693512,0.1995481550693512
364,0.1509613245725631,0.1157765537500381
365,0.1780773550271988,0.1839155107736587
366,0.1830759942531585,0.1602265536785125
367,0.1322970390319824,0.1221364960074424
368,0.1356016844511032,0.1296736150979995
369,0.1125972643494606,0.1106789708137512
370,0.1329124122858047,0.1169250085949897
371,0.1335674375295639,0.1263844668865203
372,0.1103086471557617,0.1115169003605842
373,0.1325490623712539,0.1325490623712539
374,0.111039899289608,0.111039899289608
375,0.1285168975591659,0.1285168975591659
376,0.1240980178117752,0.1240980178117752
377,0.1890853643417358,0.1890853643417358
378,0.2481903135776519,0.2481903135776519
379,0.1319478750228881,0.1319478750228881
380,0.2024327218532562,0.2024327218532562
381,0.1229941323399543,0.1229941323399543
382,0.2620198726654053,0.2620198726654053
383,0.1648032069206237,0.1648032069206237
384,0.1218718662858009,0.3178364038467407
385,0.2012310177087783,0.1925910413265228
386,0.1029327139258384,0.1029327139258384
387,0.1273511052131652,0.1273511052131652
388,0.1478338986635208,0.1478338986635208
389,0.1050671339035034,0.1050671339035034
390,0.1423399150371551,0.1423399150371551
391,0.1193921938538551,0.1193921938538551
392,0.1530226767063141,0.1132335066795349
393,0.155127540230751,0.155127540230751
394,0.1647858172655105,0.1647858172655105
395,0.1202442720532417,0.1202442720532417
396,0.1857357919216156,0.1857357919216156
397,0.1512185931205749,0.1512185931205749
398,0.1859354078769683,0.1058009937405586
399,0.1950102597475052,0.1489769369363784
400,0.2529018223285675,0.2191763222217559
401,0.2134061455726623,0.1658529043197631
402,0.2301303893327713,0.2098786383867263
403,0.1420522630214691,0.1389359235763549
404,0.3323931396007538,0.2668823003768921
405,0.1143082380294799,0.1116680353879928
406,0.3551638424396515,0.2615415751934051
407,0.1127141341567039,0.1127141341567039
408,0.1162176132202148,0.1162176132202148
409,0.1647777706384658,0.1647777706384658
410,0.1350017040967941,0.1350017040967941
411,0.1136495769023895,0.127972275018692
412,0.1754303574562072,0.2017864137887954
413,0.1621723771095276,0.2073283046483993
414,0.2057630270719528,0.2132999151945114
415,0.1311886012554168,0.1338934004306793
416,0.2077386528253555,0.2064165323972702
417,0.1101881712675094,0.1101881712675094
418,0.152007594704628,0.152007594704628
419,0.1771695166826248,0.1771695166826248
420,0.1716729253530502,0.1716729253530502
421,0.1947165131568908,0.1947165131568908
422,0.204471006989479,0.204471006989479
423,0.1351742148399353,0.1351742148399353
424,0.159172847867012,0.1215101405978202
425,0.1660887449979782,0.1451521217823028
426,0.2104277461767196,0.199685737490654
427,0.2646738290786743,0.255124032497406
428,0.1331676840782165,0.1233185455203056
429,0.3452376425266266,0.3389699757099151
430,0.234133705496788,0.239880621433258
431,0.1238996535539627,
432,0.1099762097001075,
433,0.1698465794324875,
434,0.1276135593652725,
435,0.1568566262722015,
436,0.1122759133577346,
437,0.1399490237236023,
438,0.1081110164523124,
439,0.150178775191307,
440,0.1238194033503532,
441,0.1601237505674362,
442,0.1086907386779785,
443,0.1718470156192779,
444,0.1297104507684707,
445,0.2980356812477112,
446,0.1887137740850448,
447,0.303431749343872,
448,0.1539860069751739,
449,0.2467865347862243,
450,0.1247614696621894,
451,0.2787891924381256,
452,0.3055168688297272,
453,0.271335244178772,
454,0.1290780156850814,
455,0.136277288198471,
456,0.1138747483491897,
457,0.1694168448448181,
458,0.1251300275325775,
459,0.1734571754932403,
460,0.1113093942403793,
461,0.2029880136251449,
462,0.1546310633420944,
463,0.2345104068517685,
464,0.1923573166131973,
465,0.2613285481929779,
466,0.1253771036863327,
467,0.2886063158512115,
468,0.1273422986268997,
469,0.1911087036132812,
470,0.2316278368234634,
471,0.353855699300766,
472,0.1703295856714248,
473,0.1298879981040954,
474,0.110534593462944,
475,0.1578535288572311,
476,0.1306189000606537,
477,0.168303370475769,
478,0.1125080808997154,
479,0.1281796246767044,
480,0.1141226440668106,
481,0.1627070307731628,
482,0.1249537616968154,
483,0.168095588684082,
484,0.116133414208889,
485,0.1329346448183059,
486,0.1182745322585105,
487,0.3018614053726196,
488,0.1213206276297569,
489,0.1907132416963577,
490,0.1193910241127014,
491,0.1411810219287872,
492,0.1651392728090286,
493,0.3498225510120392,
494,0.2605679631233215,
495,0.470171183347702,
496,0.2909865975379944,
497,0.2167558670043945,
498,0.2693946957588196,
499,0.4317312836647033,
500,0.4489913582801819,
501,0.4387390315532684,
502,0.4181140065193176,
503,0.2653776705265045,
504,0.1616768389940261,
505,0.4319461286067962,
506,0.3287943303585052,
507,0.5226255059242249,
508,0.4834265410900116,
509,0.1354855597019195,
510,0.1149975582957267,
511,0.132381409406662,
512,0.137247696518898,
513,0.1612306833267212,
514,0.1144854351878166,
515,0.1679352521896362,0.1679352521896362
516,0.1136814653873443,0.1136814653873443
517,0.1599301993846893,0.1599301993846893
518,0.3154698014259338,0.3154698014259338
519,0.2331737875938415,0.2331737875938415
520,0.1461537778377533,0.1175396889448165
521,0.2216126769781112,0.2238209396600723
522,0.1227823346853256,0.1197959929704666
523,0.1381345838308334,0.1284288465976715
524,0.2073107659816742,0.1845391988754272
525,0.193813070654869,0.1892070323228836
526,0.1387257725000381,
527,0.1182476580142974,
528,0.4510737657546997,
529,0.1206768676638603,
530,0.1811240911483764,
531,0.1219694390892982,
532,0.1315807551145553,
533,0.1149968355894088,
534,0.4190657436847687,
535,0.1232371628284454,
536,0.1545731723308563,
537,0.1189267113804817,
538,0.1312931030988693,
539,0.1198370903730392,
540,0.1984023600816726,
541,0.1225305944681167,
542,0.1306658685207367,
543,0.1102507039904594,
544,0.1299864202737808,
545,0.1091546565294265,
546,0.1365120261907577,
547,0.119848608970642,
548,0.1412829011678695,
549,0.1077072396874427,
550,0.1199615225195884,
551,0.1054534539580345,
552,0.1260513514280319,
553,0.1126937866210937,
554,0.1332187503576278,
555,0.109110802412033,
556,0.2399556040763855,
557,0.1161256954073906,
558,0.1600923836231231,
559,0.1567950695753097,
560,0.1541170179843902,
561,0.1188573837280273,
562,0.3629863858222961,
563,0.1346575766801834,
564,0.2940305769443512,
565,0.1857315599918365,
566,0.2926916778087616,
567,0.1790739148855209,
568,0.3979398906230926,
569,0.1616799682378769,
570,0.2902500927448272,
571,0.2868547737598419,
572,0.3207409679889679,
573,0.1513314843177795,
574,0.3249027729034424,
575,0.1683833003044128,
576,0.2242809981107711,
577,0.3759152889251709,
578,0.3233021199703216,
579,0.1360757201910019,
580,0.3219983875751495,
581,0.1499967277050018,
582,0.1670899540185928,
583,0.1755565255880355,
584,0.2470751702785492,
585,0.1345461308956146,
586,0.165633276104927,
587,0.1225190386176109,
588,0.1490173935890197,
589,0.1180477887392044,
590,0.1678655594587326,
591,0.117709681391716,
592,0.1275492310523986,
593,0.1139789745211601,
594,0.2122201174497604,
595,0.117294043302536,
