bb_idx,MT_MHCSeqNet,WT_MHCSeqNet
202,0.3667316,
203,0.0030068755,
204,0.0008854866,
205,0.14840311,
206,0.033247888,
207,0.0006812513,
208,0.049226552,
209,0.18197641,
210,0.9440402,
211,0.14484671,
212,0.0016584694,
213,1.23381615e-05,
214,0.30748332,
215,0.31397563,
216,0.2162129,
217,0.4635627,
218,0.15537736,
219,0.45646775,
220,0.012261897,
221,0.025986344,
222,1.66893e-06,
223,0.9063573,
224,0.0015977919,
225,0.00022536516,
226,0.0055793524,0.0016622245
227,0.0022234619,0.0011353195
228,0.018099219,0.0037483275
229,2.3305416e-05,2.6583672e-05
230,0.00025707483,0.00016468763
231,0.0061845183,0.0017777681
232,0.18035635,0.119828105
233,0.11979368,0.0074346066
234,0.113960385,0.113960385
235,0.0029093921,0.0029093921
236,0.25049335,0.25049335
237,0.6057139,0.6057139
238,0.41523626,0.41523626
239,0.010705769,0.010705769
240,0.12857631,0.12857631
241,0.164556,0.164556
242,0.9746642,0.9746642
243,0.011871994,
244,0.009817064,
245,0.0035533905,
246,0.99377537,
247,0.7612934,
248,0.035774916,
249,0.0025904477,
250,0.003612399,
251,0.0032437742,
252,0.9775268,
253,0.62392515,
254,0.02324292,
255,0.0003465414,
256,0.0014970601,
257,0.0025410354,
258,0.7483232,
259,0.7758043,
260,0.25111085,
261,2.1785498e-05,
262,4.723668e-05,
263,0.28863025,
264,0.36755556,
265,0.20880392,
266,0.0051139295,
267,0.0015490353,
268,0.00030478835,
269,0.0016766489,
270,0.024949878,
271,0.3469209,
272,0.00034430623,
273,2.0891428e-05,
274,9.202957e-05,
275,0.09339401,
276,0.008585602,
277,0.13744247,
278,0.00022497773,
279,0.0040690005,
280,0.00046542287,
281,0.022470236,
282,0.7223275,
283,0.78257823,
284,0.2019119,
285,0.014509201,
286,0.46980616,
287,0.14829639,
288,0.3113695,
289,0.53830934,
290,0.0020542145,
291,0.0012152195,0.0012152195
292,9.119511e-06,9.119511e-06
293,0.010021538,0.010021538
294,0.00032567978,0.00032567978
295,0.0046795607,0.0046795607
296,0.034433365,0.034433365
297,0.0004428625,0.0004428625
298,0.0011351407,0.00672698
299,0.16245684,0.14066511
300,0.655263,0.44438305
301,0.04806468,0.034246445
302,0.312151,0.29139823
303,0.0071710944,0.0071710944
304,0.13303736,0.13303736
305,0.001206696,0.001206696
306,0.03765297,0.03765297
307,0.024825186,0.024825186
308,2.2441149e-05,4.3809414e-06
309,3.582239e-05,8.34465e-06
310,2.9981136e-05,2.2172928e-05
311,0.18291366,0.18775374
312,0.004051149,0.0031267107
313,2.810359e-05,1.3232231e-05
314,0.003686577,
315,0.8809685,
316,0.056496292,
317,0.47887534,
318,0.84933853,
319,0.07987201,
320,0.10068929,
321,0.046723574,
322,0.00086036325,
323,0.008148134,
324,0.004254669,
325,0.9245156,
326,0.005904585,
327,0.11478856,
328,0.0045898557,0.0045898557
329,0.0051646233,0.0051646233
330,0.004806161,0.004806161
331,0.024025023,0.024025023
332,0.031301558,0.031301558
333,0.001945734,0.001945734
334,0.0005943477,0.00016510487
335,0.00016239285,0.00064358115
336,0.0012514889,0.0012887716
337,0.00048342347,0.00064074993
338,0.00026983023,0.0004748702
339,0.059090078,0.059090078
340,0.48270825,0.48270825
341,0.14736065,0.14736065
342,0.0021862984,0.0021862984
343,0.0027245283,0.0027245283
344,0.00021076202,0.00021076202
345,0.0072483122,0.001863271
346,0.0008278191,0.000538826
347,0.0056043267,0.0037114322
348,0.00014969707,0.00015312433
349,0.0003233254,0.00029549003
350,0.0016607344,0.0016076863
351,0.0048142076,0.0061205626
352,0.3389461,0.2395193
353,0.08924979,0.05010587
354,0.04271415,0.010260999
355,0.000487715,0.0001078248
356,0.024026394,0.017650485
357,0.007627845,0.0020348728
358,0.92238414,0.054793745
359,0.004182458,0.0019584894
360,3.9577484e-05,6.4373016e-06
361,0.00014132261,0.00014132261
362,0.9667257,0.9667257
363,0.8534502,0.8534502
364,0.711592,0.2200706
365,0.014070421,0.01616779
366,0.74543893,0.5480579
367,0.027597636,0.016634524
368,0.08212912,0.25270665
369,0.03747186,0.02764228
370,0.28471297,0.08761355
371,0.17657626,0.02918005
372,0.050731897,0.004349977
373,0.9879671,0.9879671
374,0.001914829,0.001914829
375,5.814433e-05,5.814433e-05
376,0.00057044625,0.00057044625
377,0.82928145,0.82928145
378,0.02925989,0.02925989
379,0.10084167,0.10084167
380,0.040196896,0.040196896
381,0.00454396,0.00454396
382,0.7438543,0.7438543
383,0.4085339,0.4085339
384,0.049471438,0.6732687
385,0.26912665,0.23632425
386,0.07028481,0.07028481
387,0.10520205,0.10520205
388,0.12942925,0.12942925
389,0.021102607,0.021102607
390,0.00157395,0.00157395
391,0.88977194,0.88977194
392,0.005387217,0.028665572
393,0.008615851,0.008615851
394,0.3283193,0.3283193
395,3.8266182e-05,3.8266182e-05
396,0.003085345,0.003085345
397,0.1349999,0.1349999
398,0.8833382,0.043607563
399,0.42937583,0.1902605
400,0.96683806,0.9827417
401,0.008223355,0.012823969
402,0.93294704,0.828181
403,0.5099628,0.33326894
404,0.00052660704,9.918213e-05
405,0.015827745,0.004318297
406,0.0009047091,2.5570393e-05
407,0.0101002455,0.0101002455
408,0.22180891,0.22180891
409,0.69992954,0.69992954
410,0.016399384,0.016399384
411,0.0031961799,0.00082054734
412,0.24214816,0.39872792
413,0.064697266,0.06019059
414,0.18140236,0.4192523
415,0.0013311207,0.0039880574
416,0.042199552,0.06769022
417,5.13494e-05,5.13494e-05
418,0.012884706,0.012884706
419,0.0463109,0.0463109
420,0.18188816,0.18188816
421,0.015824318,0.015824318
422,0.5572845,0.5572845
423,0.002429545,0.002429545
424,0.0032185018,0.0064035654
425,0.01656738,0.041776747
426,0.4921681,0.4326067
427,0.0875895,0.082351625
428,0.18484846,0.18585849
429,0.98744583,0.9879552
430,0.74468803,0.53752863
431,0.040498108,
432,0.034122586,
433,0.049732596,
434,0.45632532,
435,0.8838531,
436,0.19486135,
437,0.25068498,
438,0.1662511,
439,0.058791578,
440,0.7320342,
441,0.9827228,
442,0.5175679,
443,6.3598156e-05,
444,0.00037288666,
445,0.011963904,
446,0.12916946,
447,0.48492208,
448,0.008381277,
449,0.00027519464,
450,0.05063355,
451,0.0026643574,
452,0.097008705,
453,0.22748661,
454,0.0012108684,
455,0.047733366,
456,0.01758051,
457,0.0024018586,
458,0.43463105,
459,0.783033,
460,0.027344495,
461,0.0007196367,
462,0.7652911,
463,0.0013473332,
464,0.12686998,
465,0.61879045,
466,0.049315482,
467,0.005654514,
468,0.0008376539,
469,0.0016189814,
470,0.86902833,
471,0.3629176,
472,0.05339858,
473,2.360344e-05,
474,0.00015538931,
475,0.0076822937,
476,4.6670437e-05,
477,0.056873977,
478,0.00013282895,
479,8.824468e-05,
480,0.00016885996,
481,0.002851963,
482,0.001185149,
483,0.14749387,
484,0.00016307831,
485,0.00071182847,
486,0.010250986,
487,0.5974539,
488,0.009098619,
489,0.4553953,
490,0.0012524724,
491,1.7821789e-05,
492,0.006287247,
493,0.12296471,
494,0.24236652,
495,0.9644731,
496,0.34534788,
497,3.0457973e-05,
498,0.95601356,
499,0.12559387,
500,0.75185996,
501,0.18917766,
502,0.33073455,
503,3.7521124e-05,
504,0.002219826,
505,0.0035806596,
506,0.9473543,
507,0.98759824,
508,0.889792,
509,0.0035899878,
510,0.0025307238,
511,1.0728836e-06,
512,0.13468736,
513,0.44518834,
514,0.0012103319,
515,0.51712537,0.51712537
516,0.4429134,0.4429134
517,9.614229e-05,9.614229e-05
518,0.5949503,0.5949503
519,0.72427475,0.72427475
520,0.37449092,0.35971838
521,0.99178934,0.98221433
522,0.15792197,0.112089336
523,0.10128257,0.045778573
524,0.2581634,0.29934233
525,0.44758433,0.44647193
526,0.12084973,
527,0.007134646,
528,0.69509256,
529,0.3766483,
530,0.8581536,
531,0.015786171,
532,0.0034715235,
533,0.002997756,
534,0.21520942,
535,0.70278096,
536,0.62984526,
537,0.004673332,
538,0.00019171834,
539,0.030770421,
540,0.34832656,
541,0.11746615,
542,0.6492448,
543,0.00060111284,
544,0.0016952753,
545,0.03506267,
546,0.042847157,
547,0.42465973,
548,0.72656274,
549,0.081860095,
550,0.009158015,
551,0.08677006,
552,0.0027250946,
553,0.5025976,
554,0.67755896,
555,0.062390894,
556,0.03012383,
557,0.0007734597,
558,0.004189521,
559,0.7874906,
560,0.69168365,
561,0.00078994036,
562,0.00020861626,
563,0.00030192733,
564,0.0014227927,
565,0.9738014,
566,0.5092796,
567,0.03543073,
568,0.069777966,
569,0.07534662,
570,0.00018596649,
571,0.06404325,
572,0.116045296,
573,6.145239e-05,
574,0.02235505,
575,0.46012843,
576,0.00025954843,
577,0.19879416,
578,0.6032995,
579,0.00072327256,
580,0.25263155,
581,0.05377555,
582,8.112192e-05,
583,0.4149315,
584,0.52909744,
585,0.011005908,
586,0.061894715,
587,0.005820662,
588,0.0048806965,
589,0.8830142,
590,0.79464644,
591,0.03791651,
592,0.0049331486,
593,0.0027100444,
594,0.98329484,
595,0.1523456,
596,0.84262186,
597,0.004144579,
598,0.0031645596,
599,0.31580618,
600,0.99813914,
601,0.23975709,
602,0.9254683,
603,0.046740264,
604,8.6426735e-06,
605,0.9813571,
606,0.023800194,
607,0.00031891465,
608,0.017705828,
609,1.1622906e-06,
610,6.189942e-05,
611,0.4747217,
612,0.00062790513,
613,0.08155447,
614,0.45968148,
615,0.0008855462,
616,0.0,
617,0.08628705,
618,1.2516975e-05,
619,0.0067736506,
620,0.61388505,
621,0.00061041117,
622,4.172325e-07,
623,0.0150075555,
624,0.046682894,
625,0.5817689,
626,0.97961015,
627,0.37524512,
628,0.027622432,
629,0.7916653,
630,0.032621443,
631,0.26372838,
632,0.5247638,
633,0.09684062,
634,0.09158677,
635,0.004283458,
636,0.8681667,
637,0.9945384,
638,0.7628419,
639,0.10756475,
640,0.00016731024,
641,0.19495007,
642,0.22426715,
643,1.4901161e-07,
644,0.5457695,
645,0.0017768145,
646,0.00016015768,
647,0.23871145,
648,0.009285927,
649,0.00099805,
650,0.0001411438,
651,0.0072081983,
652,4.8577785e-06,
653,0.05546236,
654,0.116298616,
655,7.748604e-07,
656,0.009023517,
657,0.09327465,
658,0.003977418,
659,0.2913431,
660,0.7961112,
661,0.07569119,
662,0.017317265,
663,0.030516475,
664,0.009657085,
665,0.07193008,
666,0.03588736,
667,6.303191e-05,
668,0.010669678,
669,0.054265022,
670,6.341934e-05,
671,0.02375099,
672,0.12981889,
673,0.0039440393,
674,0.0068793893,
675,0.6890563,
676,7.748604e-07,
677,0.009023517,
678,0.09327465,
679,0.003977418,
680,0.2913431,
681,0.7961112,
682,0.07569119,
683,0.017317265,
684,0.030516475,
685,0.009657085,
686,0.07193008,
687,0.03588736,
688,6.303191e-05,
689,0.010669678,
690,0.054265022,
691,6.341934e-05,
692,0.02375099,
693,0.12981889,
694,0.0039440393,
695,0.0068793893,
696,0.6890563,
697,0.00021526217,
698,4.130602e-05,
699,9.700656e-05,
700,7.033348e-06,
701,0.035243213,
702,1.8924475e-05,
703,0.006333351,
704,0.0017313063,
705,0.10868037,
706,0.006242126,
707,0.010120541,
708,0.6239533,
709,0.00037431717,
710,6.1690807e-06,
711,0.004079789,
712,0.0008044839,
713,5.1259995e-06,
714,0.006490916,
715,0.1538477,
716,0.008741379,
717,0.06979346,
718,0.0015411079,
719,0.002899021,
720,0.1088132,
721,4.0352345e-05,
722,0.001241982,
723,0.0016902387,
724,0.08506656,
725,0.98984313,
726,0.009465665,
727,0.0027729273,
728,0.0032119453,
729,0.022283018,
730,0.94839686,
731,0.16074255,
732,0.0019374788,
733,1.2814999e-06,
734,0.012039155,
735,0.21877766,
736,0.00047504902,
737,1.3947487e-05,
738,3.695488e-06,
739,0.98821783,
740,0.6572797,
741,4.8279762e-05,
742,9.179115e-06,
743,5.9604645e-08,
744,0.12815619,
745,0.16532546,
746,0.01114434,
747,0.001185447,
748,0.00032824278,
749,0.5115642,
750,0.61903113,
751,0.37161192,
752,0.74232066,
753,0.052059114,
754,0.32563794,
755,0.96635556,
756,0.0009647012,
757,0.0010810494,
758,0.00061804056,
759,0.025112033,
760,0.98836434,
761,0.00019079447,
762,0.00024220347,
763,1.2814999e-06,
764,0.025403768,
765,0.7101057,
766,0.16473734,
767,0.028639108,
768,0.001185894,
769,0.1277129,
770,0.9980749,
771,0.021641761,
772,0.0052249134,
773,0.0027578473,
774,0.14024818,
775,0.9807571,
776,0.09365159,
777,0.69909626,
778,0.00033304095,
779,0.40878937,
780,0.69395554,
781,0.00915885,
782,0.0011374056,
783,6.005168e-05,
784,0.33050036,
785,0.16393918,
786,0.00086575747,
787,0.009717196,
788,0.020640343,
789,0.06951764,
790,0.89918786,
791,0.9938731,
792,0.99180317,
793,8.046627e-07,
794,0.0003274083,
795,0.042444736,
796,0.9994489,
797,0.9400229,
798,5.096197e-06,
799,0.00664863,
800,0.16113436,
801,0.15558589,
802,0.20236868,
803,7.1525574e-07,
804,0.43006453,
805,0.29115987,
806,0.001973033,
807,0.00463295,
808,0.0003991425,
809,0.75747097,
810,0.9995168,
811,0.0049716234,
812,0.0018915534,
813,0.0009340346,
814,0.36137187,
815,0.9992745,
816,0.005904317,
817,8.1032515e-05,
818,0.009433329,
819,0.0043866336,
820,0.8890902,
821,0.000300169,
822,0.011632651,
823,0.006812364,
824,0.08975637,
825,0.90541446,
826,0.42951766,
827,0.9497314,
828,5.155802e-06,
829,0.92334104,
830,0.3795729,
831,0.45844245,
832,0.1863172,
833,0.0001321137,
834,0.03234127,
835,0.35600746,
836,0.002689898,
837,0.0011370182,
838,4.172325e-07,
839,0.9307997,
840,0.48294905,
841,0.37312233,
842,0.00057569146,
843,0.021267116,
844,0.99699175,
845,0.17006138,
846,0.010535061,
847,0.016320854,
848,0.99203897,
849,0.14372429,
850,0.0003668666,
851,0.04015118,
852,0.96172786,
853,0.9819006,
854,0.067411035,
855,0.007793069,
856,0.9917517,
857,0.4242797,
858,0.4988262,
859,0.0039234757,
860,0.996032,
861,0.021009773,
862,8.350611e-05,
863,0.03499508,
864,0.9609263,
865,0.02046913,
866,0.00030481815,
867,0.0026003718,
868,0.9323117,
869,0.47766575,
870,0.054249913,
871,0.12065962,
872,0.9358776,
873,0.14029357,
874,0.0019451678,
875,0.03713897,
876,0.98940635,
877,0.892954,
878,0.13499936,
879,0.09744224,
880,0.99802995,
881,0.5702576,
882,0.056017578,
883,0.0006354451,
884,0.99420357,
885,0.011644214,
886,0.009878725,
887,0.4201308,
888,0.9659194,
889,0.035738528,
890,0.7410989,
891,0.07969436,
892,0.70737463,
893,0.079972655,
894,0.0034782588,
895,0.0011835396,
896,0.8824101,
897,0.50227976,
898,0.011636734,
899,0.0009073615,
900,0.9321378,
901,0.010291994,
902,0.0148094,
903,0.00069087744,
904,0.56103677,
905,0.124720484,
906,0.06302881,
907,0.0011355877,
908,0.6627414,
909,0.3826878,
910,0.30834734,
911,0.12835434,
912,0.996656,
913,0.4289705,
914,0.12711883,
915,0.024683386,
916,0.976923,
917,0.0569956,
918,0.0030890703,
919,0.2335937,
920,0.87485695,
921,0.28721654,
922,0.0041514337,
923,0.016281664,
924,0.9119966,
925,0.5365924,
926,0.051975965,
927,0.0012302697,
928,0.9898776,
929,0.016825318,
930,0.97834444,
931,0.9881404,
932,0.5723391,
933,0.2707517,
934,0.0013340712,
935,0.068553746,
936,0.89441144,
937,0.013538212,
938,1.8030405e-05,
939,1.937151e-06,
940,0.6741743,
941,0.006993264,
942,9.691715e-05,
943,0.00058701634,
944,0.94103265,
945,0.0009749532,
946,0.0011875927,
947,5.7160854e-05,
948,0.75034934,
949,0.05882898,
950,0.029744953,
951,0.015355796,
952,0.9501213,
953,0.8302791,
954,0.40808946,
955,0.08080751,
956,0.71320623,
957,0.0013646483,
958,0.00918439,
959,0.00031536818,
960,0.6381998,
961,0.006415695,
962,0.0010451674,
963,8.493662e-06,
964,0.93142474,
965,0.22156468,
966,0.07983196,
967,0.003463775,
968,0.96017355,
969,0.062329322,
970,0.0007940829,
971,0.00996545,
972,0.90711486,
973,0.006608814,
974,0.011706531,
975,0.07411939,
976,0.9031416,
977,0.06867576,
978,0.053629607,
979,0.045541823,
980,0.86405194,
981,0.00632903,
982,0.0013732314,
983,6.118417e-05,
984,0.6803359,
985,0.05394447,
986,0.25958276,
987,0.0024152994,
988,0.9802513,
989,0.009754658,
990,0.001840502,
991,0.0008804798,
992,0.86054146,
993,0.1690835,
994,0.014211446,
995,0.0011043847,
996,0.92821765,
997,0.46018186,
998,0.21046305,
999,0.07932961,
1000,0.9779314,
1001,0.04277894,
1002,0.00095432997,
1003,0.00044879317,
1004,0.83232135,
1005,0.011960119,
1006,0.0008305013,
1007,0.0007277727,
1008,0.8134637,
1009,0.445457,
1010,0.25805122,
1011,0.42146814,
1012,0.99795496,
1013,0.37434143,
1014,0.17189589,
1015,0.014160216,
1016,0.87972355,
1017,0.0015912056,
1018,0.0008163154,
1019,0.07045719,
1020,0.0031235218,
1021,0.0028900504,
1022,0.6141562,
1023,0.2560315,
1024,0.11761308,
1025,0.04271239,
1026,0.14329761,
1027,0.0038805902,
1028,0.2974972,
1029,0.028793812,
1030,0.0046586096,
1031,0.54707676,
1032,0.22337684,
1033,0.006772697,
1034,0.11676857,
1035,0.102038026,
1036,0.06391397,
1037,0.88537705,
1038,0.008365363,
1039,0.008144975,
1040,0.4829885,
1041,0.04223776,
1042,0.028814495,
1043,0.42676824,
1044,0.002675444,
1045,0.983366,
1046,0.89529794,
1047,0.30406296,
1048,0.0118641555,
1049,0.357558,
1050,0.45746505,
1051,0.010561734,
1052,0.1390366,
1053,0.0045701563,
1054,0.9999962,
1055,0.99793506,
1056,0.025864571,
1057,0.008936495,
1058,0.76602507,
1059,0.00023213029,
1060,0.0005019605,
1061,0.0013128221,
1062,0.044089556,
1063,0.9999899,
1064,0.99998915,
1065,0.03377214,
1066,0.0017050505,
1067,0.050265938,
1068,0.013930827,
1069,0.14050958,
1070,0.63122797,
1071,0.050088257,
1072,0.7695514,
1073,0.32667688,
1074,0.019592255,
1075,0.9999436,
1076,0.99815106,
1077,0.0008022487,
1078,0.048277766,
1079,0.03489229,
1080,0.0048446357,
1081,0.8902973,
1082,0.91687596,
1083,0.018535525,
1084,0.00023511052,
1085,0.01021558,
1086,0.059042037,
1087,0.03994736,
1088,0.75609386,
1089,0.0025902092,
1090,0.001277715,
1091,0.3993171,
1092,0.036505997,
1093,0.9993024,
1094,0.9998611,
1095,0.20871806,
1096,0.45983148,
1097,0.77265745,
1098,0.075339675,
1099,0.9980091,
1100,0.99979985,
1101,0.21923837,
1102,0.21864095,
1103,0.35127854,
1104,0.43574396,
1105,0.021021316,
1106,0.8680545,
1107,0.5789031,
1108,0.7223381,
1109,0.6670081,
1110,0.97992945,
1111,0.02211234,
1112,0.3168191,
1113,0.1493772,
1114,0.068748176,
1115,0.7468034,
1116,0.061512828,
1117,0.0068814754,
1118,0.056015342,
1119,0.8535028,
1120,0.008070707,
1121,0.85233736,
1122,0.020848662,
1123,0.0035950243,
1124,0.16661417,
1125,0.48449993,
1126,0.034738213,
1127,0.94130445,
1128,0.0045701563,
1129,0.9999962,
1130,0.99793506,
1131,0.025864571,
1132,0.008936495,
1133,0.76602507,
1134,0.00023213029,
1135,0.0005019605,
1136,0.0013128221,
1137,0.044089556,
1138,0.9999899,
1139,0.99998915,
1140,0.03377214,
1141,0.0017050505,
1142,0.050265938,
1143,0.013930827,
1144,0.14050958,
1145,0.63122797,
1146,0.050088257,
1147,0.7695514,
1148,0.32667688,
1149,0.019592255,
1150,0.9999436,
1151,0.99815106,
1152,0.0008022487,
1153,0.048277766,
1154,0.03489229,
1155,0.0048446357,
1156,0.8902973,
1157,0.91687596,
1158,0.018535525,
1159,0.00023511052,
1160,0.01021558,
1161,0.059042037,
1162,0.03994736,
1163,0.75609386,
1164,0.0025902092,
1165,0.001277715,
1166,0.3993171,
1167,0.036505997,
1168,0.9993024,
1169,0.9998611,
1170,0.20871806,
1171,0.45983148,
1172,0.77265745,
1173,0.075339675,
1174,0.9980091,
1175,0.99979985,
1176,0.029600918,
1177,0.0043979585,
1178,0.00022104383,
1179,0.8396386,
1180,5.865097e-05,
1181,0.011423469,
1182,0.009531915,
1183,0.00020736456,
1184,0.84013426,
1185,6.8068504e-05,
1186,0.00033974648,
1187,0.00022765994,
1188,1.4573336e-05,
1189,0.68763983,
1190,0.00032034516,
1191,0.0048154294,
1192,0.082808405,
1193,0.0044355392,
1194,0.93710554,
1195,0.23309925,
1196,0.02764824,
1197,0.40433267,
1198,0.00015982985,
1199,0.73030305,
1200,0.26655614,
1201,0.08614528,
1202,0.006637603,
1203,2.5808811e-05,
1204,0.47154182,
1205,0.013004512,
1206,0.839693,
1207,0.9995327,
1208,0.00013178587,
1209,0.9075049,
1210,0.0027920902,
1211,0.08578977,
1212,0.5026365,
1213,0.008202165,
1214,0.9528638,
1215,0.13063511,
1216,0.06517169,
1217,0.29917374,
1218,0.0035476685,
1219,0.8804759,
1220,0.3900454,
1221,0.15056917,
1222,0.16097286,
1223,0.0022504628,
1224,0.5144766,
1225,0.12960184,
1226,0.39989603,
1227,0.021854639,
1228,0.0042769015,
1229,0.33529967,
1230,0.04730639,
1231,0.095767885,
1232,0.079695284,
1233,0.00034183264,
1234,0.57196987,
1235,0.00077426434,
1236,0.02476427,
1237,0.0010999143,
1238,0.0001976192,
1239,0.88963103,
1240,0.7875886,
1241,0.030774236,
1242,0.0020256937,
1243,0.003892988,
1244,0.95628047,
1245,0.01395607,
1246,0.36358166,
1247,0.20744899,
1248,0.04859662,
1249,0.9753657,
1250,0.67353565,
1251,0.89992356,
1252,0.76631516,
1253,0.0056875646,
1254,0.99791455,
1255,0.006730169,
1256,0.0048154294,
1257,0.082808405,
1258,0.0044355392,
1259,0.93710554,
1260,0.23309925,
1261,0.02764824,
1262,0.40433267,
1263,0.00015982985,
1264,0.73030305,
1265,0.26655614,
1266,0.08614528,
1267,0.006637603,
1268,2.5808811e-05,
1269,0.47154182,
1270,0.013004512,
1271,0.839693,
1272,0.9995327,
1273,0.00013178587,
1274,0.9075049,
1275,0.0027920902,
1276,0.08578977,
1277,0.5026365,
1278,0.008202165,
1279,0.9528638,
1280,0.13063511,
1281,0.06517169,
1282,0.29917374,
1283,0.0035476685,
1284,0.8804759,
1285,0.3900454,
1286,0.15056917,
1287,0.16097286,
1288,0.0022504628,
1289,0.5144766,
1290,0.12960184,
1291,0.39989603,
1292,0.021854639,
1293,0.0042769015,
1294,0.33529967,
1295,0.04730639,
1296,0.095767885,
1297,0.079695284,
1298,0.00034183264,
1299,0.57196987,
1300,0.00077426434,
1301,0.02476427,
1302,0.0010999143,
1303,0.0001976192,
1304,0.88963103,
1305,0.7875886,
1306,0.030774236,
1307,0.0020256937,
1308,0.003892988,
1309,0.95628047,
1310,0.01395607,
1311,0.36358166,
1312,0.20744899,
1313,0.04859662,
1314,0.9753657,
1315,0.67353565,
1316,0.89992356,
1317,0.76631516,
1318,0.0056875646,
1319,0.99791455,
1320,0.006730169,
1321,0.0034826994,
1322,0.00028061867,
1323,0.0027581751,
1324,0.77427346,
1325,6.508827e-05,
1326,0.0027326643,
1327,0.031118989,
1328,0.06301111,
1329,0.89020866,
1330,0.7113152,
1331,0.0045562685,
1332,0.0006644726,
1333,0.00010278821,
1334,0.9762372,
1335,0.0052977204,
1336,0.35594827,
1337,0.31127113,
1338,0.012832433,
1339,0.9995475,
1340,0.18858269,
1341,0.05475679,
1342,0.0028565228,
1343,0.00025737286,
1344,0.9966356,
1345,0.000495702,
1346,0.02074647,
1347,0.0002912581,
1348,0.41005164,
1349,0.9419099,
1350,0.02643907,
1351,0.2004138,
1352,0.11482826,
1353,0.0031386018,
1354,0.9969685,
1355,0.40091118,
