bb_idx,MT_DeepImmuno,WT_DeepImmuno
272,0.92218125,
273,0.52379566,
274,0.93505216,
275,0.8259533,
276,0.78021705,
277,0.97602534,
278,0.81617945,
279,0.5765415,
280,0.97725594,
281,0.830519,
282,0.79903424,
283,0.99462116,
284,0.96544015,
285,0.577672,
286,0.9562574,
287,0.85489416,
288,0.6066164,
289,0.98108685,
290,0.9166995,
291,0.41100264,0.41100264
292,0.5977287,0.5977287
293,0.6513386,0.6513386
294,0.8902283,0.8902283
295,0.61193043,0.61193043
296,0.6536472,0.6536472
297,0.84826005,0.84826005
298,0.63708526,0.6841477
299,0.7752186,0.57585204
300,0.944857,0.8675529
301,0.96887314,0.9247688
302,0.8623857,0.6973443
303,0.75018764,0.75018764
304,0.5786824,0.5786824
305,0.6940677,0.6940677
306,0.21522,0.21522
307,0.40054035,0.40054035
308,0.47850698,0.46796677
309,0.74196565,0.55593956
310,0.75471574,0.4025236
311,0.84600466,0.6414902
312,0.725968,0.78015447
313,0.67280376,0.43274674
314,0.8439743,
315,0.9442704,
316,0.8014045,
317,0.8101441,
318,0.90638876,
319,0.780733,
320,0.7712349,
321,0.65519786,
322,0.8239391,
323,0.6265596,
324,0.8731492,
325,0.9042698,
326,0.6944058,
327,0.5902397,
328,0.3276626,0.3276626
329,0.7083566,0.7083566
330,0.94659007,0.94659007
331,0.87984526,0.87984526
332,0.93253434,0.93253434
333,0.6869477,0.6869477
334,0.90237343,0.8919597
335,0.82297397,0.78529954
336,0.8847575,0.8014457
337,0.7578083,0.65735126
338,0.8230625,0.77966774
339,0.98013484,0.98013484
340,0.9633398,0.9633398
341,0.88756245,0.88756245
342,0.8766111,0.8766111
343,0.7499604,0.7499604
344,0.72714245,0.72714245
345,0.6684234,0.74270606
346,0.83751404,0.88904154
347,0.85671604,0.8899081
348,0.7153058,0.7006476
349,0.73149663,0.6878462
350,0.96396446,0.96074367
351,0.93320477,0.95840496
352,0.83847606,0.91906273
353,0.8672973,0.8945481
354,0.8930128,0.58649457
355,0.7568166,0.5639462
356,0.880776,0.95399725
357,0.944445,0.9652742
358,0.38388318,0.6163658
359,0.53906417,0.5203051
360,0.54115665,0.5530052
361,0.6977501,0.6977501
362,0.85522574,0.85522574
363,0.78533816,0.78533816
364,0.93757063,0.91780853
365,0.9529675,0.9349669
366,0.9290998,0.92802167
367,0.6363532,0.5146376
368,0.32097894,0.19927484
369,0.7651285,0.61358625
370,0.57523507,0.42582247
371,0.7802478,0.8523711
372,0.9375261,0.93816346
373,0.84676355,0.84676355
374,0.8328191,0.8328191
375,0.7130362,0.7130362
376,0.5848091,0.5848091
377,0.8556268,0.8556268
378,0.90827805,0.90827805
379,0.9425878,0.9425878
380,0.94382155,0.94382155
381,0.8263978,0.8263978
382,0.7575975,0.7575975
383,0.8098063,0.8098063
384,0.89874405,0.9051799
385,0.9355383,0.96135867
386,0.58050895,0.58050895
387,0.5510919,0.5510919
388,0.5728691,0.5728691
389,0.81273323,0.81273323
390,0.7906181,0.7906181
391,0.96097356,0.96097356
392,0.8388269,0.7222197
393,0.78465515,0.78465515
394,0.74462944,0.74462944
395,0.7630124,0.7630124
396,0.6512532,0.6512532
397,0.7760824,0.7760824
398,0.942666,0.91442126
399,0.9669316,0.8310632
400,0.89693606,0.87394285
401,0.8768687,0.87068784
402,0.6321701,0.8967064
403,0.9829052,0.96913135
404,0.8730141,0.62009263
405,0.7841277,0.49892053
406,0.8242402,0.803532
407,0.9049263,0.9049263
408,0.9576902,0.9576902
409,0.9347018,0.9347018
410,0.9102268,0.9102268
411,0.829037,0.82215583
412,0.86643016,0.8411542
413,0.855741,0.85620224
414,0.8358649,0.90784794
415,0.8568028,0.861006
416,0.9695579,0.9633421
417,0.849267,0.849267
418,0.69906086,0.69906086
419,0.6189126,0.6189126
420,0.96750236,0.96750236
421,0.8921957,0.8921957
422,0.79126954,0.79126954
423,0.8156182,0.8156182
424,0.93684256,0.9439888
425,0.9240014,0.96442366
426,0.9086975,0.9658422
427,0.9254644,0.9136139
428,0.8176615,0.79014117
429,0.9738554,0.92162824
430,0.94886136,0.923978
431,0.31109732,
432,0.77048135,
433,0.81876856,
434,0.44439626,
435,0.9423058,
436,0.8823914,
437,0.4789749,
438,0.74741656,
439,0.8966812,
440,0.66010034,
441,0.9878188,
442,0.9317721,
443,0.3527211,
444,0.6643796,
445,0.83216965,
446,0.69807696,
447,0.9761057,
448,0.7770732,
449,0.46086282,
450,0.6141923,
451,0.7746632,
452,0.8454192,
453,0.9829929,
454,0.93816924,
455,0.29605734,
456,0.685683,
457,0.858683,
458,0.87193745,
459,0.9723418,
460,0.91475815,
461,0.15145117,
462,0.54529494,
463,0.66163033,
464,0.39622363,
465,0.9411832,
466,0.7221394,
467,0.3183909,
468,0.63388664,
469,0.912204,
470,0.8424221,
471,0.989008,
472,0.9703817,
473,0.34028637,
474,0.55905503,
475,0.84961176,
476,0.59993887,
477,0.9069446,
478,0.7746569,
479,0.36460763,
480,0.7919154,
481,0.86487275,
482,0.7792815,
483,0.9710758,
484,0.73273015,
485,0.6110012,
486,0.8602004,
487,0.9076265,
488,0.8497816,
489,0.983292,
490,0.8810282,
491,0.63692486,
492,0.84454656,
493,0.93549466,
494,0.8990241,
495,0.9719075,
496,0.9153467,
497,0.46740282,
498,0.96012783,
499,0.95370966,
500,0.98033273,
501,0.9700761,
502,0.97211903,
503,0.6762186,
504,0.97174764,
505,0.97603345,
506,0.9898983,
507,0.98844445,
508,0.98554605,
509,0.596563,
510,0.9432554,
511,0.95372957,
512,0.96710145,
513,0.98814726,
514,0.97601163,
515,0.77918124,0.77918124
516,0.9259175,0.9259175
517,0.9469594,0.9469594
518,0.6138732,0.6138732
519,0.7968612,0.7968612
520,0.8400316,0.88439935
521,0.9458779,0.9543946
522,0.96391225,0.9598634
523,0.9423418,0.9407511
524,0.9732503,0.974383
525,0.8407626,0.91821456
526,0.43232846,
527,0.92163825,
528,0.8366277,
529,0.7652377,
530,0.97633016,
531,0.8674666,
532,0.3359485,
533,0.8821351,
534,0.81762826,
535,0.78954923,
536,0.98341775,
537,0.88150275,
538,0.3189848,
539,0.97460675,
540,0.9122675,
541,0.84283507,
542,0.9916979,
543,0.95258933,
544,0.23359379,
545,0.76903653,
546,0.7868836,
547,0.72738004,
548,0.942304,
549,0.8370971,
550,0.4430785,
551,0.87638044,
552,0.8273376,
553,0.87964046,
554,0.9836668,
555,0.95868576,
556,0.4147159,
557,0.82815325,
558,0.76418144,
559,0.6008365,
560,0.9760519,
561,0.88040715,
562,0.29464263,
563,0.66928005,
564,0.593469,
565,0.52044386,
566,0.96579623,
567,0.84777486,
568,0.3055406,
569,0.8002788,
570,0.6131021,
571,0.7501664,
572,0.93553925,
573,0.8706372,
574,0.36798406,
575,0.8977881,
576,0.67032635,
577,0.8894242,
578,0.98320484,
579,0.8487061,
580,0.5514534,
581,0.91571945,
582,0.839746,
583,0.8417147,
584,0.99491537,
585,0.92831236,
586,0.3928284,
587,0.77818805,
588,0.83910215,
589,0.66645956,
590,0.98376024,
591,0.71444505,
592,0.32505974,
593,0.58400846,
594,0.79369706,
595,0.6022676,
596,0.9639773,
597,0.64721286,
598,0.63116044,
599,0.88529444,
600,0.8262922,
601,0.86091936,
602,0.9611856,
603,0.9108349,
604,0.44602948,
605,0.8574179,
606,0.8888742,
607,0.7952615,
608,0.93973136,
609,0.8039642,
610,0.35941267,
611,0.82074094,
612,0.7162683,
613,0.48461023,
614,0.8818253,
615,0.36592495,
616,0.23829329,
617,0.69662935,
618,0.664965,
619,0.47868195,
620,0.9467056,
621,0.76601326,
622,0.24283952,
623,0.61267596,
624,0.7353275,
625,0.46198294,
626,0.8809069,
627,0.41543233,
628,0.37839425,
629,0.62918866,
630,0.6481056,
631,0.6468594,
632,0.787768,
633,0.4456236,
634,0.354392,
635,0.8390362,
636,0.8346126,
637,0.6361897,
638,0.97281516,
639,0.8171972,
640,0.3858095,
641,0.94714975,
642,0.9566912,
643,0.39977702,
644,0.86104965,
645,0.8758596,
646,0.35628843,
647,0.7690977,
648,0.62595206,
649,0.31079015,
650,0.8422172,
651,0.68066764,
652,0.21457884,
653,0.61277014,
654,0.4096951,
655,0.24966624,
656,0.7117821,
657,0.67213786,
658,0.45266527,
659,0.8215772,
660,0.6892453,
661,0.28058594,
662,0.66757,
663,0.7611865,
664,0.35286844,
665,0.7908279,
666,0.81814027,
667,0.16510567,
668,0.75534946,
669,0.8010399,
670,0.66454816,
671,0.8938799,
672,0.93829036,
673,0.57732713,
674,0.8916483,
675,0.8902824,
676,0.24966624,
677,0.7117821,
678,0.67213786,
679,0.45266527,
680,0.8215772,
681,0.6892453,
682,0.28058594,
683,0.66757,
684,0.7611865,
685,0.35286844,
686,0.7908279,
687,0.81814027,
688,0.16510567,
689,0.75534946,
690,0.8010399,
691,0.66454816,
692,0.8938799,
693,0.93829036,
694,0.57732713,
695,0.8916483,
696,0.8902824,
697,0.13785565,
698,0.5427655,
699,0.6822145,
700,0.22666174,
701,0.8986232,
702,0.8074689,
703,0.34925097,
704,0.9296303,
705,0.82088137,
706,0.36321887,
707,0.8234724,
708,0.5801159,
709,0.37488595,
710,0.7988493,
711,0.89762884,
712,0.33175516,
713,0.92894584,
714,0.98350936,
715,0.47151756,
716,0.86844903,
717,0.9471373,
718,0.2589476,
719,0.89485097,
720,0.9159986,
721,0.6154277,
722,0.8935584,
723,0.7517281,
724,0.5391597,
725,0.9111388,
726,0.74169934,
727,0.86732054,
728,0.76052403,
729,0.5039102,
730,0.8953637,
731,0.91473323,
732,0.95966196,
733,0.8284068,
734,0.6154098,
735,0.9277768,
736,0.8044598,
737,0.87402844,
738,0.8301183,
739,0.57537127,
740,0.907567,
741,0.7676084,
742,0.8708437,
743,0.7548307,
744,0.4827819,
745,0.84415853,
746,0.89062023,
747,0.9374722,
748,0.845386,
749,0.6000669,
750,0.94658947,
751,0.8622924,
752,0.9450685,
753,0.95406514,
754,0.75759584,
755,0.9637979,
756,0.5876664,
757,0.529126,
758,0.75984085,
759,0.22341058,
760,0.78844416,
761,0.643152,
762,0.88368857,
763,0.84062946,
764,0.6211283,
765,0.88841164,
766,0.85817456,
767,0.91369045,
768,0.85887575,
769,0.7051107,
770,0.9280746,
771,0.90423924,
772,0.93224084,
773,0.9189589,
774,0.7196218,
775,0.9573878,
776,0.7912625,
777,0.8993639,
778,0.84577066,
779,0.5078485,
780,0.94460624,
781,0.952047,
782,0.9343307,
783,0.92112195,
784,0.6469113,
785,0.9790757,
786,0.9791801,
787,0.95841396,
788,0.94401634,
789,0.85558355,
790,0.98868835,
791,0.92904717,
792,0.9456631,
793,0.97701335,
794,0.8401325,
795,0.98304325,
796,0.75661814,
797,0.9528494,
798,0.69292593,
799,0.73903805,
800,0.94371283,
801,0.7060148,
802,0.7793926,
803,0.7354266,
804,0.43319726,
805,0.9721346,
806,0.59152955,
807,0.62579864,
808,0.764563,
809,0.37439656,
810,0.958125,
811,0.72412944,
812,0.79620343,
813,0.8603178,
814,0.3412285,
815,0.926764,
816,0.76383924,
817,0.87515855,
818,0.83064425,
819,0.45640817,
820,0.91928303,
821,0.7764431,
822,0.8852204,
823,0.7098758,
824,0.46711922,
825,0.71502995,
826,0.9591204,
827,0.9543159,
828,0.89979595,
829,0.84981585,
830,0.94720685,
831,0.9398879,
832,0.9282714,
833,0.92055523,
834,0.730146,
835,0.96788883,
836,0.7689805,
837,0.7728363,
838,0.8536101,
839,0.41774005,
840,0.9041271,
841,0.513354,
842,0.90304565,
843,0.3965538,
844,0.9922458,
845,0.5967169,
846,0.6041885,
847,0.28906667,
848,0.95490277,
849,0.85612273,
850,0.8417788,
851,0.38052797,
852,0.9926764,
853,0.9243531,
854,0.98135734,
855,0.48869818,
856,0.9969883,
857,0.49530208,
858,0.9428105,
859,0.33334544,
860,0.987133,
861,0.86826634,
862,0.7341389,
863,0.31863475,
864,0.9922628,
865,0.6284413,
866,0.61276865,
867,0.29115862,
868,0.98191905,
869,0.47877413,
870,0.8499725,
871,0.2700493,
872,0.98029566,
873,0.47176704,
874,0.90385056,
875,0.30803382,
876,0.99294686,
877,0.5284138,
878,0.9039426,
879,0.3419279,
880,0.983752,
881,0.522424,
882,0.71644557,
883,0.31064683,
884,0.9650729,
885,0.50415605,
886,0.8524933,
887,0.34186995,
888,0.9612516,
889,0.6706655,
890,0.92467654,
891,0.28874874,
892,0.9846177,
893,0.78144586,
894,0.9234092,
895,0.41552728,
896,0.9875351,
897,0.6914934,
898,0.8855895,
899,0.33033657,
900,0.9905813,
901,0.61784023,
902,0.88829434,
903,0.36212873,
904,0.99287355,
905,0.6548818,
906,0.80277085,
907,0.32925254,
908,0.9885337,
909,0.75587654,
910,0.94765747,
911,0.38248247,
912,0.9949124,
913,0.78017306,
914,0.917078,
915,0.23756021,
916,0.9837257,
917,0.508152,
918,0.60298777,
919,0.19894287,
920,0.9463881,
921,0.5385514,
922,0.7883996,
923,0.2507996,
924,0.98390627,
925,0.2981946,
926,0.8444372,
927,0.20855778,
928,0.9369104,
929,0.62761706,
930,0.8239709,
931,0.4056787,
932,0.98094165,
933,0.6026818,
934,0.6715535,
935,0.45571506,
936,0.9332944,
937,0.5024611,
938,0.4704979,
939,0.3801056,
940,0.89389753,
941,0.60550165,
942,0.56676424,
943,0.40959686,
944,0.9789568,
945,0.6763823,
946,0.7040473,
947,0.32173687,
948,0.98272634,
949,0.90495384,
950,0.9443799,
951,0.34522462,
952,0.9953624,
953,0.91019547,
954,0.98305535,
955,0.37240833,
956,0.9987144,
957,0.56526077,
958,0.8495139,
959,0.3451151,
960,0.96229637,
961,0.564665,
962,0.746679,
963,0.33095405,
964,0.96938133,
965,0.64572173,
966,0.5174494,
967,0.28066897,
968,0.9820426,
969,0.8562509,
970,0.6771248,
971,0.5095411,
972,0.9825833,
973,0.76978904,
974,0.7734817,
975,0.320477,
976,0.9902476,
977,0.6115541,
978,0.71377695,
979,0.35621625,
980,0.9651037,
981,0.484939,
982,0.6376482,
983,0.31378472,
984,0.9737803,
985,0.33953577,
986,0.50112796,
987,0.17444947,
988,0.78983986,
989,0.85855544,
990,0.9801394,
991,0.37955043,
992,0.99371207,
993,0.9279505,
994,0.95696044,
995,0.31107017,
996,0.9917383,
997,0.93281555,
998,0.9470602,
999,0.47023702,
1000,0.99626034,
1001,0.8228997,
1002,0.81154513,
1003,0.32608658,
1004,0.97470146,
1005,0.61989605,
1006,0.6619247,
1007,0.32415146,
1008,0.98762167,
1009,0.7212819,
1010,0.8693358,
1011,0.42492133,
1012,0.9916711,
1013,0.6441977,
1014,0.81177276,
1015,0.20367712,
1016,0.9816954,
1017,0.22086093,
1018,0.7833116,
1019,0.7833116,
1020,0.24364069,
1021,0.7266936,
1022,0.7266936,
1023,0.6961094,
1024,0.8078892,
1025,0.8078892,
1026,0.6637244,
1027,0.85317445,
1028,0.85317445,
1029,0.55558383,
1030,0.8636502,
1031,0.8636502,
1032,0.737571,
1033,0.94659877,
1034,0.94659877,
1035,0.79465926,
1036,0.8147089,
1037,0.8147089,
1038,0.78658426,
1039,0.8904608,
1040,0.8904608,
1041,0.6582668,
1042,0.95473886,
1043,0.95473886,
1044,0.79845434,
1045,0.96827227,
1046,0.96827227,
1047,0.5369436,
1048,0.87269616,
1049,0.87269616,
1050,0.7846709,
1051,0.9688103,
1052,0.9688103,
1053,0.8332505,
1054,0.8790872,
1055,0.8790872,
1056,0.7740974,
1057,0.84099364,
1058,0.84099364,
1059,0.536908,
1060,0.78224313,
1061,0.78224313,
1062,0.25521028,
1063,0.9157665,
1064,0.9157665,
1065,0.36411494,
1066,0.6772555,
1067,0.6772555,
1068,0.3157222,
1069,0.70670056,
1070,0.70670056,
1071,0.27050447,
1072,0.7902352,
1073,0.7902352,
1074,0.52829427,
1075,0.8960346,
1076,0.8960346,
1077,0.29467046,
1078,0.88940835,
1079,0.88940835,
1080,0.50256115,
1081,0.8516792,
1082,0.8516792,
1083,0.75984037,
1084,0.63394904,
1085,0.63394904,
1086,0.5553716,
1087,0.6679001,
1088,0.6679001,
1089,0.23550981,
1090,0.67228633,
1091,0.67228633,
1092,0.4772095,
1093,0.83090264,
1094,0.83090264,
1095,0.49170196,
1096,0.82930076,
1097,0.82930076,
1098,0.5748444,
1099,0.93461734,
1100,0.93461734,
1101,0.38584882,
1102,0.8182529,
1103,0.8182529,
1104,0.35584515,
1105,0.7916316,
1106,0.7916316,
1107,0.8502902,
1108,0.78251505,
1109,0.78251505,
1110,0.8011999,
1111,0.9510621,
1112,0.9510621,
1113,0.70787966,
1114,0.9095588,
1115,0.9095588,
1116,0.88974756,
1117,0.9744409,
1118,0.9744409,
1119,0.68225926,
1120,0.8417054,
1121,0.8417054,
1122,0.42559126,
1123,0.8541182,
1124,0.8541182,
1125,0.37142044,
1126,0.8787997,
1127,0.8787997,
1128,0.8332505,
1129,0.8790872,
1130,0.8790872,
1131,0.7740974,
1132,0.84099364,
1133,0.84099364,
1134,0.536908,
1135,0.78224313,
1136,0.78224313,
1137,0.25521028,
1138,0.9157665,
1139,0.9157665,
1140,0.36411494,
1141,0.6772555,
1142,0.6772555,
1143,0.3157222,
1144,0.70670056,
1145,0.70670056,
1146,0.27050447,
1147,0.7902352,
1148,0.7902352,
1149,0.52829427,
1150,0.8960346,
1151,0.8960346,
1152,0.29467046,
1153,0.88940835,
1154,0.88940835,
1155,0.50256115,
1156,0.8516792,
1157,0.8516792,
1158,0.75984037,
1159,0.63394904,
1160,0.63394904,
1161,0.5553716,
1162,0.6679001,
1163,0.6679001,
1164,0.23550981,
1165,0.67228633,
1166,0.67228633,
1167,0.4772095,
1168,0.83090264,
1169,0.83090264,
1170,0.49170196,
1171,0.82930076,
1172,0.82930076,
1173,0.5748444,
1174,0.93461734,
1175,0.93461734,
1176,0.5647202,
1177,0.72426504,
1178,0.34095508,
1179,0.9751195,
1180,0.76024413,
1181,0.69233745,
1182,0.8808855,
1183,0.33246508,
1184,0.9928098,
1185,0.91921693,
1186,0.801926,
1187,0.81959134,
1188,0.32761312,
1189,0.9928776,
1190,0.931127,
1191,0.6279087,
1192,0.84491277,
1193,0.17324358,
1194,0.987893,
1195,0.81160414,
1196,0.438109,
1197,0.86339474,
1198,0.25710654,
1199,0.9488101,
1200,0.7493243,
1201,0.6340375,
1202,0.92488897,
1203,0.33350748,
1204,0.99272585,
1205,0.943378,
1206,0.8361851,
1207,0.96455395,
1208,0.39935875,
1209,0.9971758,
1210,0.9512024,
1211,0.65033203,
1212,0.7607589,
1213,0.22254872,
1214,0.9939736,
1215,0.9021915,
1216,0.72593844,
1217,0.90419996,
1218,0.2753652,
1219,0.99832135,
1220,0.9672737,
1221,0.5533511,
1222,0.7487033,
1223,0.28489643,
1224,0.9850575,
1225,0.8819642,
1226,0.2609879,
1227,0.6976282,
1228,0.12051523,
1229,0.9468665,
1230,0.7298932,
1231,0.6624521,
1232,0.8715527,
1233,0.22977906,
1234,0.9936067,
1235,0.957408,
1236,0.27914426,
1237,0.8218156,
1238,0.23346147,
1239,0.9642379,
1240,0.68276507,
1241,0.2763263,
1242,0.76262116,
1243,0.37628138,
1244,0.95467234,
1245,0.6658156,
1246,0.2564494,
1247,0.78049666,
1248,0.31849974,
1249,0.9781829,
1250,0.7098395,
1251,0.40031767,
1252,0.7804238,
1253,0.41759947,
1254,0.9939652,
1255,0.75509393,
1256,0.6279087,
1257,0.84491277,
1258,0.17324358,
1259,0.987893,
1260,0.81160414,
1261,0.438109,
1262,0.86339474,
1263,0.25710654,
1264,0.9488101,
1265,0.7493243,
1266,0.6340375,
1267,0.92488897,
1268,0.33350748,
1269,0.99272585,
1270,0.943378,
1271,0.8361851,
1272,0.96455395,
1273,0.39935875,
1274,0.9971758,
1275,0.9512024,
1276,0.65033203,
1277,0.7607589,
1278,0.22254872,
1279,0.9939736,
1280,0.9021915,
1281,0.72593844,
1282,0.90419996,
1283,0.2753652,
1284,0.99832135,
1285,0.9672737,
1286,0.5533511,
1287,0.7487033,
1288,0.28489643,
1289,0.9850575,
1290,0.8819642,
1291,0.2609879,
1292,0.6976282,
1293,0.12051523,
1294,0.9468665,
1295,0.7298932,
1296,0.6624521,
1297,0.8715527,
1298,0.22977906,
1299,0.9936067,
1300,0.957408,
1301,0.27914426,
1302,0.8218156,
1303,0.23346147,
1304,0.9642379,
1305,0.68276507,
1306,0.2763263,
1307,0.76262116,
1308,0.37628138,
1309,0.95467234,
1310,0.6658156,
1311,0.2564494,
1312,0.78049666,
1313,0.31849974,
1314,0.9781829,
1315,0.7098395,
1316,0.40031767,
1317,0.7804238,
1318,0.41759947,
1319,0.9939652,
1320,0.75509393,
1321,0.5621294,
1322,0.8092432,
1323,0.32904553,
1324,0.99687934,
1325,0.9354104,
1326,0.556969,
1327,0.8588313,
1328,0.3717648,
1329,0.99793077,
1330,0.91860247,
1331,0.64194477,
1332,0.7151541,
1333,0.24504417,
1334,0.963207,
1335,0.8503969,
1336,0.6727296,
1337,0.64959455,
1338,0.32436216,
1339,0.9541403,
1340,0.8399167,
1341,0.14015424,
1342,0.7199271,
1343,0.27536607,
1344,0.9003508,
1345,0.47518054,
1346,0.19701576,
1347,0.8059393,
1348,0.22856772,
1349,0.92484295,
1350,0.6800104,
1351,0.66003853,
1352,0.8966171,
1353,0.369305,
1354,0.9875496,
1355,0.93216133,
1356,0.8488902,
1357,0.85562754,
1358,0.43355492,
1359,0.99127793,
1360,0.9554082,
1361,0.91318786,
1362,0.9333168,
1363,0.4039186,
1364,0.99078983,
1365,0.96406466,
1366,0.5313827,
1367,0.86652124,
1368,0.3639635,
1369,0.9844106,
1370,0.8802092,
1371,0.6826688,
1372,0.8392831,
1373,0.31387568,
1374,0.995853,
1375,0.94233847,
1376,0.76850545,
1377,0.8245822,
1378,0.31525314,
1379,0.9817084,
1380,0.90020996,
1381,0.5906709,
1382,0.6663423,
1383,0.39569384,
1384,0.98085356,
1385,0.82617885,
1386,0.67649966,
1387,0.81849056,
1388,0.3521086,
1389,0.9737276,
1390,0.9268617,
1391,0.5652932,
1392,0.7135546,
1393,0.28659365,
1394,0.934757,
1395,0.7035961,
1396,0.5647202,
1397,0.72426504,
1398,0.34095508,
1399,0.9751195,
1400,0.76024413,
1401,0.69233745,
1402,0.8808855,
1403,0.33246508,
1404,0.9928098,
1405,0.91921693,
1406,0.801926,
1407,0.81959134,
1408,0.32761312,
1409,0.9928776,
1410,0.931127,
1411,0.6279087,
1412,0.84491277,
1413,0.17324358,
1414,0.987893,
1415,0.81160414,
1416,0.438109,
1417,0.86339474,
1418,0.25710654,
1419,0.9488101,
1420,0.7493243,
1421,0.6340375,
1422,0.92488897,
1423,0.33350748,
1424,0.99272585,
1425,0.943378,
