bb_idx,MT_IEDB_Calis,WT_IEDB_Calis
1481,0.08815,
1482,0.03775,
1483,0.09175,
1484,0.08815,
1485,0.08815,
1486,-0.1057,
1487,-0.0949,
1488,-0.1382,
1489,-0.1057,
1490,-0.1057,
1491,-0.20588,
1492,-0.22748,
1493,-0.22268,
1494,-0.20588,
1495,-0.20588,
1496,-0.20564,
1497,-0.09284,
1498,-0.20204,
1499,-0.20564,
1500,-0.20564,
1501,-0.22068,
1502,-0.04968,
1503,-0.22788,
1504,-0.22068,
1505,-0.22068,
1506,-0.12889,
1507,-0.16909,
1508,-0.09129,
1509,-0.12889,
1510,-0.12889,
1511,0.0633,
1512,0.0318,
1513,0.1203,
1514,0.0633,
1515,0.0633,
1516,0.16553,
1517,0.17633,
1518,0.15213,
1519,0.16553,
1520,0.16553,
1521,0.19111,
1522,0.15091,
1523,0.18061,
1524,0.19111,
1525,0.19111,
1526,0.20749,
1527,0.16939,
1528,0.21109,
1529,0.20749,
1530,0.20749,
1531,-0.22068,
1532,-0.04968,
1533,-0.22788,
1534,-0.22068,
1535,-0.22068,
1536,-0.12889,
1537,-0.16909,
1538,-0.09129,
1539,-0.12889,
1540,-0.12889,
1541,0.0633,
1542,0.0318,
1543,0.1203,
1544,0.0633,
1545,0.0633,
1546,0.16553,
1547,0.17633,
1548,0.15213,
1549,0.16553,
1550,0.16553,
1551,0.19111,
1552,0.15091,
1553,0.18061,
1554,0.19111,
1555,0.19111,
1556,0.20749,
1557,0.16939,
1558,0.21109,
1559,0.20749,
1560,0.20749,
1561,0.31905,
1562,0.22155,
1563,0.30565,
1564,0.31905,
1565,0.31905,
1566,0.40875,
1567,0.35835,
1568,0.39605,
1569,0.40875,
1570,0.40875,
1571,0.34959,
1572,0.36039,
1573,0.31709,
1574,0.34959,
1575,0.34959,
1576,0.27956,
1577,0.06386,
1578,0.26276,
1579,0.27956,
1580,0.27956,
1581,-0.09025,-0.09025
1582,-0.09025,-0.09025
1583,-0.09025,-0.09025
1584,-0.09025,-0.09025
1585,-0.09025,-0.09025
1586,-0.09025,-0.09025
1587,0.08105,0.08105
1588,0.08105,0.08105
1589,0.08105,0.08105
1590,0.08105,0.08105
1591,0.08105,0.08105
1592,0.08105,0.08105
1593,-0.08841,-0.08841
1594,-0.08841,-0.08841
1595,-0.08841,-0.08841
1596,-0.08841,-0.08841
1597,-0.08841,-0.08841
1598,-0.08841,-0.08841
1599,-0.31522,-0.31522
1600,-0.31522,-0.31522
1601,-0.31522,-0.31522
1602,-0.31522,-0.31522
1603,-0.31522,-0.31522
1604,-0.31522,-0.31522
1605,-0.32003,-0.32003
1606,-0.32003,-0.32003
1607,-0.32003,-0.32003
1608,-0.32003,-0.32003
1609,-0.32003,-0.32003
1610,-0.32003,-0.32003
1611,-0.26387,-0.26387
1612,-0.26387,-0.26387
1613,-0.26387,-0.26387
1614,-0.26387,-0.26387
1615,-0.26387,-0.26387
1616,-0.26387,-0.26387
1617,-0.27155,-0.27155
1618,-0.27155,-0.27155
1619,-0.27155,-0.27155
1620,-0.27155,-0.27155
1621,-0.27155,-0.27155
1622,-0.27155,-0.27155
1623,-0.19821,-0.19839
1624,-0.19821,-0.19839
1625,-0.19821,-0.19839
1626,-0.19821,-0.19839
1627,-0.19821,-0.19839
1628,-0.19821,-0.19839
1629,-0.01614,-0.0164
1630,-0.01614,-0.0164
1631,-0.01614,-0.0164
1632,-0.01614,-0.0164
1633,-0.01614,-0.0164
1634,-0.01614,-0.0164
1635,-0.14677,-0.14706
1636,-0.14677,-0.14706
1637,-0.14677,-0.14706
1638,-0.14677,-0.14706
1639,-0.14677,-0.14706
1640,-0.14677,-0.14706
1641,-0.24813,-0.24843
1642,-0.24813,-0.24843
1643,-0.24813,-0.24843
1644,-0.24813,-0.24843
1645,-0.24813,-0.24843
1646,-0.24813,-0.24843
1647,-0.13813,-0.13844
1648,-0.13813,-0.13844
1649,-0.13813,-0.13844
1650,-0.13813,-0.13844
1651,-0.13813,-0.13844
1652,-0.13813,-0.13844
1653,-0.10435,-0.10445
1654,-0.10435,-0.10445
1655,-0.10435,-0.10445
1656,-0.10435,-0.10445
1657,-0.10435,-0.10445
1658,-0.10435,-0.10445
1659,-0.10155,-0.10155
1660,-0.10155,-0.10155
1661,-0.10155,-0.10155
1662,-0.10155,-0.10155
1663,-0.10155,-0.10155
1664,-0.10155,-0.10155
1665,0.04205,0.04205
1666,0.04205,0.04205
1667,0.04205,0.04205
1668,0.04205,0.04205
1669,0.04205,0.04205
1670,0.04205,0.04205
1671,0.03988,
1672,0.03988,
1673,0.03988,
1674,0.03988,
1675,0.03988,
1676,0.03988,
1677,0.0662,
1678,0.0662,
1679,0.0662,
1680,0.0662,
1681,0.0662,
1682,0.0662,
1683,0.08231,
1684,0.08231,
1685,0.08231,
1686,0.08231,
1687,0.08231,
1688,0.08231,
1689,0.12398,
1690,0.12398,
1691,0.12398,
1692,0.12398,
1693,0.12398,
1694,0.12398,
1695,0.27908,
1696,0.27908,
1697,0.27908,
1698,0.27908,
1699,0.27908,
1700,0.27908,
1701,0.34222,
1702,0.34222,
1703,0.34222,
1704,0.34222,
1705,0.34222,
1706,0.34222,
1707,0.36842,
1708,0.36842,
1709,0.36842,
1710,0.36842,
1711,0.36842,
1712,0.36842,
1713,0.37747,
1714,0.37747,
1715,0.37747,
1716,0.37747,
1717,0.37747,
1718,0.37747,
1719,0.28525,
1720,0.28525,
1721,0.28525,
1722,0.28525,
1723,0.28525,
1724,0.28525,
1725,0.10688,
1726,0.10688,
1727,0.10688,
1728,0.10688,
1729,0.10688,
1730,0.10688,
1731,0.00388,
1732,0.00388,
1733,0.00388,
1734,0.00388,
1735,0.00388,
1736,0.00388,
1737,-0.02621,
1738,-0.02621,
1739,-0.02621,
1740,-0.02621,
1741,-0.02621,
1742,-0.02621,
1743,-0.04254,
1744,-0.04254,
1745,-0.04254,
1746,-0.04254,
1747,-0.04254,
1748,-0.04254,
1749,0.09589,
1750,0.09589,
1751,0.09589,
1752,0.09589,
1753,0.09589,
1754,0.09589,
1755,0.17911,
1756,0.17911,
1757,0.17911,
1758,0.17911,
1759,0.17911,
1760,0.17911,
