bb_idx,MT_DeepNetBim,WT_DeepNetBim
343,0.0107577741146087,0.0107577741146087
344,0.0760349631309509,0.0760349631309509
345,0.0027519464492797,0.0027519166469573
346,0.0462053120136261,0.0462053120136261
347,0.2358803749084472,0.1612109243869781
348,0.0046378672122955,0.2311458885669708
349,0.0047616064548492,0.0047617554664611
350,0.1920832395553589,0.1920832097530365
351,0.2337381243705749,0.2767451405525207
352,0.1265211105346679,0.1265259385108947
353,0.1342186033725738,0.1342150866985321
354,0.1742696166038513,0.9687011241912842
355,0.0081291794776916,0.0081288814544677
356,0.0321982502937316,0.0321975648403167
357,0.0031194686889648,0.0514060258865356
358,0.0540663301944732,0.1225537657737732
359,0.0476325154304504,0.0476578176021575
360,0.0478456318378448,0.0478446185588836
361,0.9544004201889038,0.9544004201889038
362,0.4968952238559723,0.4968952238559723
363,0.0081458687782287,0.0081458687782287
364,0.0512961745262146,0.0554806590080261
365,0.9624446630477904,0.0377948284149169
366,0.0666792094707489,0.071794718503952
367,0.0585607886314392,0.0630502700805664
368,0.9624661207199096,0.9652392864227296
369,0.0025294125080108,0.0027380883693695
370,0.064174473285675,0.0689598619937896
371,0.0584476888179779,0.0661158561706543
372,0.9634809494018556,0.9672521352767944
373,0.9680598974227904,0.9680598974227904
374,0.0449903905391693,0.0449903905391693
375,0.9702367782592772,0.9702367782592772
376,0.0707416534423828,0.0707416534423828
377,0.2357507050037384,0.2357507050037384
378,0.2194994390010833,0.2194994390010833
379,0.0698171555995941,0.0698171555995941
380,0.1768427789211273,0.1768427789211273
381,0.0043882429599761,0.0043882429599761
382,0.039432555437088,0.039432555437088
383,0.1787568032741546,0.1787568032741546
384,0.0435919165611267,0.0388814210891723
385,0.0394915640354156,0.0380649268627166
386,0.9453828930854796,0.9453828930854796
387,0.04759281873703,0.04759281873703
388,0.0077975392341613,0.0077975392341613
389,0.1411907374858856,0.1411907374858856
390,0.1347955763339996,0.1347955763339996
391,0.9627630710601808,0.9627630710601808
392,0.9638388156890868,0.0670728683471679
393,0.9625656008720398,0.9625656008720398
394,0.9680843353271484,0.9680843353271484
395,0.9668921232223512,0.9668921232223512
396,0.1795457899570465,0.1795457899570465
397,0.0397103726863861,0.0397103726863861
398,0.9645273089408876,0.9653776288032532
399,0.2108086049556732,0.2072303295135498
400,0.0353332161903381,0.0400056838989257
401,0.004078596830368,0.0040271878242492
402,0.2232489883899688,0.222074419260025
403,0.9717220664024352,0.0406051278114318
404,0.9720741510391236,0.0785533487796783
405,0.972314715385437,0.9722944498062134
406,0.077674001455307,0.0778332948684692
407,0.0813224613666534,0.0813224613666534
408,0.2931835353374481,0.2931835353374481
409,0.2743275761604309,0.2743275761604309
410,0.6398977041244507,0.6398977041244507
411,0.0945214033126831,0.0044044554233551
412,0.1727706491947174,0.0055913031101226
413,0.2217289209365844,0.1732752621173858
414,0.0104519128799438,0.0104519128799438
415,0.9697617888450624,0.187330961227417
416,0.0432500839233398,0.0788750350475311
417,0.0445323288440704,0.0445323288440704
418,0.0415766537189483,0.0415766537189483
419,0.9601881504058838,0.9601881504058838
420,0.0989620685577392,0.0989620685577392
421,0.954823911190033,0.954823911190033
422,0.1619617342948913,0.1619617342948913
