bb_idx,MT_MUNIS,WT_MUNIS
649,0.0020853257738053,
650,0.0020217678975313,
651,0.0018386194715276,
652,0.0002030778268817,
653,0.0010196215007454,
654,0.0065934672020375,
655,0.0003609227424021,
656,0.0007067120750434,
657,0.1654770374298095,
658,0.0098005114123225,
659,0.1172388643026351,
660,0.9003658294677734,
661,0.0083027398213744,
662,0.0180275458842515,
663,0.0416491702198982,
664,0.0018686106195673,
665,0.0139035899192094,
666,0.0341028869152069,
667,0.0009987407829612,
668,0.0107453214004635,
669,0.013481805101037,
670,0.001787795452401,
671,0.0046403747983276,
672,0.0812603384256362,
673,0.1419305354356765,
674,0.0237789563834667,
675,0.7101731896400452,
676,0.0003609227424021,
677,0.0007067120750434,
678,0.1654770374298095,
679,0.0098005114123225,
680,0.1172388643026351,
681,0.9003658294677734,
682,0.0083027398213744,
683,0.0180275458842515,
684,0.0416491702198982,
685,0.0018686106195673,
686,0.0139035899192094,
687,0.0341028869152069,
688,0.0009987407829612,
689,0.0107453214004635,
690,0.013481805101037,
691,0.001787795452401,
692,0.0046403747983276,
693,0.0812603384256362,
694,0.1419305354356765,
695,0.0237789563834667,
696,0.7101731896400452,
697,0.0003276648349128,
698,0.0008111433126032,
699,0.0007209423929452,
700,0.0005403942195698,
701,0.0125248255208134,
702,0.0021471406798809,
703,0.0004288811760488,
704,0.0005163491005077,
705,0.0056380545720458,
706,0.0066658807918429,
707,0.0037283499259501,
708,0.3237290382385254,
709,0.0004685676249209,
710,0.0004929659189656,
711,0.0026466404087841,
712,0.0003509361413307,
713,0.0002273376157972,
714,0.0011984149459749,
715,0.0012682831147685,
716,0.0022722170688211,
717,0.0049487957730889,
718,0.002350487280637,
719,0.0097357677295804,
720,0.008853274397552,
721,0.0189319066703319,
722,0.0154641643166542,
723,0.151832103729248,
724,0.0212449487298727,
725,0.1206023916602134,
726,0.061472225934267,
727,0.0280351284891366,
728,0.0079151261597871,
729,0.0072310925461351,
730,0.1164168119430542,
731,0.026183858513832,
732,0.0093886526301503,
733,0.0046303877606987,
734,0.0046456884592771,
735,0.0204927120357751,
736,0.0062943408265709,
737,0.0099134836345911,
738,0.0503562986850738,
739,0.0769567042589187,
740,0.0541910342872142,
741,0.0096255894750356,
742,0.0101199140772223,
743,0.0054482007399201,
744,0.3933904469013214,
745,0.0151164215058088,
746,0.0014778485056012,
747,0.0025159728247672,
748,0.0010047865798696,
749,0.0126776490360498,
750,0.0064323469996452,
751,0.1357063949108123,
752,0.0865786597132682,
753,0.0760200172662735,
754,0.0615602955222129,
755,0.3955211043357849,
756,0.0214578565210104,
757,0.0103130070492625,
758,0.1666780710220337,
759,0.0012351940385997,
760,0.3402753472328186,
761,0.011532999575138,
762,0.0137920472770929,
763,0.0020930322352796,
764,0.001265087747015,
765,0.0538031943142414,
766,0.1535818129777908,
767,0.0692186206579208,
768,0.0333851985633373,
769,0.0036398686934262,
770,0.7971814274787903,
771,0.0928241237998008,
772,0.0508681237697601,
773,0.0545153021812438,
774,0.0158273857086896,
775,0.8392333984375,
776,0.057535070925951,
777,0.6107714176177979,
778,0.0107115060091018,
779,0.0048948340117931,
780,0.105689063668251,
781,0.0175448972731828,
782,0.03125961124897,
783,0.0109586119651794,
784,0.0731685981154441,
785,0.0143505679443478,
786,0.0036391888279467,
787,0.0115330461412668,
788,0.0054798834025859,
789,0.0111314998939633,
790,0.0273821558803319,
791,0.9037917852401732,
792,0.9691559076309204,
793,0.0006904072361066,
794,0.0064978622831404,
795,0.0275822822004556,
796,0.9901426434516908,
797,0.6102742552757263,
798,0.0035170782357454,
799,0.0941131263971328,
800,0.0131911383941769,
