bb_idx,MT_TSCAPE
564,0.068394
565,0.056779
566,0.364775
567,0.354060
568,0.069288
569,0.136839
570,0.401175
571,0.616621
572,0.147157
573,0.047714
574,0.233262
575,0.274222
576,0.058281
577,0.043321
578,0.317562
579,0.364583
580,0.059975
581,0.026313
582,0.194043
583,0.247729
584,0.051140
585,0.052023
586,0.319480
587,0.328122
588,0.087284
589,0.037205
590,0.209351
591,0.298499
592,0.045706
593,0.102777
594,0.436091
595,0.554907
596,0.140481
597,0.058307
598,0.348656
599,0.392523
600,0.074065
601,0.138384
602,0.620830
603,0.611300
604,0.168746
605,0.065062
606,0.267428
607,0.292976
608,0.071620
609,0.040400
610,0.262201
611,0.284835
612,0.070253
613,0.060144
614,0.353274
615,0.338427
616,0.072069
617,0.114642
618,0.392391
619,0.602052
620,0.139482
621,0.043994
622,0.225616
623,0.279889
624,0.064928
625,0.042336
626,0.312976
627,0.354456
628,0.062727
629,0.022496
630,0.168480
631,0.176706
632,0.045631
633,0.050979
634,0.314951
635,0.324922
636,0.086052
637,0.036422
638,0.208952
639,0.294247
640,0.043270
641,0.108189
642,0.446057
643,0.561878
644,0.145443
645,0.051962
646,0.334263
647,0.358991
648,0.075185
649,0.059295
650,0.269177
651,0.251632
652,0.072518
653,0.035148
654,0.257406
655,0.304991
656,0.068073
657,0.050355
658,0.334373
659,0.302222
660,0.063099
661,0.120457
662,0.417118
663,0.603338
664,0.141258
665,0.047593
666,0.251299
667,0.274360
668,0.061850
669,0.039402
670,0.302192
671,0.355554
672,0.067723
673,0.022826
674,0.175631
675,0.177413
676,0.043886
677,0.051407
678,0.308461
679,0.316926
680,0.092186
681,0.036775
682,0.215256
683,0.291291
684,0.043633
685,0.106626
686,0.468409
687,0.528053
688,0.135686
689,0.098786
690,0.413052
691,0.449648
692,0.085371
693,0.035965
694,0.221271
695,0.301359
696,0.046556
697,0.039623
698,0.172663
699,0.199450
700,0.031298
701,0.037554
702,0.282138
703,0.288163
704,0.046126
705,0.089525
706,0.352197
707,0.485051
708,0.093976
709,0.052505
710,0.238778
711,0.292090
712,0.056961
713,0.021589
714,0.168033
715,0.200189
716,0.029068
717,0.039632
718,0.227502
719,0.327634
720,0.041678
721,0.090681
722,0.510962
723,0.550440
724,0.118792
725,0.046879
726,0.245296
727,0.386857
728,0.059719
729,0.029363
730,0.280611
731,0.278918
732,0.050697
733,0.053060
734,0.328364
735,0.407577
736,0.059724
737,0.061300
738,0.293911
739,0.378335
740,0.069143
741,0.068229
742,0.331396
743,0.466569
744,0.077516
745,0.041887
746,0.281877
747,0.333499
748,0.043342
749,0.073699
750,0.545124
751,0.588475
752,0.112283
753,0.076324
754,0.363810
755,0.444752
756,0.092844
757,0.090953
758,0.376709
759,0.415621
760,0.085565
761,0.049303
762,0.242607
763,0.289484
764,0.049953
765,0.035461
766,0.155136
767,0.176398
768,0.030714
769,0.038733
770,0.305739
771,0.278448
772,0.049641
