sample_id,group,final_norm,is_monotone,max_rebound,K,trained_S,extrapolated,sim_k1,sim_k2,sim_k3,sim_k4,sim_k5,sim_k6,sim_k7,sim_k8
nih_0,hard,29.360992431640625,True,0.0,8,16,False,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209
nih_1,hard,29.360992431640625,True,0.0,8,16,False,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209
nih_2,medium,29.360992431640625,True,0.0,8,16,False,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209
nih_3,medium,29.360992431640625,True,0.0,8,16,False,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209
nih_4,easy,29.360992431640625,True,0.0,8,16,False,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209
nih_5,easy,29.360992431640625,True,0.0,8,16,False,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209
